lat,lon,GLDAS_NOAH10_M_2_1_AvgSurfT_inst
57.5,24.5,279.44806
57.5,25.5,278.16223
57.5,26.5,277.9142
57.5,27.5,278.11603
57.5,28.5,277.7338
57.5,29.5,277.8256
57.5,30.5,277.45422
57.5,31.5,277.16983
57.5,32.5,276.66544
57.5,33.5,276.32605
57.5,34.5,275.95224
57.5,35.5,275.85883
57.5,36.5,275.80624
57.5,37.5,275.79242
57.5,38.5,275.67706
57.5,39.5,275.77277
57.5,40.5,275.728
57.5,41.5,275.46887
57.5,42.5,275.36368
57.5,43.5,275.47797
57.5,44.5,275.13043
57.5,45.5,274.98157
57.5,46.5,274.6197
57.5,47.5,274.48615
57.5,48.5,274.28836
57.5,49.5,274.1322
57.5,50.5,274.2404
57.5,51.5,274.05447
57.5,52.5,273.57416
57.5,53.5,273.4686
57.5,54.5,273.53522
57.5,55.5,272.94135
57.5,56.5,272.94257
57.5,57.5,272.57074
57.5,58.5,272.06082
57.5,59.5,272.1798
57.5,60.5,272.59366
57.5,61.5,272.9401
57.5,62.5,273.04126
57.5,63.5,273.08258
57.5,64.5,272.84885
57.5,65.5,273.01324
57.5,66.5,272.8235
57.5,67.5,272.7087
57.5,68.5,272.38867
57.5,69.5,272.3499
57.5,70.5,272.06088
57.5,71.5,271.71292
57.5,72.5,271.5489
57.5,73.5,271.63443
57.5,74.5,271.48923
57.5,75.5,271.37387
57.5,76.5,271.2427
57.5,77.5,271.3375
57.5,78.5,271.23056
57.5,79.5,271.32028
57.5,80.5,271.34988
57.5,81.5,271.05893
57.5,82.5,271.15616
57.5,83.5,271.1295
57.5,84.5,271.24194
57.5,85.5,271.124
57.5,86.5,271.16583
57.5,87.5,271.09576
57.5,88.5,270.9179
57.5,89.5,270.91425
57.5,90.5,271.02103
57.5,91.5,271.12515
57.5,92.5,270.90958
57.5,93.5,270.74826
57.5,94.5,270.79956
57.5,95.5,270.56808
57.5,96.5,270.79733
57.5,97.5,270.84348
57.5,98.5,270.92065
57.5,99.5,270.7372
57.5,100.5,270.55667
57.5,101.5,270.19635
57.5,102.5,269.9069
57.5,103.5,269.4471
57.5,104.5,268.94623
57.5,105.5,268.63812
57.5,106.5,268.4347
57.5,107.5,268.2548
57.5,108.5,268.34317
57.5,109.5,267.55405
57.5,110.5,266.64713
57.5,111.5,266.32178
57.5,112.5,264.56387
57.5,113.5,265.143
57.5,114.5,264.32013
57.5,115.5,262.14468
57.5,116.5,261.1803
57.5,117.5,261.72195
57.5,118.5,263.651
57.5,119.5,262.96393
57.5,120.5,264.8271
57.5,121.5,263.93732
57.5,122.5,264.3566
57.5,123.5,263.5523
57.5,124.5,262.9769
57.5,125.5,262.15112
57.5,126.5,260.45627
57.5,127.5,261.4803
57.5,128.5,260.6641
57.5,129.5,260.31598
57.5,130.5,261.62143
57.5,131.5,262.5863
57.5,132.5,262.69662
57.5,133.5,263.29358
57.5,134.5,263.7778
57.5,135.5,262.6947
57.5,136.5,263.12292
57.5,137.5,262.34045
57.5,138.5,264.7711
57.5,139.5,265.4085
57.5,157.5,271.49597
57.5,158.5,269.23297
57.5,159.5,268.1575
57.5,160.5,268.64618
57.5,161.5,268.00504
57.5,162.5,270.63727
58.5,-157.5,275.49408
58.5,-156.5,274.53998
58.5,-155.5,272.8128
58.5,-154.5,274.0839
58.5,-136.5,272.92398
58.5,-135.5,274.1897
58.5,-134.5,270.8145
58.5,-133.5,268.49744
58.5,-132.5,267.80786
58.5,-131.5,270.67764
58.5,-130.5,268.9992
58.5,-129.5,267.4135
58.5,-128.5,267.87003
58.5,-127.5,268.53326
58.5,-126.5,266.97635
58.5,-125.5,269.80795
58.5,-124.5,269.69934
58.5,-123.5,270.49036
58.5,-122.5,270.77597
58.5,-121.5,271.18857
58.5,-120.5,271.63293
58.5,-119.5,272.35733
58.5,-118.5,272.24966
58.5,-117.5,271.99194
58.5,-116.5,271.04153
58.5,-115.5,270.4312
58.5,-114.5,270.58966
58.5,-113.5,271.5318
58.5,-112.5,271.29916
58.5,-111.5,271.77118
58.5,-110.5,272.01312
58.5,-109.5,271.89798
58.5,-108.5,271.40054
58.5,-107.5,270.5791
58.5,-106.5,269.91263
58.5,-105.5,269.57254
58.5,-104.5,269.368
58.5,-103.5,269.06924
58.5,-102.5,268.96182
58.5,-101.5,268.36435
58.5,-100.5,268.11804
58.5,-99.5,267.92642
58.5,-98.5,267.7325
58.5,-97.5,267.71048
58.5,-96.5,267.52798
58.5,-95.5,267.3277
58.5,-94.5,267.6956
58.5,-93.5,267.72604
58.5,-77.5,267.05267
58.5,-76.5,266.50052
58.5,-75.5,266.4585
58.5,-74.5,266.37115
58.5,-73.5,266.56256
58.5,-72.5,266.4072
58.5,-71.5,266.21414
58.5,-70.5,266.08536
58.5,-69.5,266.8354
58.5,-68.5,267.3618
58.5,-66.5,267.3353
58.5,-65.5,265.77274
58.5,-64.5,263.95584
58.5,-63.5,266.04156
58.5,-4.5,280.7962
58.5,6.5,277.8187
58.5,7.5,277.13254
58.5,8.5,278.94455
58.5,11.5,280.3853
58.5,12.5,279.53177
58.5,13.5,279.99072
58.5,14.5,279.656
58.5,15.5,279.19037
58.5,16.5,279.85596
58.5,24.5,278.75018
58.5,25.5,278.37393
58.5,26.5,278.0172
58.5,27.5,278.48938
58.5,28.5,277.7556
58.5,29.5,277.43134
58.5,30.5,277.365
58.5,31.5,277.45734
58.5,32.5,276.5731
58.5,33.5,275.80847
58.5,34.5,275.78122
58.5,35.5,275.71313
58.5,36.5,275.73752
58.5,37.5,275.82092
58.5,38.5,276.12585
58.5,39.5,275.2596
58.5,40.5,274.94238
58.5,41.5,274.4233
58.5,42.5,274.37744
58.5,43.5,274.35577
58.5,44.5,274.46588
58.5,45.5,274.43628
58.5,46.5,274.06808
58.5,47.5,273.7961
58.5,48.5,273.58676
58.5,49.5,273.74442
58.5,50.5,273.3424
58.5,51.5,273.22903
58.5,52.5,273.22324
58.5,53.5,272.77145
58.5,54.5,272.45624
58.5,55.5,272.64062
58.5,56.5,272.50064
58.5,57.5,271.75934
58.5,58.5,271.09808
58.5,59.5,271.48297
58.5,60.5,272.31284
58.5,61.5,272.5314
58.5,62.5,272.40344
58.5,63.5,272.5541
58.5,64.5,272.385
58.5,65.5,272.33057
58.5,66.5,272.22534
58.5,67.5,272.292
58.5,68.5,272.11752
58.5,69.5,271.85507
58.5,70.5,271.7266
58.5,71.5,271.7609
58.5,72.5,271.445
58.5,73.5,271.33554
58.5,74.5,271.09232
58.5,75.5,270.94598
58.5,76.5,270.8464
58.5,77.5,270.76407
58.5,78.5,270.77362
58.5,79.5,270.6499
58.5,80.5,270.5084
58.5,81.5,270.54218
58.5,82.5,270.4685
58.5,83.5,270.49402
58.5,84.5,270.34494
58.5,85.5,270.47473
58.5,86.5,270.49667
58.5,87.5,270.67502
58.5,88.5,270.13403
58.5,89.5,270.15994
58.5,90.5,270.15164
58.5,91.5,270.22122
58.5,92.5,269.50076
58.5,93.5,269.18793
58.5,94.5,269.21732
58.5,95.5,268.71362
58.5,96.5,269.24472
58.5,97.5,269.41705
58.5,98.5,269.84714
58.5,99.5,269.6406
58.5,100.5,269.4573
58.5,101.5,269.8724
58.5,102.5,269.60974
58.5,103.5,268.97696
58.5,104.5,268.12497
58.5,105.5,267.81625
58.5,106.5,268.11002
58.5,107.5,268.1583
58.5,108.5,267.95187
58.5,109.5,267.77417
58.5,110.5,267.8325
58.5,111.5,267.0015
58.5,112.5,266.36804
58.5,113.5,264.87894
58.5,114.5,263.39893
58.5,115.5,263.72916
58.5,116.5,263.6233
58.5,117.5,264.554
58.5,118.5,265.9579
58.5,119.5,265.92447
58.5,120.5,265.83493
58.5,121.5,265.51834
58.5,122.5,264.7619
58.5,123.5,264.60635
58.5,124.5,263.62103
58.5,125.5,264.141
58.5,126.5,262.97452
58.5,127.5,263.58237
58.5,128.5,262.86752
58.5,129.5,261.76572
58.5,130.5,263.9491
58.5,131.5,263.7535
58.5,132.5,263.89297
58.5,133.5,263.45288
58.5,134.5,262.76822
58.5,135.5,263.37183
58.5,136.5,262.48926
58.5,137.5,261.25897
58.5,138.5,261.62662
58.5,139.5,262.11737
58.5,140.5,264.83237
58.5,159.5,270.65088
58.5,160.5,266.24564
58.5,161.5,265.72922
59.5,-161.5,273.59418
59.5,-160.5,271.47626
59.5,-159.5,270.84247
59.5,-158.5,271.911
59.5,-157.5,273.66818
59.5,-156.5,273.92276
59.5,-155.5,272.36923
59.5,-154.5,272.15686
59.5,-151.5,275.78915
59.5,-150.5,270.94598
59.5,-138.5,267.4637
59.5,-137.5,263.78714
59.5,-136.5,266.14493
59.5,-135.5,266.57782
59.5,-134.5,267.86365
59.5,-133.5,269.0155
59.5,-132.5,269.43707
59.5,-131.5,267.96094
59.5,-130.5,267.51855
59.5,-129.5,268.9624
59.5,-128.5,268.38895
59.5,-127.5,268.31165
59.5,-126.5,267.3602
59.5,-125.5,268.8589
59.5,-124.5,269.68527
59.5,-123.5,270.71133
59.5,-122.5,271.4715
59.5,-121.5,270.8141
59.5,-120.5,270.7483
59.5,-119.5,271.5669
59.5,-118.5,271.21283
59.5,-117.5,270.47635
59.5,-116.5,270.8171
59.5,-115.5,271.2319
59.5,-114.5,271.24942
59.5,-113.5,270.9726
59.5,-112.5,271.2265
59.5,-111.5,270.46826
59.5,-110.5,270.6711
59.5,-108.5,269.52542
59.5,-107.5,269.16107
59.5,-106.5,268.8697
59.5,-105.5,268.2525
59.5,-104.5,268.06073
59.5,-103.5,267.43042
59.5,-102.5,267.6326
59.5,-101.5,267.29242
59.5,-100.5,267.05878
59.5,-99.5,266.91327
59.5,-98.5,266.58804
59.5,-97.5,266.7004
59.5,-96.5,266.28323
59.5,-95.5,266.4137
59.5,-77.5,266.8893
59.5,-76.5,266.12643
59.5,-75.5,265.95697
59.5,-74.5,265.7633
59.5,-73.5,265.5956
59.5,-72.5,265.6525
59.5,-71.5,265.88428
59.5,-70.5,266.13763
59.5,-64.5,266.15164
59.5,6.5,272.69574
59.5,7.5,272.37115
59.5,8.5,273.15216
59.5,9.5,276.92365
59.5,10.5,278.0612
59.5,11.5,278.32718
59.5,12.5,278.10764
59.5,13.5,278.7753
59.5,14.5,278.44275
59.5,15.5,278.36008
59.5,16.5,278.87775
59.5,17.5,279.30792
59.5,18.5,280.08844
59.5,25.5,278.8847
59.5,26.5,278.71313
59.5,28.5,278.0887
59.5,29.5,277.7362
59.5,30.5,277.264
59.5,31.5,277.17996
59.5,32.5,276.53394
59.5,33.5,275.913
59.5,34.5,275.37094
59.5,35.5,275.30685
59.5,36.5,275.3467
59.5,37.5,275.40485
59.5,38.5,274.756
59.5,39.5,274.57462
59.5,40.5,274.1026
59.5,41.5,273.88452
59.5,42.5,273.84082
59.5,43.5,273.9866
59.5,44.5,273.67093
59.5,45.5,273.5276
59.5,46.5,273.50043
59.5,47.5,273.2355
59.5,48.5,273.0626
59.5,49.5,273.00333
59.5,50.5,272.726
59.5,51.5,272.64835
59.5,52.5,272.45148
59.5,53.5,272.43225
59.5,54.5,272.0938
59.5,55.5,272.24988
59.5,56.5,271.91507
59.5,57.5,271.11908
59.5,58.5,270.2355
59.5,59.5,270.19812
59.5,60.5,271.3873
59.5,61.5,271.84192
59.5,62.5,271.96027
59.5,63.5,271.91672
59.5,64.5,271.88712
59.5,65.5,271.7835
59.5,66.5,271.8053
59.5,67.5,271.81726
59.5,68.5,271.65152
59.5,69.5,271.34406
59.5,70.5,271.12207
59.5,71.5,271.1816
59.5,72.5,270.89053
59.5,73.5,270.62695
59.5,74.5,270.52747
59.5,75.5,270.4987
59.5,76.5,270.48663
59.5,77.5,270.37662
59.5,78.5,270.30725
59.5,79.5,270.1988
59.5,80.5,270.1173
59.5,81.5,270.34
59.5,82.5,270.09348
59.5,83.5,269.64627
59.5,84.5,269.6417
59.5,85.5,269.50046
59.5,86.5,269.59613
59.5,87.5,269.99393
59.5,88.5,270.06305
59.5,89.5,269.76773
59.5,90.5,269.61905
59.5,91.5,268.56818
59.5,92.5,268.10486
59.5,93.5,267.3973
59.5,94.5,267.47855
59.5,95.5,267.84143
59.5,96.5,268.17725
59.5,97.5,268.0169
59.5,98.5,268.45667
59.5,99.5,268.5884
59.5,100.5,268.65826
59.5,101.5,268.62854
59.5,102.5,268.4949
59.5,103.5,268.41534
59.5,104.5,268.09732
59.5,105.5,267.80505
59.5,106.5,267.81445
59.5,107.5,267.80524
59.5,108.5,267.54837
59.5,109.5,267.59903
59.5,110.5,267.24994
59.5,111.5,267.00217
59.5,112.5,266.50082
59.5,113.5,266.2519
59.5,114.5,265.01733
59.5,115.5,265.0183
59.5,116.5,266.17038
59.5,117.5,266.35193
59.5,118.5,266.7391
59.5,119.5,266.22644
59.5,120.5,266.42737
59.5,121.5,265.7151
59.5,122.5,265.3685
59.5,123.5,265.27298
59.5,124.5,264.7309
59.5,125.5,264.28644
59.5,126.5,263.98038
59.5,127.5,264.32327
59.5,128.5,264.95532
59.5,129.5,264.73462
59.5,130.5,264.9272
59.5,131.5,264.33456
59.5,132.5,263.7907
59.5,133.5,263.46335
59.5,134.5,263.07098
59.5,135.5,262.3866
59.5,136.5,260.50607
59.5,137.5,259.9551
59.5,138.5,260.04153
59.5,139.5,260.39056
59.5,140.5,262.55063
59.5,141.5,264.99506
59.5,142.5,266.92914
59.5,143.5,267.27835
59.5,144.5,266.9614
59.5,145.5,268.59012
59.5,146.5,267.1872
59.5,147.5,267.7373
59.5,148.5,268.47446
59.5,151.5,266.5195
59.5,152.5,265.97906
59.5,153.5,266.82797
59.5,161.5,267.68814
59.5,162.5,267.0555
60.5,-164.5,272.9533
60.5,-163.5,273.0794
60.5,-162.5,273.11166
60.5,-161.5,272.86816
60.5,-160.5,271.00867
60.5,-159.5,269.6261
60.5,-158.5,270.38986
60.5,-157.5,271.56378
60.5,-156.5,271.68338
60.5,-155.5,270.3964
60.5,-154.5,270.44525
60.5,-153.5,266.155
60.5,-152.5,268.82593
60.5,-150.5,271.05923
60.5,-149.5,269.95947
60.5,-148.5,270.06003
60.5,-145.5,270.03372
60.5,-144.5,271.918
60.5,-143.5,268.33563
60.5,-142.5,266.63272
60.5,-141.5,263.76752
60.5,-140.5,261.80374
60.5,-139.5,258.3894
60.5,-138.5,263.5157
60.5,-137.5,266.54214
60.5,-136.5,267.92252
60.5,-135.5,268.32156
60.5,-134.5,266.56866
60.5,-133.5,266.95148
60.5,-132.5,267.9882
60.5,-131.5,268.05988
60.5,-130.5,267.63824
60.5,-129.5,267.22623
60.5,-128.5,268.28143
60.5,-127.5,266.81738
60.5,-126.5,268.2716
60.5,-125.5,267.5638
60.5,-124.5,270.17603
60.5,-123.5,269.15714
60.5,-122.5,270.29202
60.5,-121.5,270.2001
60.5,-120.5,270.8363
60.5,-119.5,270.54468
60.5,-118.5,269.9427
60.5,-117.5,269.8661
60.5,-116.5,270.3966
60.5,-115.5,270.6873
60.5,-114.5,270.851
60.5,-113.5,270.53745
60.5,-112.5,270.32794
60.5,-111.5,269.9132
60.5,-110.5,269.76825
60.5,-109.5,268.83847
60.5,-108.5,268.489
60.5,-107.5,268.11694
60.5,-106.5,267.57047
60.5,-105.5,267.2826
60.5,-104.5,266.96826
60.5,-103.5,266.68826
60.5,-102.5,266.50467
60.5,-101.5,266.48184
60.5,-100.5,265.79977
60.5,-99.5,265.58014
60.5,-98.5,265.4327
60.5,-97.5,264.9617
60.5,-96.5,264.98532
60.5,-95.5,265.25473
60.5,-77.5,265.9932
60.5,-76.5,265.3534
60.5,-75.5,264.90363
60.5,-74.5,264.7616
60.5,-73.5,264.62677
60.5,-72.5,264.68552
60.5,-71.5,265.13956
60.5,-70.5,265.73788
60.5,-44.5,265.04428
60.5,-43.5,267.07574
60.5,5.5,277.12262
60.5,6.5,270.82925
60.5,7.5,270.5726
60.5,8.5,270.42502
60.5,9.5,273.22168
60.5,10.5,274.80164
60.5,11.5,275.37857
60.5,12.5,275.77536
60.5,13.5,276.36288
60.5,14.5,276.62762
60.5,15.5,276.5221
60.5,16.5,277.63257
60.5,17.5,278.81735
60.5,22.5,278.7288
60.5,23.5,278.0072
60.5,24.5,277.9119
60.5,25.5,278.12265
60.5,26.5,278.52643
60.5,28.5,278.1615
60.5,29.5,277.1448
60.5,30.5,277.341
60.5,33.5,275.87167
60.5,34.5,275.07855
60.5,35.5,275.425
60.5,36.5,274.903
60.5,37.5,274.9303
60.5,38.5,274.46506
60.5,39.5,273.98505
60.5,40.5,273.6406
60.5,41.5,273.6375
60.5,42.5,273.9303
60.5,43.5,273.3742
60.5,44.5,273.29984
60.5,45.5,273.162
60.5,46.5,272.8665
60.5,47.5,272.8845
60.5,48.5,272.53876
60.5,49.5,272.57507
60.5,50.5,272.31677
60.5,51.5,272.3454
60.5,52.5,272.1309
60.5,53.5,271.82187
60.5,54.5,271.73575
60.5,55.5,271.79324
60.5,56.5,271.3131
60.5,57.5,270.52496
60.5,58.5,269.34247
60.5,59.5,269.56454
60.5,60.5,270.4566
60.5,61.5,271.3887
60.5,62.5,271.3723
60.5,63.5,271.32346
60.5,64.5,271.2269
60.5,65.5,271.19193
60.5,66.5,271.14084
60.5,67.5,271.10394
60.5,68.5,270.98648
60.5,69.5,270.895
60.5,70.5,270.67142
60.5,71.5,270.63055
60.5,72.5,270.6926
60.5,73.5,270.3694
60.5,74.5,270.131
60.5,75.5,270.08023
60.5,76.5,269.99545
60.5,77.5,269.636
60.5,78.5,269.84396
60.5,79.5,269.86682
60.5,80.5,269.22934
60.5,81.5,269.18298
60.5,82.5,269.3899
60.5,83.5,269.1649
60.5,84.5,268.9614
60.5,85.5,269.16592
60.5,86.5,269.12833
60.5,87.5,269.3221
60.5,88.5,269.52917
60.5,89.5,269.60257
60.5,90.5,268.69754
60.5,91.5,267.56277
60.5,92.5,266.7951
60.5,93.5,267.16687
60.5,94.5,266.3215
60.5,95.5,266.4046
60.5,96.5,266.5186
60.5,97.5,266.36118
60.5,98.5,267.081
60.5,99.5,267.28543
60.5,100.5,267.5928
60.5,101.5,267.6543
60.5,102.5,267.30524
60.5,103.5,267.371
60.5,104.5,267.35718
60.5,105.5,267.39648
60.5,106.5,267.38025
60.5,107.5,267.39447
60.5,108.5,267.2541
60.5,109.5,267.0222
60.5,110.5,266.84525
60.5,111.5,266.40564
60.5,112.5,266.31445
60.5,113.5,266.56644
60.5,114.5,266.13318
60.5,115.5,266.58716
60.5,116.5,266.31912
60.5,117.5,266.91336
60.5,118.5,266.80176
60.5,119.5,266.2176
60.5,120.5,265.87503
60.5,121.5,265.6912
60.5,122.5,265.04437
60.5,123.5,264.87216
60.5,124.5,264.46014
60.5,125.5,264.7522
60.5,126.5,264.39044
60.5,127.5,264.56354
60.5,128.5,264.83786
60.5,129.5,264.3753
60.5,130.5,263.99146
60.5,131.5,263.58215
60.5,132.5,263.4306
60.5,133.5,263.13754
60.5,134.5,262.50165
60.5,135.5,261.9854
60.5,136.5,259.41278
60.5,137.5,259.28372
60.5,138.5,259.73688
60.5,139.5,260.3744
60.5,140.5,260.31204
60.5,141.5,263.17517
60.5,142.5,263.66064
60.5,143.5,263.01648
60.5,144.5,263.3395
60.5,145.5,264.09076
60.5,146.5,264.07666
60.5,147.5,264.18155
60.5,148.5,264.05212
60.5,149.5,263.19208
60.5,150.5,262.53677
60.5,151.5,262.51254
60.5,152.5,263.24683
60.5,153.5,262.7014
60.5,154.5,264.74826
60.5,162.5,269.1369
60.5,163.5,267.99728
60.5,164.5,267.07687
60.5,165.5,267.2688
60.5,166.5,267.63864
60.5,167.5,269.31888
60.5,169.5,269.44183
60.5,170.5,269.83456
61.5,-165.5,272.29053
61.5,-164.5,271.84848
61.5,-163.5,272.11993
61.5,-162.5,272.0296
61.5,-161.5,271.62442
61.5,-160.5,271.60388
61.5,-159.5,269.87836
61.5,-158.5,269.21786
61.5,-157.5,270.02203
61.5,-156.5,270.102
61.5,-155.5,269.11432
61.5,-154.5,267.40076
61.5,-153.5,265.61783
61.5,-152.5,269.23898
61.5,-151.5,270.12607
61.5,-150.5,271.99158
61.5,-149.5,266.65625
61.5,-148.5,265.29224
61.5,-147.5,267.00305
61.5,-146.5,267.6199
61.5,-145.5,267.23962
61.5,-144.5,265.3319
61.5,-143.5,261.9156
61.5,-142.5,261.46832
61.5,-141.5,264.3893
61.5,-140.5,260.32898
61.5,-139.5,262.91434
61.5,-138.5,266.6763
61.5,-137.5,266.74866
61.5,-136.5,267.7438
61.5,-135.5,268.6276
61.5,-134.5,267.90906
61.5,-133.5,265.47028
61.5,-132.5,266.6925
61.5,-131.5,267.00244
61.5,-130.5,266.58463
61.5,-129.5,264.3934
61.5,-128.5,264.49142
61.5,-127.5,264.96536
61.5,-126.5,264.63977
61.5,-125.5,264.7585
61.5,-124.5,268.74887
61.5,-123.5,269.01212
61.5,-122.5,268.84512
61.5,-121.5,268.7625
61.5,-120.5,268.6959
61.5,-119.5,268.62964
61.5,-118.5,268.78275
61.5,-117.5,269.1193
61.5,-116.5,269.46127
61.5,-112.5,269.6271
61.5,-111.5,269.1062
61.5,-110.5,268.58157
61.5,-109.5,267.85764
61.5,-108.5,267.35287
61.5,-107.5,266.68777
61.5,-106.5,266.4913
61.5,-105.5,266.0474
61.5,-104.5,265.77652
61.5,-103.5,265.1605
61.5,-102.5,265.1485
61.5,-101.5,264.60434
61.5,-100.5,264.67337
61.5,-99.5,264.6079
61.5,-98.5,264.5885
61.5,-97.5,264.53528
61.5,-96.5,264.469
61.5,-95.5,264.53342
61.5,-94.5,264.5788
61.5,-77.5,264.63263
61.5,-76.5,263.77548
61.5,-75.5,263.5282
61.5,-74.5,263.34366
61.5,-73.5,263.49124
61.5,-72.5,263.8611
61.5,-48.5,268.49298
61.5,-47.5,264.3901
61.5,-46.5,262.8813
61.5,-45.5,259.49857
61.5,-44.5,257.73904
61.5,-43.5,260.78076
61.5,5.5,276.29675
61.5,6.5,272.291
61.5,7.5,269.37637
61.5,8.5,270.43423
61.5,9.5,269.63232
61.5,10.5,272.42184
61.5,11.5,273.13885
61.5,12.5,273.8134
61.5,13.5,274.0452
61.5,14.5,275.89615
61.5,15.5,275.59445
61.5,16.5,276.97668
61.5,21.5,278.80182
61.5,22.5,276.97
61.5,23.5,276.85156
61.5,24.5,276.57028
61.5,25.5,276.5671
61.5,26.5,276.7957
61.5,27.5,276.87103
61.5,28.5,277.1806
61.5,29.5,276.55444
61.5,32.5,276.01923
61.5,33.5,275.08234
61.5,34.5,275.8813
61.5,36.5,275.42938
61.5,37.5,274.53107
61.5,38.5,273.8763
61.5,39.5,273.5042
61.5,40.5,273.6386
61.5,41.5,273.51688
61.5,42.5,273.57098
61.5,43.5,273.50815
61.5,44.5,272.91656
61.5,45.5,272.9782
61.5,46.5,272.68027
61.5,47.5,272.66003
61.5,48.5,272.3041
61.5,49.5,272.25568
61.5,50.5,272.25357
61.5,51.5,272.08542
61.5,52.5,271.80377
61.5,53.5,271.42526
61.5,54.5,270.99292
61.5,55.5,271.03354
61.5,56.5,270.56827
61.5,57.5,270.39847
61.5,58.5,269.23392
61.5,59.5,268.86353
61.5,60.5,270.00067
61.5,61.5,270.98743
61.5,62.5,270.77557
61.5,63.5,270.96304
61.5,64.5,270.7149
61.5,65.5,270.56964
61.5,66.5,270.156
61.5,67.5,270.21896
61.5,68.5,270.06177
61.5,69.5,270.00012
61.5,70.5,269.89056
61.5,71.5,269.98993
61.5,72.5,270.0038
61.5,73.5,270.03494
61.5,74.5,269.7702
61.5,75.5,269.71158
61.5,76.5,269.74515
61.5,77.5,269.34512
61.5,78.5,268.90744
61.5,79.5,268.99658
61.5,80.5,268.8335
61.5,81.5,268.7214
61.5,82.5,268.65137
61.5,83.5,268.60266
61.5,84.5,268.31613
61.5,85.5,268.24017
61.5,86.5,268.3783
61.5,87.5,268.28555
61.5,88.5,268.10596
61.5,89.5,268.18652
61.5,90.5,267.32965
61.5,91.5,266.72903
61.5,92.5,266.642
61.5,93.5,266.51505
61.5,94.5,265.8274
61.5,95.5,265.57855
61.5,96.5,264.68665
61.5,97.5,265.51797
61.5,98.5,266.37955
61.5,99.5,266.47128
61.5,100.5,266.49112
61.5,101.5,266.59738
61.5,102.5,266.7127
61.5,103.5,266.528
61.5,104.5,266.56384
61.5,105.5,266.59433
61.5,106.5,266.8493
61.5,107.5,266.61118
61.5,108.5,266.59286
61.5,109.5,266.51163
61.5,110.5,266.3116
61.5,111.5,266.32776
61.5,112.5,265.9918
61.5,113.5,266.08264
61.5,114.5,266.16898
61.5,115.5,266.293
61.5,116.5,266.4536
61.5,117.5,266.42838
61.5,118.5,266.00308
61.5,119.5,265.9554
61.5,120.5,265.49466
61.5,121.5,265.3299
61.5,122.5,264.9474
61.5,123.5,265.0067
61.5,124.5,264.89676
61.5,125.5,264.50775
61.5,126.5,264.38037
61.5,127.5,264.19144
61.5,128.5,264.17355
61.5,129.5,263.87115
61.5,130.5,263.694
61.5,131.5,263.32236
61.5,132.5,262.90625
61.5,133.5,262.60703
61.5,134.5,261.93927
61.5,135.5,261.7238
61.5,136.5,259.38904
61.5,137.5,258.48395
61.5,138.5,257.5022
61.5,139.5,258.10962
61.5,140.5,257.8194
61.5,141.5,259.23557
61.5,142.5,258.88412
61.5,143.5,260.76617
61.5,144.5,260.41638
61.5,145.5,260.95013
61.5,146.5,260.04926
61.5,147.5,259.10803
61.5,148.5,259.06064
61.5,149.5,259.45523
61.5,150.5,258.83768
61.5,151.5,259.2221
61.5,152.5,259.23828
61.5,153.5,259.97443
61.5,154.5,259.71616
61.5,155.5,262.10757
61.5,156.5,264.7268
61.5,160.5,266.9923
61.5,161.5,265.72668
61.5,164.5,266.265
61.5,165.5,263.74384
61.5,166.5,264.54095
61.5,167.5,265.23492
61.5,168.5,264.93777
61.5,169.5,265.4983
61.5,170.5,263.82303
61.5,171.5,264.72342
61.5,172.5,266.8823
62.5,-164.5,272.03174
62.5,-163.5,271.21918
62.5,-162.5,270.50043
62.5,-161.5,269.4248
62.5,-160.5,269.36188
62.5,-159.5,270.0044
62.5,-158.5,269.65906
62.5,-157.5,269.72525
62.5,-156.5,269.21414
62.5,-155.5,268.86343
62.5,-154.5,267.9104
62.5,-153.5,265.64664
62.5,-152.5,266.2382
62.5,-151.5,265.1394
62.5,-150.5,266.27405
62.5,-149.5,266.57162
62.5,-148.5,263.92703
62.5,-147.5,262.90765
62.5,-146.5,264.80478
62.5,-145.5,265.58646
62.5,-144.5,263.22717
62.5,-143.5,261.66147
62.5,-142.5,263.83
62.5,-141.5,263.5287
62.5,-140.5,265.20715
62.5,-139.5,264.98376
62.5,-138.5,268.12283
62.5,-137.5,267.64627
62.5,-136.5,267.9917
62.5,-135.5,267.68158
62.5,-134.5,269.14145
62.5,-133.5,267.1051
62.5,-132.5,266.29462
62.5,-131.5,265.62286
62.5,-130.5,264.7031
62.5,-129.5,263.09033
62.5,-128.5,262.289
62.5,-127.5,261.52325
62.5,-126.5,263.2896
62.5,-125.5,266.14597
62.5,-124.5,266.4248
62.5,-123.5,267.24298
62.5,-122.5,268.4018
62.5,-121.5,267.92685
62.5,-120.5,267.7037
62.5,-119.5,267.39908
62.5,-118.5,267.4162
62.5,-117.5,268.35028
62.5,-116.5,268.6275
62.5,-115.5,268.6761
62.5,-113.5,268.16904
62.5,-112.5,267.85858
62.5,-111.5,267.2936
62.5,-110.5,267.58298
62.5,-109.5,266.98093
62.5,-108.5,265.4007
62.5,-107.5,265.2125
62.5,-106.5,265.024
62.5,-105.5,264.71298
62.5,-104.5,264.35715
62.5,-103.5,263.94482
62.5,-102.5,264.43097
62.5,-101.5,264.10736
62.5,-100.5,264.00623
62.5,-99.5,263.9856
62.5,-98.5,263.86774
62.5,-97.5,263.60156
62.5,-96.5,263.5857
