lat,lon,GLDAS_NOAH10_M_2_1_CanopInt_inst
37.5,108.5,0.032837447
37.5,109.5,0.038030878
37.5,110.5,0.046729356
37.5,111.5,0.056545757
37.5,112.5,0.056073535
37.5,113.5,0.056065936
37.5,114.5,0.061312944
37.5,115.5,0.04776418
37.5,116.5,0.04755653
37.5,117.5,0.051935542
37.5,118.5,0.052913703
37.5,120.5,0.063276164
37.5,121.5,0.067616
37.5,126.5,0.10214575
37.5,127.5,0.12360161
37.5,128.5,0.118406825
37.5,139.5,0.22029312
37.5,140.5,0.1830819
38.5,-122.5,0.07348581
38.5,-121.5,0.08128024
38.5,-120.5,0.084983595
38.5,-119.5,0.09938546
38.5,-118.5,0.04639051
38.5,-117.5,0.07448092
38.5,-116.5,0.07308547
38.5,-115.5,0.066672765
38.5,-114.5,0.063244455
38.5,-113.5,0.055856287
38.5,-112.5,0.066757426
38.5,-111.5,0.06588636
38.5,-110.5,0.07682786
38.5,-109.5,0.073745854
38.5,-108.5,0.081467904
38.5,-107.5,0.15826151
38.5,-106.5,0.0995526
38.5,-105.5,0.07485028
38.5,-104.5,0.056425445
38.5,-103.5,0.034486137
38.5,-102.5,0.038122345
38.5,-101.5,0.041912176
38.5,-100.5,0.046935946
38.5,-99.5,0.056138676
38.5,-98.5,0.0641353
38.5,-97.5,0.07454442
38.5,-96.5,0.08415225
38.5,-95.5,0.09498435
38.5,-94.5,0.10561036
38.5,-93.5,0.10753818
38.5,-92.5,0.11575636
38.5,-91.5,0.120745525
38.5,-90.5,0.12365302
38.5,-89.5,0.12068271
38.5,-88.5,0.12113064
38.5,-87.5,0.1322184
38.5,-86.5,0.1452552
38.5,-85.5,0.14549051
38.5,-84.5,0.14862962
38.5,-83.5,0.15102191
38.5,-82.5,0.15382436
38.5,-81.5,0.15862358
38.5,-80.5,0.16119598
38.5,-79.5,0.14485645
38.5,-78.5,0.14044656
38.5,-77.5,0.14410208
38.5,-76.5,0.12160669
38.5,-75.5,0.13145915
38.5,-8.5,0.07571653
38.5,-7.5,0.075841784
38.5,-6.5,0.07267335
38.5,-5.5,0.07046604
38.5,-4.5,0.07257927
38.5,-3.5,0.069150284
38.5,-2.5,0.06664536
38.5,-1.5,0.05234382
38.5,-0.5,0.05641254
38.5,21.5,0.10114331
38.5,22.5,0.094125785
38.5,23.5,0.083081886
38.5,27.5,0.08088374
38.5,28.5,0.08242512
38.5,29.5,0.09845506
38.5,30.5,0.10352555
38.5,31.5,0.11530464
38.5,32.5,0.09953072
38.5,33.5,0.07744627
38.5,34.5,0.10801969
38.5,35.5,0.10610584
38.5,36.5,0.13495362
38.5,37.5,0.15709798
38.5,38.5,0.15049176
38.5,39.5,0.10174242
38.5,40.5,0.1158653
38.5,41.5,0.12920623
38.5,42.5,0.1693931
38.5,43.5,0.17606269
38.5,44.5,0.15453435
38.5,45.5,0.1152784
38.5,46.5,0.106163025
38.5,47.5,0.14065324
38.5,48.5,0.10203825
38.5,54.5,0.0
38.5,55.5,0.005828696
38.5,56.5,0.024912138
38.5,57.5,0.011760952
38.5,58.5,0.004058203
38.5,59.5,0.0057170964
38.5,60.5,0.004424321
38.5,61.5,0.004594312
38.5,62.5,0.0029261075
38.5,63.5,0.0054843235
38.5,64.5,0.012993376
38.5,65.5,0.04149501
38.5,66.5,0.069966614
38.5,67.5,0.089123726
38.5,68.5,0.13694398
38.5,69.5,0.1204677
38.5,70.5,0.1708405
38.5,71.5,0.09755968
38.5,72.5,0.041996982
38.5,73.5,0.020023242
38.5,74.5,0.017711096
38.5,75.5,0.014945427
38.5,76.5,0.0033540407
38.5,77.5,0.007032624
38.5,78.5,0.0
38.5,79.5,0.0
38.5,80.5,0.0
38.5,81.5,0.0
38.5,82.5,0.0
38.5,83.5,0.0
38.5,84.5,0.0
38.5,85.5,0.0
38.5,86.5,0.0
38.5,87.5,0.0
38.5,88.5,0.0
38.5,89.5,0.0
38.5,90.5,0.0
38.5,91.5,0.0
38.5,92.5,0.0
38.5,93.5,0.0
38.5,94.5,0.0
38.5,95.5,0.0
38.5,96.5,0.003213413
38.5,97.5,0.00793073
38.5,98.5,0.016405098
38.5,99.5,0.022126477
38.5,100.5,0.02050138
38.5,101.5,0.012973391
38.5,102.5,0.0021085716
38.5,103.5,0.0
38.5,104.5,0.0
38.5,105.5,0.004126425
38.5,106.5,0.016124263
38.5,107.5,0.020447707
38.5,108.5,0.02695141
38.5,109.5,0.03045895
38.5,110.5,0.040444054
38.5,111.5,0.047022857
38.5,112.5,0.051850785
38.5,113.5,0.053974085
38.5,114.5,0.05789987
38.5,115.5,0.049079258
38.5,116.5,0.042713903
38.5,117.5,0.039529473
38.5,125.5,0.093303226
38.5,126.5,0.10957737
38.5,127.5,0.12122942
38.5,140.5,0.20785305
39.5,-123.5,0.09956014
39.5,-122.5,0.09229183
39.5,-121.5,0.09413964
39.5,-120.5,0.10182866
39.5,-119.5,0.07063996
39.5,-118.5,0.055888493
39.5,-117.5,0.08777722
39.5,-116.5,0.09860935
39.5,-115.5,0.099313445
39.5,-114.5,0.088463135
39.5,-113.5,0.07914343
39.5,-112.5,0.089025326
39.5,-111.5,0.110452645
39.5,-110.5,0.092154905
39.5,-109.5,0.07980307
39.5,-108.5,0.10920641
39.5,-107.5,0.15041216
39.5,-106.5,0.12756507
39.5,-105.5,0.09427009
39.5,-104.5,0.07963708
39.5,-103.5,0.044949703
39.5,-102.5,0.043225616
39.5,-101.5,0.048314802
39.5,-100.5,0.051557265
39.5,-99.5,0.059525747
39.5,-98.5,0.069228195
39.5,-97.5,0.079255134
39.5,-96.5,0.08749624
39.5,-95.5,0.10092158
39.5,-94.5,0.11764824
39.5,-93.5,0.11518525
39.5,-92.5,0.1179551
39.5,-91.5,0.11998192
39.5,-90.5,0.12240704
39.5,-89.5,0.12907669
39.5,-88.5,0.12678015
39.5,-87.5,0.1286816
39.5,-86.5,0.13877451
39.5,-85.5,0.1411035
39.5,-84.5,0.14809784
39.5,-83.5,0.14430606
39.5,-82.5,0.15574118
39.5,-81.5,0.16451465
39.5,-80.5,0.17554368
39.5,-79.5,0.16057542
39.5,-78.5,0.1591593
39.5,-77.5,0.15120493
39.5,-76.5,0.14225444
39.5,-75.5,0.14692517
39.5,-74.5,0.14083374
39.5,-8.5,0.092861034
39.5,-7.5,0.09070232
39.5,-6.5,0.08614738
39.5,-5.5,0.08444055
39.5,-4.5,0.08080431
39.5,-3.5,0.06632136
39.5,-2.5,0.068057425
39.5,-1.5,0.061069556
39.5,-0.5,0.06437708
39.5,8.5,0.06574243
39.5,9.5,0.074947216
39.5,16.5,0.098244764
39.5,20.5,0.11213798
39.5,21.5,0.13774134
39.5,22.5,0.12018505
39.5,26.5,0.079214536
39.5,27.5,0.09288242
39.5,28.5,0.08859494
39.5,29.5,0.11857921
39.5,30.5,0.11109458
39.5,31.5,0.10917991
39.5,32.5,0.108405024
39.5,33.5,0.10480459
39.5,34.5,0.112067826
39.5,35.5,0.12660389
39.5,36.5,0.15670738
39.5,37.5,0.16892557
39.5,38.5,0.18018004
39.5,39.5,0.1718342
39.5,40.5,0.21046998
39.5,41.5,0.21994291
39.5,42.5,0.22653496
39.5,43.5,0.18773843
39.5,44.5,0.19426306
39.5,45.5,0.16401109
39.5,46.5,0.18759002
39.5,47.5,0.13542861
39.5,48.5,0.09714481
39.5,54.5,0.0
39.5,55.5,0.0042445026
39.5,56.5,0.0040211696
39.5,57.5,0.0038306725
39.5,58.5,0.003662202
39.5,59.5,0.008826994
39.5,60.5,0.01239704
39.5,61.5,0.0071350522
39.5,62.5,0.0
39.5,63.5,0.0023835786
39.5,64.5,0.012411877
39.5,65.5,0.044077888
39.5,66.5,0.06202432
39.5,67.5,0.11643228
39.5,68.5,0.11197806
39.5,69.5,0.13116905
39.5,70.5,0.12576184
39.5,71.5,0.12513895
39.5,72.5,0.07808019
39.5,73.5,0.05904042
39.5,74.5,0.014071072
39.5,75.5,0.013473698
39.5,76.5,0.0237881
39.5,77.5,0.009149452
39.5,78.5,0.002493196
39.5,79.5,0.0
39.5,80.5,0.0
39.5,81.5,0.0
39.5,82.5,0.0
39.5,83.5,0.0
39.5,84.5,0.0
39.5,85.5,0.0
39.5,86.5,0.0
39.5,87.5,0.0
39.5,88.5,0.0
39.5,89.5,0.0
39.5,90.5,0.0
39.5,91.5,0.0
39.5,92.5,0.0
39.5,93.5,0.0
39.5,94.5,0.0
39.5,95.5,0.0
39.5,96.5,7.7561283E-4
39.5,97.5,0.002730426
39.5,98.5,0.003792685
39.5,99.5,0.0012588509
39.5,100.5,0.0
39.5,101.5,0.0
39.5,102.5,0.0
39.5,103.5,0.0
39.5,104.5,0.0
39.5,105.5,0.0010284169
39.5,106.5,0.0019001269
39.5,107.5,0.012247892
39.5,108.5,0.01815737
39.5,109.5,0.024494201
39.5,110.5,0.033252943
39.5,111.5,0.042414714
39.5,112.5,0.043426927
39.5,113.5,0.04483754
39.5,114.5,0.04536153
39.5,115.5,0.04853535
39.5,116.5,0.04209812
39.5,117.5,0.042851813
39.5,118.5,0.04831636
39.5,122.5,0.07216838
39.5,125.5,0.10189791
39.5,126.5,0.12054995
39.5,127.5,0.10928335
39.5,140.5,0.22446755
39.5,141.5,0.18144952
40.5,-123.5,0.1218391
40.5,-122.5,0.14262268
40.5,-121.5,0.10921563
40.5,-120.5,0.13531344
40.5,-119.5,0.087234996
40.5,-118.5,0.095129386
40.5,-117.5,0.11433969
40.5,-116.5,0.13783042
40.5,-115.5,0.11815405
40.5,-114.5,0.10403684
40.5,-113.5,0.030359687
40.5,-112.5,0.09924326
40.5,-111.5,0.16917089
40.5,-110.5,0.11853594
40.5,-109.5,0.12332341
40.5,-108.5,0.11534628
40.5,-107.5,0.12880245
40.5,-106.5,0.14894275
40.5,-105.5,0.0904375
40.5,-104.5,0.097661935
40.5,-103.5,0.066712715
40.5,-102.5,0.06505322
40.5,-101.5,0.06837924
40.5,-100.5,0.080176525
40.5,-99.5,0.09108942
40.5,-98.5,0.09509744
40.5,-97.5,0.106389895
40.5,-96.5,0.1178163
40.5,-95.5,0.14008366
40.5,-94.5,0.15359479
40.5,-93.5,0.15355328
40.5,-92.5,0.14903173
40.5,-91.5,0.1566203
40.5,-90.5,0.15806809
40.5,-89.5,0.16381852
40.5,-88.5,0.1878144
40.5,-87.5,0.17393404
40.5,-86.5,0.17367081
40.5,-85.5,0.17422538
40.5,-84.5,0.17300874
40.5,-83.5,0.17005576
40.5,-82.5,0.17295295
40.5,-81.5,0.18886557
40.5,-80.5,0.20335492
40.5,-79.5,0.21344413
40.5,-78.5,0.20263505
40.5,-77.5,0.21271138
40.5,-76.5,0.20316865
40.5,-75.5,0.19820915
40.5,-74.5,0.19442129
40.5,-8.5,0.11851983
40.5,-7.5,0.11260448
40.5,-6.5,0.10306663
40.5,-5.5,0.09956709
40.5,-4.5,0.10069559
40.5,-3.5,0.10666155
40.5,-2.5,0.10282152
40.5,-1.5,0.08095502
40.5,-0.5,0.0650036
40.5,0.5,0.08414485
40.5,8.5,0.084316894
40.5,9.5,0.09151392
40.5,15.5,0.102300435
40.5,16.5,0.09616513
40.5,19.5,0.1189211
40.5,20.5,0.14990798
40.5,21.5,0.17537165
40.5,22.5,0.15873706
40.5,23.5,0.12685943
40.5,26.5,0.108893774
40.5,27.5,0.12420104
40.5,29.5,0.14222065
40.5,30.5,0.1289342
40.5,31.5,0.12551433
40.5,32.5,0.13148554
40.5,33.5,0.14956464
40.5,34.5,0.1554228
40.5,35.5,0.15875031
40.5,36.5,0.14839077
40.5,37.5,0.14878358
40.5,38.5,0.13978726
40.5,39.5,0.18189314
40.5,40.5,0.19970742
40.5,41.5,0.2528651
40.5,42.5,0.23889543
40.5,43.5,0.23179907
40.5,44.5,0.21360002
40.5,45.5,0.2096714
40.5,46.5,0.18830359
40.5,47.5,0.1702873
40.5,48.5,0.13852996
40.5,49.5,0.07393582
40.5,53.5,0.004040988
40.5,54.5,0.0
40.5,55.5,0.0
40.5,56.5,0.0047108657
40.5,57.5,0.0036011187
40.5,58.5,0.0068386826
40.5,59.5,0.017557295
40.5,60.5,0.016284663
40.5,61.5,0.012592887
40.5,62.5,0.01084209
40.5,63.5,0.0
40.5,64.5,0.010865372
40.5,65.5,0.033592347
40.5,66.5,0.06977424
40.5,67.5,0.1285634
40.5,68.5,0.16029127
40.5,69.5,0.15261418
40.5,70.5,0.13895506
40.5,71.5,0.21411054
40.5,72.5,0.23461236
40.5,73.5,0.24545433
40.5,74.5,0.11949384
40.5,75.5,0.038212057
40.5,76.5,0.020682398
40.5,77.5,0.013684843
40.5,78.5,0.010168576
40.5,79.5,0.006647134
40.5,80.5,0.0075924024
40.5,81.5,0.0
40.5,82.5,0.0
40.5,83.5,0.0
40.5,84.5,0.0
40.5,85.5,0.0
40.5,86.5,0.0
40.5,87.5,0.0
40.5,88.5,0.0
40.5,89.5,0.0
40.5,90.5,0.0
40.5,91.5,0.0
40.5,92.5,0.0
40.5,93.5,0.0
40.5,94.5,0.0
40.5,95.5,0.0
40.5,96.5,0.0
40.5,97.5,0.0
40.5,98.5,0.0
40.5,99.5,0.0
40.5,100.5,0.0
40.5,101.5,0.0
40.5,102.5,0.0
40.5,103.5,0.0
40.5,104.5,0.0
40.5,105.5,0.0
40.5,106.5,0.0019278937
40.5,107.5,0.0065822746
40.5,108.5,0.010362186
40.5,109.5,0.025155783
40.5,110.5,0.03852441
40.5,111.5,0.044615522
40.5,112.5,0.04768986
40.5,113.5,0.043787852
40.5,114.5,0.048228387
40.5,115.5,0.052330796
40.5,116.5,0.05873817
40.5,117.5,0.059920605
40.5,118.5,0.05886191
40.5,119.5,0.052946292
40.5,120.5,0.05926425
40.5,122.5,0.07503456
40.5,123.5,0.08768457
40.5,124.5,0.0997665
40.5,125.5,0.12752175
40.5,126.5,0.14327887
40.5,127.5,0.109665796
40.5,128.5,0.11009727
40.5,140.5,0.22275639
40.5,141.5,0.20638362
41.5,-123.5,0.16261281
41.5,-122.5,0.1763028
41.5,-121.5,0.14252311
41.5,-120.5,0.14204854
41.5,-119.5,0.119839445
41.5,-118.5,0.09996315
41.5,-117.5,0.12394642
41.5,-116.5,0.14390463
41.5,-115.5,0.14462161
41.5,-114.5,0.11546112
41.5,-113.5,0.09059608
41.5,-112.5,0.16109636
41.5,-111.5,0.17422341
41.5,-110.5,0.09576318
41.5,-109.5,0.085077725
41.5,-108.5,0.053623356
41.5,-107.5,0.071381636
41.5,-106.5,0.082714304
41.5,-105.5,0.06832004
41.5,-104.5,0.062390357
41.5,-103.5,0.06221535
41.5,-102.5,0.06858625
41.5,-101.5,0.073180504
41.5,-100.5,0.08491092
41.5,-99.5,0.104015514
41.5,-98.5,0.115453444
41.5,-97.5,0.12434886
41.5,-96.5,0.13395344
41.5,-95.5,0.15143386
41.5,-94.5,0.16610482
41.5,-93.5,0.17777461
41.5,-92.5,0.18117195
41.5,-91.5,0.18565758
41.5,-90.5,0.18923953
41.5,-89.5,0.19495302
41.5,-88.5,0.19690083
41.5,-87.5,0.19040406
41.5,-86.5,0.18346532
41.5,-85.5,0.17354177
41.5,-84.5,0.18916412
41.5,-83.5,0.1980711
41.5,-81.5,0.21914473
41.5,-80.5,0.2175269
41.5,-79.5,0.22074424
41.5,-78.5,0.21237761
41.5,-77.5,0.22717896
41.5,-76.5,0.22615643
41.5,-75.5,0.22965334
41.5,-74.5,0.2330867
41.5,-73.5,0.21202305
41.5,-72.5,0.1955993
41.5,-71.5,0.18738057
41.5,-8.5,0.14567523
41.5,-7.5,0.1305449
41.5,-6.5,0.1201864
41.5,-5.5,0.11819816
41.5,-4.5,0.11712554
41.5,-3.5,0.11225261
41.5,-2.5,0.10611042
41.5,-1.5,0.10262527
41.5,-0.5,0.09338465
41.5,0.5,0.09390018
41.5,1.5,0.09352115
41.5,13.5,0.12129275
41.5,14.5,0.11377834
41.5,15.5,0.10733177
41.5,19.5,0.15363142
41.5,20.5,0.19248284
41.5,21.5,0.18359508
41.5,22.5,0.16858868
41.5,23.5,0.14755237
41.5,24.5,0.13374543
41.5,25.5,0.13656019
41.5,26.5,0.11600897
41.5,27.5,0.11903857
41.5,32.5,0.14372262
41.5,33.5,0.12731521
41.5,34.5,0.11688169
41.5,35.5,0.14273803
41.5,41.5,0.24549963
41.5,42.5,0.22162412
41.5,43.5,0.24496795
41.5,44.5,0.26071945
41.5,45.5,0.21477106
41.5,46.5,0.23938394
41.5,47.5,0.14016773
41.5,48.5,0.16669062
41.5,54.5,0.0
41.5,55.5,0.0
41.5,56.5,0.0
41.5,57.5,0.0
41.5,58.5,0.0024329193
41.5,59.5,0.010273448
41.5,60.5,0.020233333
41.5,61.5,0.007600393
41.5,62.5,0.004322029
41.5,63.5,0.0116819
41.5,64.5,0.01621684
41.5,65.5,0.044698313
41.5,66.5,0.05557625
41.5,67.5,0.0959768
41.5,68.5,0.12009556
41.5,69.5,0.15522356
41.5,70.5,0.17146303
41.5,71.5,0.19670443
41.5,72.5,0.19819272
41.5,73.5,0.20581149
41.5,74.5,0.15950392
41.5,75.5,0.12276011
41.5,76.5,0.05351229
41.5,77.5,0.024812529
41.5,78.5,0.012901968
41.5,79.5,0.011468552
41.5,80.5,0.011821691
41.5,81.5,0.0
41.5,82.5,0.005554441
41.5,83.5,0.0044189105
41.5,84.5,0.0027644269
41.5,85.5,0.0017507749
41.5,86.5,0.0013886308
41.5,87.5,0.0
41.5,88.5,0.0
41.5,89.5,0.0
41.5,90.5,0.0
41.5,91.5,0.0
41.5,92.5,0.0
41.5,93.5,0.0
41.5,94.5,0.0
41.5,95.5,0.0
41.5,96.5,0.0
41.5,97.5,0.0
41.5,98.5,0.0
41.5,99.5,0.0
41.5,100.5,0.0
41.5,101.5,0.0
41.5,102.5,0.0
41.5,103.5,0.0
41.5,104.5,0.0
41.5,105.5,0.0
41.5,106.5,0.0
41.5,107.5,0.0043856013
41.5,108.5,0.018463949
41.5,109.5,0.02304785
41.5,110.5,0.027955048
41.5,111.5,0.034998607
41.5,112.5,0.038142513
41.5,113.5,0.0408216
41.5,114.5,0.04231014
41.5,115.5,0.043566283
41.5,116.5,0.050101016
41.5,117.5,0.05421873
41.5,118.5,0.054144178
41.5,119.5,0.048021276
41.5,120.5,0.055305257
41.5,121.5,0.061820157
41.5,122.5,0.065490246
41.5,123.5,0.09370302
41.5,124.5,0.11526858
41.5,125.5,0.15707798
41.5,126.5,0.17534955
41.5,127.5,0.13113672
41.5,128.5,0.10197463
41.5,129.5,0.1325839
42.5,-123.5,0.17503881
42.5,-122.5,0.19311716
42.5,-121.5,0.17997827
42.5,-120.5,0.15655358
42.5,-119.5,0.13898754
42.5,-118.5,0.12434194
42.5,-117.5,0.12711072
42.5,-116.5,0.13466509
42.5,-115.5,0.12499929
42.5,-114.5,0.12238127
42.5,-113.5,0.105026595
42.5,-112.5,0.14227901
42.5,-111.5,0.18582332
42.5,-110.5,0.15003635
42.5,-109.5,0.061939754
42.5,-108.5,0.055205125
42.5,-107.5,0.05645332
42.5,-106.5,0.072337195
42.5,-105.5,0.06892161
42.5,-104.5,0.066046886
42.5,-103.5,0.06500344
42.5,-102.5,0.06987215
42.5,-101.5,0.07508064
42.5,-100.5,0.08803626
42.5,-99.5,0.10327635
42.5,-98.5,0.11766359
42.5,-97.5,0.12946919
42.5,-96.5,0.1428863
42.5,-95.5,0.15510131
42.5,-94.5,0.18351248
42.5,-93.5,0.20041749
42.5,-92.5,0.20199718
42.5,-91.5,0.20433593
42.5,-90.5,0.21486884
42.5,-89.5,0.21464415
42.5,-88.5,0.21462469
42.5,-85.5,0.20522627
42.5,-84.5,0.20175995
42.5,-83.5,0.19347839
42.5,-82.5,0.22429557
42.5,-79.5,0.22794746
42.5,-78.5,0.22392824
42.5,-77.5,0.21515352
42.5,-76.5,0.23687205
42.5,-75.5,0.2409695
42.5,-74.5,0.244541
42.5,-73.5,0.24505097
42.5,-72.5,0.22690156
42.5,-71.5,0.21957397
42.5,-8.5,0.14364687
42.5,-7.5,0.14683755
42.5,-6.5,0.13665664
42.5,-5.5,0.124938846
42.5,-4.5,0.12100055
42.5,-3.5,0.116269626
42.5,-2.5,0.12572397
42.5,-1.5,0.119080715
42.5,-0.5,0.123435825
42.5,0.5,0.12322033
42.5,1.5,0.109807216
42.5,2.5,0.11249915
42.5,11.5,0.11204821
42.5,12.5,0.1205051
42.5,13.5,0.12793478
42.5,18.5,0.16029716
42.5,19.5,0.1833617
42.5,20.5,0.22719021
42.5,21.5,0.2008069
42.5,22.5,0.19370218
42.5,23.5,0.18413231
42.5,24.5,0.18112421
42.5,25.5,0.17675443
42.5,26.5,0.15260208
42.5,27.5,0.15433237
42.5,41.5,0.20403789
42.5,42.5,0.24395497
42.5,43.5,0.2635234
42.5,44.5,0.21436134
42.5,45.5,0.17642274
42.5,46.5,0.13461553
42.5,47.5,0.18505901
42.5,53.5,0.0030122201
42.5,54.5,0.0
42.5,55.5,0.0
42.5,56.5,0.0
42.5,57.5,0.0
42.5,58.5,0.008542526
42.5,59.5,0.02793218
42.5,60.5,0.005954441
42.5,61.5,0.0052858666
42.5,62.5,0.011578952
42.5,63.5,0.004618826
42.5,64.5,0.029358078
42.5,65.5,0.056456074
42.5,66.5,0.058863163
42.5,67.5,0.07993446
42.5,68.5,0.121269956
42.5,69.5,0.13940938
42.5,70.5,0.1589923
42.5,71.5,0.15665463
42.5,72.5,0.1369027
42.5,73.5,0.14433748
42.5,74.5,0.1221381
42.5,75.5,0.11350296
42.5,76.5,0.11076586
42.5,77.5,0.1971277
42.5,78.5,0.09359187
42.5,79.5,0.044672266
42.5,80.5,0.03689781
42.5,81.5,0.030728245
42.5,82.5,0.018020969
42.5,83.5,0.017543493
42.5,84.5,0.013417546
42.5,85.5,0.008903028
42.5,86.5,0.009580766
42.5,87.5,0.003149542
42.5,88.5,0.0
42.5,89.5,0.0
42.5,90.5,0.0
42.5,91.5,0.0
42.5,92.5,0.0
42.5,93.5,0.0
42.5,94.5,0.0
42.5,95.5,0.0
42.5,96.5,0.0
42.5,97.5,0.0
42.5,98.5,0.0
42.5,99.5,0.0
42.5,100.5,0.0
42.5,101.5,0.0
42.5,102.5,0.0
42.5,103.5,0.0
42.5,104.5,0.0
42.5,105.5,0.0
42.5,106.5,0.0
42.5,107.5,0.0
42.5,108.5,0.0033812993
42.5,109.5,0.009329021
42.5,110.5,0.014752386
42.5,111.5,0.015052505
42.5,112.5,0.018994417
42.5,113.5,0.025319956
42.5,114.5,0.029214548
42.5,115.5,0.03423173
42.5,116.5,0.04024107
42.5,117.5,0.050297964
42.5,118.5,0.05388767
42.5,119.5,0.04883734
42.5,120.5,0.039730836
42.5,121.5,0.04785978
42.5,122.5,0.05818184
42.5,123.5,0.07727135
42.5,124.5,0.10531529
42.5,125.5,0.14803715
42.5,126.5,0.16042148
42.5,127.5,0.15081906
42.5,128.5,0.12731929
42.5,129.5,0.13576508
42.5,130.5,0.12661305
42.5,140.5,0.2365284
42.5,142.5,0.23387922
42.5,143.5,0.20680292
43.5,-123.5,0.19680995
43.5,-122.5,0.20355506
43.5,-121.5,0.18654028
43.5,-120.5,0.15769565
43.5,-119.5,0.15862787
43.5,-118.5,0.14198503
43.5,-117.5,0.14850195
43.5,-116.5,0.16174346
43.5,-115.5,0.16930474
43.5,-114.5,0.15685377
43.5,-113.5,0.100317836
43.5,-112.5,0.14002183
43.5,-111.5,0.20490685
43.5,-110.5,0.20416968
43.5,-109.5,0.06979458
43.5,-108.5,0.08754805
43.5,-107.5,0.08108998
43.5,-106.5,0.06660765
43.5,-105.5,0.066796206
43.5,-104.5,0.07282193
43.5,-103.5,0.08349074
43.5,-102.5,0.08447156
43.5,-101.5,0.09182747
43.5,-100.5,0.10560306
43.5,-99.5,0.12587193
43.5,-98.5,0.13304664
43.5,-97.5,0.14039315
43.5,-96.5,0.15072529
43.5,-95.5,0.16203044
43.5,-94.5,0.18463935
43.5,-93.5,0.2027618
43.5,-92.5,0.20926896
43.5,-91.5,0.22555405
43.5,-90.5,0.22932884
43.5,-89.5,0.2257661
43.5,-88.5,0.21315597
43.5,-85.5,0.21053818
43.5,-84.5,0.2196044
43.5,-83.5,0.20154971
43.5,-81.5,0.21249479
43.5,-80.5,0.21382697
43.5,-79.5,0.22299233
43.5,-76.5,0.24659301
43.5,-75.5,0.2545221
43.5,-74.5,0.2570649
43.5,-73.5,0.28099275
43.5,-72.5,0.27436557
43.5,-71.5,0.2679587
43.5,-70.5,0.21813351
43.5,-7.5,0.13646218
43.5,-6.5,0.14450338
43.5,-5.5,0.15190747
43.5,-1.5,0.1585863
43.5,-0.5,0.17955877
43.5,0.5,0.17498857
43.5,1.5,0.16264838
43.5,2.5,0.13575429
43.5,3.5,0.127498
43.5,4.5,0.11635019
43.5,5.5,0.11542773
43.5,6.5,0.120497316
43.5,10.5,0.14288399
43.5,11.5,0.14170341
43.5,12.5,0.137149
43.5,16.5,0.15992129
43.5,17.5,0.17260593
43.5,18.5,0.21069369
43.5,19.5,0.23254928
43.5,20.5,0.22151034
43.5,21.5,0.22752227
43.5,22.5,0.20273688
43.5,23.5,0.20385411
43.5,24.5,0.19080992
43.5,25.5,0.18818583
43.5,26.5,0.16486679
43.5,27.5,0.14181985
43.5,40.5,0.191301
43.5,41.5,0.19399671
43.5,42.5,0.2368215
43.5,43.5,0.27878085
43.5,44.5,0.24140981
43.5,45.5,0.21426125
43.5,46.5,0.15453225
43.5,47.5,0.138301
43.5,51.5,0.0071647046
43.5,52.5,0.003759532
43.5,53.5,0.006451884
43.5,54.5,0.009516158
43.5,55.5,0.0
43.5,56.5,0.0
43.5,57.5,0.0
43.5,58.5,0.01507398
43.5,59.5,0.037432484
43.5,60.5,0.0089687705
43.5,61.5,0.0
43.5,62.5,0.0
43.5,63.5,0.0
43.5,64.5,0.016748894
43.5,65.5,0.030670563
43.5,66.5,0.061798993
43.5,67.5,0.07761775
43.5,68.5,0.11685192
43.5,69.5,0.11253013
43.5,70.5,0.12335462
43.5,71.5,0.1355162
43.5,72.5,0.14765926
43.5,73.5,0.17085826
43.5,74.5,0.1480513
43.5,75.5,0.17486054
43.5,76.5,0.17894366
43.5,77.5,0.15922108
43.5,78.5,0.1772814
43.5,79.5,0.15439266
43.5,80.5,0.17028035
43.5,81.5,0.16066335
43.5,82.5,0.11611309
43.5,83.5,0.06027289
43.5,84.5,0.02931927
43.5,85.5,0.016587205
43.5,86.5,0.022433525
43.5,87.5,0.010864468
43.5,88.5,0.0025067115
43.5,89.5,0.0054893335
43.5,90.5,0.0019476038
43.5,91.5,3.244983E-4
43.5,92.5,9.072267E-4
43.5,93.5,0.0029538192
43.5,94.5,4.921655E-4
43.5,95.5,0.0
43.5,96.5,0.0
43.5,97.5,0.0
43.5,98.5,0.0
43.5,99.5,0.0
43.5,100.5,0.0
43.5,101.5,0.0
43.5,102.5,0.0
43.5,103.5,0.0
43.5,104.5,0.0
43.5,105.5,0.0
43.5,106.5,0.0
43.5,107.5,0.0
43.5,108.5,0.0
43.5,109.5,9.947141E-4
43.5,110.5,0.0031635722
43.5,111.5,0.0044539277
43.5,112.5,0.005011351
43.5,113.5,0.013367684
43.5,114.5,0.021507105
43.5,115.5,0.02608277
43.5,116.5,0.032434512
43.5,117.5,0.041344874
43.5,118.5,0.051648498
43.5,119.5,0.05291392
43.5,120.5,0.038581014
43.5,121.5,0.037236188
43.5,122.5,0.04651455
43.5,123.5,0.0597569
43.5,124.5,0.08845908
43.5,125.5,0.12023607
43.5,126.5,0.1540291
43.5,127.5,0.15722302
43.5,128.5,0.14862749
43.5,129.5,0.14141709
43.5,130.5,0.12850103
43.5,131.5,0.15354893
43.5,132.5,0.15625168
43.5,133.5,0.15173674
43.5,134.5,0.1488806
43.5,141.5,0.25079668
