lat,lon,AIRS3STM_006_RelHumSurf_D
11.5,90.5,78.99122
11.5,91.5,79.125
11.5,92.5,80.63223
11.5,93.5,79.12138
11.5,94.5,78.47727
11.5,95.5,78.41425
11.5,96.5,78.80888
11.5,97.5,79.963326
11.5,98.5,83.60744
11.5,99.5,84.73967
11.5,100.5,79.171486
11.5,101.5,79.31353
11.5,102.5,81.43543
11.5,103.5,87.171486
11.5,104.5,86.286156
11.5,105.5,85.827995
11.5,106.5,87.94215
11.5,107.5,88.25981
11.5,108.5,86.11777
11.5,109.5,80.765495
11.5,110.5,79.54236
11.5,111.5,79.50259
11.5,112.5,79.65599
11.5,113.5,79.70816
11.5,114.5,79.61157
11.5,115.5,79.44525
11.5,116.5,79.275826
11.5,117.5,79.347626
11.5,118.5,79.545975
11.5,119.5,81.368286
11.5,120.5,81.19576
11.5,121.5,81.82593
11.5,122.5,85.57025
11.5,123.5,83.28564
11.5,124.5,85.11002
11.5,125.5,84.73605
11.5,126.5,80.71178
11.5,127.5,80.42924
11.5,128.5,80.515495
11.5,129.5,80.63378
11.5,130.5,80.63895
11.5,131.5,80.641014
11.5,132.5,80.607956
11.5,133.5,80.52996
11.5,134.5,80.5656
11.5,135.5,80.56043
11.5,136.5,80.52686
11.5,137.5,80.504135
11.5,138.5,80.3719
11.5,139.5,80.389465
11.5,140.5,80.30475
11.5,141.5,80.16736
11.5,142.5,80.17355
11.5,143.5,80.27841
11.5,144.5,80.18543
11.5,145.5,80.254135
11.5,146.5,80.20609
11.5,147.5,80.108475
11.5,148.5,80.046486
11.5,149.5,79.97572
11.5,150.5,79.80062
11.5,151.5,79.86312
11.5,152.5,79.87241
11.5,153.5,79.75826
11.5,154.5,79.71126
11.5,155.5,79.704025
11.5,156.5,79.5749
11.5,157.5,79.50155
11.5,158.5,79.53203
11.5,159.5,79.558365
11.5,160.5,79.3874
11.5,161.5,79.36312
11.5,162.5,79.60589
11.5,163.5,79.18388
11.5,164.5,79.13792
11.5,165.5,79.25052
11.5,166.5,79.61519
11.5,167.5,79.33161
11.5,168.5,78.983475
11.5,169.5,79.162704
11.5,170.5,78.93698
11.5,171.5,78.912704
11.5,172.5,78.98244
11.5,173.5,78.901344
11.5,174.5,78.96746
11.5,175.5,78.932335
11.5,176.5,78.93595
11.5,177.5,78.94525
11.5,178.5,78.91064
11.5,179.5,79.05372
12.5,-179.5,78.3342
12.5,-178.5,78.44628
12.5,-177.5,78.453514
12.5,-176.5,78.46642
12.5,-175.5,78.38585
12.5,-174.5,78.49897
12.5,-173.5,78.441635
12.5,-172.5,78.381714
12.5,-171.5,78.390495
12.5,-170.5,78.5
12.5,-169.5,78.52376
12.5,-168.5,78.61777
12.5,-167.5,78.67975
12.5,-166.5,78.59297
12.5,-165.5,78.81612
12.5,-164.5,78.90341
12.5,-163.5,78.91736
12.5,-162.5,78.91942
12.5,-161.5,78.92872
12.5,-160.5,78.982956
12.5,-159.5,78.99897
12.5,-158.5,79.13895
12.5,-157.5,79.14566
12.5,-156.5,79.25826
12.5,-155.5,79.20816
12.5,-154.5,79.25
12.5,-153.5,79.3156
12.5,-152.5,79.379135
12.5,-151.5,79.56509
12.5,-150.5,79.73812
12.5,-149.5,79.78874
12.5,-148.5,79.89773
12.5,-147.5,79.88843
12.5,-146.5,79.84297
12.5,-145.5,80.21591
12.5,-144.5,80.254135
12.5,-143.5,80.244835
12.5,-142.5,80.444214
12.5,-141.5,80.56043
12.5,-140.5,80.66787
12.5,-139.5,80.576965
12.5,-138.5,80.72624
12.5,-137.5,80.74741
12.5,-136.5,80.75155
12.5,-135.5,80.901344
12.5,-134.5,80.98657
12.5,-133.5,81.02996
12.5,-132.5,81.01756
12.5,-131.5,81.09039
12.5,-130.5,81.08058
12.5,-129.5,81.23915
12.5,-128.5,81.23244
12.5,-127.5,81.26343
12.5,-126.5,81.42407
12.5,-125.5,81.28254
12.5,-124.5,81.36777
12.5,-123.5,81.317665
12.5,-122.5,81.316635
12.5,-121.5,81.40651
12.5,-120.5,81.39359
12.5,-119.5,81.53203
12.5,-118.5,81.63998
12.5,-117.5,81.52531
12.5,-116.5,81.504135
12.5,-115.5,81.27944
12.5,-114.5,81.31043
12.5,-113.5,81.0594
12.5,-112.5,80.95248
12.5,-111.5,80.75826
12.5,-110.5,80.35175
12.5,-109.5,80.24948
12.5,-108.5,80.036674
12.5,-107.5,79.80785
12.5,-106.5,79.53358
12.5,-105.5,79.45248
12.5,-104.5,79.14463
12.5,-103.5,78.86519
12.5,-102.5,78.65496
12.5,-101.5,78.411156
12.5,-100.5,78.17872
12.5,-99.5,77.96642
12.5,-98.5,77.7376
12.5,-97.5,77.66891
12.5,-96.5,77.83213
12.5,-95.5,77.85692
12.5,-94.5,77.744316
12.5,-93.5,77.640495
12.5,-92.5,77.89825
12.5,-91.5,78.170975
12.5,-90.5,78.44731
12.5,-89.5,79.02996
12.5,-88.5,79.18802
12.5,-87.5,81.17407
12.5,-86.5,86.35227
12.5,-85.5,87.88688
12.5,-84.5,88.47779
12.5,-83.5,83.027374
12.5,-82.5,79.680786
12.5,-81.5,79.642044
12.5,-80.5,79.44576
12.5,-79.5,79.48605
12.5,-78.5,79.53925
12.5,-77.5,79.71849
12.5,-76.5,79.631195
12.5,-75.5,79.672005
12.5,-74.5,79.71642
12.5,-73.5,79.23708
12.5,-72.5,79.08213
12.5,-71.5,80.26808
12.5,-70.5,79.23502
12.5,-69.5,79.920456
12.5,-68.5,79.14308
12.5,-67.5,77.670456
12.5,-66.5,77.444214
12.5,-65.5,77.33264
12.5,-64.5,77.77221
12.5,-63.5,77.93285
12.5,-62.5,78.3626
12.5,-61.5,79.69112
12.5,-60.5,78.660126
12.5,-59.5,78.70093
12.5,-58.5,78.45506
12.5,-57.5,78.49019
12.5,-56.5,78.443695
12.5,-55.5,78.46849
12.5,-54.5,78.58161
12.5,-53.5,78.630165
12.5,-52.5,78.72779
12.5,-51.5,78.77428
12.5,-50.5,78.9406
12.5,-49.5,79.00103
12.5,-48.5,79.16632
12.5,-47.5,79.29029
12.5,-46.5,79.42975
12.5,-45.5,79.49948
12.5,-44.5,79.71436
12.5,-43.5,79.75775
12.5,-42.5,79.881195
12.5,-41.5,79.99535
12.5,-40.5,80.12345
12.5,-39.5,80.19783
12.5,-38.5,80.26033
12.5,-37.5,80.358986
12.5,-36.5,80.48915
12.5,-35.5,80.56043
12.5,-34.5,80.671486
12.5,-33.5,80.72159
12.5,-32.5,80.65444
12.5,-31.5,80.52221
12.5,-30.5,80.53874
12.5,-29.5,80.33006
12.5,-28.5,80.17252
12.5,-27.5,79.99897
12.5,-26.5,79.81457
12.5,-25.5,79.5718
12.5,-24.5,79.26911
12.5,-23.5,78.713844
12.5,-22.5,78.3156
12.5,-21.5,77.650826
12.5,-20.5,77.160126
12.5,-19.5,76.71746
12.5,-18.5,76.46694
12.5,-17.5,76.39411
12.5,-16.5,76.88249
12.5,-15.5,75.50284
12.5,-14.5,74.338585
12.5,-13.5,72.91736
12.5,-12.5,66.711
12.5,-11.5,60.953125
12.5,-10.5,56.98321
12.5,-9.5,54.96862
12.5,-8.5,54.320248
12.5,-7.5,51.44331
12.5,-6.5,49.567924
12.5,-5.5,48.53306
12.5,-4.5,48.417744
12.5,-3.5,49.412834
12.5,-2.5,48.23308
12.5,-1.5,46.36622
12.5,-0.5,45.54326
12.5,0.5,46.278538
12.5,1.5,46.609505
12.5,2.5,48.936207
12.5,3.5,48.899277
12.5,4.5,45.566246
12.5,5.5,44.659348
12.5,6.5,44.02673
12.5,7.5,44.023952
12.5,8.5,40.833225
12.5,9.5,39.623062
12.5,10.5,39.648952
12.5,11.5,38.41826
12.5,12.5,39.092007
12.5,13.5,44.164257
12.5,14.5,49.47521
12.5,15.5,40.977596
12.5,16.5,40.99819
12.5,17.5,42.586647
12.5,18.5,42.034996
12.5,19.5,41.55953
12.5,20.5,42.361958
12.5,21.5,43.996643
12.5,22.5,45.426136
12.5,23.5,47.85021
12.5,24.5,45.487473
12.5,25.5,39.73134
12.5,26.5,39.852856
12.5,27.5,38.807205
12.5,28.5,39.074314
12.5,29.5,41.08852
12.5,30.5,45.471592
12.5,31.5,45.022083
12.5,32.5,47.184402
12.5,33.5,52.564693
12.5,34.5,54.792873
12.5,35.5,57.547005
12.5,36.5,63.1977
12.5,37.5,72.28254
12.5,38.5,70.86519
12.5,39.5,72.651344
12.5,40.5,62.805786
12.5,41.5,59.408573
12.5,42.5,61.35434
12.5,43.5,72.71178
12.5,44.5,73.04752
12.5,45.5,73.383
12.5,46.5,73.162704
12.5,47.5,73.03254
12.5,48.5,72.8205
12.5,49.5,72.37319
12.5,50.5,72.28925
12.5,51.5,73.76833
12.5,52.5,75.78564
12.5,53.5,76.755165
12.5,54.5,77.37397
12.5,55.5,77.85589
12.5,56.5,78.14876
12.5,57.5,78.22004
12.5,58.5,78.391014
12.5,59.5,78.516014
12.5,60.5,78.61519
12.5,61.5,78.70661
12.5,62.5,78.796486
12.5,63.5,78.691635
12.5,64.5,78.755684
12.5,65.5,78.53306
12.5,66.5,78.37138
12.5,67.5,78.12397
12.5,68.5,77.92458
12.5,69.5,77.558365
12.5,70.5,77.09091
12.5,71.5,76.80991
12.5,72.5,77.067665
12.5,73.5,77.97004
12.5,74.5,80.21591
12.5,75.5,84.410126
12.5,76.5,83.83523
12.5,77.5,83.39411
12.5,78.5,81.65418
12.5,79.5,82.93491
12.5,80.5,78.20042
12.5,81.5,76.8001
12.5,82.5,77.004135
12.5,83.5,77.233986
12.5,84.5,77.29752
12.5,85.5,77.48089
12.5,86.5,77.68027
12.5,87.5,78.01963
12.5,88.5,78.18698
12.5,89.5,78.297005
12.5,90.5,78.48915
12.5,91.5,78.65703
12.5,92.5,80.38275
12.5,93.5,78.848656
12.5,94.5,77.7624
12.5,95.5,77.6999
12.5,96.5,78.27325
12.5,97.5,79.62241
12.5,98.5,84.11777
12.5,99.5,85.58109
12.5,100.5,79.6219
12.5,101.5,81.72314
12.5,102.5,85.6906
12.5,103.5,85.213844
12.5,104.5,84.286674
12.5,105.5,86.50103
12.5,106.5,88.32542
12.5,107.5,87.74638
12.5,108.5,87.23708
12.5,109.5,81.82335
12.5,110.5,79.15341
12.5,111.5,78.96178
12.5,112.5,79.20558
12.5,113.5,79.33058
12.5,114.5,79.40806
12.5,115.5,79.308365
12.5,116.5,79.24948
12.5,117.5,79.22675
12.5,118.5,79.27531
12.5,119.5,79.98812
12.5,120.5,81.608986
12.5,121.5,83.891014
12.5,122.5,82.35175
12.5,123.5,83.84349
12.5,124.5,84.256195
12.5,125.5,82.56509
12.5,126.5,80.49122
12.5,127.5,80.38223
12.5,128.5,80.49277
12.5,129.5,80.625
12.5,130.5,80.54287
12.5,131.5,80.53564
12.5,132.5,80.48967
12.5,133.5,80.4468
12.5,134.5,80.39721
12.5,135.5,80.548035
12.5,136.5,80.5093
12.5,137.5,80.49174
12.5,138.5,80.27325
12.5,139.5,80.27066
12.5,140.5,80.16477
12.5,141.5,80.024796
12.5,142.5,80.10072
12.5,143.5,80.152374
12.5,144.5,80.04442
12.5,145.5,80.07231
12.5,146.5,80.056305
12.5,147.5,79.941635
12.5,148.5,79.96023
12.5,149.5,79.96642
12.5,150.5,79.76859
12.5,151.5,79.73037
12.5,152.5,79.72211
12.5,153.5,79.694214
12.5,154.5,79.63998
12.5,155.5,79.45971
12.5,156.5,79.38895
12.5,157.5,79.28461
12.5,158.5,79.203514
12.5,159.5,79.17975
12.5,160.5,79.14411
12.5,161.5,79.130165
12.5,162.5,79.00103
12.5,163.5,78.944214
12.5,164.5,78.78151
12.5,165.5,78.76033
12.5,166.5,78.694214
12.5,167.5,78.598656
12.5,168.5,78.62862
12.5,169.5,78.516014
12.5,170.5,78.43957
12.5,171.5,78.33368
12.5,172.5,78.452995
12.5,173.5,78.41064
12.5,174.5,78.4969
12.5,175.5,78.505165
12.5,176.5,78.32128
12.5,177.5,78.4468
12.5,178.5,78.317665
12.5,179.5,78.3218
13.5,-179.5,77.83264
13.5,-178.5,77.85227
13.5,-177.5,77.911156
13.5,-176.5,77.875
13.5,-175.5,77.80424
13.5,-174.5,77.77996
13.5,-173.5,77.756714
13.5,-172.5,77.72572
13.5,-171.5,77.74019
13.5,-170.5,77.67355
13.5,-169.5,77.84659
13.5,-168.5,77.82386
13.5,-167.5,77.84246
13.5,-166.5,77.96023
13.5,-165.5,78.04958
13.5,-164.5,78.078514
13.5,-163.5,78.18957
13.5,-162.5,78.33213
13.5,-161.5,78.34504
13.5,-160.5,78.32593
13.5,-159.5,78.37345
13.5,-158.5,78.40806
13.5,-157.5,78.37397
13.5,-156.5,78.420456
13.5,-155.5,78.46023
13.5,-154.5,78.59246
13.5,-153.5,78.68698
13.5,-152.5,78.77066
13.5,-151.5,78.76756
13.5,-150.5,79.01395
13.5,-149.5,79.1467
13.5,-148.5,79.223656
13.5,-147.5,79.274796
13.5,-146.5,79.50775
13.5,-145.5,79.57542
13.5,-144.5,79.65496
13.5,-143.5,79.826965
13.5,-142.5,79.858475
13.5,-141.5,80.0532
13.5,-140.5,80.026344
13.5,-139.5,80.07128
13.5,-138.5,80.120865
13.5,-137.5,80.22159
13.5,-136.5,80.29339
13.5,-135.5,80.31353
13.5,-134.5,80.44731
13.5,-133.5,80.4158
13.5,-132.5,80.39721
13.5,-131.5,80.49845
13.5,-130.5,80.3249
13.5,-129.5,80.60124
13.5,-128.5,80.58264
13.5,-127.5,80.62759
13.5,-126.5,80.70609
13.5,-125.5,80.756195
13.5,-124.5,80.62345
13.5,-123.5,80.63378
13.5,-122.5,80.724174
13.5,-121.5,80.819214
13.5,-120.5,80.817665
13.5,-119.5,80.97469
13.5,-118.5,80.944214
13.5,-117.5,80.82231
13.5,-116.5,80.74277
13.5,-115.5,80.65186
13.5,-114.5,80.48864
13.5,-113.5,80.21642
13.5,-112.5,80.02273
13.5,-111.5,79.91425
13.5,-110.5,79.66477
13.5,-109.5,79.380684
13.5,-108.5,79.08781
13.5,-107.5,78.816635
13.5,-106.5,78.59142
13.5,-105.5,78.26911
13.5,-104.5,78.02014
13.5,-103.5,77.70558
13.5,-102.5,77.58936
13.5,-101.5,77.53564
13.5,-100.5,77.39411
13.5,-99.5,77.24897
13.5,-98.5,77.03719
13.5,-97.5,76.86674
13.5,-96.5,76.974174
13.5,-95.5,77.505684
13.5,-94.5,77.41064
13.5,-93.5,77.32386
13.5,-92.5,78.25723
13.5,-91.5,79.18491
13.5,-90.5,79.74535
13.5,-89.5,81.72624
13.5,-88.5,83.58006
13.5,-87.5,85.52531
13.5,-86.5,88.77376
13.5,-85.5,88.26136
13.5,-84.5,87.87241
13.5,-83.5,82.97572
13.5,-82.5,79.202995
13.5,-81.5,79.14308
13.5,-80.5,78.975204
13.5,-79.5,78.95868
13.5,-78.5,78.78874
13.5,-77.5,78.76911
13.5,-76.5,78.618805
13.5,-75.5,78.55475
13.5,-74.5,78.15599
13.5,-73.5,77.87603
13.5,-72.5,77.83626
13.5,-71.5,77.79752
13.5,-70.5,77.744835
13.5,-69.5,77.589874
13.5,-68.5,77.110535
13.5,-67.5,76.87759
13.5,-66.5,77.03358
13.5,-65.5,77.35434
13.5,-64.5,77.694214
13.5,-63.5,77.755165
13.5,-62.5,77.725204
13.5,-61.5,78.58471
13.5,-60.5,78.67562
13.5,-59.5,78.671486
13.5,-58.5,77.96953
13.5,-57.5,78.05785
13.5,-56.5,78.04184
13.5,-55.5,78.04442
13.5,-54.5,78.13998
13.5,-53.5,78.12345
13.5,-52.5,78.222626
13.5,-51.5,78.28564
13.5,-50.5,78.41219
13.5,-49.5,78.62552
13.5,-48.5,78.66219
13.5,-47.5,78.78874
13.5,-46.5,78.80165
13.5,-45.5,78.93595
13.5,-44.5,79.16994
13.5,-43.5,79.22624
13.5,-42.5,79.401344
13.5,-41.5,79.44009
13.5,-40.5,79.53925
13.5,-39.5,79.576965
13.5,-38.5,79.59246
13.5,-37.5,79.7407
13.5,-36.5,79.797005
13.5,-35.5,79.89773
13.5,-34.5,80.006714
13.5,-33.5,80.0124
13.5,-32.5,79.93853
13.5,-31.5,79.86364
13.5,-30.5,79.89876
13.5,-29.5,79.59297
13.5,-28.5,79.6157
13.5,-27.5,79.38481
13.5,-26.5,78.982956
13.5,-25.5,78.58006
13.5,-24.5,78.46126
13.5,-23.5,78.18698
13.5,-22.5,77.381195
13.5,-21.5,76.7376
13.5,-20.5,76.13326
13.5,-19.5,75.66374
13.5,-18.5,75.33471
13.5,-17.5,75.339874
13.5,-16.5,73.576965
13.5,-15.5,70.525826
13.5,-14.5,70.171745
13.5,-13.5,69.057594
13.5,-12.5,66.451706
13.5,-11.5,60.34969
13.5,-10.5,56.71707
13.5,-9.5,51.10395
13.5,-8.5,47.50465
13.5,-7.5,44.68169
13.5,-6.5,44.508137
13.5,-5.5,43.977272
13.5,-4.5,44.032284
13.5,-3.5,43.92859
13.5,-2.5,41.960808
13.5,-1.5,40.63701
13.5,-0.5,40.252388
13.5,0.5,40.877907
13.5,1.5,41.360924
13.5,2.5,41.700542
13.5,3.5,41.816437
13.5,4.5,39.7653
13.5,5.5,39.434917
13.5,6.5,38.661804
13.5,7.5,37.3289
13.5,8.5,35.769306
13.5,9.5,35.21475
13.5,10.5,34.901085
13.5,11.5,33.852467
13.5,12.5,36.096397
13.5,13.5,51.46281
13.5,14.5,50.596848
13.5,15.5,38.553978
13.5,16.5,37.53525
13.5,17.5,35.7797
13.5,18.5,35.74135
13.5,19.5,35.795067
13.5,20.5,37.153927
13.5,21.5,39.975723
13.5,22.5,40.16768
13.5,23.5,40.928074
13.5,24.5,45.317406
13.5,25.5,36.94673
13.5,26.5,36.09995
13.5,27.5,35.843105
13.5,28.5,37.010136
13.5,29.5,36.26498
13.5,30.5,35.625774
13.5,31.5,35.762463
13.5,32.5,42.8555
13.5,33.5,48.287834
13.5,34.5,51.763172
13.5,35.5,54.903538
13.5,36.5,57.220688
13.5,37.5,64.506195
13.5,38.5,69.42665
13.5,39.5,70.83058
13.5,40.5,66.921745
13.5,41.5,61.807076
13.5,42.5,70.19499
13.5,43.5,67.4016
13.5,44.5,66.71668
13.5,45.5,67.48115
13.5,46.5,69.16477
13.5,47.5,72.38662
13.5,48.5,73.31147
13.5,49.5,73.08239
13.5,50.5,72.837296
13.5,51.5,73.244835
13.5,52.5,74.2265
13.5,53.5,74.556046
13.5,54.5,75.08006
13.5,55.5,75.95661
13.5,56.5,76.81043
13.5,57.5,77.44886
13.5,58.5,77.859505
13.5,59.5,78.141014
13.5,60.5,78.203514
13.5,61.5,78.35279
13.5,62.5,78.536156
13.5,63.5,78.4468
13.5,64.5,78.45764
13.5,65.5,78.30991
13.5,66.5,78.04907
13.5,67.5,77.71797
13.5,68.5,77.33006
13.5,69.5,76.89928
13.5,70.5,76.5532
13.5,71.5,76.38275
13.5,72.5,76.764465
13.5,73.5,77.67536
13.5,74.5,80.48089
13.5,75.5,82.51136
13.5,76.5,80.74638
13.5,77.5,79.33161
13.5,78.5,78.96591
13.5,79.5,80.743286
13.5,80.5,78.05269
13.5,81.5,76.19525
13.5,82.5,76.34142
13.5,83.5,76.55475
13.5,84.5,76.80062
13.5,85.5,77.088326
13.5,86.5,77.305786
13.5,87.5,77.600204
13.5,88.5,77.68905
13.5,89.5,77.74019
13.5,90.5,78.00207
13.5,91.5,78.16374
13.5,92.5,78.892044
13.5,93.5,78.1875
13.5,94.5,77.19938
13.5,95.5,77.14463
13.5,96.5,77.537704
13.5,97.5,78.65599
13.5,98.5,83.89411
13.5,99.5,84.85382
13.5,100.5,82.223656
13.5,101.5,85.95713
13.5,102.5,85.87552
13.5,103.5,84.3843
13.5,104.5,85.51859
13.5,105.5,86.87345
13.5,106.5,87.85692
13.5,107.5,87.379135
13.5,108.5,85.85175
13.5,109.5,81.39928
13.5,110.5,78.66942
13.5,111.5,78.59453
13.5,112.5,78.84453
13.5,113.5,79.09091
13.5,114.5,79.161674
13.5,115.5,79.12862
13.5,116.5,79.04752
13.5,117.5,79.1875
13.5,118.5,79.45558
13.5,119.5,79.87345
13.5,120.5,82.90341
13.5,121.5,84.67614
13.5,122.5,84.13533
13.5,123.5,85.1467
13.5,124.5,81.96642
13.5,125.5,80.37862
13.5,126.5,80.33006
13.5,127.5,80.38533
13.5,128.5,80.44525
13.5,129.5,80.52066
13.5,130.5,80.5842
13.5,131.5,80.60072
13.5,132.5,80.451965
13.5,133.5,80.45868
13.5,134.5,80.30269
13.5,135.5,80.39721
13.5,136.5,80.43647
13.5,137.5,80.35227
13.5,138.5,80.1126
13.5,139.5,80.058365
13.5,140.5,80.04287
13.5,141.5,80.08678
13.5,142.5,80.13792
13.5,143.5,80.05785
13.5,144.5,80.82438
13.5,145.5,80.21539
13.5,146.5,79.931816
13.5,147.5,79.993286
13.5,148.5,79.98864
13.5,149.5,79.86467
13.5,150.5,79.5656
13.5,151.5,79.6126
13.5,152.5,79.48812
13.5,153.5,79.48244
13.5,154.5,79.60486
13.5,155.5,79.50103
13.5,156.5,79.31095
13.5,157.5,79.204025
13.5,158.5,79.16891
13.5,159.5,79.04287
13.5,160.5,78.91787
13.5,161.5,78.819214
13.5,162.5,78.775826
13.5,163.5,78.68595
13.5,164.5,78.65754
13.5,165.5,78.6126
13.5,166.5,78.620865
13.5,167.5,78.61157
13.5,168.5,78.42924
13.5,169.5,78.29029
13.5,170.5,78.2376
13.5,171.5,78.19473
13.5,172.5,78.09297
13.5,173.5,78.15961
13.5,174.5,78.16632
13.5,175.5,78.08316
13.5,176.5,78.09246
13.5,177.5,78.015495
13.5,178.5,77.994316
13.5,179.5,77.89721
14.5,-179.5,77.66477
14.5,-178.5,77.56457
14.5,-177.5,77.60537
14.5,-176.5,77.38688
14.5,-175.5,77.276344
14.5,-174.5,77.33368
14.5,-173.5,77.27841
14.5,-172.5,77.2092
14.5,-171.5,77.14359
14.5,-170.5,77.149796
14.5,-169.5,77.13559
14.5,-168.5,77.287704
14.5,-167.5,77.30217
14.5,-166.5,77.41994
14.5,-165.5,77.40858
14.5,-164.5,77.474174
14.5,-163.5,77.49122
14.5,-162.5,77.56715
14.5,-161.5,77.48141
14.5,-160.5,77.569214
14.5,-159.5,77.62035
14.5,-158.5,77.67717
14.5,-157.5,77.82128
14.5,-156.5,77.85382
14.5,-155.5,77.95816
14.5,-154.5,78.016525
14.5,-153.5,78.06457
14.5,-152.5,78.18698
14.5,-151.5,78.24897
14.5,-150.5,78.40496
14.5,-149.5,78.53358
14.5,-148.5,78.63275
14.5,-147.5,78.693184
14.5,-146.5,78.82335
14.5,-145.5,78.84297
14.5,-144.5,78.95764
14.5,-143.5,79.14721
14.5,-142.5,79.28564
14.5,-141.5,79.44215
14.5,-140.5,79.463326
14.5,-139.5,79.40806
14.5,-138.5,79.36622
14.5,-137.5,79.41787
14.5,-136.5,79.71281
14.5,-135.5,79.82335
14.5,-134.5,79.74793
14.5,-133.5,80.02428
14.5,-132.5,79.90289
14.5,-131.5,79.81405
14.5,-130.5,79.78254
14.5,-129.5,79.819214
14.5,-128.5,79.87862
14.5,-127.5,79.91736
14.5,-126.5,79.91787
14.5,-125.5,79.911674
14.5,-124.5,80.04752
14.5,-123.5,80.21126
14.5,-122.5,80.15703
14.5,-121.5,80.11777
14.5,-120.5,80.28047
14.5,-119.5,80.285126
14.5,-118.5,80.2283
14.5,-117.5,80.1906
14.5,-116.5,80.16891
14.5,-115.5,79.95248
14.5,-114.5,79.78151
14.5,-113.5,79.49897
14.5,-112.5,79.27118
14.5,-111.5,78.93285
14.5,-110.5,78.766014
14.5,-109.5,78.46849
14.5,-108.5,78.1467
14.5,-107.5,77.84711
14.5,-106.5,77.56043
14.5,-105.5,77.202995
14.5,-104.5,76.91477
14.5,-103.5,76.6906
14.5,-102.5,76.56715
14.5,-101.5,76.70145
14.5,-100.5,76.756714
14.5,-99.5,76.805786
14.5,-98.5,76.75878
14.5,-97.5,76.62138
14.5,-96.5,76.62397
14.5,-95.5,77.41425
14.5,-94.5,77.92872
14.5,-93.5,78.09142
14.5,-92.5,81.28358
14.5,-91.5,84.91425
14.5,-90.5,87.31095
14.5,-89.5,88.704544
14.5,-88.5,88.973656
14.5,-87.5,89.536156
14.5,-86.5,89.41839
14.5,-85.5,87.68802
14.5,-84.5,87.600204
14.5,-83.5,84.06973
14.5,-82.5,79.82748
14.5,-81.5,78.42458
14.5,-80.5,78.66322
14.5,-79.5,78.36208
14.5,-78.5,78.29391
14.5,-77.5,78.162704
14.5,-76.5,77.93647
14.5,-75.5,77.74122
14.5,-74.5,77.36002
14.5,-73.5,77.337296
14.5,-72.5,77.338326
14.5,-71.5,77.30217
14.5,-70.5,77.296486
14.5,-69.5,77.17458
14.5,-68.5,77.152374
14.5,-67.5,77.21075
14.5,-66.5,77.33213
14.5,-65.5,77.46797
14.5,-64.5,77.62759
14.5,-63.5,77.517044
14.5,-62.5,77.40651
14.5,-61.5,78.307335
14.5,-60.5,78.76963
14.5,-59.5,77.620865
14.5,-58.5,77.60434
14.5,-57.5,77.67614
14.5,-56.5,77.6751
14.5,-55.5,77.69576
14.5,-54.5,77.774796
14.5,-53.5,77.76033
14.5,-52.5,77.85486
14.5,-51.5,77.81612
14.5,-50.5,77.90341
14.5,-49.5,78.07645
14.5,-48.5,78.17769
14.5,-47.5,78.27531
14.5,-46.5,78.35486
14.5,-45.5,78.32025
14.5,-44.5,78.45868
14.5,-43.5,78.641014
14.5,-42.5,78.683365
14.5,-41.5,78.78047
14.5,-40.5,78.86312
14.5,-39.5,78.94112
14.5,-38.5,78.99535
14.5,-37.5,78.98915
14.5,-36.5,79.0124
14.5,-35.5,79.22159
14.5,-34.5,79.34711
14.5,-33.5,79.380684
14.5,-32.5,79.26808
14.5,-31.5,79.24897
14.5,-30.5,79.28254
14.5,-29.5,79.141525
14.5,-28.5,78.95609
14.5,-27.5,78.89928
14.5,-26.5,78.52686
14.5,-25.5,77.84453
14.5,-24.5,76.545456
14.5,-23.5,77.04184
14.5,-22.5,76.87448
14.5,-21.5,76.1343
14.5,-20.5,75.16736
14.5,-19.5,74.62681
14.5,-18.5,74.242
14.5,-17.5,73.06612
14.5,-16.5,66.4579
14.5,-15.5,64.26627
14.5,-14.5,65.44576
14.5,-13.5,64.381714
14.5,-12.5,62.297264
14.5,-11.5,60.133263
14.5,-10.5,51.819733
14.5,-9.5,43.758392
14.5,-8.5,42.345043
14.5,-7.5,40.36635
14.5,-6.5,40.09672
14.5,-5.5,39.73567
14.5,-4.5,43.973526
14.5,-3.5,38.223656
14.5,-2.5,37.342457
14.5,-1.5,36.40735
14.5,-0.5,36.494255
14.5,0.5,36.572506
14.5,1.5,36.416
14.5,2.5,35.1476
14.5,3.5,37.0727
14.5,4.5,33.983276
14.5,5.5,36.271564
14.5,6.5,34.833935
14.5,7.5,33.773308
14.5,8.5,32.7633
14.5,9.5,32.882103
14.5,10.5,33.675037
14.5,11.5,33.225983
14.5,12.5,32.46391
14.5,13.5,37.577866
14.5,14.5,32.430656
14.5,15.5,31.249805
14.5,16.5,32.989475
14.5,17.5,32.22553
14.5,18.5,31.480824
14.5,19.5,32.140625
14.5,20.5,33.00891
14.5,21.5,37.351498
14.5,22.5,35.18143
14.5,23.5,33.502323
14.5,24.5,36.201187
14.5,25.5,34.020145
14.5,26.5,32.57309
14.5,27.5,31.280476
14.5,28.5,31.691631
14.5,29.5,33.03248
14.5,30.5,32.276665
14.5,31.5,33.1558
14.5,32.5,40.99419
14.5,33.5,43.82761
14.5,34.5,47.920067
14.5,35.5,50.73541
14.5,36.5,52.917614
14.5,37.5,56.731403
14.5,38.5,62.899017
14.5,39.5,68.20119
14.5,40.5,68.48734
14.5,41.5,69.49019
14.5,42.5,73.34711
14.5,43.5,69.44809
