lat,lon,GLDAS_NOAH10_M_2_1_Rainf_f_tavg
43.5,-73.5,3.9952018E-5
43.5,-72.5,3.876511E-5
43.5,-71.5,3.6911057E-5
43.5,-70.5,4.2937558E-5
43.5,-7.5,3.1543626E-5
43.5,-6.5,3.4174704E-5
43.5,-5.5,3.3571483E-5
43.5,-1.5,3.6085126E-5
43.5,-0.5,2.910466E-5
43.5,0.5,3.0607138E-5
43.5,1.5,2.915401E-5
43.5,2.5,2.669896E-5
43.5,3.5,3.2589393E-5
43.5,4.5,3.3770535E-5
43.5,5.5,2.7676093E-5
43.5,6.5,2.713286E-5
43.5,10.5,3.2552136E-5
43.5,11.5,2.0180754E-5
43.5,12.5,2.1295073E-5
43.5,16.5,3.866882E-5
43.5,17.5,3.287641E-5
43.5,18.5,3.1918058E-5
43.5,19.5,3.2801054E-5
43.5,20.5,3.246788E-5
43.5,21.5,2.9827044E-5
43.5,22.5,2.8306717E-5
43.5,23.5,2.7269447E-5
43.5,24.5,2.7414017E-5
43.5,25.5,2.6427655E-5
43.5,26.5,2.3675759E-5
43.5,27.5,2.1767759E-5
43.5,40.5,3.186712E-5
43.5,41.5,2.7963788E-5
43.5,42.5,2.659918E-5
43.5,43.5,2.7883632E-5
43.5,44.5,2.7230546E-5
43.5,45.5,2.3195611E-5
43.5,46.5,1.7613742E-5
43.5,47.5,1.9701189E-5
43.5,51.5,6.3455054E-6
43.5,52.5,5.285654E-6
43.5,53.5,5.481895E-6
43.5,54.5,5.7165694E-6
43.5,55.5,6.1130654E-6
43.5,56.5,6.5401005E-6
43.5,57.5,7.5231146E-6
43.5,58.5,9.277233E-6
43.5,59.5,1.1284628E-5
43.5,60.5,1.2056122E-5
43.5,61.5,1.1766124E-5
43.5,62.5,9.705928E-6
43.5,63.5,7.3858105E-6
43.5,64.5,6.802899E-6
43.5,65.5,6.799506E-6
43.5,66.5,7.724274E-6
43.5,67.5,9.739766E-6
43.5,68.5,1.0516398E-5
43.5,69.5,1.15345065E-5
43.5,70.5,1.3458105E-5
43.5,71.5,1.4481464E-5
43.5,72.5,1.4560745E-5
43.5,73.5,1.5389278E-5
43.5,74.5,1.4572093E-5
43.5,75.5,1.3651808E-5
43.5,76.5,1.4092508E-5
43.5,77.5,1.5419017E-5
43.5,78.5,1.6633743E-5
43.5,79.5,1.738955E-5
43.5,80.5,1.6262851E-5
43.5,81.5,1.456323E-5
43.5,82.5,1.2492841E-5
43.5,83.5,1.0089894E-5
43.5,84.5,8.3381865E-6
43.5,85.5,6.8231666E-6
43.5,86.5,7.098979E-6
43.5,87.5,6.63094E-6
43.5,88.5,5.2939986E-6
43.5,89.5,4.7055046E-6
43.5,90.5,4.02301E-6
43.5,91.5,3.6456906E-6
43.5,92.5,3.7497582E-6
43.5,93.5,3.7153577E-6
43.5,94.5,3.454883E-6
43.5,95.5,3.0876606E-6
43.5,96.5,2.6244481E-6
43.5,97.5,3.0113579E-6
43.5,98.5,3.3923657E-6
43.5,99.5,3.7065427E-6
43.5,100.5,3.7439072E-6
43.5,101.5,4.1698718E-6
43.5,102.5,4.3766404E-6
43.5,103.5,4.6764194E-6
43.5,104.5,4.8475017E-6
43.5,105.5,4.643396E-6
43.5,106.5,4.581464E-6
43.5,107.5,4.9735213E-6
43.5,108.5,5.1255556E-6
43.5,109.5,5.6106587E-6
43.5,110.5,6.164876E-6
43.5,111.5,6.6209886E-6
43.5,112.5,7.2656335E-6
43.5,113.5,8.386494E-6
43.5,114.5,9.527608E-6
43.5,115.5,1.0699424E-5
43.5,116.5,1.184644E-5
43.5,117.5,1.2600263E-5
43.5,118.5,1.3983158E-5
43.5,119.5,1.4971004E-5
43.5,120.5,1.5285583E-5
43.5,121.5,1.5938584E-5
43.5,122.5,1.7369923E-5
43.5,123.5,1.9824498E-5
43.5,124.5,2.2001313E-5
43.5,125.5,2.4102847E-5
43.5,126.5,2.630871E-5
43.5,127.5,2.5828627E-5
43.5,128.5,2.4570225E-5
43.5,129.5,2.4077839E-5
43.5,130.5,2.2319688E-5
43.5,131.5,2.3773491E-5
43.5,132.5,2.420287E-5
43.5,133.5,2.279365E-5
43.5,134.5,2.6032692E-5
43.5,141.5,4.0293864E-5
43.5,142.5,2.9312963E-5
43.5,143.5,2.7094604E-5
43.5,144.5,2.8915158E-5
44.5,-123.5,3.892523E-5
44.5,-122.5,3.3028908E-5
44.5,-121.5,2.6682581E-5
44.5,-120.5,2.2662813E-5
44.5,-119.5,1.7078512E-5
44.5,-118.5,1.3397546E-5
44.5,-117.5,1.6078373E-5
44.5,-116.5,1.9047473E-5
44.5,-115.5,1.582118E-5
44.5,-114.5,1.1745789E-5
44.5,-113.5,1.0190391E-5
44.5,-112.5,1.242428E-5
44.5,-111.5,1.5327874E-5
44.5,-110.5,1.4690825E-5
44.5,-109.5,1.2271086E-5
44.5,-108.5,1.2724304E-5
44.5,-107.5,1.26653385E-5
44.5,-106.5,1.3818094E-5
44.5,-105.5,1.4551096E-5
44.5,-104.5,1.5165569E-5
44.5,-103.5,1.6782946E-5
44.5,-102.5,1.8004133E-5
44.5,-101.5,1.9238225E-5
44.5,-100.5,2.0892312E-5
44.5,-99.5,2.0733543E-5
44.5,-98.5,2.1737964E-5
44.5,-97.5,2.2266835E-5
44.5,-96.5,2.30295E-5
44.5,-95.5,2.5555652E-5
44.5,-94.5,2.751567E-5
44.5,-93.5,3.0017245E-5
44.5,-92.5,3.3017906E-5
44.5,-91.5,3.4162967E-5
44.5,-90.5,3.444032E-5
44.5,-89.5,3.35273E-5
44.5,-88.5,3.0291862E-5
44.5,-85.5,2.7133312E-5
44.5,-84.5,2.5388188E-5
44.5,-83.5,3.1287997E-5
44.5,-80.5,3.006748E-5
44.5,-79.5,2.98993E-5
44.5,-78.5,2.866123E-5
44.5,-77.5,2.935824E-5
44.5,-76.5,3.445596E-5
44.5,-75.5,3.445733E-5
44.5,-74.5,3.5380723E-5
44.5,-73.5,4.035075E-5
44.5,-72.5,3.9889866E-5
44.5,-71.5,3.5615863E-5
44.5,-70.5,3.6163037E-5
44.5,-69.5,3.7008613E-5
44.5,-68.5,4.0043575E-5
44.5,-65.5,4.0571143E-5
44.5,-64.5,4.0483093E-5
44.5,-0.5,2.7700631E-5
44.5,0.5,2.9461908E-5
44.5,1.5,2.9146497E-5
44.5,2.5,2.6169868E-5
44.5,3.5,2.4238227E-5
44.5,4.5,2.6752918E-5
44.5,5.5,2.7584236E-5
44.5,6.5,2.392756E-5
44.5,7.5,2.5068342E-5
44.5,8.5,3.2819993E-5
44.5,9.5,3.1422496E-5
44.5,10.5,2.6371361E-5
44.5,11.5,2.5410736E-5
44.5,15.5,3.26176E-5
44.5,16.5,3.1106814E-5
44.5,17.5,3.5623878E-5
44.5,18.5,3.8737682E-5
44.5,19.5,3.7178488E-5
44.5,20.5,3.274713E-5
44.5,21.5,2.808023E-5
44.5,22.5,2.7635586E-5
44.5,23.5,2.7078118E-5
44.5,24.5,2.5963442E-5
44.5,25.5,2.5880237E-5
44.5,26.5,2.5444064E-5
44.5,27.5,2.2032633E-5
44.5,28.5,2.1468819E-5
44.5,38.5,2.6523852E-5
44.5,39.5,2.528918E-5
44.5,40.5,2.8175662E-5
44.5,41.5,3.249256E-5
44.5,42.5,3.10056E-5
44.5,43.5,2.737748E-5
44.5,44.5,2.2760838E-5
44.5,45.5,1.923806E-5
44.5,46.5,1.7210235E-5
44.5,51.5,6.3030866E-6
44.5,52.5,5.9436866E-6
44.5,53.5,6.184101E-6
44.5,54.5,6.1316478E-6
44.5,55.5,6.5933687E-6
44.5,56.5,6.9649027E-6
44.5,57.5,7.76484E-6
44.5,58.5,1.1546453E-5
44.5,59.5,1.4411248E-5
44.5,60.5,1.5937745E-5
44.5,61.5,1.3647806E-5
44.5,62.5,9.7879865E-6
44.5,63.5,7.5487383E-6
44.5,64.5,6.984014E-6
44.5,65.5,7.218203E-6
44.5,66.5,8.119484E-6
44.5,67.5,9.255533E-6
44.5,68.5,1.1130565E-5
44.5,69.5,1.194687E-5
44.5,70.5,1.1809788E-5
44.5,71.5,1.2220552E-5
44.5,72.5,1.2319878E-5
44.5,73.5,1.24684675E-5
44.5,74.5,1.2555083E-5
44.5,75.5,1.2369676E-5
44.5,76.5,1.2912332E-5
44.5,77.5,1.4285629E-5
44.5,78.5,1.4171856E-5
44.5,79.5,1.3470749E-5
44.5,80.5,1.2777243E-5
44.5,81.5,1.2063684E-5
44.5,82.5,1.3336094E-5
44.5,83.5,1.2256594E-5
44.5,84.5,1.1166921E-5
44.5,85.5,1.0889416E-5
44.5,86.5,1.0016539E-5
44.5,87.5,8.581123E-6
44.5,88.5,7.2859393E-6
44.5,89.5,6.4415385E-6
44.5,90.5,5.453912E-6
44.5,91.5,4.4943135E-6
44.5,92.5,4.398709E-6
44.5,93.5,4.2463803E-6
44.5,94.5,3.6866177E-6
44.5,95.5,3.1445493E-6
44.5,96.5,3.3124072E-6
44.5,97.5,3.6745248E-6
44.5,98.5,3.8728763E-6
44.5,99.5,4.422546E-6
44.5,100.5,5.1412776E-6
44.5,101.5,5.6536064E-6
44.5,102.5,5.6610866E-6
44.5,103.5,5.8022983E-6
44.5,104.5,5.461238E-6
44.5,105.5,5.1397806E-6
44.5,106.5,5.0360036E-6
44.5,107.5,5.148031E-6
44.5,108.5,5.205776E-6
44.5,109.5,5.5361966E-6
44.5,110.5,5.8751957E-6
44.5,111.5,6.2882477E-6
44.5,112.5,6.6860216E-6
44.5,113.5,7.4987984E-6
44.5,114.5,8.510793E-6
44.5,115.5,9.384381E-6
44.5,116.5,1.0514392E-5
44.5,117.5,1.1662538E-5
44.5,118.5,1.2533905E-5
44.5,119.5,1.3846096E-5
44.5,120.5,1.5037904E-5
44.5,121.5,1.5891836E-5
44.5,122.5,1.6795675E-5
44.5,123.5,1.83652E-5
44.5,124.5,1.973373E-5
44.5,125.5,2.1867834E-5
44.5,126.5,2.344784E-5
44.5,127.5,2.3521663E-5
44.5,128.5,2.4188725E-5
44.5,129.5,2.446644E-5
44.5,130.5,2.3369796E-5
44.5,131.5,2.4590327E-5
44.5,132.5,2.7828166E-5
44.5,133.5,2.620992E-5
44.5,134.5,2.5084291E-5
44.5,135.5,2.6113596E-5
44.5,142.5,3.1077856E-5
45.5,-123.5,4.616324E-5
45.5,-122.5,4.1219784E-5
45.5,-121.5,3.252599E-5
45.5,-120.5,2.7495009E-5
45.5,-119.5,2.110203E-5
45.5,-118.5,1.5270136E-5
45.5,-117.5,1.6840722E-5
45.5,-116.5,2.0013757E-5
45.5,-115.5,1.89441E-5
45.5,-114.5,1.5830054E-5
45.5,-113.5,1.3270969E-5
45.5,-112.5,1.4298722E-5
45.5,-111.5,1.5746926E-5
45.5,-110.5,1.4750823E-5
45.5,-109.5,1.4671275E-5
45.5,-108.5,1.5001209E-5
45.5,-107.5,1.4639337E-5
45.5,-106.5,1.4119501E-5
45.5,-105.5,1.3972202E-5
45.5,-104.5,1.42173485E-5
45.5,-103.5,1.5534519E-5
45.5,-102.5,1.664198E-5
45.5,-101.5,1.7891914E-5
45.5,-100.5,1.9157302E-5
45.5,-99.5,1.9302559E-5
45.5,-98.5,1.9886675E-5
45.5,-97.5,2.0944797E-5
45.5,-96.5,2.2444961E-5
45.5,-95.5,2.4517549E-5
45.5,-94.5,2.5464846E-5
45.5,-93.5,2.790276E-5
45.5,-92.5,3.0376177E-5
45.5,-91.5,3.095403E-5
45.5,-90.5,2.9956884E-5
45.5,-89.5,2.9975492E-5
45.5,-88.5,2.7133116E-5
45.5,-87.5,3.0872114E-5
45.5,-84.5,3.3061442E-5
45.5,-79.5,2.9920486E-5
45.5,-78.5,2.8935758E-5
45.5,-77.5,2.9484501E-5
45.5,-76.5,3.1195843E-5
45.5,-75.5,3.211236E-5
45.5,-74.5,3.4429362E-5
45.5,-73.5,3.7318085E-5
45.5,-72.5,3.746832E-5
45.5,-71.5,3.6834997E-5
45.5,-70.5,3.7842605E-5
45.5,-69.5,4.0076986E-5
45.5,-68.5,3.9059774E-5
45.5,-67.5,3.716623E-5
45.5,-66.5,3.951229E-5
45.5,-65.5,4.2696032E-5
45.5,-64.5,3.9600916E-5
45.5,-63.5,3.5511748E-5
45.5,-62.5,3.6023706E-5
45.5,-61.5,3.855846E-5
45.5,-0.5,2.5665791E-5
45.5,0.5,2.6710306E-5
45.5,1.5,2.6994954E-5
45.5,2.5,2.6126283E-5
45.5,3.5,2.7825294E-5
45.5,4.5,3.266595E-5
45.5,5.5,3.76181E-5
45.5,6.5,3.2774107E-5
45.5,7.5,3.2914744E-5
45.5,8.5,4.2004904E-5
45.5,9.5,4.1431875E-5
45.5,10.5,3.8845348E-5
45.5,11.5,3.4469227E-5
45.5,12.5,4.5308905E-5
45.5,13.5,4.7561676E-5
45.5,14.5,3.5379446E-5
45.5,15.5,3.5066183E-5
45.5,16.5,3.6376357E-5
45.5,17.5,3.421576E-5
45.5,18.5,3.2124728E-5
45.5,19.5,2.9489347E-5
45.5,20.5,2.6764932E-5
45.5,21.5,2.5030593E-5
45.5,22.5,2.5094023E-5
45.5,23.5,2.520139E-5
45.5,24.5,2.5437252E-5
45.5,25.5,2.5073574E-5
45.5,26.5,2.494291E-5
45.5,27.5,2.3175791E-5
45.5,28.5,2.0644948E-5
45.5,29.5,2.1325077E-5
45.5,33.5,1.7420434E-5
45.5,34.5,1.653731E-5
45.5,38.5,2.0587337E-5
45.5,39.5,2.3642035E-5
45.5,40.5,2.5636647E-5
45.5,41.5,2.6185697E-5
45.5,42.5,2.3506864E-5
45.5,43.5,2.1220665E-5
45.5,44.5,1.872328E-5
45.5,45.5,1.5698575E-5
45.5,46.5,1.2285511E-5
45.5,47.5,1.3278768E-5
45.5,53.5,8.11456E-6
45.5,54.5,7.762009E-6
45.5,55.5,7.2487014E-6
45.5,56.5,7.54381E-6
45.5,57.5,7.817903E-6
45.5,58.5,9.763436E-6
45.5,59.5,1.1834325E-5
45.5,60.5,1.2831972E-5
45.5,61.5,1.0983304E-5
45.5,62.5,8.358789E-6
45.5,63.5,7.4569953E-6
45.5,64.5,7.5509442E-6
45.5,65.5,8.405475E-6
45.5,66.5,8.886083E-6
45.5,67.5,9.030689E-6
45.5,68.5,9.492036E-6
45.5,69.5,1.03996945E-5
45.5,70.5,1.1451164E-5
45.5,71.5,1.20987215E-5
45.5,72.5,1.222398E-5
45.5,73.5,1.5589585E-5
45.5,74.5,1.4665516E-5
45.5,75.5,1.0239818E-5
45.5,76.5,9.866782E-6
45.5,77.5,1.1495386E-5
45.5,78.5,1.26679215E-5
45.5,79.5,1.3311031E-5
45.5,80.5,1.2910584E-5
45.5,81.5,1.2688107E-5
45.5,82.5,1.2010174E-5
45.5,83.5,1.0075793E-5
45.5,84.5,9.874414E-6
45.5,85.5,9.969469E-6
45.5,86.5,8.773336E-6
45.5,87.5,7.659279E-6
45.5,88.5,6.8227723E-6
45.5,89.5,5.9311574E-6
45.5,90.5,5.2151922E-6
45.5,91.5,4.730625E-6
45.5,92.5,4.40692E-6
45.5,93.5,3.984458E-6
45.5,94.5,4.0381587E-6
45.5,95.5,4.161264E-6
45.5,96.5,4.278046E-6
45.5,97.5,4.661271E-6
45.5,98.5,5.2720125E-6
45.5,99.5,6.026228E-6
45.5,100.5,6.6174057E-6
45.5,101.5,6.911092E-6
45.5,102.5,6.8765935E-6
45.5,103.5,6.7140854E-6
45.5,104.5,6.4420606E-6
45.5,105.5,6.089119E-6
45.5,106.5,5.5772343E-6
45.5,107.5,5.609374E-6
45.5,108.5,5.7380144E-6
45.5,109.5,5.968847E-6
45.5,110.5,6.6066877E-6
45.5,111.5,7.1924765E-6
45.5,112.5,7.6476745E-6
45.5,113.5,8.075049E-6
45.5,114.5,8.579818E-6
45.5,115.5,9.10898E-6
45.5,116.5,9.8003575E-6
45.5,117.5,1.1537869E-5
45.5,118.5,1.2797412E-5
45.5,119.5,1.3834905E-5
45.5,120.5,1.5405605E-5
45.5,121.5,1.657901E-5
45.5,122.5,1.6712536E-5
45.5,123.5,1.7432441E-5
45.5,124.5,1.9054884E-5
45.5,125.5,2.016569E-5
45.5,126.5,2.165488E-5
45.5,127.5,2.27664E-5
45.5,128.5,2.464927E-5
45.5,129.5,2.3935068E-5
45.5,130.5,2.298714E-5
45.5,131.5,2.3644097E-5
45.5,132.5,2.6210806E-5
45.5,133.5,2.6231119E-5
45.5,134.5,2.6872889E-5
45.5,135.5,2.6047112E-5
45.5,136.5,2.6868549E-5
46.5,-123.5,5.2353418E-5
46.5,-122.5,4.1395066E-5
46.5,-121.5,2.9874423E-5
46.5,-120.5,2.6194977E-5
46.5,-119.5,2.3094937E-5
46.5,-118.5,1.7010987E-5
46.5,-117.5,1.9351146E-5
46.5,-116.5,2.4262878E-5
46.5,-115.5,2.2595375E-5
46.5,-114.5,1.8127113E-5
46.5,-113.5,1.5182793E-5
46.5,-112.5,1.50772885E-5
46.5,-111.5,1.5592625E-5
46.5,-110.5,1.4548529E-5
46.5,-109.5,1.52118055E-5
46.5,-108.5,1.5383597E-5
46.5,-107.5,1.4533296E-5
46.5,-106.5,1.3790882E-5
46.5,-105.5,1.4088389E-5
46.5,-104.5,1.4155395E-5
46.5,-103.5,1.4602948E-5
46.5,-102.5,1.584222E-5
46.5,-101.5,1.7359416E-5
46.5,-100.5,1.8469658E-5
46.5,-99.5,1.8979397E-5
46.5,-98.5,1.9036355E-5
46.5,-97.5,1.9831037E-5
46.5,-96.5,2.0942694E-5
46.5,-95.5,2.3339935E-5
46.5,-94.5,2.5792036E-5
46.5,-93.5,2.7963111E-5
46.5,-92.5,2.9289857E-5
46.5,-91.5,3.2167038E-5
46.5,-90.5,3.2191354E-5
46.5,-89.5,2.8539014E-5
46.5,-88.5,2.4180128E-5
46.5,-87.5,2.7344931E-5
46.5,-86.5,3.024591E-5
46.5,-85.5,3.069786E-5
46.5,-84.5,3.0313397E-5
46.5,-83.5,2.8487395E-5
46.5,-82.5,2.679838E-5
46.5,-81.5,2.5170522E-5
46.5,-80.5,2.7128095E-5
46.5,-79.5,2.9014689E-5
46.5,-78.5,2.9368743E-5
46.5,-77.5,2.9194527E-5
46.5,-76.5,3.0528245E-5
46.5,-75.5,3.2700184E-5
46.5,-74.5,3.3304335E-5
46.5,-73.5,3.534055E-5
46.5,-72.5,3.776503E-5
46.5,-71.5,3.7518694E-5
46.5,-70.5,3.5444387E-5
46.5,-69.5,3.5405137E-5
46.5,-68.5,3.546712E-5
46.5,-67.5,3.4946002E-5
46.5,-66.5,3.3942753E-5
46.5,-65.5,3.340022E-5
46.5,-64.5,3.950138E-5
46.5,-60.5,4.02729E-5
46.5,-1.5,2.541107E-5
46.5,-0.5,2.1659233E-5
46.5,0.5,2.5444193E-5
46.5,1.5,2.687826E-5
46.5,2.5,2.7572874E-5
46.5,3.5,2.9017388E-5
46.5,4.5,3.2653814E-5
46.5,5.5,3.7875358E-5
46.5,6.5,4.1480882E-5
46.5,7.5,3.7894122E-5
46.5,8.5,3.597114E-5
46.5,9.5,3.3396183E-5
46.5,10.5,2.9360976E-5
46.5,11.5,2.9261713E-5
46.5,12.5,3.2738342E-5
46.5,13.5,3.7657E-5
46.5,14.5,3.8615854E-5
46.5,15.5,3.7332833E-5
46.5,16.5,3.330521E-5
46.5,17.5,3.027873E-5
46.5,18.5,2.6763586E-5
46.5,19.5,2.4928468E-5
46.5,20.5,2.442436E-5
46.5,21.5,2.521262E-5
46.5,22.5,2.6246058E-5
46.5,23.5,2.7959852E-5
46.5,24.5,2.7944503E-5
46.5,25.5,2.4847126E-5
46.5,26.5,2.4553658E-5
46.5,27.5,2.3390947E-5
46.5,28.5,2.0626965E-5
46.5,29.5,1.8035791E-5
46.5,30.5,1.9693205E-5
46.5,32.5,1.7970135E-5
46.5,33.5,1.62777E-5
46.5,34.5,1.7932885E-5
46.5,35.5,2.2217682E-5
46.5,38.5,2.6347794E-5
46.5,39.5,2.1926415E-5
46.5,40.5,2.1965288E-5
46.5,41.5,2.249935E-5
46.5,42.5,2.1040294E-5
46.5,43.5,1.7092898E-5
46.5,44.5,1.4617539E-5
46.5,45.5,1.3139942E-5
46.5,46.5,1.1406473E-5
46.5,47.5,1.1238608E-5
46.5,48.5,9.674569E-6
46.5,49.5,1.0651701E-5
46.5,53.5,8.349649E-6
46.5,54.5,7.4509753E-6
46.5,55.5,7.723133E-6
46.5,56.5,8.367682E-6
46.5,57.5,8.2365E-6
46.5,58.5,8.027621E-6
46.5,59.5,8.898836E-6
46.5,60.5,1.0641921E-5
46.5,61.5,9.982341E-6
46.5,62.5,7.871363E-6
46.5,63.5,7.327839E-6
46.5,64.5,7.684941E-6
46.5,65.5,8.49164E-6
46.5,66.5,9.164613E-6
46.5,67.5,9.317785E-6
46.5,68.5,9.429195E-6
46.5,69.5,1.034014E-5
46.5,70.5,1.1590211E-5
46.5,71.5,1.235967E-5
46.5,72.5,1.2359458E-5
46.5,73.5,1.4526613E-5
46.5,74.5,1.643577E-5
46.5,75.5,1.3928014E-5
46.5,76.5,1.1752965E-5
46.5,77.5,1.2952366E-5
46.5,78.5,1.460861E-5
46.5,79.5,1.45170825E-5
46.5,80.5,1.6939519E-5
46.5,81.5,1.9616667E-5
46.5,82.5,1.4233543E-5
46.5,83.5,1.0404585E-5
46.5,84.5,9.02915E-6
46.5,85.5,9.005409E-6
46.5,86.5,8.73311E-6
46.5,87.5,8.486301E-6
46.5,88.5,7.694556E-6
46.5,89.5,7.197315E-6
46.5,90.5,6.014511E-6
46.5,91.5,4.6793048E-6
46.5,92.5,4.345988E-6
46.5,93.5,4.4633684E-6
46.5,94.5,5.0791887E-6
46.5,95.5,5.44529E-6
46.5,96.5,5.458916E-6
46.5,97.5,5.5841533E-6
46.5,98.5,5.79242E-6
46.5,99.5,6.630616E-6
46.5,100.5,7.589159E-6
46.5,101.5,8.463903E-6
46.5,102.5,8.993582E-6
46.5,103.5,8.601171E-6
46.5,104.5,7.8192725E-6
46.5,105.5,7.206117E-6
46.5,106.5,6.7581886E-6
46.5,107.5,6.9207413E-6
46.5,108.5,6.938573E-6
46.5,109.5,7.2653793E-6
46.5,110.5,7.773363E-6
46.5,111.5,8.2660235E-6
46.5,112.5,8.5105485E-6
46.5,113.5,8.667614E-6
46.5,114.5,8.973508E-6
46.5,115.5,9.326176E-6
46.5,116.5,9.669333E-6
46.5,117.5,1.110773E-5
46.5,118.5,1.2775104E-5
46.5,119.5,1.4077645E-5
46.5,120.5,1.5797254E-5
46.5,121.5,1.7824786E-5
46.5,122.5,1.7601136E-5
46.5,123.5,1.7773851E-5
46.5,124.5,1.8807295E-5
46.5,125.5,1.9440025E-5
46.5,126.5,2.0823882E-5
46.5,127.5,2.2366317E-5
46.5,128.5,2.3950734E-5
46.5,129.5,2.4248478E-5
46.5,130.5,2.3428947E-5
46.5,131.5,2.2547205E-5
46.5,132.5,2.3358281E-5
46.5,133.5,2.5377505E-5
46.5,134.5,2.8122362E-5
46.5,135.5,2.8974398E-5
46.5,136.5,2.6646272E-5
46.5,137.5,2.6842385E-5
46.5,142.5,2.7146776E-5
47.5,-123.5,4.328225E-5
47.5,-122.5,5.0656043E-5
47.5,-121.5,3.833291E-5
47.5,-120.5,2.7301645E-5
47.5,-119.5,2.3209303E-5
47.5,-118.5,1.7350432E-5
47.5,-117.5,1.9735768E-5
47.5,-116.5,2.2549559E-5
47.5,-115.5,2.0178308E-5
47.5,-114.5,2.0201122E-5
47.5,-113.5,1.7357363E-5
47.5,-112.5,1.503085E-5
47.5,-111.5,1.5038531E-5
47.5,-110.5,1.4392076E-5
47.5,-109.5,1.4779949E-5
47.5,-108.5,1.5433006E-5
47.5,-107.5,1.515456E-5
47.5,-106.5,1.4478876E-5
47.5,-105.5,1.4201801E-5
47.5,-104.5,1.45729855E-5
47.5,-103.5,1.5230912E-5
47.5,-102.5,1.721788E-5
47.5,-101.5,1.842608E-5
47.5,-100.5,1.8048164E-5
47.5,-99.5,1.8255847E-5
47.5,-98.5,1.8809857E-5
47.5,-97.5,1.9257976E-5
47.5,-96.5,1.9244131E-5
47.5,-95.5,2.1423997E-5
47.5,-94.5,2.4728071E-5
47.5,-93.5,2.4275652E-5
47.5,-92.5,2.4093813E-5
47.5,-91.5,2.790797E-5
47.5,-84.5,3.142917E-5
47.5,-83.5,2.5868321E-5
47.5,-82.5,2.7505066E-5
47.5,-81.5,2.6377793E-5
47.5,-80.5,2.6518584E-5
47.5,-79.5,2.8960789E-5
47.5,-78.5,3.1027055E-5
47.5,-77.5,3.2111697E-5
47.5,-76.5,3.2258E-5
47.5,-75.5,3.125348E-5
47.5,-74.5,3.30621E-5
47.5,-73.5,3.3813216E-5
47.5,-72.5,3.4134715E-5
47.5,-71.5,3.295956E-5
47.5,-70.5,3.602201E-5
47.5,-69.5,3.5644694E-5
47.5,-68.5,3.1399537E-5
47.5,-67.5,3.1957257E-5
47.5,-66.5,3.393581E-5
47.5,-65.5,3.8686903E-5
47.5,-55.5,4.02266E-5
47.5,-54.5,3.7780523E-5
47.5,-53.5,3.5526766E-5
47.5,-2.5,2.3834778E-5
47.5,-1.5,2.0646685E-5
47.5,-0.5,2.3234415E-5
47.5,0.5,2.5755842E-5
47.5,1.5,2.5931638E-5
47.5,2.5,2.6416617E-5
47.5,3.5,2.6529047E-5
47.5,4.5,2.8452034E-5
47.5,5.5,3.239074E-5
47.5,6.5,3.5339403E-5
47.5,7.5,3.7590286E-5
47.5,8.5,4.1585474E-5
47.5,9.5,4.2504726E-5
47.5,10.5,3.7186997E-5
47.5,11.5,3.6398E-5
47.5,12.5,3.7785805E-5
47.5,13.5,3.8186852E-5
47.5,14.5,3.49513E-5
47.5,15.5,3.1831416E-5
47.5,16.5,3.0292915E-5
47.5,17.5,2.9578274E-5
47.5,18.5,2.8338822E-5
47.5,19.5,2.7325255E-5
47.5,20.5,2.655601E-5
47.5,21.5,2.6633645E-5
47.5,22.5,2.8145505E-5
47.5,23.5,2.9593059E-5
47.5,24.5,2.6591146E-5
47.5,25.5,2.4937859E-5
47.5,26.5,2.5480158E-5
47.5,27.5,2.394638E-5
47.5,28.5,2.2291251E-5
47.5,29.5,2.0547806E-5
47.5,30.5,1.8893468E-5
47.5,31.5,1.8673165E-5
47.5,32.5,1.7877304E-5
47.5,33.5,1.8637895E-5
47.5,34.5,2.0704458E-5
47.5,35.5,1.9171164E-5
47.5,36.5,1.7288245E-5
47.5,37.5,1.910851E-5
47.5,38.5,2.2311182E-5
47.5,39.5,2.2550254E-5
47.5,40.5,2.2033439E-5
47.5,41.5,2.1641627E-5
47.5,42.5,2.0475727E-5
47.5,43.5,1.6967297E-5
47.5,44.5,1.4967341E-5
47.5,45.5,1.4066231E-5
47.5,46.5,1.3246505E-5
47.5,47.5,1.2316915E-5
47.5,48.5,9.813365E-6
47.5,49.5,9.144759E-6
47.5,50.5,9.007833E-6
47.5,51.5,8.943891E-6
47.5,52.5,8.830837E-6
47.5,53.5,8.585752E-6
47.5,54.5,8.463982E-6
47.5,55.5,8.743357E-6
47.5,56.5,8.924546E-6
47.5,57.5,9.315596E-6
47.5,58.5,9.185365E-6
47.5,59.5,8.509802E-6
47.5,60.5,8.354927E-6
47.5,61.5,8.317155E-6
47.5,62.5,8.064937E-6
47.5,63.5,7.926241E-6
47.5,64.5,8.849893E-6
47.5,65.5,9.8103E-6
47.5,66.5,1.0181984E-5
47.5,67.5,1.0398127E-5
47.5,68.5,1.0495877E-5
47.5,69.5,1.1267112E-5
47.5,70.5,1.2094442E-5
47.5,71.5,1.29738255E-5
47.5,72.5,1.2839586E-5
47.5,73.5,1.276434E-5
47.5,74.5,1.2047207E-5
47.5,75.5,1.05338495E-5
47.5,76.5,9.484353E-6
47.5,77.5,9.702818E-6
47.5,78.5,1.0295356E-5
