lat,lon,GLDAS_NOAH10_M_2_1_Evap_tavg
31.5,130.5,3.7889495E-5
32.5,-116.5,5.3759454E-6
32.5,-115.5,6.220806E-6
32.5,-114.5,4.6627065E-6
32.5,-113.5,4.9773E-6
32.5,-112.5,7.5418106E-6
32.5,-111.5,9.626732E-6
32.5,-110.5,1.0296788E-5
32.5,-109.5,1.0132643E-5
32.5,-108.5,1.0229941E-5
32.5,-107.5,9.155845E-6
32.5,-106.5,7.963405E-6
32.5,-105.5,8.494457E-6
32.5,-104.5,1.0733301E-5
32.5,-103.5,1.0622186E-5
32.5,-102.5,1.1990696E-5
32.5,-101.5,1.6115926E-5
32.5,-100.5,1.9399171E-5
32.5,-99.5,2.2586995E-5
32.5,-98.5,2.4169805E-5
32.5,-97.5,2.4140147E-5
32.5,-96.5,2.4982202E-5
32.5,-95.5,2.9725858E-5
32.5,-94.5,2.8288243E-5
32.5,-93.5,3.0372768E-5
32.5,-92.5,3.305029E-5
32.5,-91.5,3.576505E-5
32.5,-90.5,3.7027356E-5
32.5,-89.5,3.249072E-5
32.5,-88.5,3.329578E-5
32.5,-87.5,3.428569E-5
32.5,-86.5,3.218886E-5
32.5,-85.5,3.1275067E-5
32.5,-84.5,3.0614694E-5
32.5,-83.5,3.215032E-5
32.5,-82.5,3.2444532E-5
32.5,-81.5,3.381542E-5
32.5,-80.5,3.1344847E-5
32.5,-8.5,9.120261E-6
32.5,-7.5,9.660173E-6
32.5,-6.5,9.773837E-6
32.5,-5.5,1.0078989E-5
32.5,-4.5,9.19464E-6
32.5,-3.5,8.531907E-6
32.5,-2.5,7.5049534E-6
32.5,-1.5,6.960852E-6
32.5,-0.5,6.9471744E-6
32.5,0.5,6.23086E-6
32.5,1.5,5.5334713E-6
32.5,2.5,4.9581267E-6
32.5,3.5,3.7702364E-6
32.5,4.5,3.5747607E-6
32.5,5.5,3.0751469E-6
32.5,6.5,3.1846403E-6
32.5,7.5,2.5864472E-6
32.5,8.5,2.741273E-6
32.5,9.5,4.3330247E-6
32.5,10.5,4.9108594E-6
32.5,11.5,5.664942E-6
32.5,12.5,6.797614E-6
32.5,13.5,7.1148543E-6
32.5,14.5,7.3202E-6
32.5,21.5,7.544345E-6
32.5,22.5,6.9988255E-6
32.5,35.5,8.079749E-6
32.5,36.5,6.159473E-6
32.5,37.5,5.5994E-6
32.5,38.5,3.6866427E-6
32.5,39.5,3.3605447E-6
32.5,40.5,3.3685105E-6
32.5,41.5,3.848436E-6
32.5,42.5,4.0043396E-6
32.5,43.5,4.3247765E-6
32.5,44.5,5.5283285E-6
32.5,45.5,6.7144797E-6
32.5,46.5,8.397257E-6
32.5,47.5,8.0225955E-6
32.5,48.5,8.791227E-6
32.5,49.5,9.659091E-6
32.5,50.5,9.211365E-6
32.5,51.5,6.3528532E-6
32.5,52.5,6.6290727E-6
32.5,53.5,5.8514224E-6
32.5,54.5,4.4291455E-6
32.5,55.5,3.7071097E-6
32.5,56.5,3.4255784E-6
32.5,57.5,3.6322842E-6
32.5,58.5,3.6343627E-6
32.5,59.5,3.5925525E-6
32.5,60.5,3.746149E-6
32.5,61.5,3.7878885E-6
32.5,62.5,4.0735827E-6
32.5,63.5,4.703984E-6
32.5,64.5,5.4938096E-6
32.5,65.5,6.5673553E-6
32.5,66.5,6.8099457E-6
32.5,67.5,6.9292473E-6
32.5,68.5,7.637872E-6
32.5,69.5,1.1301926E-5
32.5,70.5,1.552236E-5
32.5,71.5,1.7696486E-5
32.5,72.5,2.1975937E-5
32.5,73.5,2.3477423E-5
32.5,74.5,2.5835223E-5
32.5,75.5,2.5031673E-5
32.5,76.5,2.0281577E-5
32.5,77.5,1.2344343E-5
32.5,78.5,9.794187E-6
32.5,79.5,9.1009115E-6
32.5,80.5,8.17733E-6
32.5,81.5,7.6573915E-6
32.5,82.5,7.7908935E-6
32.5,83.5,8.0511545E-6
32.5,84.5,7.727067E-6
32.5,85.5,7.049675E-6
32.5,86.5,6.936023E-6
32.5,87.5,7.0605233E-6
32.5,88.5,7.422049E-6
32.5,89.5,8.774079E-6
32.5,90.5,9.445033E-6
32.5,91.5,1.1095821E-5
32.5,92.5,1.2527241E-5
32.5,93.5,1.4839798E-5
32.5,94.5,1.3571643E-5
32.5,95.5,1.569147E-5
32.5,96.5,1.8465716E-5
32.5,97.5,1.8394472E-5
32.5,98.5,1.7499262E-5
32.5,99.5,1.9267187E-5
32.5,100.5,1.9845886E-5
32.5,101.5,2.0619806E-5
32.5,102.5,2.1473512E-5
32.5,103.5,2.0197042E-5
32.5,104.5,1.8904593E-5
32.5,105.5,2.324345E-5
32.5,106.5,2.3100927E-5
32.5,107.5,2.4148982E-5
32.5,108.5,1.9819903E-5
32.5,109.5,2.2312013E-5
32.5,110.5,2.2880238E-5
32.5,111.5,2.2938655E-5
32.5,112.5,2.6614152E-5
32.5,113.5,2.7848262E-5
32.5,114.5,2.483567E-5
32.5,115.5,2.820866E-5
32.5,116.5,2.8010105E-5
32.5,117.5,2.9254534E-5
32.5,118.5,3.0105875E-5
32.5,119.5,3.0406769E-5
32.5,120.5,3.257244E-5
32.5,130.5,2.6135162E-5
32.5,131.5,3.322016E-5
33.5,-117.5,3.909961E-6
33.5,-116.5,5.789636E-6
33.5,-115.5,5.534419E-6
33.5,-114.5,5.258037E-6
33.5,-113.5,5.4629936E-6
33.5,-112.5,5.7992615E-6
33.5,-111.5,8.602958E-6
33.5,-110.5,9.909835E-6
33.5,-109.5,1.0999369E-5
33.5,-108.5,1.09517205E-5
33.5,-107.5,9.158216E-6
33.5,-106.5,7.707267E-6
33.5,-105.5,8.22218E-6
33.5,-104.5,1.0419602E-5
33.5,-103.5,1.167229E-5
33.5,-102.5,1.4728324E-5
33.5,-101.5,1.7405737E-5
33.5,-100.5,2.0216425E-5
33.5,-99.5,2.2245024E-5
33.5,-98.5,2.5392666E-5
33.5,-97.5,2.8055058E-5
33.5,-96.5,3.0495581E-5
33.5,-95.5,2.9168274E-5
33.5,-94.5,3.0282541E-5
33.5,-93.5,3.0251711E-5
33.5,-92.5,3.2475626E-5
33.5,-91.5,3.3925182E-5
33.5,-90.5,3.4268116E-5
33.5,-89.5,3.4203695E-5
33.5,-88.5,3.2509415E-5
33.5,-87.5,3.1005944E-5
33.5,-86.5,3.1795324E-5
33.5,-85.5,3.0117519E-5
33.5,-84.5,2.3172888E-5
33.5,-83.5,3.1145588E-5
33.5,-82.5,3.1614643E-5
33.5,-81.5,2.8216826E-5
33.5,-80.5,2.9994906E-5
33.5,-79.5,3.0086172E-5
33.5,-7.5,1.2206234E-5
33.5,-6.5,1.1892457E-5
33.5,-5.5,1.2704955E-5
33.5,-4.5,1.2079112E-5
33.5,-3.5,1.2691115E-5
33.5,-2.5,1.1410348E-5
33.5,-1.5,9.402423E-6
33.5,-0.5,8.71909E-6
33.5,0.5,8.010044E-6
33.5,1.5,8.1664075E-6
33.5,2.5,7.3572096E-6
33.5,3.5,5.506377E-6
33.5,4.5,4.7303683E-6
33.5,5.5,3.8182316E-6
33.5,6.5,2.6601695E-6
33.5,7.5,3.1078835E-6
33.5,8.5,3.9407955E-6
33.5,9.5,4.728336E-6
33.5,10.5,5.6989384E-6
33.5,35.5,1.0610624E-5
33.5,36.5,6.3223288E-6
33.5,37.5,5.9845447E-6
33.5,38.5,4.454543E-6
33.5,39.5,3.917441E-6
33.5,40.5,4.1972235E-6
33.5,41.5,4.4109042E-6
33.5,42.5,4.967968E-6
33.5,43.5,5.519147E-6
33.5,44.5,6.411555E-6
33.5,45.5,8.702674E-6
33.5,46.5,9.067365E-6
33.5,47.5,9.996151E-6
33.5,48.5,1.0713348E-5
33.5,49.5,1.0132726E-5
33.5,50.5,7.374195E-6
33.5,51.5,6.59707E-6
33.5,52.5,5.6615345E-6
33.5,53.5,5.861627E-6
33.5,54.5,4.73661E-6
33.5,55.5,4.0684545E-6
33.5,56.5,3.7178697E-6
33.5,57.5,3.745433E-6
33.5,58.5,4.053414E-6
33.5,59.5,4.1235407E-6
33.5,60.5,5.0130107E-6
33.5,61.5,4.9381288E-6
33.5,62.5,5.7276993E-6
33.5,63.5,5.7166885E-6
33.5,64.5,6.339363E-6
33.5,65.5,7.095693E-6
33.5,66.5,8.017049E-6
33.5,67.5,9.364382E-6
33.5,68.5,9.148343E-6
33.5,69.5,1.3327862E-5
33.5,70.5,1.8429084E-5
33.5,71.5,2.0400717E-5
33.5,72.5,2.431401E-5
33.5,73.5,2.8793438E-5
33.5,74.5,3.0642608E-5
33.5,75.5,2.430645E-5
33.5,76.5,1.0667776E-5
33.5,77.5,9.141689E-6
33.5,78.5,7.727724E-6
33.5,79.5,7.034605E-6
33.5,80.5,6.6525026E-6
33.5,81.5,6.135907E-6
33.5,82.5,6.0314132E-6
33.5,83.5,6.2593185E-6
33.5,84.5,5.8861674E-6
33.5,85.5,5.398168E-6
33.5,86.5,5.1434754E-6
33.5,87.5,3.6940744E-6
33.5,88.5,5.160681E-6
33.5,89.5,4.129258E-6
33.5,90.5,6.5513573E-6
33.5,91.5,7.501753E-6
33.5,92.5,9.881174E-6
33.5,93.5,1.2038158E-5
33.5,94.5,1.29935E-5
33.5,95.5,1.2555936E-5
33.5,96.5,1.5022227E-5
33.5,97.5,1.7935643E-5
33.5,98.5,1.5802461E-5
33.5,99.5,1.6927132E-5
33.5,100.5,1.9366009E-5
33.5,101.5,1.9273033E-5
33.5,102.5,2.3078694E-5
33.5,103.5,2.158473E-5
33.5,104.5,2.046036E-5
33.5,105.5,2.0308673E-5
33.5,106.5,2.242199E-5
33.5,107.5,2.2249438E-5
33.5,108.5,2.3049712E-5
33.5,109.5,2.2253067E-5
33.5,110.5,2.2712196E-5
33.5,111.5,2.3791526E-5
33.5,112.5,2.4407303E-5
33.5,113.5,2.496593E-5
33.5,114.5,2.429125E-5
33.5,115.5,2.4938678E-5
33.5,116.5,2.530724E-5
33.5,117.5,2.6498972E-5
33.5,118.5,2.8201688E-5
33.5,119.5,2.9173618E-5
33.5,120.5,3.132788E-5
33.5,130.5,1.635198E-5
33.5,132.5,3.5497804E-5
33.5,133.5,3.279059E-5
34.5,-119.5,9.169418E-6
34.5,-118.5,6.040576E-6
34.5,-117.5,5.9677527E-6
34.5,-116.5,5.921453E-6
34.5,-115.5,5.5591413E-6
34.5,-114.5,5.4013167E-6
34.5,-113.5,6.2948384E-6
34.5,-112.5,7.835156E-6
34.5,-111.5,9.438043E-6
34.5,-110.5,1.0605685E-5
34.5,-109.5,1.0587923E-5
34.5,-108.5,1.0265543E-5
34.5,-107.5,8.889042E-6
34.5,-106.5,9.577331E-6
34.5,-105.5,9.714779E-6
34.5,-104.5,1.1022801E-5
34.5,-103.5,1.3181902E-5
34.5,-102.5,1.5368758E-5
34.5,-101.5,1.7702865E-5
34.5,-100.5,2.1617217E-5
34.5,-99.5,2.2879261E-5
34.5,-98.5,2.5644982E-5
34.5,-97.5,2.7320095E-5
34.5,-96.5,2.9103325E-5
34.5,-95.5,2.7884967E-5
34.5,-94.5,2.9737605E-5
34.5,-93.5,3.0761596E-5
34.5,-92.5,3.1345706E-5
34.5,-91.5,3.3349195E-5
34.5,-90.5,3.3367873E-5
34.5,-89.5,3.305202E-5
34.5,-88.5,3.1097923E-5
34.5,-87.5,3.168296E-5
34.5,-86.5,3.1752574E-5
34.5,-85.5,3.1934684E-5
34.5,-84.5,3.0566334E-5
34.5,-83.5,2.9287332E-5
34.5,-82.5,3.0182586E-5
34.5,-81.5,3.0222449E-5
34.5,-80.5,2.7396323E-5
34.5,-79.5,3.2353655E-5
34.5,-78.5,3.5523295E-5
34.5,-77.5,3.672058E-5
34.5,-6.5,1.4838896E-5
34.5,-5.5,1.324737E-5
34.5,-4.5,1.2046508E-5
34.5,-3.5,1.17129175E-5
34.5,-2.5,1.1873918E-5
34.5,-1.5,1.2222033E-5
34.5,-0.5,1.1497954E-5
34.5,0.5,1.1038768E-5
34.5,1.5,1.0255916E-5
34.5,2.5,9.348368E-6
34.5,3.5,8.583767E-6
34.5,4.5,8.812451E-6
34.5,5.5,7.54405E-6
34.5,6.5,7.098809E-6
34.5,7.5,7.1030913E-6
34.5,8.5,7.701652E-6
34.5,9.5,8.181911E-6
34.5,36.5,1.1139094E-5
34.5,37.5,8.623683E-6
34.5,38.5,5.8016917E-6
34.5,39.5,5.3858294E-6
34.5,40.5,5.4002894E-6
34.5,41.5,6.2283175E-6
34.5,42.5,6.8796E-6
34.5,43.5,7.462072E-6
34.5,44.5,8.984683E-6
34.5,45.5,9.627442E-6
34.5,46.5,1.1068281E-5
34.5,47.5,1.0775777E-5
34.5,48.5,1.1201237E-5
34.5,49.5,1.1190522E-5
34.5,50.5,8.1409E-6
34.5,51.5,8.195457E-6
34.5,52.5,7.023182E-6
34.5,53.5,3.6717593E-6
34.5,54.5,4.8180477E-6
34.5,55.5,4.32295E-6
34.5,56.5,3.9313913E-6
34.5,57.5,4.09518E-6
34.5,58.5,4.7903122E-6
34.5,59.5,4.6528817E-6
34.5,60.5,4.813469E-6
34.5,61.5,5.480136E-6
34.5,62.5,6.43828E-6
34.5,63.5,7.10971E-6
34.5,64.5,8.2941615E-6
34.5,65.5,8.3319665E-6
34.5,66.5,9.032827E-6
34.5,67.5,9.3353565E-6
34.5,68.5,1.0708036E-5
34.5,69.5,1.31012375E-5
34.5,70.5,1.3509618E-5
34.5,71.5,1.9411385E-5
34.5,72.5,2.4370514E-5
34.5,73.5,2.6055106E-5
34.5,74.5,2.1039727E-5
34.5,75.5,1.3582598E-5
34.5,76.5,8.816932E-6
34.5,77.5,7.942474E-6
34.5,78.5,6.1975534E-6
34.5,79.5,5.1411494E-6
34.5,80.5,5.6668964E-6
34.5,81.5,4.9962023E-6
34.5,82.5,4.9311443E-6
34.5,83.5,4.815786E-6
34.5,84.5,4.5891147E-6
34.5,85.5,4.275588E-6
34.5,86.5,2.609657E-6
34.5,87.5,4.417325E-6
34.5,88.5,4.5019224E-6
34.5,89.5,5.172381E-6
34.5,90.5,5.5641503E-6
34.5,91.5,6.8189443E-6
34.5,92.5,8.10795E-6
34.5,93.5,9.763747E-6
34.5,94.5,1.106357E-5
34.5,95.5,1.1425963E-5
34.5,96.5,1.2153632E-5
34.5,97.5,1.2554648E-5
34.5,98.5,1.1746685E-5
34.5,99.5,1.3358119E-5
34.5,100.5,1.6353455E-5
34.5,101.5,1.8743183E-5
34.5,102.5,1.9296029E-5
34.5,103.5,1.9046714E-5
34.5,104.5,1.883715E-5
34.5,105.5,1.9091063E-5
34.5,106.5,1.9849298E-5
34.5,107.5,1.9714378E-5
34.5,108.5,2.0310319E-5
34.5,109.5,2.0432E-5
34.5,110.5,2.095415E-5
34.5,111.5,2.1944357E-5
34.5,112.5,2.1506134E-5
34.5,113.5,2.159512E-5
34.5,114.5,2.2367009E-5
34.5,115.5,2.2856695E-5
34.5,116.5,2.3813527E-5
34.5,117.5,2.4248979E-5
34.5,118.5,2.4833154E-5
34.5,119.5,2.7324893E-5
34.5,131.5,3.316358E-5
34.5,132.5,2.8223718E-5
34.5,133.5,2.2537917E-5
34.5,134.5,1.9823763E-5
34.5,135.5,1.8884713E-5
34.5,136.5,2.4559165E-5
35.5,-120.5,9.055318E-6
35.5,-119.5,9.3703375E-6
35.5,-118.5,8.388761E-6
35.5,-117.5,5.56392E-6
35.5,-116.5,4.925048E-6
35.5,-115.5,5.752748E-6
35.5,-114.5,6.267914E-6
35.5,-113.5,7.249037E-6
35.5,-112.5,7.971405E-6
35.5,-111.5,9.322173E-6
35.5,-110.5,6.5640584E-6
35.5,-109.5,7.253855E-6
35.5,-108.5,8.775322E-6
35.5,-107.5,9.651874E-6
35.5,-106.5,1.0479071E-5
35.5,-105.5,1.1166375E-5
35.5,-104.5,1.350107E-5
35.5,-103.5,1.3156696E-5
35.5,-102.5,1.6483811E-5
35.5,-101.5,1.7974675E-5
35.5,-100.5,1.928678E-5
35.5,-99.5,2.2312452E-5
35.5,-98.5,2.6048947E-5
35.5,-97.5,2.8494782E-5
35.5,-96.5,2.9517189E-5
35.5,-95.5,3.1277967E-5
35.5,-94.5,2.7637308E-5
35.5,-93.5,2.7822563E-5
35.5,-92.5,3.019488E-5
35.5,-91.5,3.2963548E-5
35.5,-90.5,3.2804055E-5
35.5,-89.5,3.3371547E-5
35.5,-88.5,3.248846E-5
35.5,-87.5,3.207633E-5
35.5,-86.5,3.2262124E-5
35.5,-85.5,3.0435449E-5
35.5,-84.5,3.068339E-5
35.5,-83.5,3.069353E-5
35.5,-82.5,3.0153575E-5
35.5,-81.5,2.8639453E-5
35.5,-80.5,2.753616E-5
35.5,-79.5,3.168941E-5
35.5,-78.5,3.056708E-5
35.5,-77.5,3.375633E-5
35.5,-76.5,3.434297E-5
35.5,-5.5,1.3978142E-5
35.5,-0.5,1.1843913E-5
35.5,0.5,1.2175522E-5
35.5,1.5,1.0824578E-5
35.5,2.5,1.2441335E-5
35.5,3.5,1.2127882E-5
35.5,4.5,1.1681999E-5
35.5,5.5,1.12360785E-5
35.5,6.5,1.1811335E-5
35.5,7.5,1.2538468E-5
35.5,8.5,1.2665114E-5
35.5,9.5,1.2440446E-5
35.5,10.5,1.224194E-5
35.5,36.5,1.3874523E-5
35.5,37.5,1.07185115E-5
35.5,38.5,8.169965E-6
35.5,39.5,7.2873136E-6
35.5,40.5,7.3309807E-6
35.5,41.5,8.286703E-6
35.5,42.5,8.827385E-6
35.5,43.5,9.676233E-6
35.5,44.5,1.0495095E-5
35.5,45.5,1.1409523E-5
35.5,46.5,1.1924997E-5
35.5,47.5,1.2127679E-5
35.5,48.5,1.19661E-5
35.5,49.5,1.1265455E-5
35.5,50.5,9.60047E-6
35.5,51.5,7.865995E-6
35.5,52.5,8.328492E-6
35.5,53.5,7.1787044E-6
35.5,54.5,6.4045075E-6
35.5,55.5,5.657667E-6
35.5,56.5,4.711164E-6
35.5,57.5,4.389698E-6
35.5,58.5,5.0116555E-6
35.5,59.5,5.3058648E-6
35.5,60.5,5.7026523E-6
35.5,61.5,6.2245063E-6
35.5,62.5,6.861276E-6
35.5,63.5,7.3589204E-6
35.5,64.5,8.313432E-6
35.5,65.5,1.019457E-5
35.5,66.5,1.005877E-5
35.5,67.5,1.0545566E-5
35.5,68.5,1.1328915E-5
35.5,69.5,1.3591844E-5
35.5,70.5,1.3169921E-5
35.5,71.5,1.5543934E-5
35.5,72.5,1.652779E-5
35.5,73.5,1.35653245E-5
35.5,74.5,1.2724602E-5
35.5,75.5,9.712881E-6
35.5,76.5,5.8086953E-6
35.5,77.5,4.9436044E-6
35.5,78.5,4.723021E-6
35.5,79.5,4.573433E-6
35.5,80.5,4.1683593E-6
35.5,81.5,3.4570842E-6
35.5,82.5,4.113601E-6
35.5,83.5,3.9610077E-6
35.5,84.5,3.8538683E-6
35.5,85.5,3.3315353E-6
35.5,86.5,3.0811286E-6
35.5,87.5,3.1730915E-6
35.5,88.5,3.1743443E-6
35.5,89.5,4.0393957E-6
35.5,90.5,4.2681086E-6
35.5,91.5,4.568119E-6
35.5,92.5,5.2242845E-6
35.5,93.5,5.9285117E-6
35.5,94.5,6.516009E-6
35.5,95.5,6.911394E-6
35.5,96.5,7.622729E-6
35.5,97.5,9.09853E-6
35.5,98.5,8.542481E-6
35.5,99.5,1.176447E-5
35.5,100.5,1.4264277E-5
35.5,101.5,1.5651593E-5
35.5,102.5,1.5167639E-5
35.5,103.5,1.470639E-5
35.5,104.5,1.4771176E-5
35.5,105.5,1.502963E-5
35.5,106.5,1.661049E-5
35.5,107.5,1.6580154E-5
35.5,108.5,1.8598212E-5
35.5,109.5,1.8715442E-5
35.5,110.5,1.8178762E-5
35.5,111.5,1.9215138E-5
35.5,112.5,1.802549E-5
35.5,113.5,2.0608733E-5
35.5,114.5,2.0739844E-5
35.5,115.5,2.1154114E-5
35.5,116.5,2.172631E-5
35.5,117.5,2.107367E-5
35.5,118.5,2.3428653E-5
35.5,119.5,2.240068E-5
35.5,126.5,2.2717626E-5
35.5,127.5,2.6756548E-5
35.5,128.5,2.0685055E-5
35.5,133.5,3.173652E-5
35.5,134.5,2.9109196E-5
35.5,135.5,2.9881694E-5
35.5,136.5,1.7202448E-5
35.5,137.5,2.4332436E-5
35.5,138.5,2.3200091E-5
35.5,139.5,1.08614395E-5
36.5,-121.5,1.1267349E-5
36.5,-120.5,1.1997919E-5
36.5,-119.5,1.0587031E-5
36.5,-118.5,8.384699E-6
36.5,-117.5,6.9794573E-6
36.5,-116.5,5.931279E-6
36.5,-115.5,6.230445E-6
36.5,-114.5,6.8218337E-6
36.5,-113.5,7.7583245E-6
36.5,-112.5,7.6034457E-6
36.5,-111.5,7.760885E-6
36.5,-110.5,7.9111915E-6
36.5,-109.5,7.1743484E-6
36.5,-108.5,8.72534E-6
36.5,-107.5,1.0082478E-5
36.5,-106.5,1.0748301E-5
36.5,-105.5,1.0030297E-5
36.5,-104.5,1.5211813E-5
36.5,-103.5,1.5965015E-5
36.5,-102.5,1.7500624E-5
36.5,-101.5,1.84921E-5
36.5,-100.5,2.1294498E-5
36.5,-99.5,2.2668304E-5
36.5,-98.5,2.2276947E-5
36.5,-97.5,2.8313485E-5
36.5,-96.5,3.0955875E-5
36.5,-95.5,3.162194E-5
36.5,-94.5,3.1936517E-5
36.5,-93.5,3.08082E-5
36.5,-92.5,3.0155657E-5
36.5,-91.5,2.9998375E-5
36.5,-90.5,3.1940643E-5
36.5,-89.5,3.1699856E-5
36.5,-88.5,3.2776505E-5
36.5,-87.5,3.0909603E-5
36.5,-86.5,3.1631822E-5
36.5,-85.5,3.0468864E-5
36.5,-84.5,2.9369554E-5
36.5,-83.5,2.9406987E-5
36.5,-82.5,2.9109031E-5
36.5,-81.5,2.902679E-5
36.5,-80.5,2.8941984E-5
36.5,-79.5,3.0127047E-5
36.5,-78.5,3.1101186E-5
36.5,-77.5,3.2300788E-5
36.5,-76.5,3.2572305E-5
36.5,-5.5,1.6706994E-5
36.5,1.5,1.3841439E-5
36.5,2.5,1.426587E-5
36.5,3.5,1.49985835E-5
36.5,4.5,1.4449963E-5
36.5,5.5,1.4921352E-5
36.5,6.5,1.5877751E-5
36.5,7.5,1.7270811E-5
36.5,8.5,1.7306114E-5
36.5,9.5,1.5815833E-5
36.5,10.5,1.5224335E-5
36.5,29.5,1.8992156E-5
36.5,32.5,1.5784626E-5
36.5,33.5,1.3406569E-5
36.5,36.5,1.5646561E-5
36.5,37.5,1.1939965E-5
36.5,38.5,9.3921835E-6
36.5,39.5,9.586815E-6
36.5,40.5,9.716741E-6
36.5,41.5,1.0612397E-5
36.5,42.5,1.1447837E-5
36.5,43.5,1.2206373E-5
36.5,44.5,1.2297012E-5
36.5,45.5,1.3375481E-5
36.5,46.5,1.2987403E-5
36.5,47.5,1.231432E-5
36.5,48.5,1.2844896E-5
36.5,49.5,1.2484241E-5
36.5,50.5,1.4080017E-5
36.5,51.5,1.3789807E-5
36.5,52.5,1.2524233E-5
36.5,53.5,1.1179891E-5
36.5,54.5,9.410819E-6
36.5,55.5,6.7114934E-6
36.5,56.5,5.898564E-6
36.5,57.5,5.4949282E-6
36.5,58.5,5.7288753E-6
36.5,59.5,6.2661757E-6
36.5,60.5,6.4704236E-6
36.5,61.5,6.2974837E-6
36.5,62.5,6.4604883E-6
36.5,63.5,7.177226E-6
36.5,64.5,6.7012957E-6
36.5,65.5,7.910577E-6
36.5,66.5,9.075981E-6
36.5,67.5,8.879262E-6
36.5,68.5,1.1089846E-5
36.5,69.5,1.155534E-5
36.5,70.5,1.1509284E-5
36.5,71.5,9.7599195E-6
36.5,72.5,8.25344E-6
36.5,73.5,9.232658E-6
36.5,74.5,1.2607421E-5
36.5,75.5,5.1860206E-6
36.5,76.5,7.1200297E-6
36.5,77.5,7.50948E-6
36.5,78.5,5.888488E-6
36.5,79.5,4.6302935E-6
36.5,80.5,3.5870585E-6
36.5,81.5,2.9388489E-6
36.5,82.5,2.8545974E-6
36.5,83.5,2.5474778E-6
36.5,84.5,2.4247765E-6
36.5,85.5,2.2828729E-6
36.5,86.5,2.3173272E-6
36.5,87.5,2.8099676E-6
36.5,88.5,2.922405E-6
36.5,89.5,3.1311013E-6
36.5,90.5,3.030254E-6
36.5,91.5,2.908715E-6
36.5,92.5,3.3614958E-6
36.5,93.5,3.4845993E-6
36.5,94.5,3.699131E-6
36.5,95.5,3.925626E-6
36.5,96.5,4.441569E-6
36.5,97.5,5.4934108E-6
36.5,98.5,5.209133E-6
36.5,99.5,7.5860753E-6
36.5,100.5,1.0166887E-5
36.5,101.5,1.1088169E-5
36.5,102.5,1.0566423E-5
36.5,103.5,1.074892E-5
36.5,104.5,1.10675355E-5
36.5,105.5,1.1023667E-5
36.5,106.5,1.2395977E-5
36.5,107.5,1.4269888E-5
36.5,108.5,1.567277E-5
36.5,109.5,1.6993516E-5
36.5,110.5,1.662046E-5
36.5,111.5,1.3732415E-5
36.5,112.5,1.8474751E-5
36.5,113.5,1.8627516E-5
36.5,114.5,1.9073805E-5
36.5,115.5,1.8549836E-5
36.5,116.5,1.9638455E-5
36.5,117.5,2.0187948E-5
36.5,118.5,2.0857258E-5
36.5,119.5,2.1120797E-5
36.5,120.5,1.7549342E-5
36.5,126.5,2.552178E-5
36.5,127.5,2.114505E-5
36.5,128.5,2.4765834E-5
36.5,136.5,2.3091368E-5
36.5,137.5,2.2510534E-5
36.5,138.5,2.1354668E-5
36.5,139.5,1.1774426E-5
36.5,140.5,1.8831464E-5
37.5,-121.5,1.2315017E-5
37.5,-120.5,1.3959737E-5
37.5,-119.5,1.2010297E-5
37.5,-118.5,8.486738E-6
37.5,-117.5,8.349124E-6
37.5,-116.5,7.595234E-6
37.5,-115.5,7.2000194E-6
37.5,-114.5,7.7885E-6
37.5,-113.5,8.140293E-6
37.5,-112.5,8.762637E-6
37.5,-111.5,8.129581E-6
37.5,-110.5,7.768694E-6
37.5,-109.5,9.059284E-6
37.5,-108.5,1.0316702E-5
37.5,-107.5,1.1504203E-5
37.5,-106.5,1.0759546E-5
37.5,-105.5,9.907461E-6
37.5,-104.5,1.4478291E-5
37.5,-103.5,1.4513721E-5
37.5,-102.5,1.6604137E-5
37.5,-101.5,1.7422839E-5
37.5,-100.5,1.9306168E-5
37.5,-99.5,2.1749667E-5
37.5,-98.5,2.4352796E-5
37.5,-97.5,2.7511354E-5
37.5,-96.5,2.9226072E-5
37.5,-95.5,3.1064013E-5
37.5,-94.5,3.2941785E-5
37.5,-93.5,3.099754E-5
37.5,-92.5,3.0887E-5
37.5,-91.5,3.0072575E-5
37.5,-90.5,2.980365E-5
37.5,-89.5,3.1748277E-5
37.5,-88.5,2.9895049E-5
37.5,-87.5,3.1996395E-5
37.5,-86.5,3.0033572E-5
37.5,-85.5,3.0031837E-5
37.5,-84.5,3.003419E-5
37.5,-83.5,2.8672663E-5
37.5,-82.5,2.7838947E-5
37.5,-81.5,2.6586007E-5
37.5,-80.5,2.7628832E-5
37.5,-79.5,2.8113476E-5
37.5,-78.5,2.9005634E-5
37.5,-77.5,3.120015E-5
37.5,-76.5,3.132484E-5
37.5,-8.5,1.773022E-5
37.5,-7.5,1.6665877E-5
37.5,-6.5,1.607243E-5
37.5,-5.5,1.7221577E-5
37.5,-4.5,1.5445827E-5
37.5,-3.5,1.4668782E-5
37.5,-2.5,1.4208259E-5
37.5,-1.5,1.4324405E-5
37.5,13.5,1.7391601E-5
37.5,14.5,1.8320927E-5
37.5,21.5,1.984864E-5
37.5,22.5,1.9828842E-5
37.5,27.5,1.8698718E-5
37.5,28.5,1.8005645E-5
37.5,29.5,1.6833541E-5
37.5,30.5,1.689431E-5
37.5,31.5,1.6444783E-5
37.5,32.5,1.5371044E-5
37.5,33.5,1.3250762E-5
37.5,34.5,1.527511E-5
