lat,lon,AIRS3STM_006_RelHumSurf_A
9.5,-0.5,44.790806
9.5,0.5,44.42717
9.5,1.5,40.724884
9.5,2.5,41.485085
9.5,3.5,40.699574
9.5,4.5,43.56179
9.5,5.5,44.536545
9.5,6.5,43.74393
9.5,7.5,40.95487
9.5,8.5,38.27757
9.5,9.5,34.945053
9.5,10.5,36.093235
9.5,11.5,37.51853
9.5,12.5,36.344265
9.5,13.5,34.386074
9.5,14.5,32.389915
9.5,15.5,32.79019
9.5,16.5,33.139236
9.5,17.5,34.828964
9.5,18.5,34.46804
9.5,19.5,34.34982
9.5,20.5,34.30866
9.5,21.5,34.29268
9.5,22.5,33.818924
9.5,23.5,33.346172
9.5,24.5,32.39976
9.5,25.5,32.501713
9.5,26.5,32.62119
9.5,27.5,32.871674
9.5,28.5,34.00226
9.5,29.5,34.975334
9.5,30.5,37.060627
9.5,31.5,35.92633
9.5,32.5,36.50865
9.5,33.5,38.32593
9.5,34.5,41.99367
9.5,35.5,42.637848
9.5,36.5,42.50181
9.5,37.5,41.20674
9.5,38.5,38.917484
9.5,39.5,37.69809
9.5,40.5,31.497288
9.5,41.5,33.50581
9.5,42.5,33.72779
9.5,43.5,33.466557
9.5,44.5,32.45984
9.5,45.5,31.815083
9.5,46.5,32.29907
9.5,47.5,31.620222
9.5,48.5,31.115961
9.5,49.5,30.816631
9.5,50.5,42.986828
9.5,51.5,74.125
9.5,52.5,76.03151
9.5,53.5,75.96126
9.5,54.5,75.84194
9.5,55.5,75.56095
9.5,56.5,74.92355
9.5,57.5,74.235535
9.5,58.5,73.99122
9.5,59.5,73.755165
9.5,60.5,73.36364
9.5,61.5,73.078514
9.5,62.5,72.82076
9.5,63.5,72.77014
9.5,64.5,72.483986
9.5,65.5,72.33342
9.5,66.5,72.20119
9.5,67.5,72.133
9.5,68.5,72.07025
9.5,69.5,72.142044
9.5,70.5,72.48218
9.5,71.5,72.723656
9.5,72.5,73.014465
9.5,73.5,73.357956
9.5,74.5,73.743805
9.5,75.5,73.96668
9.5,76.5,65.798035
9.5,77.5,48.378616
9.5,78.5,54.628876
9.5,79.5,71.79958
9.5,80.5,68.336
9.5,81.5,72.402374
9.5,82.5,73.0842
9.5,83.5,73.10692
9.5,84.5,72.95764
9.5,85.5,73.06612
9.5,86.5,72.77118
9.5,87.5,72.63481
9.5,88.5,72.430786
9.5,89.5,72.37965
9.5,90.5,72.33678
9.5,91.5,72.40806
9.5,92.5,72.66322
9.5,93.5,72.443184
9.5,94.5,72.3657
9.5,95.5,72.48605
9.5,96.5,72.69731
9.5,97.5,73.256714
9.5,98.5,65.733986
9.5,99.5,68.25103
9.5,100.5,72.17407
9.5,101.5,72.02221
9.5,102.5,72.3156
9.5,103.5,73.02221
9.5,104.5,72.41736
9.5,105.5,66.54003
9.5,106.5,71.31353
9.5,107.5,74.233475
9.5,108.5,73.765495
9.5,109.5,72.7283
9.5,110.5,72.55269
9.5,111.5,72.83678
9.5,112.5,73.11312
9.5,113.5,72.95248
9.5,114.5,72.920456
9.5,115.5,72.89411
9.5,116.5,73.125
9.5,117.5,72.41322
9.5,118.5,70.72056
9.5,119.5,73.67872
9.5,120.5,74.0625
9.5,121.5,74.46953
9.5,122.5,69.28151
9.5,123.5,68.08936
9.5,124.5,72.40909
9.5,125.5,69.69009
9.5,126.5,73.483986
9.5,127.5,74.07025
9.5,128.5,74.23812
9.5,129.5,74.27273
9.5,130.5,74.42769
9.5,131.5,74.441635
9.5,132.5,74.421486
9.5,133.5,74.49793
9.5,134.5,74.52944
9.5,135.5,74.45764
9.5,136.5,74.50981
9.5,137.5,74.79287
9.5,138.5,75.06715
9.5,139.5,74.860535
9.5,140.5,74.44215
9.5,141.5,74.517044
9.5,142.5,74.608475
9.5,143.5,74.556305
9.5,144.5,74.70145
9.5,145.5,74.67355
9.5,146.5,74.78564
9.5,147.5,74.60072
9.5,148.5,74.66839
9.5,149.5,74.52325
9.5,150.5,74.69215
9.5,151.5,74.70713
9.5,152.5,74.714874
9.5,153.5,74.71126
9.5,154.5,74.63843
9.5,155.5,74.45609
9.5,156.5,74.59969
9.5,157.5,74.6033
9.5,158.5,74.54494
9.5,159.5,74.43698
9.5,160.5,74.69938
9.5,161.5,74.54391
9.5,162.5,74.608475
9.5,163.5,74.53977
9.5,164.5,74.60434
9.5,165.5,74.70971
9.5,166.5,74.95093
9.5,167.5,75.452995
9.5,168.5,74.96642
9.5,169.5,75.44525
9.5,170.5,75.338844
9.5,171.5,74.96694
9.5,172.5,74.88843
9.5,173.5,74.692665
9.5,174.5,74.62035
9.5,175.5,74.597626
9.5,176.5,74.78925
9.5,177.5,74.78822
9.5,178.5,74.72624
9.5,179.5,74.954544
10.5,-179.5,74.78874
10.5,-178.5,74.87707
10.5,-177.5,74.91684
10.5,-176.5,74.808365
10.5,-175.5,74.84504
10.5,-174.5,74.660126
10.5,-173.5,74.62707
10.5,-172.5,74.52841
10.5,-171.5,74.68802
10.5,-170.5,74.73502
10.5,-169.5,74.7469
10.5,-168.5,74.84401
10.5,-167.5,74.776344
10.5,-166.5,74.69525
10.5,-165.5,74.69576
10.5,-164.5,74.84608
10.5,-163.5,74.829544
10.5,-162.5,74.69783
10.5,-161.5,74.588326
10.5,-160.5,74.72779
10.5,-159.5,74.60279
10.5,-158.5,74.56612
10.5,-157.5,74.555786
10.5,-156.5,74.47469
10.5,-155.5,74.517044
10.5,-154.5,74.786156
10.5,-153.5,74.89876
10.5,-152.5,74.81198
10.5,-151.5,74.9876
10.5,-150.5,75.18285
10.5,-149.5,75.25826
10.5,-148.5,75.370865
10.5,-147.5,75.33368
10.5,-146.5,75.46849
10.5,-145.5,75.54391
10.5,-144.5,75.44835
10.5,-143.5,75.35537
10.5,-142.5,75.555786
10.5,-141.5,75.49638
10.5,-140.5,75.59969
10.5,-139.5,75.58368
10.5,-138.5,75.671486
10.5,-137.5,75.43543
10.5,-136.5,75.36208
10.5,-135.5,75.3533
10.5,-134.5,75.45609
10.5,-133.5,75.57386
10.5,-132.5,75.46591
10.5,-131.5,75.4592
10.5,-130.5,75.22314
10.5,-129.5,75.03461
10.5,-128.5,74.84194
10.5,-127.5,74.77892
10.5,-126.5,74.880165
10.5,-125.5,74.73605
10.5,-124.5,74.557335
10.5,-123.5,74.483986
10.5,-122.5,74.286156
10.5,-121.5,74.46591
10.5,-120.5,74.28925
10.5,-119.5,74.35175
10.5,-118.5,74.29752
10.5,-117.5,74.17458
10.5,-116.5,74.10124
10.5,-115.5,73.88792
10.5,-114.5,73.994316
10.5,-113.5,73.8967
10.5,-112.5,73.90444
10.5,-111.5,73.80527
10.5,-110.5,73.80217
10.5,-109.5,73.712296
10.5,-108.5,73.3125
10.5,-107.5,73.089874
10.5,-106.5,72.82542
10.5,-105.5,72.85692
10.5,-104.5,72.807335
10.5,-103.5,72.75465
10.5,-102.5,72.71075
10.5,-101.5,73.298035
10.5,-100.5,73.392044
10.5,-99.5,73.51963
10.5,-98.5,73.81973
10.5,-97.5,74.03254
10.5,-96.5,74.14928
10.5,-95.5,74.37552
10.5,-94.5,74.3218
10.5,-93.5,74.41219
10.5,-92.5,74.69473
10.5,-91.5,74.7593
10.5,-90.5,75.29752
10.5,-89.5,76.11519
10.5,-88.5,76.7469
10.5,-87.5,76.734505
10.5,-86.5,75.67872
10.5,-85.5,61.91271
10.5,-84.5,60.084454
10.5,-83.5,68.55062
10.5,-82.5,72.63378
10.5,-81.5,72.99741
10.5,-80.5,73.410126
10.5,-79.5,73.60279
10.5,-78.5,73.63275
10.5,-77.5,74.15031
10.5,-76.5,75.49897
10.5,-75.5,70.27247
10.5,-74.5,60.94835
10.5,-73.5,57.33342
10.5,-72.5,57.266014
10.5,-71.5,63.13533
10.5,-70.5,49.961777
10.5,-69.5,50.618286
10.5,-68.5,60.367252
10.5,-67.5,64.54029
10.5,-66.5,64.9672
10.5,-65.5,72.83368
10.5,-64.5,69.985794
10.5,-63.5,64.72727
10.5,-62.5,71.31095
10.5,-61.5,71.618805
10.5,-60.5,74.66942
10.5,-59.5,74.48192
10.5,-58.5,74.453514
10.5,-57.5,74.48037
10.5,-56.5,74.3249
10.5,-55.5,74.52221
10.5,-54.5,74.53306
10.5,-53.5,74.5124
10.5,-52.5,74.66219
10.5,-51.5,74.7469
10.5,-50.5,74.97572
10.5,-49.5,74.93853
10.5,-48.5,74.97572
10.5,-47.5,75.03151
10.5,-46.5,75.14463
10.5,-45.5,75.18543
10.5,-44.5,75.22675
10.5,-43.5,75.34039
10.5,-42.5,75.53822
10.5,-41.5,75.55888
10.5,-40.5,75.453514
10.5,-39.5,75.54287
10.5,-38.5,75.2283
10.5,-37.5,74.86157
10.5,-36.5,74.693695
10.5,-35.5,74.59711
10.5,-34.5,74.33626
10.5,-33.5,73.91425
10.5,-32.5,73.775826
10.5,-31.5,73.62552
10.5,-30.5,73.44112
10.5,-29.5,73.295975
10.5,-28.5,73.100464
10.5,-27.5,72.93647
10.5,-26.5,72.734764
10.5,-25.5,72.52325
10.5,-24.5,72.6968
10.5,-23.5,72.66064
10.5,-22.5,72.764465
10.5,-21.5,72.82335
10.5,-20.5,72.62862
10.5,-19.5,72.452995
10.5,-18.5,72.40366
10.5,-17.5,72.50465
10.5,-16.5,72.7735
10.5,-15.5,72.4171
10.5,-14.5,62.960228
10.5,-13.5,47.900696
10.5,-12.5,43.28267
10.5,-11.5,41.74877
10.5,-10.5,41.14921
10.5,-9.5,38.981922
10.5,-8.5,38.164062
10.5,-7.5,38.6977
10.5,-6.5,38.13191
10.5,-5.5,37.690018
10.5,-4.5,37.82451
10.5,-3.5,36.891853
10.5,-2.5,36.86073
10.5,-1.5,38.783443
10.5,-0.5,39.314438
10.5,0.5,40.02518
10.5,1.5,37.607956
10.5,2.5,36.633392
10.5,3.5,37.24632
10.5,4.5,41.093685
10.5,5.5,37.332
10.5,6.5,37.288094
10.5,7.5,35.45745
10.5,8.5,34.019436
10.5,9.5,31.298296
10.5,10.5,30.836067
10.5,11.5,30.91348
10.5,12.5,31.250225
10.5,13.5,30.653732
10.5,14.5,29.221107
10.5,15.5,30.682947
10.5,16.5,31.331741
10.5,17.5,31.75
10.5,18.5,31.750452
10.5,19.5,32.10847
10.5,20.5,31.608826
10.5,21.5,31.016562
10.5,22.5,30.305914
10.5,23.5,29.393435
10.5,24.5,28.850433
10.5,25.5,28.863571
10.5,26.5,28.93992
10.5,27.5,29.24025
10.5,28.5,29.963263
10.5,29.5,30.819603
10.5,30.5,31.396564
10.5,31.5,32.020176
10.5,32.5,32.803913
10.5,33.5,33.069862
10.5,34.5,36.27434
10.5,35.5,39.166904
10.5,36.5,40.04384
10.5,37.5,39.789257
10.5,38.5,35.715523
10.5,39.5,37.255554
10.5,40.5,29.583937
10.5,41.5,27.092329
10.5,42.5,28.857826
10.5,43.5,38.134296
10.5,44.5,54.76007
10.5,45.5,45.6352
10.5,46.5,40.78525
10.5,47.5,34.853306
10.5,48.5,30.990574
10.5,49.5,28.717716
10.5,50.5,33.65483
10.5,51.5,68.08575
10.5,52.5,74.36364
10.5,53.5,75.37759
10.5,54.5,75.63843
10.5,55.5,75.380684
10.5,56.5,74.78409
10.5,57.5,74.21953
10.5,58.5,74.027115
10.5,59.5,73.87655
10.5,60.5,73.4406
10.5,61.5,73.21746
10.5,62.5,72.95145
10.5,63.5,72.64825
10.5,64.5,72.28228
10.5,65.5,72.07386
10.5,66.5,71.93388
10.5,67.5,71.91917
10.5,68.5,71.87293
10.5,69.5,72.0594
10.5,70.5,72.44344
10.5,71.5,72.807335
10.5,72.5,73.223656
10.5,73.5,73.18543
10.5,74.5,73.71746
10.5,75.5,72.84711
10.5,76.5,58.484764
10.5,77.5,47.34414
10.5,78.5,47.534092
10.5,79.5,61.83807
10.5,80.5,72.296486
10.5,81.5,72.61105
10.5,82.5,72.670975
10.5,83.5,72.587036
10.5,84.5,72.57335
10.5,85.5,72.45093
10.5,86.5,72.59349
10.5,87.5,72.36777
10.5,88.5,72.33316
10.5,89.5,72.42769
10.5,90.5,72.119835
10.5,91.5,72.410126
10.5,92.5,72.55217
10.5,93.5,71.98218
10.5,94.5,72.317665
10.5,95.5,72.514465
10.5,96.5,72.78409
10.5,97.5,73.7092
10.5,98.5,68.04158
10.5,99.5,69.69086
10.5,100.5,72.44783
10.5,101.5,72.20042
10.5,102.5,72.3657
10.5,103.5,70.3484
10.5,104.5,65.827995
10.5,105.5,64.890755
10.5,106.5,64.00826
10.5,107.5,67.26188
10.5,108.5,73.786674
10.5,109.5,73.808365
10.5,110.5,72.701706
10.5,111.5,72.85692
10.5,112.5,72.943695
10.5,113.5,73.035126
10.5,114.5,73.02118
10.5,115.5,72.933365
10.5,116.5,73.16632
10.5,117.5,73.62138
10.5,118.5,73.131195
10.5,119.5,71.57542
10.5,120.5,75.05424
10.5,121.5,74.03461
10.5,122.5,67.588066
10.5,123.5,65.32076
10.5,124.5,69.056816
10.5,125.5,72.73812
10.5,126.5,74.452995
10.5,127.5,74.39825
10.5,128.5,74.37707
10.5,129.5,74.33368
10.5,130.5,74.48812
10.5,131.5,74.701965
10.5,132.5,74.66684
10.5,133.5,74.8001
10.5,134.5,74.73192
10.5,135.5,74.71281
10.5,136.5,74.78409
10.5,137.5,75.00465
10.5,138.5,74.97572
10.5,139.5,75.18285
10.5,140.5,74.92717
10.5,141.5,74.880684
10.5,142.5,74.943695
10.5,143.5,74.92717
10.5,144.5,74.985535
10.5,145.5,75.04391
10.5,146.5,75.027374
10.5,147.5,75.10175
10.5,148.5,75.12552
10.5,149.5,74.95713
10.5,150.5,74.90651
10.5,151.5,74.89876
10.5,152.5,74.8032
10.5,153.5,74.86467
10.5,154.5,74.89463
10.5,155.5,74.79442
10.5,156.5,74.67407
10.5,157.5,74.78047
10.5,158.5,74.71642
10.5,159.5,74.73967
10.5,160.5,74.90599
10.5,161.5,74.713326
10.5,162.5,74.79132
10.5,163.5,74.829544
10.5,164.5,74.85382
10.5,165.5,75.03977
10.5,166.5,74.99948
10.5,167.5,74.9251
10.5,168.5,74.95042
10.5,169.5,75.21849
10.5,170.5,74.86002
10.5,171.5,74.91891
10.5,172.5,74.72986
10.5,173.5,74.77118
10.5,174.5,74.6875
10.5,175.5,74.662704
10.5,176.5,74.83006
10.5,177.5,74.74638
10.5,178.5,74.6281
10.5,179.5,74.81612
11.5,-179.5,74.40496
11.5,-178.5,74.51756
11.5,-177.5,74.47211
11.5,-176.5,74.525826
11.5,-175.5,74.47108
11.5,-174.5,74.39308
11.5,-173.5,74.39411
11.5,-172.5,74.3125
11.5,-171.5,74.49793
11.5,-170.5,74.47314
11.5,-169.5,74.51756
11.5,-168.5,74.58316
11.5,-167.5,74.66839
11.5,-166.5,74.69886
11.5,-165.5,74.67717
11.5,-164.5,74.67252
11.5,-163.5,74.51859
11.5,-162.5,74.380165
11.5,-161.5,74.421486
11.5,-160.5,74.58161
11.5,-159.5,74.57076
11.5,-158.5,74.48864
11.5,-157.5,74.33781
11.5,-156.5,74.22572
11.5,-155.5,74.556305
11.5,-154.5,74.838326
11.5,-153.5,74.693695
11.5,-152.5,74.84608
11.5,-151.5,74.892044
11.5,-150.5,75.05888
11.5,-149.5,75.149796
11.5,-148.5,75.27996
11.5,-147.5,75.244835
11.5,-146.5,75.31715
11.5,-145.5,75.26343
11.5,-144.5,75.39773
11.5,-143.5,75.24845
11.5,-142.5,75.41477
11.5,-141.5,75.31509
11.5,-140.5,75.39825
11.5,-139.5,75.26911
11.5,-138.5,75.19783
11.5,-137.5,75.18027
11.5,-136.5,75.20609
11.5,-135.5,75.33264
11.5,-134.5,75.34039
11.5,-133.5,75.30114
11.5,-132.5,75.15444
11.5,-131.5,74.94215
11.5,-130.5,74.807335
11.5,-129.5,74.81043
11.5,-128.5,74.67407
11.5,-127.5,74.49535
11.5,-126.5,74.53719
11.5,-125.5,74.5656
11.5,-124.5,74.37862
11.5,-123.5,74.21591
11.5,-122.5,74.193695
11.5,-121.5,74.13636
11.5,-120.5,74.15754
11.5,-119.5,73.923035
11.5,-118.5,73.91684
11.5,-117.5,73.92614
11.5,-116.5,73.67872
11.5,-115.5,73.7717
11.5,-114.5,73.505165
11.5,-113.5,73.369835
11.5,-112.5,73.31353
11.5,-111.5,73.16322
11.5,-110.5,73.10434
11.5,-109.5,73.02376
11.5,-108.5,72.82593
11.5,-107.5,72.6906
11.5,-106.5,72.49174
11.5,-105.5,72.37552
11.5,-104.5,72.37241
11.5,-103.5,72.339874
11.5,-102.5,72.2407
11.5,-101.5,72.41477
11.5,-100.5,72.86519
11.5,-99.5,73.25723
11.5,-98.5,73.43853
11.5,-97.5,73.74535
11.5,-96.5,74.20042
11.5,-95.5,74.46178
11.5,-94.5,74.48967
11.5,-93.5,74.13895
11.5,-92.5,74.30424
11.5,-91.5,74.3781
11.5,-90.5,74.39721
11.5,-89.5,74.68027
11.5,-88.5,75.183365
11.5,-87.5,75.23089
11.5,-86.5,70.21927
11.5,-85.5,66.45764
11.5,-84.5,62.328255
11.5,-83.5,71.95661
11.5,-82.5,73.43285
11.5,-81.5,73.536156
11.5,-80.5,73.62759
11.5,-79.5,73.57438
11.5,-78.5,73.47727
11.5,-77.5,73.59453
11.5,-76.5,74.94835
11.5,-75.5,76.78977
11.5,-74.5,76.32542
11.5,-73.5,71.9282
11.5,-72.5,60.755424
11.5,-71.5,68.6046
11.5,-70.5,67.725464
11.5,-69.5,64.8094
11.5,-68.5,73.09039
11.5,-67.5,75.973656
11.5,-66.5,76.837296
11.5,-65.5,77.100204
11.5,-64.5,76.71901
11.5,-63.5,76.472626
11.5,-62.5,75.85382
11.5,-61.5,75.35072
11.5,-60.5,74.67355
11.5,-59.5,74.26085
11.5,-58.5,74.3032
11.5,-57.5,74.35537
11.5,-56.5,74.265495
11.5,-55.5,74.32438
11.5,-54.5,74.42407
11.5,-53.5,74.52686
11.5,-52.5,74.6219
11.5,-51.5,74.61467
11.5,-50.5,74.682335
11.5,-49.5,74.80888
11.5,-48.5,74.80062
11.5,-47.5,74.78099
11.5,-46.5,74.993805
11.5,-45.5,75.118286
11.5,-44.5,75.07283
11.5,-43.5,75.22882
11.5,-42.5,75.19009
11.5,-41.5,75.05527
11.5,-40.5,74.994835
11.5,-39.5,75.00723
11.5,-38.5,74.75362
11.5,-37.5,74.556816
11.5,-36.5,74.47624
11.5,-35.5,74.318695
11.5,-34.5,74.17614
11.5,-33.5,73.77531
11.5,-32.5,73.61467
11.5,-31.5,73.316376
11.5,-30.5,73.0452
11.5,-29.5,72.76963
11.5,-28.5,72.40909
11.5,-27.5,72.2921
11.5,-26.5,72.26007
11.5,-25.5,72.151085
11.5,-24.5,71.89566
11.5,-23.5,71.84427
11.5,-22.5,71.83342
11.5,-21.5,71.53099
11.5,-20.5,71.48605
11.5,-19.5,71.64385
11.5,-18.5,71.43053
11.5,-17.5,71.59116
11.5,-16.5,69.66529
11.5,-15.5,63.396694
11.5,-14.5,51.096073
11.5,-13.5,43.28015
11.5,-12.5,38.573284
11.5,-11.5,36.241283
11.5,-10.5,35.71307
11.5,-9.5,34.94854
11.5,-8.5,34.69641
11.5,-7.5,34.26498
11.5,-6.5,34.487473
11.5,-5.5,33.94686
11.5,-4.5,33.201252
11.5,-3.5,33.38094
11.5,-2.5,33.488636
11.5,-1.5,33.526215
11.5,-0.5,34.20461
11.5,0.5,34.682785
11.5,1.5,35.27221
11.5,2.5,34.12442
11.5,3.5,35.838326
11.5,4.5,35.952736
11.5,5.5,33.363636
11.5,6.5,32.984116
11.5,7.5,31.24406
11.5,8.5,31.26543
11.5,9.5,29.306818
11.5,10.5,28.174522
11.5,11.5,28.230726
11.5,12.5,28.13985
11.5,13.5,27.65796
11.5,14.5,27.735699
11.5,15.5,28.55782
11.5,16.5,28.11086
11.5,17.5,28.128132
11.5,18.5,28.301039
11.5,19.5,28.377325
11.5,20.5,28.615606
11.5,21.5,28.240639
11.5,22.5,26.678299
11.5,23.5,25.856565
11.5,24.5,24.46055
11.5,25.5,23.880714
11.5,26.5,24.12329
11.5,27.5,24.82296
11.5,28.5,26.29158
11.5,29.5,27.699024
11.5,30.5,28.318472
11.5,31.5,27.873095
11.5,32.5,28.778183
11.5,33.5,29.405088
11.5,34.5,32.16813
11.5,35.5,35.331806
11.5,36.5,38.321022
11.5,37.5,38.777374
11.5,38.5,33.9898
11.5,39.5,36.804363
11.5,40.5,27.241283
11.5,41.5,28.667292
11.5,42.5,32.31431
11.5,43.5,59.908573
11.5,44.5,71.04339
11.5,45.5,70.43621
11.5,46.5,69.46565
11.5,47.5,64.172775
11.5,48.5,60.173553
11.5,49.5,53.082386
11.5,50.5,41.47753
11.5,51.5,63.399277
11.5,52.5,72.819214
11.5,53.5,74.38559
11.5,54.5,74.87138
11.5,55.5,74.71023
11.5,56.5,74.13275
11.5,57.5,73.71797
11.5,58.5,73.83342
11.5,59.5,73.66736
11.5,60.5,73.20971
11.5,61.5,72.96642
11.5,62.5,72.75129
11.5,63.5,72.37629
11.5,64.5,72.09013
11.5,65.5,71.88895
11.5,66.5,71.68879
11.5,67.5,71.671486
11.5,68.5,71.735535
11.5,69.5,71.79752
11.5,70.5,72.056305
11.5,71.5,72.35718
11.5,72.5,72.98192
11.5,73.5,73.07542
11.5,74.5,73.45997
11.5,75.5,67.60098
11.5,76.5,51.61751
11.5,77.5,45.69176
11.5,78.5,46.033318
11.5,79.5,56.279957
11.5,80.5,71.485275
11.5,81.5,71.869835
11.5,82.5,72.07438
11.5,83.5,72.10408
11.5,84.5,71.99277
11.5,85.5,72.18001
11.5,86.5,72.00878
11.5,87.5,71.95816
11.5,88.5,71.89514
11.5,89.5,71.86467
11.5,90.5,71.85589
11.5,91.5,72.00052
11.5,92.5,72.2407
11.5,93.5,72.03358
11.5,94.5,72.01808
11.5,95.5,72.26859
11.5,96.5,72.53254
11.5,97.5,73.454544
11.5,98.5,68.798035
11.5,99.5,64.64308
11.5,100.5,72.49174
11.5,101.5,72.618286
11.5,102.5,71.49561
11.5,103.5,60.3453
11.5,104.5,58.244835
11.5,105.5,61.445507
11.5,106.5,57.53693
11.5,107.5,55.367252
11.5,108.5,57.64618
11.5,109.5,72.39928
11.5,110.5,73.1999
11.5,111.5,73.04287
11.5,112.5,72.78151
11.5,113.5,73.0749
11.5,114.5,73.04907
11.5,115.5,72.963326
11.5,116.5,73.20558
11.5,117.5,73.56302
11.5,118.5,73.73657
11.5,119.5,73.74225
11.5,120.5,75.34608
11.5,121.5,74.45093
11.5,122.5,67.83264
11.5,123.5,73.233475
11.5,124.5,69.2092
11.5,125.5,70.34814
11.5,126.5,74.51343
11.5,127.5,74.41994
11.5,128.5,74.37965
11.5,129.5,74.48864
11.5,130.5,74.51085
11.5,131.5,74.86002
11.5,132.5,74.86364
11.5,133.5,74.82438
11.5,134.5,74.79907
11.5,135.5,74.94886
11.5,136.5,75.08006
11.5,137.5,75.18802
11.5,138.5,75.13636
11.5,139.5,75.037704
11.5,140.5,75.17975
11.5,141.5,75.08781
11.5,142.5,75.12293
11.5,143.5,75.24225
11.5,144.5,75.29855
11.5,145.5,75.1219
11.5,146.5,75.32386
11.5,147.5,75.47314
11.5,148.5,75.41529
11.5,149.5,75.337296
11.5,150.5,75.24793
11.5,151.5,75.225204
11.5,152.5,75.225204
11.5,153.5,75.06353
11.5,154.5,75.01188
11.5,155.5,75.04442
11.5,156.5,74.951965
11.5,157.5,75.06973
11.5,158.5,75.12138
11.5,159.5,75.016525
11.5,160.5,75.056816
11.5,161.5,75.13326
11.5,162.5,75.6033
11.5,163.5,75.00052
11.5,164.5,74.99741
11.5,165.5,75.26136
11.5,166.5,75.505165
11.5,167.5,75.15806
11.5,168.5,74.97882
11.5,169.5,75.20558
11.5,170.5,74.91219
11.5,171.5,74.94731
11.5,172.5,74.81198
11.5,173.5,74.670975
11.5,174.5,74.72314
11.5,175.5,74.72986
11.5,176.5,74.67407
11.5,177.5,74.61002
11.5,178.5,74.53254
11.5,179.5,74.52841
12.5,-179.5,74.119835
12.5,-178.5,74.109505
12.5,-177.5,74.20145
12.5,-176.5,74.267044
12.5,-175.5,74.224174
12.5,-174.5,74.16632
12.5,-173.5,74.18285
12.5,-172.5,74.22004
12.5,-171.5,74.30372
12.5,-170.5,74.25
12.5,-169.5,74.213326
12.5,-168.5,74.30217
12.5,-167.5,74.51859
12.5,-166.5,74.32593
12.5,-165.5,74.35744
12.5,-164.5,74.412704
12.5,-163.5,74.30424
12.5,-162.5,74.23089
12.5,-161.5,74.15289
12.5,-160.5,74.2469
12.5,-159.5,74.28719
12.5,-158.5,74.20248
12.5,-157.5,74.350204
12.5,-156.5,74.26756
12.5,-155.5,74.41736
12.5,-154.5,74.49122
12.5,-153.5,74.63792
12.5,-152.5,74.53822
12.5,-151.5,74.59194
12.5,-150.5,74.77944
12.5,-149.5,74.67562
12.5,-148.5,74.87862
12.5,-147.5,75.02841
12.5,-146.5,75.118805
12.5,-145.5,75.161156
12.5,-144.5,75.1033
12.5,-143.5,75.13378
12.5,-142.5,75.17252
12.5,-141.5,74.9876
12.5,-140.5,75.222626
12.5,-139.5,75.151344
12.5,-138.5,74.983986
12.5,-137.5,74.90341
12.5,-136.5,74.88688
12.5,-135.5,74.98037
12.5,-134.5,74.88636
12.5,-133.5,74.8032
12.5,-132.5,74.79442
12.5,-131.5,74.818184
12.5,-130.5,74.52014
12.5,-129.5,74.34194
12.5,-128.5,74.31043
12.5,-127.5,74.17614
12.5,-126.5,74.068695
12.5,-125.5,74.17975
12.5,-124.5,74.09504
12.5,-123.5,73.942665
12.5,-122.5,73.89876
12.5,-121.5,73.77014
12.5,-120.5,73.69731
12.5,-119.5,73.62965
12.5,-118.5,73.52118
12.5,-117.5,73.287704
12.5,-116.5,73.33109
12.5,-115.5,73.160126
12.5,-114.5,73.07231
12.5,-113.5,72.75259
12.5,-112.5,72.713326
12.5,-111.5,72.67458
12.5,-110.5,72.473656
12.5,-109.5,72.28409
12.5,-108.5,72.2624
12.5,-107.5,72.20609
12.5,-106.5,72.09297
12.5,-105.5,72.047005
12.5,-104.5,71.829544
12.5,-103.5,71.97934
12.5,-102.5,71.858986
12.5,-101.5,71.77531
12.5,-100.5,72.19912
12.5,-99.5,72.548294
12.5,-98.5,72.819214
12.5,-97.5,73.29752
12.5,-96.5,73.76395
12.5,-95.5,74.21797
12.5,-94.5,74.287704
12.5,-93.5,73.79391
12.5,-92.5,73.67562
12.5,-91.5,73.868805
12.5,-90.5,73.39256
12.5,-89.5,73.18905
12.5,-88.5,73.066635
12.5,-87.5,68.86389
12.5,-86.5,54.7438
12.5,-85.5,55.252583
12.5,-84.5,59.580837
12.5,-83.5,71.33213
12.5,-82.5,73.8967
12.5,-81.5,74.078514
12.5,-80.5,74.014465
12.5,-79.5,73.81095
12.5,-78.5,73.73915
12.5,-77.5,74.014465
12.5,-76.5,74.7717
12.5,-75.5,75.90599
12.5,-74.5,77.256195
12.5,-73.5,77.71591
12.5,-72.5,76.24897
12.5,-71.5,71.625
12.5,-70.5,75.514465
12.5,-69.5,75.66736
12.5,-68.5,75.34091
12.5,-67.5,75.63275
12.5,-66.5,75.868805
12.5,-65.5,75.96539
12.5,-64.5,75.55527
12.5,-63.5,75.171486
12.5,-62.5,75.07645
12.5,-61.5,75.125
12.5,-60.5,74.48502
12.5,-59.5,74.204025
12.5,-58.5,74.22572
12.5,-57.5,74.1658
12.5,-56.5,74.141525
12.5,-55.5,74.15392
12.5,-54.5,74.40651
12.5,-53.5,74.475204
12.5,-52.5,74.631195
12.5,-51.5,74.66374
12.5,-50.5,74.66942
12.5,-49.5,74.64411
12.5,-48.5,74.59297
12.5,-47.5,74.76033
12.5,-46.5,74.881195
12.5,-45.5,75.02428
12.5,-44.5,74.9375
