lat,lon,GLDAS_NOAH10_M_2_1_Tair_f_inst
64.5,140.5,258.50394
64.5,141.5,259.2275
64.5,142.5,259.82382
64.5,143.5,259.44727
64.5,144.5,258.73718
64.5,145.5,259.731
64.5,146.5,260.29266
64.5,147.5,260.16864
64.5,148.5,261.0096
64.5,149.5,262.1998
64.5,150.5,262.99786
64.5,151.5,263.7029
64.5,152.5,263.36905
64.5,153.5,263.04074
64.5,154.5,263.25714
64.5,155.5,263.59015
64.5,156.5,262.52652
64.5,157.5,262.54388
64.5,158.5,262.76212
64.5,159.5,262.02203
64.5,160.5,263.17877
64.5,161.5,263.1739
64.5,162.5,262.90253
64.5,163.5,262.8477
64.5,164.5,263.85455
64.5,165.5,263.77814
64.5,166.5,265.03967
64.5,167.5,264.7961
64.5,168.5,265.61435
64.5,169.5,266.02777
64.5,170.5,266.12494
64.5,171.5,266.60385
64.5,172.5,265.5005
64.5,173.5,266.0209
64.5,174.5,266.40912
64.5,175.5,268.14832
64.5,176.5,268.09528
64.5,177.5,268.39758
64.5,178.5,268.2506
65.5,-177.5,268.03085
65.5,-175.5,267.4179
65.5,-174.5,266.53357
65.5,-173.5,267.18295
65.5,-172.5,267.62848
65.5,-166.5,269.9918
65.5,-165.5,269.33398
65.5,-164.5,268.91885
65.5,-163.5,269.1118
65.5,-162.5,268.8644
65.5,-161.5,269.64166
65.5,-160.5,269.6647
65.5,-159.5,268.4869
65.5,-158.5,268.37305
65.5,-157.5,269.7214
65.5,-156.5,270.21774
65.5,-155.5,269.74265
65.5,-154.5,269.3451
65.5,-153.5,269.4697
65.5,-152.5,269.7688
65.5,-151.5,269.47534
65.5,-150.5,269.021
65.5,-149.5,270.0717
65.5,-148.5,269.99426
65.5,-147.5,270.1346
65.5,-146.5,270.40994
65.5,-145.5,269.44168
65.5,-144.5,267.5494
65.5,-143.5,268.38687
65.5,-142.5,269.31
65.5,-141.5,269.41162
65.5,-140.5,268.53687
65.5,-139.5,267.82028
65.5,-138.5,267.06128
65.5,-137.5,267.6
65.5,-136.5,267.22113
65.5,-135.5,266.89227
65.5,-134.5,267.9325
65.5,-133.5,266.53058
65.5,-132.5,266.62692
65.5,-131.5,267.45874
65.5,-130.5,266.73706
65.5,-129.5,266.69427
65.5,-128.5,267.4524
65.5,-127.5,268.36682
65.5,-126.5,268.62738
65.5,-125.5,268.2373
65.5,-124.5,268.2032
65.5,-123.5,268.48743
65.5,-122.5,267.92844
65.5,-121.5,268.29648
65.5,-120.5,268.8072
65.5,-119.5,268.2299
65.5,-118.5,267.88174
65.5,-117.5,267.14532
65.5,-116.5,266.49612
65.5,-115.5,265.7272
65.5,-114.5,265.4899
65.5,-113.5,264.99377
65.5,-112.5,264.356
65.5,-111.5,264.09467
65.5,-110.5,263.62488
65.5,-109.5,263.86154
65.5,-108.5,264.01056
65.5,-107.5,263.83124
65.5,-106.5,263.67004
65.5,-105.5,263.51703
65.5,-104.5,263.4679
65.5,-103.5,263.34283
65.5,-102.5,263.15137
65.5,-101.5,262.96942
65.5,-100.5,262.8485
65.5,-99.5,262.74716
65.5,-98.5,262.5276
65.5,-97.5,262.54684
65.5,-96.5,262.33203
65.5,-95.5,262.1466
65.5,-94.5,261.93555
65.5,-93.5,261.73438
65.5,-92.5,261.70712
65.5,-91.5,261.66354
65.5,-90.5,261.8124
65.5,-89.5,262.15076
65.5,-88.5,261.63916
65.5,-87.5,262.858
65.5,-85.5,263.57895
65.5,-84.5,263.05984
65.5,-73.5,264.26404
65.5,-72.5,264.08957
65.5,-71.5,264.32983
65.5,-70.5,264.27655
65.5,-69.5,263.76706
65.5,-68.5,263.2797
65.5,-67.5,263.6904
65.5,-64.5,263.20728
65.5,-63.5,262.8887
65.5,-52.5,267.77875
65.5,-51.5,266.81085
65.5,-50.5,265.9208
65.5,-49.5,263.74936
65.5,-48.5,261.73834
65.5,-47.5,259.02896
65.5,-46.5,257.2951
65.5,-45.5,255.44643
65.5,-44.5,254.93834
65.5,-43.5,256.00287
65.5,-42.5,258.89124
65.5,-41.5,263.07544
65.5,-40.5,266.1384
65.5,-22.5,274.57623
65.5,-21.5,275.4891
65.5,-20.5,274.75122
65.5,-19.5,273.7255
65.5,-18.5,273.19308
65.5,-17.5,273.10022
65.5,-16.5,273.68936
65.5,-15.5,273.88394
65.5,-14.5,274.52667
65.5,12.5,276.46964
65.5,13.5,273.36426
65.5,14.5,272.0576
65.5,15.5,271.9317
65.5,16.5,273.2656
65.5,17.5,273.8398
65.5,18.5,274.49954
65.5,19.5,274.59354
65.5,20.5,275.2168
65.5,21.5,275.86368
65.5,25.5,275.76764
65.5,26.5,275.3631
65.5,27.5,275.02856
65.5,28.5,274.7361
65.5,29.5,274.64758
65.5,30.5,274.94623
65.5,31.5,275.36288
65.5,32.5,275.23358
65.5,33.5,275.14514
65.5,34.5,275.63223
65.5,40.5,274.8084
65.5,41.5,274.27548
65.5,42.5,274.19608
65.5,43.5,274.2315
65.5,44.5,274.05667
65.5,45.5,273.85098
65.5,46.5,273.6424
65.5,47.5,273.41003
65.5,48.5,273.028
65.5,49.5,272.70483
65.5,50.5,272.76675
65.5,51.5,272.71436
65.5,52.5,272.73492
65.5,53.5,272.4293
65.5,54.5,272.19464
65.5,55.5,272.02866
65.5,56.5,271.8976
65.5,57.5,271.61618
65.5,58.5,271.20844
65.5,59.5,270.1291
65.5,60.5,268.65225
65.5,61.5,269.679
65.5,62.5,268.62347
65.5,63.5,269.1611
65.5,64.5,269.60168
65.5,65.5,269.6212
65.5,66.5,269.73935
65.5,67.5,269.66614
65.5,68.5,269.45682
65.5,69.5,269.35522
65.5,70.5,269.34045
65.5,71.5,269.37054
65.5,72.5,269.3413
65.5,73.5,269.31976
65.5,74.5,269.18475
65.5,75.5,268.9338
65.5,76.5,268.98752
65.5,77.5,268.9728
65.5,78.5,268.85214
65.5,79.5,268.8042
65.5,80.5,268.8538
65.5,81.5,268.779
65.5,82.5,268.68643
65.5,83.5,268.4701
65.5,84.5,268.4898
65.5,85.5,268.40225
65.5,86.5,268.5188
65.5,87.5,268.66214
65.5,88.5,267.90692
65.5,89.5,266.8535
65.5,90.5,266.2292
65.5,91.5,266.31467
65.5,92.5,265.95987
65.5,93.5,264.95288
65.5,94.5,265.10394
65.5,95.5,264.22122
65.5,96.5,264.31168
65.5,97.5,263.711
65.5,98.5,264.4587
65.5,99.5,264.08032
65.5,100.5,264.42087
65.5,101.5,264.1213
65.5,102.5,263.948
65.5,103.5,264.2873
65.5,104.5,264.80084
65.5,105.5,264.3573
65.5,106.5,263.86627
65.5,107.5,263.8004
65.5,108.5,263.48987
65.5,109.5,263.88226
65.5,110.5,263.6776
65.5,111.5,263.8225
65.5,112.5,263.97083
65.5,113.5,263.7797
65.5,114.5,264.2186
65.5,115.5,264.15872
65.5,116.5,264.57422
65.5,117.5,264.47815
65.5,118.5,264.46927
65.5,119.5,264.45218
65.5,120.5,264.4371
65.5,121.5,264.16922
65.5,122.5,264.05063
65.5,123.5,264.16205
65.5,124.5,263.52127
65.5,125.5,263.74377
65.5,126.5,263.30804
65.5,127.5,261.1042
65.5,128.5,260.158
65.5,129.5,258.9904
65.5,130.5,260.3863
65.5,131.5,260.57217
65.5,132.5,261.05945
65.5,133.5,260.26108
65.5,134.5,260.54807
65.5,135.5,260.07364
65.5,136.5,260.1814
65.5,137.5,259.70407
65.5,138.5,259.04675
65.5,139.5,258.92206
65.5,140.5,258.79486
65.5,141.5,259.8675
65.5,142.5,261.8531
65.5,143.5,262.47943
65.5,144.5,261.3418
65.5,145.5,260.55292
65.5,146.5,259.28674
65.5,147.5,260.44565
65.5,148.5,261.3616
65.5,149.5,262.60675
65.5,150.5,263.65387
65.5,151.5,263.355
65.5,152.5,262.49594
65.5,153.5,262.38376
65.5,154.5,262.59558
65.5,155.5,262.31674
65.5,156.5,262.51828
65.5,157.5,263.3213
65.5,158.5,262.91473
65.5,159.5,262.5201
65.5,160.5,263.59338
65.5,161.5,263.99054
65.5,162.5,261.74026
65.5,163.5,261.90427
65.5,164.5,261.8585
65.5,165.5,262.3168
65.5,166.5,263.42697
65.5,167.5,263.6912
65.5,168.5,263.70825
65.5,169.5,264.74103
65.5,170.5,265.04477
65.5,171.5,265.45178
65.5,172.5,265.461
65.5,173.5,266.2083
65.5,174.5,266.59802
65.5,175.5,266.75204
65.5,176.5,267.08633
65.5,177.5,267.37476
65.5,178.5,267.0212
65.5,179.5,267.5367
66.5,-179.5,266.7387
66.5,-178.5,265.3944
66.5,-177.5,265.31418
66.5,-176.5,265.71133
66.5,-175.5,266.43762
66.5,-174.5,266.80264
66.5,-173.5,267.83102
66.5,-172.5,268.0382
66.5,-171.5,266.8457
66.5,-164.5,270.2274
66.5,-161.5,269.78796
66.5,-160.5,268.3499
66.5,-159.5,268.07242
66.5,-158.5,268.29504
66.5,-157.5,268.6129
66.5,-156.5,269.08536
66.5,-155.5,268.12024
66.5,-154.5,268.61566
66.5,-153.5,268.03787
66.5,-152.5,268.2303
66.5,-151.5,268.40012
66.5,-150.5,268.47595
66.5,-149.5,268.53543
66.5,-148.5,268.8021
66.5,-147.5,269.13303
66.5,-146.5,269.21426
66.5,-145.5,269.2427
66.5,-144.5,269.32504
66.5,-143.5,269.39682
66.5,-142.5,268.7082
66.5,-141.5,268.26108
66.5,-140.5,267.23636
66.5,-139.5,266.57217
66.5,-138.5,267.05246
66.5,-137.5,267.8669
66.5,-136.5,266.9445
66.5,-135.5,266.62845
66.5,-134.5,267.73843
66.5,-133.5,267.57413
66.5,-132.5,267.381
66.5,-131.5,267.28714
66.5,-130.5,267.61316
66.5,-129.5,267.7559
66.5,-128.5,268.01382
66.5,-127.5,267.39557
66.5,-126.5,267.20007
66.5,-125.5,267.13025
66.5,-124.5,267.41696
66.5,-123.5,267.18826
66.5,-122.5,266.36053
66.5,-121.5,267.0352
66.5,-120.5,267.30182
66.5,-119.5,267.50693
66.5,-118.5,266.57986
66.5,-117.5,265.35184
66.5,-116.5,264.75244
66.5,-115.5,264.56738
66.5,-114.5,264.09955
66.5,-113.5,264.1087
66.5,-112.5,263.97336
66.5,-111.5,263.6604
66.5,-110.5,263.4979
66.5,-109.5,263.3009
66.5,-108.5,263.92526
66.5,-107.5,263.54587
66.5,-106.5,263.6226
66.5,-105.5,263.32504
66.5,-104.5,263.00784
66.5,-103.5,262.8412
66.5,-102.5,262.63525
66.5,-101.5,262.46716
66.5,-100.5,262.33734
66.5,-99.5,262.24362
66.5,-98.5,262.13403
66.5,-97.5,262.0649
66.5,-96.5,262.03546
66.5,-95.5,261.80957
66.5,-94.5,261.1484
66.5,-93.5,260.97174
66.5,-92.5,261.0542
66.5,-91.5,260.7643
66.5,-90.5,260.8925
66.5,-89.5,260.76196
66.5,-88.5,261.00412
66.5,-87.5,261.412
66.5,-86.5,261.6575
66.5,-85.5,261.51013
66.5,-84.5,262.5577
66.5,-83.5,262.4275
66.5,-73.5,264.1723
66.5,-72.5,264.13596
66.5,-71.5,264.0272
66.5,-70.5,263.9893
66.5,-69.5,263.53036
66.5,-68.5,263.129
66.5,-67.5,262.81894
66.5,-66.5,261.44894
66.5,-65.5,259.4649
66.5,-64.5,260.4611
66.5,-63.5,260.9389
66.5,-62.5,264.3506
66.5,-53.5,269.1031
66.5,-52.5,265.2171
66.5,-51.5,264.438
66.5,-50.5,265.17523
66.5,-49.5,264.0498
66.5,-48.5,261.85257
66.5,-47.5,259.34482
66.5,-46.5,257.64075
66.5,-45.5,256.21432
66.5,-44.5,255.08562
66.5,-43.5,254.83316
66.5,-42.5,255.80252
66.5,-41.5,258.25186
66.5,-40.5,260.45663
66.5,-39.5,260.92694
66.5,-38.5,261.22586
66.5,-37.5,262.80405
66.5,-36.5,262.98434
66.5,-35.5,265.3317
66.5,13.5,276.52124
66.5,14.5,272.92743
66.5,15.5,271.4257
66.5,16.5,270.6179
66.5,17.5,272.10315
66.5,18.5,273.20514
66.5,19.5,273.46478
66.5,20.5,273.60333
66.5,21.5,274.71817
66.5,22.5,274.59406
66.5,23.5,274.79108
66.5,24.5,274.70657
66.5,25.5,274.55405
66.5,26.5,274.34048
66.5,27.5,274.34726
66.5,28.5,274.12415
66.5,29.5,273.9071
66.5,30.5,274.02957
66.5,31.5,274.59216
66.5,32.5,274.84814
66.5,33.5,274.8465
66.5,35.5,274.8142
66.5,36.5,274.45065
66.5,37.5,274.24625
66.5,38.5,273.998
66.5,39.5,273.93286
66.5,40.5,273.64038
66.5,44.5,273.73068
66.5,45.5,273.4556
66.5,46.5,273.2252
66.5,47.5,273.01523
66.5,48.5,272.35132
66.5,49.5,272.2862
66.5,50.5,272.19598
66.5,51.5,272.28018
66.5,52.5,272.19016
66.5,53.5,271.71542
66.5,54.5,271.35318
66.5,55.5,271.32013
66.5,56.5,271.1286
66.5,57.5,270.72812
66.5,58.5,270.68597
66.5,59.5,270.56198
66.5,60.5,270.33276
66.5,61.5,270.0014
66.5,62.5,269.06784
66.5,63.5,269.26166
66.5,64.5,268.06778
66.5,65.5,267.65665
66.5,66.5,268.23584
66.5,67.5,268.8931
66.5,68.5,268.84708
66.5,69.5,268.54205
66.5,70.5,268.4626
66.5,71.5,268.39224
66.5,72.5,268.54147
66.5,73.5,268.49014
66.5,74.5,268.37973
66.5,75.5,268.24103
66.5,76.5,268.37537
66.5,77.5,268.36707
66.5,78.5,268.21103
66.5,79.5,268.21902
66.5,80.5,268.27832
66.5,81.5,268.1695
66.5,82.5,267.9349
66.5,83.5,267.72586
66.5,84.5,267.69864
66.5,85.5,267.46497
66.5,86.5,267.50012
66.5,87.5,267.40927
66.5,88.5,266.9141
66.5,89.5,265.78552
66.5,90.5,265.83273
66.5,91.5,265.55728
66.5,92.5,264.81018
66.5,93.5,263.81543
66.5,94.5,263.4499
66.5,95.5,263.5732
66.5,96.5,262.6941
66.5,97.5,263.21616
66.5,98.5,262.8928
66.5,99.5,263.32483
66.5,100.5,263.4313
66.5,101.5,263.38052
66.5,102.5,263.84528
66.5,103.5,264.0981
66.5,104.5,263.69626
66.5,105.5,263.4975
66.5,106.5,263.82736
66.5,107.5,263.86084
66.5,108.5,263.523
66.5,109.5,263.42776
66.5,110.5,263.4114
66.5,111.5,263.42245
66.5,112.5,263.68765
66.5,113.5,263.37485
66.5,114.5,263.5038
66.5,115.5,263.75388
66.5,116.5,263.79013
66.5,117.5,263.66257
66.5,118.5,263.40936
66.5,119.5,263.5938
66.5,120.5,263.41394
66.5,121.5,263.40625
66.5,122.5,263.38266
66.5,123.5,263.30844
66.5,124.5,263.30338
66.5,125.5,262.8479
66.5,126.5,263.24048
66.5,127.5,260.84946
66.5,128.5,259.26447
66.5,129.5,259.69754
66.5,130.5,260.76196
66.5,131.5,261.48505
66.5,132.5,261.79044
66.5,133.5,261.43826
66.5,134.5,260.69666
66.5,135.5,261.12024
66.5,136.5,260.61584
66.5,137.5,261.72983
66.5,138.5,259.75076
66.5,139.5,257.8868
66.5,140.5,260.10446
66.5,141.5,261.2199
66.5,142.5,261.72632
66.5,143.5,262.44678
66.5,144.5,261.45477
66.5,145.5,262.26645
66.5,146.5,260.7136
66.5,147.5,261.70047
66.5,148.5,262.42194
66.5,149.5,262.71588
66.5,150.5,263.21692
66.5,151.5,263.01825
66.5,152.5,262.53613
66.5,153.5,262.52576
66.5,154.5,261.71075
66.5,155.5,261.88632
66.5,156.5,262.3544
66.5,157.5,262.9624
66.5,158.5,262.74265
66.5,159.5,262.20224
66.5,160.5,262.47797
66.5,161.5,262.31653
66.5,162.5,262.5093
66.5,163.5,262.46585
66.5,164.5,262.48215
66.5,165.5,261.6765
66.5,166.5,261.07114
66.5,167.5,262.15482
66.5,168.5,263.18042
66.5,169.5,263.47427
66.5,170.5,262.7093
66.5,171.5,263.48245
66.5,172.5,264.1697
66.5,173.5,264.8927
66.5,174.5,264.8937
66.5,175.5,265.39017
66.5,176.5,265.56607
66.5,177.5,266.00516
66.5,178.5,265.97647
66.5,179.5,266.82462
67.5,-179.5,263.72272
67.5,-178.5,264.59543
67.5,-177.5,265.2428
67.5,-176.5,266.12292
67.5,-175.5,266.55594
67.5,-163.5,268.4934
67.5,-162.5,268.29202
67.5,-161.5,268.22562
67.5,-160.5,267.38455
67.5,-159.5,267.45224
67.5,-158.5,267.72656
67.5,-157.5,267.721
67.5,-156.5,267.28436
67.5,-155.5,267.0458
67.5,-154.5,265.63962
67.5,-153.5,265.45386
67.5,-152.5,266.11414
67.5,-151.5,265.7319
67.5,-150.5,265.71298
67.5,-149.5,264.74237
67.5,-148.5,265.17627
67.5,-147.5,266.37427
67.5,-146.5,267.3621
67.5,-145.5,267.7221
67.5,-144.5,267.854
67.5,-143.5,267.69275
67.5,-142.5,267.2844
67.5,-141.5,266.4813
67.5,-140.5,266.0596
67.5,-139.5,266.20184
67.5,-138.5,266.2358
67.5,-137.5,265.65656
67.5,-136.5,266.15942
67.5,-135.5,266.25052
67.5,-134.5,266.9556
67.5,-133.5,267.10202
67.5,-132.5,266.86856
67.5,-131.5,266.13644
67.5,-130.5,266.5275
67.5,-129.5,266.38254
67.5,-128.5,266.71204
67.5,-127.5,266.09125
67.5,-126.5,265.9492
67.5,-125.5,265.90692
67.5,-124.5,265.9107
67.5,-123.5,265.46927
67.5,-122.5,264.97736
67.5,-121.5,264.87466
67.5,-120.5,264.5908
67.5,-119.5,264.62335
67.5,-118.5,264.73093
67.5,-117.5,263.8488
67.5,-116.5,263.7454
67.5,-115.5,263.67615
67.5,-114.5,263.99994
67.5,-113.5,264.10782
67.5,-112.5,263.993
67.5,-111.5,263.7275
67.5,-110.5,263.8903
67.5,-109.5,263.65045
67.5,-108.5,263.75885
67.5,-107.5,263.78168
67.5,-106.5,263.1003
67.5,-105.5,262.66132
67.5,-104.5,262.56012
67.5,-103.5,262.45645
67.5,-102.5,262.3746
67.5,-101.5,262.32977
67.5,-100.5,262.34998
67.5,-99.5,262.24084
67.5,-98.5,262.21387
67.5,-97.5,262.09045
67.5,-96.5,262.26624
67.5,-95.5,262.0373
67.5,-94.5,261.50677
67.5,-93.5,260.8488
67.5,-92.5,260.7106
67.5,-91.5,260.43753
67.5,-90.5,260.45825
67.5,-89.5,260.42386
67.5,-88.5,260.9524
67.5,-86.5,260.56506
67.5,-85.5,260.69943
67.5,-84.5,260.56326
67.5,-83.5,260.54224
67.5,-82.5,261.29773
67.5,-76.5,263.27295
67.5,-75.5,263.409
67.5,-72.5,263.25983
67.5,-71.5,262.90765
67.5,-70.5,262.1285
67.5,-69.5,261.87097
67.5,-68.5,261.44128
67.5,-67.5,260.72202
67.5,-66.5,260.12247
67.5,-65.5,258.95267
67.5,-64.5,261.21912
67.5,-53.5,268.30725
67.5,-52.5,266.07748
67.5,-51.5,265.98935
67.5,-50.5,265.87646
67.5,-49.5,263.6051
67.5,-48.5,262.11896
67.5,-47.5,260.85394
67.5,-46.5,258.3306
67.5,-45.5,256.18463
67.5,-44.5,255.05092
67.5,-43.5,254.44887
67.5,-42.5,254.17262
67.5,-41.5,254.28036
67.5,-40.5,255.01625
67.5,-39.5,255.17792
67.5,-38.5,255.18646
67.5,-37.5,254.37088
67.5,-36.5,254.40117
67.5,-35.5,256.63385
67.5,-34.5,260.9235
67.5,-33.5,264.14127
67.5,15.5,274.30313
67.5,16.5,270.95593
67.5,17.5,270.64462
67.5,18.5,269.7008
67.5,19.5,271.35165
67.5,20.5,272.66135
67.5,21.5,273.22556
67.5,22.5,273.40332
67.5,23.5,273.4575
67.5,24.5,273.4373
67.5,25.5,273.45468
67.5,26.5,273.34344
67.5,27.5,273.37885
67.5,28.5,273.22055
67.5,29.5,273.33228
67.5,30.5,273.23953
67.5,31.5,272.93698
67.5,32.5,272.99045
67.5,33.5,272.95816
67.5,34.5,272.96533
67.5,35.5,273.44196
67.5,36.5,272.9434
67.5,37.5,273.05035
67.5,38.5,273.10632
67.5,39.5,273.2295
67.5,40.5,273.78314
67.5,44.5,273.67053
67.5,48.5,272.4642
67.5,49.5,272.03986
67.5,50.5,271.8816
67.5,51.5,271.6527
67.5,52.5,271.52722
67.5,53.5,271.36484
67.5,54.5,271.07907
67.5,55.5,270.62445
67.5,56.5,270.33054
67.5,57.5,270.211
67.5,58.5,269.93314
67.5,59.5,269.8343
67.5,60.5,269.51566
67.5,61.5,269.20526
67.5,62.5,269.09915
67.5,63.5,268.75684
67.5,64.5,267.8586
67.5,65.5,266.6567
67.5,66.5,266.80893
67.5,67.5,267.55423
67.5,68.5,268.0689
67.5,69.5,267.99042
67.5,70.5,268.04782
67.5,71.5,268.1418
67.5,72.5,268.02335
67.5,74.5,267.70697
67.5,75.5,267.7704
67.5,76.5,267.7411
67.5,77.5,267.67526
67.5,78.5,267.42508
67.5,79.5,267.32916
67.5,80.5,267.27457
67.5,81.5,267.09714
67.5,82.5,266.96033
67.5,83.5,266.78427
67.5,84.5,266.69775
67.5,85.5,266.58426
67.5,86.5,266.8667
67.5,87.5,266.5476
67.5,88.5,266.22397
67.5,89.5,265.3657
67.5,90.5,264.6101
67.5,91.5,263.31226
67.5,92.5,263.60107
67.5,93.5,262.8091
67.5,94.5,262.64014
67.5,95.5,262.05212
67.5,96.5,261.96536
67.5,97.5,261.23682
67.5,98.5,262.48578
67.5,99.5,262.56146
67.5,100.5,263.40277
67.5,101.5,264.28207
67.5,102.5,264.6132
67.5,103.5,264.0766
67.5,104.5,264.24042
67.5,105.5,264.09335
67.5,106.5,263.94473
67.5,107.5,264.19016
67.5,108.5,264.21603
67.5,109.5,263.85944
67.5,110.5,263.431
67.5,111.5,263.38046
67.5,112.5,263.35373
67.5,113.5,263.20282
67.5,114.5,263.2884
67.5,115.5,263.28494
67.5,116.5,263.3245
67.5,117.5,263.1202
67.5,118.5,262.88348
67.5,119.5,262.8146
67.5,120.5,262.8145
67.5,121.5,262.9563
67.5,122.5,262.85306
67.5,123.5,262.82397
67.5,124.5,262.7205
67.5,125.5,262.87317
67.5,126.5,262.28317
67.5,127.5,261.50754
67.5,128.5,259.61838
67.5,129.5,260.0604
67.5,130.5,260.82385
67.5,131.5,261.46826
67.5,132.5,260.78036
67.5,133.5,260.90973
67.5,134.5,260.86188
67.5,135.5,260.80997
67.5,136.5,260.9046
67.5,137.5,260.5138
67.5,138.5,259.47784
67.5,139.5,260.30145
67.5,140.5,260.77908
67.5,141.5,263.01877
67.5,142.5,262.45517
67.5,143.5,261.04462
67.5,144.5,261.49625
67.5,145.5,262.50256
67.5,146.5,262.65784
67.5,147.5,262.18475
67.5,148.5,262.0294
67.5,149.5,262.25195
67.5,150.5,262.8178
67.5,151.5,262.89365
67.5,152.5,262.8672
67.5,153.5,262.64572
67.5,154.5,262.5483
67.5,155.5,262.78345
67.5,156.5,262.70807
67.5,157.5,262.5858
67.5,158.5,262.5064
67.5,159.5,262.91898
67.5,160.5,263.90488
67.5,161.5,263.05408
67.5,162.5,263.13824
67.5,163.5,262.98227
67.5,164.5,263.07516
67.5,165.5,262.05438
67.5,166.5,261.5035
67.5,167.5,261.3723
67.5,168.5,262.1836
67.5,169.5,263.32825
67.5,170.5,263.217
67.5,171.5,263.32706
67.5,172.5,262.97955
67.5,173.5,263.1165
67.5,174.5,264.01123
67.5,175.5,263.94012
67.5,176.5,263.07645
67.5,177.5,262.96402
67.5,178.5,263.9716
67.5,179.5,264.1694
68.5,-179.5,263.83786
68.5,-178.5,264.83832
68.5,-165.5,267.61597
68.5,-164.5,267.56265
68.5,-163.5,267.2261
68.5,-162.5,267.1928
68.5,-161.5,266.4178
68.5,-160.5,265.80615
68.5,-159.5,265.3441
68.5,-158.5,265.644
68.5,-157.5,265.11667
68.5,-156.5,263.95694
68.5,-155.5,263.76
68.5,-154.5,263.7861
68.5,-153.5,263.47607
68.5,-152.5,263.60544
68.5,-151.5,264.07397
68.5,-150.5,263.78583
68.5,-149.5,263.92667
68.5,-148.5,265.246
68.5,-147.5,264.95554
68.5,-146.5,264.15546
68.5,-145.5,263.6469
68.5,-144.5,263.25583
68.5,-143.5,264.1231
68.5,-142.5,263.70108
68.5,-141.5,264.15042
68.5,-140.5,264.85016
68.5,-139.5,265.2396
68.5,-138.5,266.03485
68.5,-137.5,265.474
68.5,-136.5,265.13934
68.5,-135.5,265.93027
68.5,-134.5,266.48087
68.5,-133.5,266.39276
68.5,-132.5,266.0501
68.5,-131.5,265.9619
68.5,-130.5,265.50916
68.5,-129.5,265.441
68.5,-128.5,265.34888
68.5,-127.5,265.01462
68.5,-126.5,264.94012
68.5,-125.5,265.20428
68.5,-124.5,264.79984
68.5,-123.5,264.45746
68.5,-122.5,263.7614
68.5,-121.5,263.35843
68.5,-120.5,262.9069
68.5,-119.5,263.1944
68.5,-118.5,264.21863
68.5,-117.5,264.0321
68.5,-116.5,263.73764
68.5,-115.5,263.70648
68.5,-112.5,263.15213
68.5,-107.5,262.43887
68.5,-106.5,261.96838
68.5,-105.5,262.08142
68.5,-97.5,261.57748
68.5,-96.5,261.73804
68.5,-93.5,261.0386
68.5,-92.5,260.37634
68.5,-91.5,260.50052
68.5,-90.5,261.16168
68.5,-89.5,261.46237
68.5,-88.5,261.48007
68.5,-85.5,260.08624
68.5,-84.5,260.0296
68.5,-83.5,260.15518
68.5,-82.5,261.17267
68.5,-74.5,263.012
68.5,-73.5,262.2871
68.5,-72.5,261.41956
68.5,-71.5,260.49982
68.5,-70.5,260.07343
68.5,-69.5,260.05887
68.5,-68.5,259.8959
68.5,-52.5,267.1673
68.5,-51.5,266.232
68.5,-50.5,265.84067
68.5,-49.5,263.67148
68.5,-48.5,261.59918
68.5,-47.5,260.48456
68.5,-46.5,258.0917
68.5,-45.5,255.797
68.5,-44.5,254.41559
68.5,-43.5,253.71179
68.5,-42.5,253.20491
68.5,-41.5,252.48311
68.5,-40.5,251.81067
68.5,-39.5,251.45656
68.5,-38.5,251.19334
68.5,-37.5,251.1647
68.5,-36.5,251.47798
68.5,-35.5,253.5813
68.5,-34.5,257.80188
68.5,-33.5,261.2807
68.5,-32.5,259.91675
68.5,-31.5,262.50726
68.5,-30.5,262.80405
68.5,15.5,278.02475
68.5,16.5,274.86093
68.5,17.5,271.58334
68.5,18.5,270.17612
68.5,19.5,271.09454
68.5,20.5,270.90366
68.5,21.5,271.48413
68.5,22.5,271.84824
68.5,23.5,272.20532
68.5,24.5,272.37866
68.5,25.5,272.6062
68.5,26.5,272.9574
68.5,27.5,273.2038
68.5,28.5,272.85318
68.5,29.5,272.8677
68.5,30.5,273.016
68.5,31.5,272.51727
68.5,32.5,272.98083
68.5,33.5,273.07016
68.5,34.5,272.90475
68.5,35.5,273.06628
68.5,36.5,273.28284
68.5,37.5,273.92508
68.5,45.5,273.29724
68.5,52.5,271.70193
68.5,53.5,271.48
68.5,55.5,270.77655
68.5,56.5,270.46542
68.5,57.5,270.14297
68.5,58.5,269.85684
68.5,59.5,269.5954
68.5,60.5,269.2887
68.5,61.5,268.61243
68.5,62.5,268.4308
68.5,63.5,268.30603
68.5,64.5,268.19147
68.5,65.5,267.6055
68.5,66.5,267.18655
68.5,67.5,267.38925
68.5,69.5,267.7782
68.5,70.5,267.5674
68.5,71.5,267.44385
68.5,72.5,267.43945
68.5,75.5,267.3422
68.5,76.5,267.18823
68.5,78.5,266.85098
68.5,79.5,266.56897
68.5,80.5,266.57516
68.5,81.5,266.34
68.5,82.5,266.17532
68.5,83.5,266.13922
68.5,84.5,265.99387
68.5,85.5,265.98886
68.5,86.5,266.10504
68.5,87.5,265.81522
68.5,88.5,264.96082
68.5,89.5,265.0181
68.5,90.5,264.98193
68.5,91.5,262.6988
68.5,92.5,262.19562
68.5,93.5,260.5643
68.5,94.5,260.16397
68.5,95.5,260.3237
68.5,96.5,261.25076
68.5,97.5,260.54214
68.5,98.5,261.32114
68.5,99.5,262.46802
