Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
966759,MALARIA_PRES_CASES,COUNTRY,GTM,AMR,Americas,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7934134,MALARIA_PRES_CASES,COUNTRY,PNG,WPR,Western Pacific,YEAR,2017,,,,,,,,,403 357,403357,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7421659,MALARIA_PRES_CASES,COUNTRY,VEN,AMR,Americas,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
4310372,MALARIA_PRES_CASES,COUNTRY,NGA,AFR,Africa,YEAR,2020,,,,,,,,,3 254 815,3254815,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1273545,MALARIA_PRES_CASES,COUNTRY,TJK,EUR,Europe,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
487209,MALARIA_PRES_CASES,COUNTRY,ZWE,AFR,Africa,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
7361491,MALARIA_PRES_CASES,REGION,WPR,,,YEAR,2015,,,,,,,,,311 530,311530,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7880976,MALARIA_PRES_CASES,COUNTRY,SSD,AFR,Africa,YEAR,2019,,,,,,,,,2 160 920,2160920,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6462895,MALARIA_PRES_CASES,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2020,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
7055519,MALARIA_PRES_CASES,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2016,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
