Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6982519,MALARIA_PV_INDIG,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
3674238,MALARIA_PV_INDIG,COUNTRY,GUF,AMR,Americas,YEAR,2019,,,,,,,,,193,193,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
5682516,MALARIA_PV_INDIG,COUNTRY,TUR,EUR,Europe,YEAR,2016,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
3834331,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2021,,,,,,,,,242,242,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
8991004,MALARIA_PV_INDIG,REGION,AMR,,,YEAR,2018,,,,,,,,,578 651,578651,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
9318168,MALARIA_PV_INDIG,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
7840792,MALARIA_PV_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
8000292,MALARIA_PV_INDIG,COUNTRY,KOR,WPR,Western Pacific,YEAR,2020,,,,,,,,,356,356,,,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
4996657,MALARIA_PV_INDIG,COUNTRY,UZB,EUR,Europe,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1606937,MALARIA_PV_INDIG,COUNTRY,CRI,AMR,Americas,YEAR,2019,,,,,,,,,87,87,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8811506,MALARIA_PV_INDIG,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,5,5,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
2713673,MALARIA_PV_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,3235,3235,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
1273465,MALARIA_PV_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2022,,,,,,,,,163,163,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
