Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6349988,MALARIA_EST_MORTALITY,COUNTRY,GMB,AFR,Africa,YEAR,2011,,,,,,,,,33.52 [31.86-35.39],33.52181,31.85832,35.38693,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
8420399,MALARIA_EST_MORTALITY,COUNTRY,GMB,AFR,Africa,YEAR,2022,,,,,,,,,23.74 [22.30-25.68],23.74387,22.30255,25.67827,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
3321009,MALARIA_EST_MORTALITY,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2007,,,,,,,,,0.40 [0.40-0.40],0.39825,0.39825,0.39825,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
6943381,MALARIA_EST_MORTALITY,COUNTRY,TUR,EUR,Europe,YEAR,2009,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
1860641,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,3.29 [1.52-4.80],3.28679,1.51698,4.80377,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7228475,MALARIA_EST_MORTALITY,COUNTRY,BWA,AFR,Africa,YEAR,2008,,,,,,,,,0.93 [0.93-0.93],0.92822,0.92822,0.92822,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
2400166,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2006,,,,,,,,,0.24 [0.12-0.37],0.24243,0.11754,0.37466,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
4737087,MALARIA_EST_MORTALITY,COUNTRY,COM,AFR,Africa,YEAR,2017,,,,,,,,,1.19 [0.53-1.98],1.18942,0.52863,1.98237,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6529868,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2003,,,,,,,,,0.29 [0.12-0.51],0.29225,0.12177,0.51144,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
8473642,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2005,,,,,,,,,42.78 [10.80-93.94],42.77908,10.80072,93.94453,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
3534559,MALARIA_EST_MORTALITY,COUNTRY,NGA,AFR,Africa,YEAR,2003,,,,,,,,,149.98 [141.18-159.18],149.97743,141.18387,159.18139,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
2180150,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2008,,,,,,,,,43.78 [41.74-46.04],43.78249,41.74044,46.04332,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
4088401,MALARIA_EST_MORTALITY,COUNTRY,MRT,AFR,Africa,YEAR,2007,,,,,,,,,19.66 [18.98-20.40],19.65692,18.97798,20.40052,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
2520139,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
4264569,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2015,,,,,,,,,42.94 [32.39-58.55],42.9366,32.39245,58.5487,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
866882,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2004,,,,,,,,,120.02 [113.05-127.69],120.02315,113.05427,127.68892,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
6130018,MALARIA_EST_MORTALITY,COUNTRY,UGA,AFR,Africa,YEAR,2013,,,,,,,,,53.17 [50.10-56.64],53.168,50.10316,56.63745,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
1587246,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2020,,,,,,,,,66.70 [37.27-124.04],66.70115,37.26679,124.03716,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1600617,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2018,,,,,,,,,0.04 [0-0.08],0.03831,0,0.07661,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
7042328,MALARIA_EST_MORTALITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
327285,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0.58 [0.23-1.02],0.58164,0.22923,1.023,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
3868256,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,1.92 [0.82-3.61],1.92406,0.81896,3.61174,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
7375109,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2013,,,,,,,,,0.46 [0.21-0.73],0.45644,0.20747,0.72927,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
606846,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2012,,,,,,,,,182.62 [162.17-204.99],182.61982,162.17409,204.99337,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
2366706,MALARIA_EST_MORTALITY,COUNTRY,GEO,EUR,Europe,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
5803233,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2004,,,,,,,,,0.09 [0.09-0.09],0.09182,0.09182,0.09182,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
4357230,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
8300478,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
3347770,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2009,,,,,,,,,58.68 [48.78-71.31],58.67559,48.78479,71.31011,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
8653269,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2007,,,,,,,,,86.04 [80.92-91.58],86.04409,80.92015,91.57686,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
9078301,MALARIA_EST_MORTALITY,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2002,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
4167878,MALARIA_EST_MORTALITY,COUNTRY,MOZ,AFR,Africa,YEAR,2016,,,,,,,,,76.68 [62.57-97.53],76.68332,62.57429,97.52679,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4240974,MALARIA_EST_MORTALITY,GLOBAL,GLOBAL,,,YEAR,2007,,,,,,,,,22.23 [21.04-23.25],22.22879,21.04442,23.24537,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
1040069,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2018,,,,,,,,,90.64 [78.06-107.06],90.64203,78.062970000000007,107.06357,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1133482,MALARIA_EST_MORTALITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1453770,MALARIA_EST_MORTALITY,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0.49 [0.24-0.75],0.4885,0.24276,0.74847,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6850098,MALARIA_EST_MORTALITY,REGION,EMR,,,YEAR,2002,,,,,,,,,3.66 [2.32-7.28],3.65763,2.31727,7.27769,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
4377399,MALARIA_EST_MORTALITY,COUNTRY,CIV,AFR,Africa,YEAR,2003,,,,,,,,,180.92 [169.45-193.41],180.91513,169.45389,193.41151,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
6176925,MALARIA_EST_MORTALITY,COUNTRY,GUY,AMR,Americas,YEAR,2006,,,,,,,,,5.27 [2.50-8.17],5.27033,2.50341,8.16901,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
3094213,MALARIA_EST_MORTALITY,COUNTRY,KGZ,EUR,Europe,YEAR,2000,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
1400642,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2004,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
1420418,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2019,,,,,,,,,26.37 [11.04-46.85],26.37108,11.04146,46.85212,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8247150,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
3254375,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2002,,,,,,,,,0.10 [0.10-0.10],0.09539,0.09539,0.09539,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
6850125,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2004,,,,,,,,,0.22 [0.07-0.36],0.21553,0.07184,0.35922,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
7035918,MALARIA_EST_MORTALITY,COUNTRY,GMB,AFR,Africa,YEAR,2023,,,,,,,,,23.43 [21.94-25.50],23.4261,21.94344,25.50184,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
5489670,MALARIA_EST_MORTALITY,COUNTRY,CHN,WPR,Western Pacific,YEAR,2007,,,,,,,,,0 [0-0],0.00325,0.00325,0.00325,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
7315362,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2001,,,,,,,,,3.19 [3.19-3.19],3.18782,3.18782,3.18782,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
7388614,MALARIA_EST_MORTALITY,COUNTRY,COM,AFR,Africa,YEAR,2006,,,,,,,,,14.72 [5.13-29.43],14.71675,5.12606,29.4335,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
7561012,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2010,,,,,,,,,67.75 [63.66-72.38],67.75251,63.66211,72.38432,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
2940744,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2022,,,,,,,,,43.83 [37.53-54.21],43.8348,37.53299,54.21058,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
3381157,MALARIA_EST_MORTALITY,COUNTRY,KEN,AFR,Africa,YEAR,2014,,,,,,,,,22.57 [22.05-23.13],22.56824,22.05143,23.12631,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
8580456,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,3.86 [1.80-5.91],3.85527,1.79913,5.91141,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
6903442,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2016,,,,,,,,,60.38 [56.68-66.67],60.37954,56.67875,66.67434,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
8653349,MALARIA_EST_MORTALITY,COUNTRY,IND,SEAR,South-East Asia,YEAR,2005,,,,,,,,,3.02 [1.45-5.10],3.01984,1.45383,5.10266,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
1874179,MALARIA_EST_MORTALITY,COUNTRY,CHN,WPR,Western Pacific,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
1900816,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2005,,,,,,,,,203.06 [190.47-215.99],203.06406,190.46799,215.98777,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
8865421,MALARIA_EST_MORTALITY,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
380677,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2006,,,,,,,,,57.02 [53.56-60.91],57.01963,53.55747,60.90573,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
5509718,MALARIA_EST_MORTALITY,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2010,,,,,,,,,1.30 [0.66-2.00],1.30285,0.66137,2.00117,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
8938602,MALARIA_EST_MORTALITY,REGION,EMR,,,YEAR,2015,,,,,,,,,1.67 [1.05-2.50],1.67407,1.04873,2.49906,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2133983,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2017,,,,,,,,,0.08 [0.08-0.08],0.07727,0.07727,0.07727,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
2366827,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2007,,,,,,,,,206.53 [193.29-220.27],206.52762,193.29135,220.2683,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
1000376,MALARIA_EST_MORTALITY,COUNTRY,BWA,AFR,Africa,YEAR,2018,,,,,,,,,0.59 [0.59-0.59],0.59044,0.59044,0.59044,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
2760991,MALARIA_EST_MORTALITY,COUNTRY,BDI,AFR,Africa,YEAR,2003,,,,,,,,,132.20 [121.81-143.81],132.1993,121.80622,143.81341,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
2994016,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2011,,,,,,,,,0.42 [0.20-0.75],0.41802,0.20217,0.74551,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
1413827,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2000,,,,,,,,,192.13 [167.13-219.55],192.13341,167.1341,219.55262,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
8440387,MALARIA_EST_MORTALITY,REGION,SEAR,,,YEAR,2005,,,,,,,,,2.72 [1.50-4.28],2.72369,1.50104,4.28498,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
