HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,HH7a,HH7Aux,HH7Aux1,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,helevel,PSU,stratum,IncProb_hh_mean,stratum_SE,PSU_SE
232,12,1,1,1,12,1, ,1,1,2,90, ,1,4,0,1,3,1,3,3.1,0.8064326796570603,-0.03468375385005951,3,6,-0.34554206253924713,3,5, , , ,3,232,7,0.068997,7,723212
232,12,2,1,1,12,1, ,1,3,90, , ,1,4,0,1,3,1,3,3.1,0.8064326796570603,-0.03468375385005951,3,6,-0.34554206253924713,3,5, , , ,3,232,7,0.068997,7,723212
232,12,3,1,1,12,1, ,1,4,90, , ,1,4,0,1,3,1,3,3.1,0.8064326796570603,-0.03468375385005951,3,6,-0.34554206253924713,3,5, , , ,3,232,7,0.068997,7,723212
232,12,4,1,1,12,1, ,1,5,90, , ,1,4,0,1,3,1,3,3.1,0.8064326796570603,-0.03468375385005951,3,6,-0.34554206253924713,3,5, , , ,3,232,7,0.068997,7,723212
232,13,1,1,12,14,1, ,2, , , , ,1,1,0,1,3,1,3,3.1,0.8064326796570603,-0.39241777560190233,2,4,-0.7193498177658332,2,3, , , ,2,232,7,0.068997,7,723213
232,14,1,1,24,11,1, ,1,1,5,90, ,1,2,0,1,3,1,3,3.1,0.8064326796570603,0.10728532565240767,3,6,-0.19719401708212364,3,5, , , ,2,232,7,0.068997,7,723214
232,14,2,1,24,11,1, ,1,2,6,90, ,1,2,0,1,3,1,3,3.1,0.8064326796570603,0.10728532565240767,3,6,-0.19719401708212364,3,5, , , ,2,232,7,0.068997,7,723214
232,16,1,1,24,14,1, ,1,4,90, , ,1,2,0,1,3,1,3,3.1,0.8064326796570603,1.6618145623324463,5,10,1.42718345071311,5,10, , , ,2,232,7,0.068997,7,723216
232,16,2,1,24,14,1, ,1,5,6,90, ,1,2,0,1,3,1,3,3.1,0.8064326796570603,1.6618145623324463,5,10,1.42718345071311,5,10, , , ,2,232,7,0.068997,7,723216
232,18,1,2,98,98,1, ,1,1,90, , ,1,2,0,1,3,1,3,3.1,0.8064326796570603,1.6490742265053537,5,10,1.413870665104863,5,9, , , ,2,232,7,0.068997,7,723218
232,18,2,2,98,98,1, ,1,2,90, , ,1,2,0,1,3,1,3,3.1,0.8064326796570603,1.6490742265053537,5,10,1.413870665104863,5,9, , , ,2,232,7,0.068997,7,723218
233,3,1,1,2,14,1, ,1,1,4,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,0.2173311502236367,4,7,-0.08220360478198879,3,5, , , ,0,233,7,0.068997,7,723303
233,3,2,1,2,98,1, ,1,2,3,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,0.2173311502236367,4,7,-0.08220360478198879,3,5, , , ,0,233,7,0.068997,7,723303
233,5,1,1,3,13,4,4,1,1,2,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.6986092036375051,4,8,0.42069927234849025,4,7, , , ,1,233,7,0.068997,7,723305
233,5,2,1,3,14,4,4,1,5,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.6986092036375051,4,8,0.42069927234849025,4,7, , , ,1,233,7,0.068997,7,723305
233,5,3,1,3,14,4,4,1,3,4,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.6986092036375051,4,8,0.42069927234849025,4,7, , , ,1,233,7,0.068997,7,723305
233,6,1,1,95,98,4,4,1,1,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.18857122644534163,3,5,-0.5063440192741292,2,4, , , ,3,233,7,0.068997,7,723306
233,7,1,1,30,13,4,4,1,1,2,5,90,1,2,100,1,3,1,3,3.1,0.8064326796570603,0.2807949771687843,4,7,-0.01588821612457227,3,6, , , ,1,233,7,0.068997,7,723307
233,7,2,1,24,11,1, ,1,3,4,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,0.2807949771687843,4,7,-0.01588821612457227,3,6, , , ,1,233,7,0.068997,7,723307
233,9,1,1,0,14,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,0.09304440190856467,3,6,-0.21207481514256565,3,5, , , ,0,233,7,0.068997,7,723309
233,11,1,1,0,14,1, ,1,1,0,0,0,1,1,100,1,3,1,3,3.1,0.8064326796570603,0.43259683216155154,4,7,0.1427344118720497,3,6, , , ,3,233,7,0.068997,7,723311
233,12,1,1,95,14,1, ,1,1,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,0.8809379681091449,5,9,0.6112204473449792,4,8, , , ,2,233,7,0.068997,7,723312
233,14,1,1,0,14,8,1,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.5819670286673331,2,3,-0.917415912923023,1,2, , , ,2,233,7,0.068997,7,723314
233,15,1,1,26,14,4,4,1,3,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.12792471440178027,3,5,-0.4429725333351936,2,4, , , ,3,233,7,0.068997,7,723315
233,15,2,1,24,11,1, ,1,1,2,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.12792471440178027,3,5,-0.4429725333351936,2,4, , , ,3,233,7,0.068997,7,723315
234,1,1,1,24,11,1, ,1,1,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.42691435859756727,2,4,-0.7553964039681998,2,3, , , ,2,234,7,0.068997,7,723401
234,2,1,1,2,98,1, ,1,1,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.415836629902896,2,4,-0.7438209298880836,2,3, , , ,3,234,7,0.068997,7,723402
234,5,1,1,24,11,1, ,1,1,2,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,2.1563656148105674,5,10,1.94395571035587,5,10, , , ,3,234,7,0.068997,7,723405
234,5,2,1,24,11,1, ,1,4,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,2.1563656148105674,5,10,1.94395571035587,5,10, , , ,3,234,7,0.068997,7,723405
234,6,1,1,95,14,3, ,1,1,2,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.7347341618215726,4,8,0.45844740002254186,4,7, , , ,2,234,7,0.068997,7,723406
234,6,2,1,95,14,3, ,1,3,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.7347341618215726,4,8,0.45844740002254186,4,7, , , ,2,234,7,0.068997,7,723406
234,6,3,1,95,14,3, ,1,4,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.7347341618215726,4,8,0.45844740002254186,4,7, , , ,2,234,7,0.068997,7,723406
236,1,1,1,1,14,4,4,1,1,2,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,2.46783154929626,5,10,2.2694164569448905,5,10, , , ,2,236,7,0.068997,7,723601
236,1,2,1,24,11,1, ,1,3,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,2.46783154929626,5,10,2.2694164569448905,5,10, , , ,2,236,7,0.068997,7,723601
236,1,3,1,24,11,1, ,2, , , , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,2.46783154929626,5,10,2.2694164569448905,5,10, , , ,2,236,7,0.068997,7,723601
236,2,1,1,95,14,4,4,1,2,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,1.4793692646884509,5,10,1.236540506466511,5,9, , , ,9,236,7,0.068997,7,723602
236,2,2,1,95,14,4,4,1,3,4,5,90,1,3,100,1,3,1,3,3.1,0.8064326796570603,1.4793692646884509,5,10,1.236540506466511,5,9, , , ,9,236,7,0.068997,7,723602
236,2,3,1,95,14,4,4,1,7,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,1.4793692646884509,5,10,1.236540506466511,5,9, , , ,9,236,7,0.068997,7,723602
236,4,1,1,1,14,4,7,1,1,0,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.06145934969406325,3,6,-0.37352074158209325,2,4, , , ,0,236,7,0.068997,7,723604
236,4,2,2,1,99,4,4,1,2,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.06145934969406325,3,6,-0.37352074158209325,2,4, , , ,0,236,7,0.068997,7,723604
237,9,1,1,0,14,1, ,1,1,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.7104678797334787,2,3,-1.0516905744341472,1,2, , , ,3,237,7,0.068997,7,723709
237,11,1,1,98,18,8,98,1,1,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.5087155543585642,2,4,-0.8408730975533586,1,2, , , ,0,237,7,0.068997,7,723711
238,3,1,1,0,13,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.5234245209569348,2,4,-0.8562429686070375,1,2, , , ,3,238,7,0.068997,7,723803
238,11,1,1,4,14,1, ,1,2,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.7723821636869471,4,8,0.49778700489754146,4,7, , , ,3,238,7,0.068997,7,723811
238,11,2,1,15,14,1, ,1,4,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.7723821636869471,4,8,0.49778700489754146,4,7, , , ,3,238,7,0.068997,7,723811
238,11,3,1,0,14,1, ,1,5,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.7723821636869471,4,8,0.49778700489754146,4,7, , , ,3,238,7,0.068997,7,723811
238,16,1,1,12,14,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.13141389354834782,3,5,-0.4466184885562673,2,4, , , ,1,238,7,0.068997,7,723816
238,18,1,1,3,12,1, ,1,1,2,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.4609886960256833,4,8,0.1724019812180599,3,6, , , ,3,238,7,0.068997,7,723818
238,18,2,1,3,12,1, ,1,3,6,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.4609886960256833,4,8,0.1724019812180599,3,6, , , ,3,238,7,0.068997,7,723818
238,18,3,1,4,12,1, ,1,4,5,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,0.4609886960256833,4,8,0.1724019812180599,3,6, , , ,3,238,7,0.068997,7,723818
238,20,1,1,16,13,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.6004278226759381,2,3,-0.9367061887940836,1,2, , , ,2,238,7,0.068997,7,723820
238,24,1,1,6,11,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.6987087798141418,2,3,-1.0394031137033874,1,2, , , ,0,238,7,0.068997,7,723824
238,30,1,1,15,14,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.4558095131999134,2,4,-0.7855898779518427,1,2, , , ,3,238,7,0.068997,7,723830
238,34,1,1,18,14,1, ,1,1,2,90, ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.08633157462328789,3,6,-0.39951052729706155,2,4, , , ,3,238,7,0.068997,7,723834
238,34,2,1,12,14,1, ,1,3,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.08633157462328789,3,6,-0.39951052729706155,2,4, , , ,3,238,7,0.068997,7,723834
238,35,1,1,24,14,4,5,1,1,3,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,1.2744850044065097,5,9,1.0224503703307313,5,9, , , ,3,238,7,0.068997,7,723835
238,38,1,1,9,14,1, ,1,3,4,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-1.0368655525718222,1,2,-1.3927539734292815,1,1, , , ,0,238,7,0.068997,7,723838
238,40,1,1,9,14,1, ,1,1,2,90, ,1,4,100,1,3,1,3,3.1,0.8064326796570603,-0.16862604757454946,3,5,-0.48550266204237147,2,4, , , ,1,238,7,0.068997,7,723840
238,40,2,1,19,13,1, ,1,3,4,90, ,1,4,100,1,3,1,3,3.1,0.8064326796570603,-0.16862604757454946,3,5,-0.48550266204237147,2,4, , , ,1,238,7,0.068997,7,723840
238,40,3,1,11,14,1, ,1,5,6,90, ,1,4,100,1,3,1,3,3.1,0.8064326796570603,-0.16862604757454946,3,5,-0.48550266204237147,2,4, , , ,1,238,7,0.068997,7,723840
238,40,4,1,0,14,1, ,1,7,90, , ,1,4,100,1,3,1,3,3.1,0.8064326796570603,-0.16862604757454946,3,5,-0.48550266204237147,2,4, , , ,1,238,7,0.068997,7,723840
239,1,1,1,95,11,1, ,1,1,90, , ,1,2,80,1,3,1,3,3.1,0.8064326796570603,0.05863403208659093,3,6,-0.24803131443407425,3,5, , , ,3,239,7,0.068997,7,723901
239,1,2,1,95,11,1, ,1,2,90, , ,1,2,80,1,3,1,3,3.1,0.8064326796570603,0.05863403208659093,3,6,-0.24803131443407425,3,5, , , ,3,239,7,0.068997,7,723901
240,3,1,1,13,14,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.5110524008487283,2,4,-0.843314943415599,1,2, , , ,0,240,7,0.068997,7,724003
240,6,1,1,19,14,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.13391279401910317,3,5,-0.4492296698214244,2,4, , , ,0,240,7,0.068997,7,724006
240,12,1,1,26,11,1, ,1,1,2,90, ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.009745414068290936,3,6,-0.31948319129392994,3,5, , , ,2,240,7,0.068997,7,724012
241,3,1,2,4,98,4,4,1,1,0,0,0,1,1,100,1,3,1,3,3.1,0.8064326796570603,1.4022570082565966,5,10,1.1559634360048032,5,9, , , ,2,241,7,0.068997,7,724103
241,9,1,2,95,99,4,4,2, , , , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,2.0631232967666664,5,10,1.8465238210727968,5,10, , , ,9,241,7,0.068997,7,724109
241,9,2,2,95,99,4,4,2, , , , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,2.0631232967666664,5,10,1.8465238210727968,5,10, , , ,9,241,7,0.068997,7,724109
241,9,3,2,0,99,4,4,1,3,4,90, ,1,3,100,1,3,1,3,3.1,0.8064326796570603,2.0631232967666664,5,10,1.8465238210727968,5,10, , , ,9,241,7,0.068997,7,724109
241,10,1,1,98,98,8,1,1,1,2,3,4,1,4,100,1,3,1,3,3.1,0.8064326796570603,0.42675689770867387,4,7,0.13663207702055785,3,6, , , ,2,241,7,0.068997,7,724110
241,10,2,1,3,11,8,98,1,5,6,7,90,1,4,100,1,3,1,3,3.1,0.8064326796570603,0.42675689770867387,4,7,0.13663207702055785,3,6, , , ,2,241,7,0.068997,7,724110
241,10,3,1,95,11,8,98,1,0,90, , ,1,4,100,1,3,1,3,3.1,0.8064326796570603,0.42675689770867387,4,7,0.13663207702055785,3,6, , , ,2,241,7,0.068997,7,724110
241,10,4,1,95,11,8,98,8, , , , ,1,4,100,1,3,1,3,3.1,0.8064326796570603,0.42675689770867387,4,7,0.13663207702055785,3,6, , , ,2,241,7,0.068997,7,724110
241,11,1,1,95,11,1, ,1,1,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,2.0757259848294014,5,10,1.8596927741164069,5,10, , , ,3,241,7,0.068997,7,724111
241,11,2,1,95,11,1, ,1,3,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,2.0757259848294014,5,10,1.8596927741164069,5,10, , , ,3,241,7,0.068997,7,724111
242,9,1,1,15,14,1, ,1,2,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,1.192920675765847,5,9,0.9372211867981682,4,8, , , ,2,242,7,0.068997,7,724209
242,9,2,1,8,14,1, ,1,1,90, , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,1.192920675765847,5,9,0.9372211867981682,4,8, , , ,2,242,7,0.068997,7,724209
242,9,3,1,9,14,1, ,2, , , , ,1,3,100,1,3,1,3,3.1,0.8064326796570603,1.192920675765847,5,9,0.9372211867981682,4,8, , , ,2,242,7,0.068997,7,724209
242,11,1,1,24,14,1, ,1,1,2,4,90,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.23000431131069915,3,5,-0.5496387787990586,2,4, , , ,2,242,7,0.068997,7,724211
242,11,2,1,24,13,1, ,1,3,90, , ,1,2,100,1,3,1,3,3.1,0.8064326796570603,-0.23000431131069915,3,5,-0.5496387787990586,2,4, , , ,2,242,7,0.068997,7,724211
242,15,1,1,20,14,1, ,1,2,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.08065340522818193,3,6,-0.39357722594376376,2,4, , , ,3,242,7,0.068997,7,724215
242,16,1,1,24,14,1, ,1,2,1,4,3,1,1,100,1,3,1,3,3.1,0.8064326796570603,1.751489172037248,5,10,1.5208873271026626,5,10, , , ,3,242,7,0.068997,7,724216
242,21,1,1,6,14,1, ,1,3,90, , ,1,1,100,1,3,1,3,3.1,0.8064326796570603,-0.6363860972808093,2,3,-0.9742801434491216,1,2, , , ,3,242,7,0.068997,7,724221
243,1,1,1,11,14,4,5,2, , , , ,1,3,110,1,3,1,3,3.1,0.8064326796570603,0.2939795821802622,4,7,-0.002111199393665406,3,6, , , ,3,243,7,0.068997,7,724301
243,1,2,1,95,14,4,5,1,1,2,90, ,1,3,110,1,3,1,3,3.1,0.8064326796570603,0.2939795821802622,4,7,-0.002111199393665406,3,6, , , ,3,243,7,0.068997,7,724301
243,1,3,1,11,14,4,5,2, , , , ,1,3,110,1,3,1,3,3.1,0.8064326796570603,0.2939795821802622,4,7,-0.002111199393665406,3,6, , , ,3,243,7,0.068997,7,724301
243,5,1,1,95,14,1, ,1,1,2,6,90,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.18949312449422984,3,5,-0.5073073401193624,2,4, , , ,2,243,7,0.068997,7,724305
243,5,2,1,95,14,1, ,1,3,4,5,90,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.18949312449422984,3,5,-0.5073073401193624,2,4, , , ,2,243,7,0.068997,7,724305
243,10,1,1,12,14,8,1,1,1,2,5,90,1,3,110,1,3,1,3,3.1,0.8064326796570603,0.2513823640392931,4,7,-0.046622399122995706,3,6, , , ,9,243,7,0.068997,7,724310
243,10,2,1,12,14,8,1,1,3,90, , ,1,3,110,1,3,1,3,3.1,0.8064326796570603,0.2513823640392931,4,7,-0.046622399122995706,3,6, , , ,9,243,7,0.068997,7,724310
243,10,3,1,12,14,8,1,1,4,90, , ,1,3,110,1,3,1,3,3.1,0.8064326796570603,0.2513823640392931,4,7,-0.046622399122995706,3,6, , , ,9,243,7,0.068997,7,724310
243,12,1,1,95,11,4,5,1,1,2,90, ,1,5,110,1,3,1,3,3.1,0.8064326796570603,0.3434816285113936,4,7,0.049615076814413364,3,6, , , ,3,243,7,0.068997,7,724312
243,12,2,1,95,11,4,5,1,3,90, , ,1,5,110,1,3,1,3,3.1,0.8064326796570603,0.3434816285113936,4,7,0.049615076814413364,3,6, , , ,3,243,7,0.068997,7,724312
243,12,3,1,95,11,4,5,2, , , , ,1,5,110,1,3,1,3,3.1,0.8064326796570603,0.3434816285113936,4,7,0.049615076814413364,3,6, , , ,3,243,7,0.068997,7,724312
243,12,4,1,95,11,4,5,1,4,90, , ,1,5,110,1,3,1,3,3.1,0.8064326796570603,0.3434816285113936,4,7,0.049615076814413364,3,6, , , ,3,243,7,0.068997,7,724312
243,12,5,1,95,11,4,5,1,5,90, , ,1,5,110,1,3,1,3,3.1,0.8064326796570603,0.3434816285113936,4,7,0.049615076814413364,3,6, , , ,3,243,7,0.068997,7,724312
243,13,1,1,95,11,1, ,1,1,2,90, ,1,1,110,1,3,1,3,3.1,0.8064326796570603,-0.18710594652521512,3,5,-0.5048129012802666,2,4, , , ,0,243,7,0.068997,7,724313
243,15,1,1,95,14,4,5,1,1,2,90, ,1,3,110,1,3,1,3,3.1,0.8064326796570603,-0.31715545702050857,3,5,-0.6407058067089954,2,3, , , ,0,243,7,0.068997,7,724315
243,15,2,1,95,14,4,5,1,3,5,90, ,1,3,110,1,3,1,3,3.1,0.8064326796570603,-0.31715545702050857,3,5,-0.6407058067089954,2,3, , , ,0,243,7,0.068997,7,724315
243,15,3,1,95,14,4,5,2, , , , ,1,3,110,1,3,1,3,3.1,0.8064326796570603,-0.31715545702050857,3,5,-0.6407058067089954,2,3, , , ,0,243,7,0.068997,7,724315
243,16,1,1,95,14,3, ,1,5,90, , ,1,6,110,1,3,1,3,3.1,0.8064326796570603,1.4942536422543533,5,10,1.252093670067245,5,9, , , ,3,243,7,0.068997,7,724316
243,16,2,1,95,14,4,5,1,4,90, , ,1,6,110,1,3,1,3,3.1,0.8064326796570603,1.4942536422543533,5,10,1.252093670067245,5,9, , , ,3,243,7,0.068997,7,724316
243,16,3,2,11,98,4,4,1,1,2,6,90,1,6,110,1,3,1,3,3.1,0.8064326796570603,1.4942536422543533,5,10,1.252093670067245,5,9, , , ,3,243,7,0.068997,7,724316
243,16,4,2,2,98,4,4,2, , , , ,1,6,110,1,3,1,3,3.1,0.8064326796570603,1.4942536422543533,5,10,1.252093670067245,5,9, , , ,3,243,7,0.068997,7,724316
243,16,5,2,2,98,4,5,2, , , , ,1,6,110,1,3,1,3,3.1,0.8064326796570603,1.4942536422543533,5,10,1.252093670067245,5,9, , , ,3,243,7,0.068997,7,724316
243,16,6,2,2,98,4,4,2, , , , ,1,6,110,1,3,1,3,3.1,0.8064326796570603,1.4942536422543533,5,10,1.252093670067245,5,9, , , ,3,243,7,0.068997,7,724316
244,5,1,1,36,14,2, ,1,2,5,90, ,1,1,80,1,3,1,3,3.1,0.8064326796570603,-0.12769822264864977,3,5,-0.44273586483662464,2,4, , , ,2,244,7,0.068997,7,724405
244,11,1,1,6,36,4,4,1,2,3,90, ,1,1,80,1,3,1,3,3.1,0.8064326796570603,-0.09804360835690173,3,6,-0.4117488070605034,2,4, , , ,2,244,7,0.068997,7,724411
244,12,1,1,4,98,4,4,1,1,2,90, ,1,3,80,1,3,1,3,3.1,0.8064326796570603,1.2358396349083514,5,9,0.9820685840212658,5,9, , , ,3,244,7,0.068997,7,724412
244,12,2,1,4,98,4,4,1,4,6,90, ,1,3,80,1,3,1,3,3.1,0.8064326796570603,1.2358396349083514,5,9,0.9820685840212658,5,9, , , ,3,244,7,0.068997,7,724412
244,12,3,1,4,98,4,4,1,3,5,90, ,1,3,80,1,3,1,3,3.1,0.8064326796570603,1.2358396349083514,5,9,0.9820685840212658,5,9, , , ,3,244,7,0.068997,7,724412
245,1,1,1,14,11,4,4,1,1,90, , ,1,1,120,1,3,1,3,3.1,0.8064326796570603,0.2500425547397799,4,7,-0.04802240884035541,3,6, , , ,1,245,7,0.068997,7,724501
245,7,1,1,22,11,4,4,1,1,3,90, ,1,2,120,1,3,1,3,3.1,0.8064326796570603,0.03868982811910948,3,6,-0.2688716529580883,3,5, , , ,3,245,7,0.068997,7,724507
245,7,2,1,22,11,4,4,1,2,90, , ,1,2,120,1,3,1,3,3.1,0.8064326796570603,0.03868982811910948,3,6,-0.2688716529580883,3,5, , , ,3,245,7,0.068997,7,724507
245,9,1,1,28,14,1, ,1,1,2,90, ,1,3,120,1,3,1,3,3.1,0.8064326796570603,1.2162226573891448,5,9,0.9615701749102873,5,9, , , ,3,245,7,0.068997,7,724509
245,9,2,1,28,14,1, ,1,3,90, , ,1,3,120,1,3,1,3,3.1,0.8064326796570603,1.2162226573891448,5,9,0.9615701749102873,5,9, , , ,3,245,7,0.068997,7,724509
245,9,3,1,28,14,1, ,1,4,90, , ,1,3,120,1,3,1,3,3.1,0.8064326796570603,1.2162226573891448,5,9,0.9615701749102873,5,9, , , ,3,245,7,0.068997,7,724509
245,12,1,1,0,98,4,4,1,1,2,90, ,1,2,120,1,3,1,3,3.1,0.8064326796570603,0.750299309206446,4,8,0.4747119218458162,4,7, , , ,3,245,7,0.068997,7,724512
245,12,2,1,0,98,4,4,1,3,90, , ,1,2,120,1,3,1,3,3.1,0.8064326796570603,0.750299309206446,4,8,0.4747119218458162,4,7, , , ,3,245,7,0.068997,7,724512
245,16,1,1,98,11,1, ,1,3,4,90, ,1,1,120,1,3,1,3,3.1,0.8064326796570603,0.610233402278616,4,8,0.32835256246459354,4,7, , , ,2,245,7,0.068997,7,724516
245,17,1,1,95,11,8,96,2, , , , ,1,1,120,1,3,1,3,3.1,0.8064326796570603,0.6292911574282609,4,8,0.3482666221820908,4,7, , , ,3,245,7,0.068997,7,724517
245,18,1,1,98,11,1, ,1,1,2,90, ,1,2,120,1,3,1,3,3.1,0.8064326796570603,0.8149295354818984,5,9,0.542246118580876,4,8, , , ,2,245,7,0.068997,7,724518
245,18,2,1,98,14,1, ,1,3,90, , ,1,2,120,1,3,1,3,3.1,0.8064326796570603,0.8149295354818984,5,9,0.542246118580876,4,8, , , ,2,245,7,0.068997,7,724518
246,1,1,1,95,98,4,4,1,1,2,90, ,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.3273534421783318,3,5,-0.6513620085458013,2,3, , , ,1,246,7,0.068997,7,724601
246,1,2,1,28,14,1, ,1,3,4,5,90,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.3273534421783318,3,5,-0.6513620085458013,2,3, , , ,1,246,7,0.068997,7,724601
246,3,1,1,28,14,1, ,1,1,2,90, ,1,1,110,1,3,1,3,3.1,0.8064326796570603,-0.3148904274424115,3,5,-0.6383390046420183,2,3, , , ,3,246,7,0.068997,7,724603
246,6,1,2,2,11,1, ,1,1,90, , ,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.503047755264308,2,4,-0.8349506324600919,1,2, , , ,3,246,7,0.068997,7,724606
246,6,2,2,1,11,1, ,1,2,90, , ,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.503047755264308,2,4,-0.8349506324600919,1,2, , , ,3,246,7,0.068997,7,724606
246,7,1,1,95,98,4,4,1,1,4,90, ,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.9197906864120768,1,2,-1.2704186900857648,1,1, , , ,0,246,7,0.068997,7,724607
246,7,2,1,95,98,4,4,1,2,3,90, ,1,2,110,1,3,1,3,3.1,0.8064326796570603,-0.9197906864120768,1,2,-1.2704186900857648,1,1, , , ,0,246,7,0.068997,7,724607
246,9,1,1,95,98,4,4,1,1,90, , ,1,1,110,1,3,1,3,3.1,0.8064326796570603,-0.7847154408985622,2,3,-1.129274232913858,1,1, , , ,3,246,7,0.068997,7,724609
246,10,1,1,12,11,2, ,1,1,2,90, ,1,1,110,1,3,1,3,3.1,0.8064326796570603,-0.7842583445638023,2,3,-1.1287965982902846,1,1, , , ,2,246,7,0.068997,7,724610
246,11,1,1,29,14,1, ,1,1,2,4,3,1,1,110,1,3,1,3,3.1,0.8064326796570603,-0.5089338726941077,2,4,-0.8411012253856924,1,2, , , ,2,246,7,0.068997,7,724611
246,12,1,1,95,98,4,4,1,1,2,90, ,1,4,110,1,3,1,3,3.1,0.8064326796570603,0.11170236131703382,3,6,-0.19257851482023633,3,5, , , ,2,246,7,0.068997,7,724612
246,12,2,1,95,98,4,4,1,3,5,90, ,1,4,110,1,3,1,3,3.1,0.8064326796570603,0.11170236131703382,3,6,-0.19257851482023633,3,5, , , ,2,246,7,0.068997,7,724612
246,12,3,1,95,98,4,4,1,4,6,90, ,1,4,110,1,3,1,3,3.1,0.8064326796570603,0.11170236131703382,3,6,-0.19257851482023633,3,5, , , ,2,246,7,0.068997,7,724612
246,12,4,2,95,98,4,4,2, , , , ,1,4,110,1,3,1,3,3.1,0.8064326796570603,0.11170236131703382,3,6,-0.19257851482023633,3,5, , , ,2,246,7,0.068997,7,724612
246,15,1,1,24,18,4,4,1,1,90, , ,1,1,110,1,3,1,3,3.1,0.8064326796570603,-0.2438070393238751,3,5,-0.564061692083464,2,3, , , ,0,246,7,0.068997,7,724615
