HH1,HH2,TNLN,TN3,TN4,TN5,TN5A,TN5B,TN7,TN8,TN9,TN10,TN11_1,TN11_2,TN11_3,TN11_4,TN2,HH6,HH7,helevel,religion,hhweight,wscore,windex5
192,1,3,1,5,11,16,9995, , , ,1,3,6,7,8,3,1,4,2,1,0.6748310117858685,-0.32668591864555774,3
192,2,1,1,5,11,16,9995, , , ,1,1,2,90, ,3,1,4,2,2,0.6748310117858685,-0.4245731078901999,3
192,2,2,1,5,11,16,9995, , , ,1,3,5,6,90,3,1,4,2,2,0.6748310117858685,-0.4245731078901999,3
192,2,3,1,5,11,16,9995, , , ,1,4,7,90, ,3,1,4,2,2,0.6748310117858685,-0.4245731078901999,3
192,3,1,1,4,11,16,9995, , , ,1,1,2,90, ,3,1,4,1,2,0.6748310117858685,-0.4261156152740307,3
192,3,2,1,4,11,16,9995, , , ,1,3,4,90, ,3,1,4,1,2,0.6748310117858685,-0.4261156152740307,3
192,3,3,1,4,11,16,9995, , , ,1,5,6,90, ,3,1,4,1,2,0.6748310117858685,-0.4261156152740307,3
192,4,1,1,6,11,16,9995, , , ,1,1,2,90, ,1,1,4,1,2,0.6748310117858685,-0.5695931472049821,1
192,5,1,1,3,11,11,9995, , , ,1,1,2,3,90,1,1,4,2,2,0.6748310117858685,-0.36927837981349015,3
192,6,1,1,5,11,11,9995, , , ,1,1,2,3,4,3,1,4,2,1,0.6748310117858685,-0.30381932449745913,3
192,6,2,1,5,11,11,9995, , , ,2, , , , ,3,1,4,2,1,0.6748310117858685,-0.30381932449745913,3
192,6,3,1,5,11,11,9995, , , ,2, , , , ,3,1,4,2,1,0.6748310117858685,-0.30381932449745913,3
192,7,1,1,4,11,13,9995, , , ,1,1,2,5,90,3,1,4,2,2,0.6748310117858685,-0.45327784297719126,2
192,7,2,1,4,11,13,9995, , , ,1,3,4,90, ,3,1,4,2,2,0.6748310117858685,-0.45327784297719126,2
192,7,3,1,4,11,13,9995, , , ,2, , , , ,3,1,4,2,2,0.6748310117858685,-0.45327784297719126,2
192,8,1,1,4,11,31,9995, , , ,1,1,2,90, ,1,1,4,1,2,0.6748310117858685,-0.5825910889814153,1
192,9,1,1,4,12,12,9995, , , ,2, , , , ,2,1,4,2,2,0.6748310117858685,-0.7141097833860452,1
192,9,2,1,4,12,12,9995, , , ,2, , , , ,2,1,4,2,2,0.6748310117858685,-0.7141097833860452,1
192,10,1,1,4,11,13,9995, , , ,1,1,2,9,90,4,1,4,3,2,0.6748310117858685,-0.3584132500538461,3
192,10,2,1,4,11,13,9995, , , ,1,6,7,8,90,4,1,4,3,2,0.6748310117858685,-0.3584132500538461,3
192,10,3,1,4,11,13,9995, , , ,1,5,90, , ,4,1,4,3,2,0.6748310117858685,-0.3584132500538461,3
192,10,4,1,4,11,13,9999, , , ,1,10,11,12,90,4,1,4,3,2,0.6748310117858685,-0.3584132500538461,3
192,11,1,1,4,11,13,9995, , , ,1,1,2,90, ,3,1,4,2,2,0.6748310117858685,-0.5918147408327107,1
192,11,2,1,4,11,13,9995, , , ,2, , , , ,3,1,4,2,2,0.6748310117858685,-0.5918147408327107,1
192,11,3,1,4,11,13,9995, , , ,2, , , , ,3,1,4,2,2,0.6748310117858685,-0.5918147408327107,1
192,12,1,1,3,11,16,9995, , , ,1,1,2,90, ,2,1,4,2,2,0.6748310117858685,-0.24843019817427978,3
192,12,2,1,3,11,16,9995, , , ,1,3,4,90, ,2,1,4,2,2,0.6748310117858685,-0.24843019817427978,3
192,13,1,1,2,12,96,9995, , , ,1,1,2,4,5,2,1,4,3,2,0.6748310117858685,-0.4897284188619596,2
192,13,2,1,2,12,96,9995, , , ,1,3,90, , ,2,1,4,3,2,0.6748310117858685,-0.4897284188619596,2
192,15,1,1,3,12,96,9995, , , ,1,2,6,90, ,2,1,4,1,2,0.6748310117858685,-0.45399132901731276,2
192,15,2,1,3,12,96,9995, , , ,1,3,4,5,90,2,1,4,1,2,0.6748310117858685,-0.45399132901731276,2
192,16,1,1,2,12,96,9995, , , ,1,1,90, , ,3,1,4,1,2,0.6748310117858685,-0.5322691573218943,1
192,16,2,1,2,12,96,9995, , , ,1,2,3,90, ,3,1,4,1,2,0.6748310117858685,-0.5322691573218943,1
192,16,3,1,2,12,96,9995, , , ,1,4,6,90, ,3,1,4,1,2,0.6748310117858685,-0.5322691573218943,1
192,17,1,2,1,12,96,9995, , , ,2, , , , ,2,1,4,2,2,0.6748310117858685,-0.5324203045319387,1
192,17,2,2,1,12,96,9995, , , ,2, , , , ,2,1,4,2,2,0.6748310117858685,-0.5324203045319387,1
192,18,1,1,1,12,96,9995, , , ,1,1,90, , ,4,1,4,2,2,0.6748310117858685,-0.6955475349513593,1
192,18,2,1,1,12,96,9995, , , ,1,2,6,90, ,4,1,4,2,2,0.6748310117858685,-0.6955475349513593,1
192,18,3,1,1,12,96,9995, , , ,1,3,90, , ,4,1,4,2,2,0.6748310117858685,-0.6955475349513593,1
192,18,4,1,1,12,96,9995, , , ,1,4,5,90, ,4,1,4,2,2,0.6748310117858685,-0.6955475349513593,1
192,19,1,1,3,11,14,9995, , , ,1,1,2,11,90,6,1,4,3,2,0.6748310117858685,-0.5161984387006722,2
192,19,2,2,3,11,14,9995, , , ,1,5,6,90, ,6,1,4,3,2,0.6748310117858685,-0.5161984387006722,2
192,19,3,2,3,11,14,9995, , , ,1,7,8,9,90,6,1,4,3,2,0.6748310117858685,-0.5161984387006722,2
192,19,4,9,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.5161984387006722,2
192,19,5,9,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.5161984387006722,2
192,19,6,9,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.5161984387006722,2
192,20,1,1,3,11,14,9995, , , ,1,1,2,3,90,3,1,4,2,2,0.6748310117858685,-0.6428841024527118,1
192,20,2,1,3,11,14,9995, , , ,2, , , , ,3,1,4,2,2,0.6748310117858685,-0.6428841024527118,1
192,20,3,2,0,11,31,9995, , , ,2, , , , ,3,1,4,2,2,0.6748310117858685,-0.6428841024527118,1
192,21,1,1,3,11,14,9995, , , ,1,1,2,11,90,6,1,4,3,2,0.6748310117858685,-0.628597597832479,1
192,21,2,2,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.628597597832479,1
192,21,3,2,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.628597597832479,1
192,21,4,2,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.628597597832479,1
192,21,5,2,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.628597597832479,1
192,21,6,2,3,11,14,9995, , , ,2, , , , ,6,1,4,3,2,0.6748310117858685,-0.628597597832479,1
192,22,1,1,3,11,14,9995, , , ,1,1,2,8,90,2,1,4,2,2,0.6748310117858685,-0.5978988286793786,1
192,22,2,1,3,11,14,9995, , , ,1,4,7,90, ,2,1,4,2,2,0.6748310117858685,-0.5978988286793786,1
192,23,1,1,3,11,14,9995, , , ,1,1,2,90, ,3,1,4,2,2,0.6748310117858685,-0.6641124226517653,1
192,23,2,1,3,11,14,9995, , , ,1,3,5,90, ,3,1,4,2,2,0.6748310117858685,-0.6641124226517653,1
192,23,3,2,3,11,14,9995, , , ,2, , , , ,3,1,4,2,2,0.6748310117858685,-0.6641124226517653,1
192,24,1,2,3,11,14,9995, , , ,1,1,90, , ,3,1,4,1,2,0.6748310117858685,-0.1678707977703203,4
192,24,2,1,3,11,14,9995, , , ,1,2,3,90, ,3,1,4,1,2,0.6748310117858685,-0.1678707977703203,4
192,24,3,1,0,11,14,9995, , , ,2, , , , ,3,1,4,1,2,0.6748310117858685,-0.1678707977703203,4
192,25,1,1,3,11,14,9995, , , ,1,1,2,9,90,6,1,4,1,2,0.6748310117858685,-0.736002340174152,1
192,25,2,1,3,11,14,9995, , , ,2, , , , ,6,1,4,1,2,0.6748310117858685,-0.736002340174152,1
192,25,3,2,3,11,14,9995, , , ,2, , , , ,6,1,4,1,2,0.6748310117858685,-0.736002340174152,1
192,25,4,2,3,11,14,9995, , , ,2, , , , ,6,1,4,1,2,0.6748310117858685,-0.736002340174152,1
192,25,5,2,3,11,14,9995, , , ,2, , , , ,6,1,4,1,2,0.6748310117858685,-0.736002340174152,1
192,25,6,2,3,11,14,9995, , , ,2, , , , ,6,1,4,1,2,0.6748310117858685,-0.736002340174152,1
193,1,1,1,98,12,11,9995, , , ,1,1,90, , ,3,1,4,1,2,0.9313178553574457,-0.30485579881497893,3
193,1,2,1,98,12,11,9995, , , ,1,2,90, , ,3,1,4,1,2,0.9313178553574457,-0.30485579881497893,3
193,1,3,1,98,12,11,9995, , , ,1,3,4,90, ,3,1,4,1,2,0.9313178553574457,-0.30485579881497893,3
193,2,1,1,4,11,13,9995, , , ,1,1,2,5,90,2,1,4,2,2,0.9313178553574457,-0.557490047764089,1
193,2,2,1,4,11,13,9995, , , ,1,3,4,90, ,2,1,4,2,2,0.9313178553574457,-0.557490047764089,1
193,3,1,1,6,11,13,9995, , , ,1,1,2,9,90,3,1,4,2,2,0.9313178553574457,-0.19013523179486988,4
193,3,2,1,6,11,13,9995, , , ,1,3,4,5,6,3,1,4,2,2,0.9313178553574457,-0.19013523179486988,4
193,3,3,1,6,11,13,9995, , , ,1,7,8,90, ,3,1,4,2,2,0.9313178553574457,-0.19013523179486988,4
193,4,1,2,8,13,13,9995, , , ,1,1,2,8,90,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,2,2,8,13,13,9995, , , ,1,3,90, , ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,3,2,8,13,13,9995, , , ,1,5,90, , ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,4,2,8,13,13,9995, , , ,1,4,90, , ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,5,2,8,13,13,9995, , , ,1,6,7,90, ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,6,2,8,13,13,9995, , , ,2, , , , ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,7,2,8,13,13,9995, , , ,2, , , , ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,4,8,2,8,13,13,9995, , , ,2, , , , ,8,1,4,1,2,0.9313178553574457,-0.4492154290443681,2
193,5,1,1,4,12,13,9995, , , ,1,1,2,5,90,2,1,4,2,2,0.9313178553574457,-0.4044336962140192,3
193,5,2,1,4,12,13,9995, , , ,1,4,6,90, ,2,1,4,2,2,0.9313178553574457,-0.4044336962140192,3
193,6,1,1,4,11,13,9995, , , ,1,1,2,90, ,4,1,4,3,2,0.9313178553574457,0.40000273676215325,5
193,6,2,2,4,11,13,9995, , , ,1,3,90, , ,4,1,4,3,2,0.9313178553574457,0.40000273676215325,5
193,6,3,2,4,11,13,9995, , , ,2, , , , ,4,1,4,3,2,0.9313178553574457,0.40000273676215325,5
193,6,4,2,0,11,31,9995, , , ,2, , , , ,4,1,4,3,2,0.9313178553574457,0.40000273676215325,5
193,7,1,1,3,11,13,9995, , , ,1,1,7,90, ,3,1,4,2,2,0.9313178553574457,-0.6419669043372657,1
193,7,2,2,3,11,13,9995, , , ,1,2,3,90, ,3,1,4,2,2,0.9313178553574457,-0.6419669043372657,1
193,7,3,2,3,11,13,9995, , , ,1,5,6,4,90,3,1,4,2,2,0.9313178553574457,-0.6419669043372657,1
193,8,1,1,2,21,13,9995, ,9, ,1,1,2,5,90,4,1,4,2,2,0.9313178553574457,-0.5180644864975168,2
193,8,2,1,2,21,13,9995, ,9, ,1,3,4,90, ,4,1,4,2,2,0.9313178553574457,-0.5180644864975168,2
193,8,3,1,2,21,13,9995, ,9, ,1,6,8,7,90,4,1,4,2,2,0.9313178553574457,-0.5180644864975168,2
193,8,4,2,2,21,13,9995, ,9, ,2, , , , ,4,1,4,2,2,0.9313178553574457,-0.5180644864975168,2
193,9,1,1,4,11,31,9995, , , ,1,1,6,90, ,4,1,4,2,2,0.9313178553574457,-0.6412568369267753,1
193,9,2,1,6,11,31,9995, , , ,2, , , , ,4,1,4,2,2,0.9313178553574457,-0.6412568369267753,1
193,9,3,2,3,11,13,9995, , , ,2, , , , ,4,1,4,2,2,0.9313178553574457,-0.6412568369267753,1
193,9,4,1,3,11,13,9995, , , ,2, , , , ,4,1,4,2,2,0.9313178553574457,-0.6412568369267753,1
193,11,1,1,4,12,13,9995, , , ,1,1,2,3,4,1,1,4,2,2,0.9313178553574457,-0.5734091415748308,1
193,12,1,1,4,13,13,9995, , , ,1,1,8,90, ,6,1,4,2,2,0.9313178553574457,-0.15949324944155147,4
193,12,2,1,4,13,13,9995, , , ,1,2,4,5,90,6,1,4,2,2,0.9313178553574457,-0.15949324944155147,4
193,12,3,1,4,13,13,9995, , , ,1,3,6,7,90,6,1,4,2,2,0.9313178553574457,-0.15949324944155147,4
193,12,4,1,4,13,13,9995, , , ,2, , , , ,6,1,4,2,2,0.9313178553574457,-0.15949324944155147,4
193,12,5,2,4,13,13,9995, , , ,2, , , , ,6,1,4,2,2,0.9313178553574457,-0.15949324944155147,4
193,12,6,2,4,13,13,9995, , , ,2, , , , ,6,1,4,2,2,0.9313178553574457,-0.15949324944155147,4
193,14,1,1,4,12,13,9995, , , ,1,1,90, , ,4,1,4,2,2,0.9313178553574457,1.0566222396879708,5
193,14,2,1,4,12,13,9995, , , ,1,2,90, , ,4,1,4,2,2,0.9313178553574457,1.0566222396879708,5
193,14,3,1,4,12,13,9995, , , ,1,3,90, , ,4,1,4,2,2,0.9313178553574457,1.0566222396879708,5
193,14,4,1,4,12,13,9995, , , ,2, , , , ,4,1,4,2,2,0.9313178553574457,1.0566222396879708,5
193,15,1,1,4,12,13,9995, , , ,1,1,2,3,90,2,1,4,2,2,0.9313178553574457,-0.637191004364321,1
193,15,2,1,4,12,13,9995, , , ,2, , , , ,2,1,4,2,2,0.9313178553574457,-0.637191004364321,1
193,16,1,1,98,12,11,9995, , , ,1,1,90, , ,4,1,4,2,2,0.9313178553574457,-0.637191004364321,1
193,16,2,1,98,12,11,9995, , , ,1,3,4,90, ,4,1,4,2,2,0.9313178553574457,-0.637191004364321,1
193,16,3,1,98,12,11,9995, , , ,1,5,6,90, ,4,1,4,2,2,0.9313178553574457,-0.637191004364321,1
193,16,4,1,98,12,11,9995, , , ,2, , , , ,4,1,4,2,2,0.9313178553574457,-0.637191004364321,1
193,17,1,1,14,12,11,9995, , , ,1,3,7,9,90,4,1,4,2,1,0.9313178553574457,-0.22541876458040044,4
193,17,2,1,98,12,11,9995, , , ,1,2,8,6,90,4,1,4,2,1,0.9313178553574457,-0.22541876458040044,4
193,17,3,1,98,12,11,9995, , , ,1,4,5,90, ,4,1,4,2,1,0.9313178553574457,-0.22541876458040044,4
193,17,4,9,98,12,11,9995, , , ,2, , , , ,4,1,4,2,1,0.9313178553574457,-0.22541876458040044,4
193,18,1,1,98,12,16,9995, , , ,1,2,1,6,90,2,1,4,2,2,0.9313178553574457,-0.7412489688352916,1
193,18,2,1,98,12,16,9995, , , ,1,3,4,5,90,2,1,4,2,2,0.9313178553574457,-0.7412489688352916,1
193,20,1,1,98,12,11,9995, , , ,1,1,3,4,90,3,1,4,1,2,0.9313178553574457,-0.6234606393974913,1
193,20,2,1,98,12,11,9995, , , ,1,2,90, , ,3,1,4,1,2,0.9313178553574457,-0.6234606393974913,1
193,20,3,1,98,12,11,9995, , , ,2, , , , ,3,1,4,1,2,0.9313178553574457,-0.6234606393974913,1
193,21,1,1,6,11,11,9995, , , ,1,1,2,90, ,3,1,4,2,2,0.9313178553574457,-0.26647473897011636,3
193,21,2,1,6,11,11,9995, , , ,1,3,5,4,7,3,1,4,2,2,0.9313178553574457,-0.26647473897011636,3
193,21,3,1,6,11,11,9995, , , ,1,6,8,90, ,3,1,4,2,2,0.9313178553574457,-0.26647473897011636,3
193,22,1,1,4,11,11,9995, , , ,1,1,90, , ,3,1,4,1,2,0.9313178553574457,0.11179900817258893,4
193,22,2,1,4,11,11,9995, , , ,1,2,4,5,90,3,1,4,1,2,0.9313178553574457,0.11179900817258893,4
193,22,3,1,4,11,11,9995, , , ,1,3,90, , ,3,1,4,1,2,0.9313178553574457,0.11179900817258893,4
193,23,1,1,4,11,13,9995, , , ,1,1,2,5,90,2,1,4,2,2,0.9313178553574457,-0.2360261382001575,4
193,23,2,1,4,11,13,9995, , , ,1,3,4,90, ,2,1,4,2,2,0.9313178553574457,-0.2360261382001575,4
193,24,1,1,3,11,13,9995, , , ,1,1,2,5,90,2,1,4,2,2,0.9313178553574457,-0.5540557075005383,1
193,24,2,1,3,11,13,9995, , , ,1,3,4,90, ,2,1,4,2,2,0.9313178553574457,-0.5540557075005383,1
193,25,1,1,4,11,13,9995, , , ,1,1,2,5,90,2,1,4,2,2,0.9313178553574457,-0.26648999368680293,3
193,25,2,1,4,11,13,9995, , , ,1,3,4,90, ,2,1,4,2,2,0.9313178553574457,-0.26648999368680293,3
194,1,1,1,8,12,16,9995, , , ,2, , , , ,3,1,4,2,2,0.9217024792696844,-0.3680997447217982,3
194,1,2,2,8,12,16,9995, , , ,2, , , , ,3,1,4,2,2,0.9217024792696844,-0.3680997447217982,3
194,1,3,2,8,12,16,9995, , , ,2, , , , ,3,1,4,2,2,0.9217024792696844,-0.3680997447217982,3
194,2,1,1,14,11,21,9995, , , ,1,1,2,3,4,2,1,4,2,2,0.9217024792696844,-0.41749626289243696,3
194,2,2,1,5,11,21,9995, , , ,2, , , , ,2,1,4,2,2,0.9217024792696844,-0.41749626289243696,3
194,3,1,1,98,12,16,9995, , , ,1,1,2,90, ,5,1,4,2,2,0.9217024792696844,-0.3281626471378547,3
194,3,2,2,98,12,16,9995, , , ,1,3,4,90, ,5,1,4,2,2,0.9217024792696844,-0.3281626471378547,3
194,3,3,2,98,12,16,9995, , , ,1,5,90, , ,5,1,4,2,2,0.9217024792696844,-0.3281626471378547,3
194,3,4,1,5,11,11,9995, , , ,2, , , , ,5,1,4,2,2,0.9217024792696844,-0.3281626471378547,3
194,3,5,2,5,11,11,9995, , , ,2, , , , ,5,1,4,2,2,0.9217024792696844,-0.3281626471378547,3
194,4,1,1,3,12,16,9995, , , ,1,1,2,90, ,5,1,4,2,2,0.9217024792696844,0.18855719189101713,4
194,4,2,2,3,12,16,9995, , , ,1,3,4,90, ,5,1,4,2,2,0.9217024792696844,0.18855719189101713,4
194,4,3,2,3,12,16,9995, , , ,1,5,90, , ,5,1,4,2,2,0.9217024792696844,0.18855719189101713,4
194,4,4,2,3,99,16,9995,9,9, ,2, , , , ,5,1,4,2,2,0.9217024792696844,0.18855719189101713,4
194,4,5,2,3,99,16,9995,9,9, ,2, , , , ,5,1,4,2,2,0.9217024792696844,0.18855719189101713,4
194,6,1,1,3,12,96,9995, , , ,1,1,2,9,90,6,1,4,3,2,0.9217024792696844,-0.5464445659742628,1
194,6,2,1,3,12,96,9995, , , ,1,4,6,7,90,6,1,4,3,2,0.9217024792696844,-0.5464445659742628,1
194,6,3,1,3,12,96,9995, , , ,1,3,5,8,90,6,1,4,3,2,0.9217024792696844,-0.5464445659742628,1
194,6,4,2,3,12,96,9995, , , ,2, , , , ,6,1,4,3,2,0.9217024792696844,-0.5464445659742628,1
194,6,5,2,3,12,96,9995, , , ,2, , , , ,6,1,4,3,2,0.9217024792696844,-0.5464445659742628,1
194,6,6,2,3,12,96,9995, , , ,2, , , , ,6,1,4,3,2,0.9217024792696844,-0.5464445659742628,1
194,7,1,1,3,11,96,9995, , , ,1,1,2,90, ,2,1,4,2,2,0.9217024792696844,-0.639522069865323,1
194,7,2,1,3,11,96,9995, , , ,1,5,6,7,90,2,1,4,2,2,0.9217024792696844,-0.639522069865323,1
194,8,1,1,3,12,96,9995, , , ,1,1,2,3,90,2,1,4,2,2,0.9217024792696844,-0.4821932214760276,2
194,8,2,1,3,12,96,9995, , , ,2, , , , ,2,1,4,2,2,0.9217024792696844,-0.4821932214760276,2
194,9,1,1,3,11,12,9995, , , ,1,1,2,6,90,2,1,4,1,2,0.9217024792696844,0.35488258377550785,5
194,9,2,1,3,12,96,9995, , , ,1,3,4,5,90,2,1,4,1,2,0.9217024792696844,0.35488258377550785,5
194,10,1,1,3,12,96,9995, , , ,1,1,2,8,90,4,1,4,3,2,0.9217024792696844,-0.5676751037670974,1
194,10,2,1,3,12,96,9995, , , ,1,3,7,90, ,4,1,4,3,2,0.9217024792696844,-0.5676751037670974,1
194,10,3,1,3,12,96,9995, , , ,1,4,5,6,90,4,1,4,3,2,0.9217024792696844,-0.5676751037670974,1
194,10,4,2,3,12,96,9999, , , ,2, , , , ,4,1,4,3,2,0.9217024792696844,-0.5676751037670974,1
194,11,1,1,3,11,16,9995, , , ,1,1,2,7,90,3,1,4,2,2,0.9217024792696844,-0.23819427139981492,4
194,11,2,1,3,11,16,9995, , , ,1,3,5,90, ,3,1,4,2,2,0.9217024792696844,-0.23819427139981492,4
194,11,3,1,3,11,16,9995, , , ,1,4,6,90, ,3,1,4,2,2,0.9217024792696844,-0.23819427139981492,4
194,12,1,1,4,11,12,9995, , , ,1,1,2,4,90,2,1,4,2,2,0.9217024792696844,-0.4150062148574096,3
194,12,2,1,4,11,12,9995, , , ,1,3,90, , ,2,1,4,2,2,0.9217024792696844,-0.4150062148574096,3
194,13,1,1,4,11,12,9995, , , ,1,1,3,4,90,2,1,4,1,2,0.9217024792696844,-0.20928231153060972,4
194,13,2,1,4,11,12,9995, , , ,1,2,90, , ,2,1,4,1,2,0.9217024792696844,-0.20928231153060972,4
194,14,1,1,4,11,15,9995, , , ,1,1,2,5,90,2,1,4,2,1,0.9217024792696844,-0.3054021187775302,3
194,14,2,1,4,11,15,9995, , , ,1,3,4,90, ,2,1,4,2,1,0.9217024792696844,-0.3054021187775302,3
194,15,1,1,4,11,12,9995, , , ,1,1,2,90, ,2,1,4,1,2,0.9217024792696844,-0.3600500825756542,3
194,15,2,1,4,11,12,9995, , , ,1,3,90, , ,2,1,4,1,2,0.9217024792696844,-0.3600500825756542,3
194,16,1,1,6,12,96,9995, , , ,2, , , , ,2,1,4,3,2,0.9217024792696844,0.08475389610521479,4
194,16,2,1,6,12,96,9995, , , ,2, , , , ,2,1,4,3,2,0.9217024792696844,0.08475389610521479,4
194,17,1,1,95,12,13,9995, , , ,1,1,2,90, ,5,1,4,3,2,0.9217024792696844,1.0494318309073571,5
194,17,2,1,95,12,96,9995, , , ,1,3,90, , ,5,1,4,3,2,0.9217024792696844,1.0494318309073571,5
194,17,3,1,7,12,14,9995, , , ,1,4,90, , ,5,1,4,3,2,0.9217024792696844,1.0494318309073571,5
194,17,4,1,7,12,96,9995, , , ,1,5,90, , ,5,1,4,3,2,0.9217024792696844,1.0494318309073571,5
194,17,5,1,7,12,96,9995, , , ,1,6,90, , ,5,1,4,3,2,0.9217024792696844,1.0494318309073571,5
194,18,1,1,4,12,96,9995, , , ,2, , , , ,2,1,4,1,1,0.9217024792696844,-0.531060501829562,1
194,18,2,1,4,11,96,9995, , , ,2, , , , ,2,1,4,1,1,0.9217024792696844,-0.531060501829562,1
194,19,1,1,3,12,96,9995, , , ,1,1,2,90, ,4,1,4,1,1,0.9217024792696844,-0.3325682859314134,3
194,19,2,1,3,12,96,9995, , , ,1,4,90, , ,4,1,4,1,1,0.9217024792696844,-0.3325682859314134,3
194,19,3,1,3,12,96,9995, , , ,1,5,6,7,90,4,1,4,1,1,0.9217024792696844,-0.3325682859314134,3
194,19,4,1,3,12,96,9995, , , ,1,8,9,90, ,4,1,4,1,1,0.9217024792696844,-0.3325682859314134,3
194,20,1,1,8,12,96,9995, , , ,1,1,2,5,90,3,1,4,3,2,0.9217024792696844,-0.5190449877448676,2
194,20,2,1,8,12,96,9995, , , ,1,3,6,90, ,3,1,4,3,2,0.9217024792696844,-0.5190449877448676,2
194,20,3,1,8,12,96,9995, , , ,1,4,90, , ,3,1,4,3,2,0.9217024792696844,-0.5190449877448676,2
194,22,1,1,4,11,14,9995, , , ,1,1,2,90, ,2,1,4,3,2,0.9217024792696844,-0.4779578940087447,2
194,22,2,1,4,11,14,9995, , , ,1,3,4,90, ,2,1,4,3,2,0.9217024792696844,-0.4779578940087447,2
194,23,1,1,4,11,14,9995, , , ,1,1,90, , ,1,1,4,2,2,0.9217024792696844,-0.39965779624107456,3
194,24,1,1,5,11,14,9995, , , ,1,1,90, , ,3,1,4,3,2,0.9217024792696844,0.08229529124156908,4
194,24,2,1,5,11,14,9995, , , ,1,2,3,7,90,3,1,4,3,2,0.9217024792696844,0.08229529124156908,4
194,24,3,1,5,11,14,9995, , , ,1,4,5,6,90,3,1,4,3,2,0.9217024792696844,0.08229529124156908,4
194,25,1,1,4,11,14,9995, , , ,1,1,90, , ,2,1,4,2,2,0.9217024792696844,-0.4664578834068113,2
194,25,2,1,4,11,14,9995, , , ,1,2,90, , ,2,1,4,2,2,0.9217024792696844,-0.4664578834068113,2
195,1,1,1,3,13,21,9995, , , ,1,1,2,90, ,3,1,4,3,2,0.6390516688850792,0.06065986844678299,4
195,1,2,1,3,13,21,9995, , , ,1,4,90, , ,3,1,4,3,2,0.6390516688850792,0.06065986844678299,4
195,1,3,1,3,13,21,9995, , , ,1,6,90, , ,3,1,4,3,2,0.6390516688850792,0.06065986844678299,4
195,2,1,1,3,13,15,9995, , , ,1,1,90, , ,1,1,4,1,1,0.6390516688850792,-0.5866569215438696,1
195,4,1,1,3,12,15,9995, , , ,1,1,2,90, ,3,1,4,1,2,0.6390516688850792,0.648366197167162,5
195,4,2,1,3,12,15,9995, , , ,1,3,4,90, ,3,1,4,1,2,0.6390516688850792,0.648366197167162,5
195,4,3,1,3,12,15,9995, , , ,1,5,90, , ,3,1,4,1,2,0.6390516688850792,0.648366197167162,5
195,6,1,2,95,12,12,9995, , , ,1,1,2,5,90,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,2,2,12,12,21,9995, , , ,1,3,0,90, ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,3,2,98,12,32,350, , , ,1,4,90, , ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,4,2,3,12,15,9995, , , ,2, , , , ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,5,2,3,12,15,9995, , , ,2, , , , ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,6,1,3,12,15,9995, , , ,2, , , , ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,7,1,3,12,15,9995, , , ,2, , , , ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,6,8,1,3,12,15,9995, , , ,2, , , , ,8,1,4,3,2,0.6390516688850792,0.6374926515112093,5
195,7,1,1,4,11,15,9995, , , ,1,1,2,3,90,3,1,4,2,4,0.6390516688850792,-0.3558696998662816,3
195,7,2,1,4,11,15,9995, , , ,2, , , , ,3,1,4,2,4,0.6390516688850792,-0.3558696998662816,3
195,7,3,1,4,11,15,9995, , , ,2, , , , ,3,1,4,2,4,0.6390516688850792,-0.3558696998662816,3
195,8,1,1,4,11,15,9995, , , ,1,1,2,90, ,4,1,4,3,2,0.6390516688850792,1.210180548415314,5
195,8,2,1,4,11,15,9995, , , ,1,3,7,90, ,4,1,4,3,2,0.6390516688850792,1.210180548415314,5
195,8,3,1,4,11,15,9995, , , ,2, , , , ,4,1,4,3,2,0.6390516688850792,1.210180548415314,5
195,8,4,1,4,11,15,9995, , , ,2, , , , ,4,1,4,3,2,0.6390516688850792,1.210180548415314,5
195,9,1,2,3,12,13,9995, , , ,1,1,90, , ,4,1,4,1,1,0.6390516688850792,-0.150325257019307,4
