HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN12_5,TN12_6,TN2,HH6,HH7,helevel,ethnicity,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
24,26,2,2,12,95, , , ,1,3,4,90, , , ,3,1,1,3,1,0.47141925985730554,1.3666609025537895,5,0.996831658987113,5, , 
24,26,3,2,12,95, , , ,2, , , , , , ,3,1,1,3,1,0.47141925985730554,1.3666609025537895,5,0.996831658987113,5, , 
24,27,1,1,11,24, , , ,1,3,90, , , , ,1,1,1,3,6,0.47141925985730554,1.7729441089349276,5,1.3851567143379622,5, , 
24,28,1,1,13,95, , , ,1,1,90, , , , ,2,1,1,3,1,0.47141925985730554,2.144747701067757,5,1.7405261911633978,5, , 
24,28,2,1,13,95, , , ,2, , , , , , ,2,1,1,3,1,0.47141925985730554,2.144747701067757,5,1.7405261911633978,5, , 
24,29,1,1,11,95, , , ,1,1,2,90, , , ,3,1,1,3,1,0.47141925985730554,1.108213391085926,5,0.7498078031649823,5, , 
24,29,2,1,11,95, , , ,1,0,90, , , , ,3,1,1,3,1,0.47141925985730554,1.108213391085926,5,0.7498078031649823,5, , 
24,29,3,1,11,95, , , ,1,0,90, , , , ,3,1,1,3,1,0.47141925985730554,1.108213391085926,5,0.7498078031649823,5, , 
24,30,1,1,11,24, , , ,1,9,8,90, , , ,1,1,1,3,1,0.47141925985730554,1.0816122486893864,5,0.7243824596329598,5, , 
25,1,1,1,11,6, , , ,1,1,2,3,4,90,90,2,1,1,2,1,0.8948975780342072,0.2801686101174197,4,-0.04163651536027638,4, , 
25,1,2,1,11,1, , , ,2, , , , , , ,2,1,1,2,1,0.8948975780342072,0.2801686101174197,4,-0.04163651536027638,4, , 
25,2,1,1,11,18, , , ,1,2,3,90, , , ,1,1,1,3,6,0.8948975780342072,0.5635779923691512,4,0.22924586993479765,4, , 
25,6,1,1,11,4, , , ,1,1,2,5,90, , ,2,1,1,3,1,0.8948975780342072,0.7266430617862707,5,0.385103289371893,4, , 
25,6,2,1,11,4, , , ,1,3,4,90, , , ,2,1,1,3,1,0.8948975780342072,0.7266430617862707,5,0.385103289371893,4, , 
25,9,1,2,11,95, , , ,1,1,2,8,90, , ,2,1,1,2,1,0.8948975780342072,0.4366159863027793,4,0.10789571994378985,4, , 
25,9,2,2,11,95, , , ,2, , , , , , ,2,1,1,2,1,0.8948975780342072,0.4366159863027793,4,0.10789571994378985,4, , 
25,10,1,1,11,0, , , ,1,1,2,6,90, , ,2,1,1,3,1,0.8948975780342072,0.6697992620071775,5,0.3307720461679559,4, , 
25,10,2,1,11,0, , , ,1,3,5,4,90, , ,2,1,1,3,1,0.8948975780342072,0.6697992620071775,5,0.3307720461679559,4, , 
25,11,1,1,11,95, , , ,1,1,90, , , , ,1,1,1,2,1,0.8948975780342072,0.6171645744598804,5,0.28046386794607686,4, , 
25,14,1,1,12,12, , , ,1,1,2,90, , , ,3,1,1,3,6,0.8948975780342072,0.7166964134218927,5,0.37559629347349727,4, , 
25,14,2,2,13,95, , , ,1,3,4,90, , , ,3,1,1,3,6,0.8948975780342072,0.7166964134218927,5,0.37559629347349727,4, , 
25,14,3,2,13,12, , , ,2, , , , , , ,3,1,1,3,6,0.8948975780342072,0.7166964134218927,5,0.37559629347349727,4, , 
25,17,1,1,13,95, , , ,1,2,90, , , , ,2,1,1,3,6,0.8948975780342072,-0.3881089257172247,3,-0.6803754713811895,3, , 
25,17,2,1,13,95, , , ,1,3,5,90, , , ,2,1,1,3,6,0.8948975780342072,-0.3881089257172247,3,-0.6803754713811895,3, , 
25,18,1,1,13,24, , , ,1,1,2,90, , , ,2,1,1,2,1,0.8948975780342072,-0.05489202133459509,4,-0.36188710955400827,4, , 
25,18,2,1,13,24, , , ,2, , , , , , ,2,1,1,2,1,0.8948975780342072,-0.05489202133459509,4,-0.36188710955400827,4, , 
25,22,1,1,12,95, , , ,1,1,90, , , , ,2,1,1,2,6,0.8948975780342072,0.7877038340307054,5,0.44346511036072755,4, , 
25,22,2,1,12,1, , , ,1,2,3,90, , , ,2,1,1,2,6,0.8948975780342072,0.7877038340307054,5,0.44346511036072755,4, , 
25,23,1,1,12,95, , , ,1,1,2,90, , , ,1,1,1,2,1,0.8948975780342072,0.09462130075819358,4,-0.21898243575632967,4, , 
25,24,1,1,12,2, , , ,1,1,90, , , , ,1,1,1,2,1,0.8948975780342072,0.0424947324165309,4,-0.2688049541833816,4, , 
25,25,1,1,11,4, , , ,1,1,2,3,90, , ,1,1,1,2,6,0.8948975780342072,0.8921761479008437,5,0.5433196365362306,5, , 
25,29,1,1,11,95, , , ,1,1,2,3,90, , ,2,1,1,3,1,0.8948975780342072,1.2495654611414677,5,0.8849119609695801,5, , 
25,29,2,1,11,95, , , ,2, , , , , , ,2,1,1,3,1,0.8948975780342072,1.2495654611414677,5,0.8849119609695801,5, , 
25,30,1,2,11,95, , , ,1,1,2,3,90, , ,1,1,1,3,6,0.8948975780342072,1.5440994635112428,5,1.1664272463088758,5, , 
26,1,1,1,13,12, , , ,1,1,2,90, , , ,4,2,1,2,1,1.24808990309919,-0.365134118082326,3, , ,-0.051443090484604444,3
26,1,2,1,13,12, , , ,1,3,4,90, , , ,4,2,1,2,1,1.24808990309919,-0.365134118082326,3, , ,-0.051443090484604444,3
26,1,3,1,13,12, , , ,1,7,8,10,90, , ,4,2,1,2,1,1.24808990309919,-0.365134118082326,3, , ,-0.051443090484604444,3
26,1,4,1,13,12, , , ,1,5,6,90, , , ,4,2,1,2,1,1.24808990309919,-0.365134118082326,3, , ,-0.051443090484604444,3
26,3,1,2,13,12, , , ,1,1,2,90, , , ,1,2,1,2,1,1.24808990309919,-0.992052805995833,1, , ,-0.8303779726520799,1
26,9,1,1,11,0, , , ,1,1,2,5,90, , ,1,2,1,2,1,1.24808990309919,-1.3496279334596277,1, , ,-1.2746584593353194,1
26,13,1,1,11,2, , , ,1,1,2,90, , , ,2,2,1,2,1,1.24808990309919,-0.4291952101100159,3, , ,-0.1310378132646547,3
26,13,2,1,11,2, , , ,2, , , , , , ,2,2,1,2,1,1.24808990309919,-0.4291952101100159,3, , ,-0.1310378132646547,3
26,14,1,1,11,95, , , ,1,1,2,7,90, , ,2,2,1,1,1,1.24808990309919,-1.0501467737490988,1, , ,-0.9025586538136763,1
26,14,2,1,12,95, , , ,1,3,4,5,90, , ,2,2,1,1,1,1.24808990309919,-1.0501467737490988,1, , ,-0.9025586538136763,1
26,15,1,2,13,95, , , ,1,1,90, , , , ,2,2,1,2,1,1.24808990309919,-0.9744504265487505,1, , ,-0.8085073415402314,1
26,15,2,2,13,95, , , ,1,2,3,4,90, , ,2,2,1,2,1,1.24808990309919,-0.9744504265487505,1, , ,-0.8085073415402314,1
26,16,1,1,12,95, , , ,1,13,12,11,10,90,90,3,2,1,2,1,1.24808990309919,-0.9661343534997625,1, , ,-0.7981747744858524,1
26,16,2,1,12,95, , , ,1,2,1,90, , , ,3,2,1,2,1,1.24808990309919,-0.9661343534997625,1, , ,-0.7981747744858524,1
26,16,3,1,12,95, , , ,2, , , , , , ,3,2,1,2,1,1.24808990309919,-0.9661343534997625,1, , ,-0.7981747744858524,1
26,17,1,2,12,95, , , ,1,1,90, , , , ,3,2,1,2,1,1.24808990309919,-0.878782447568634,1, , ,-0.6896416459233244,1
26,17,2,2,12,95, , , ,1,3,4,6,8,90,90,3,2,1,2,1,1.24808990309919,-0.878782447568634,1, , ,-0.6896416459233244,1
26,17,3,2,13,95, , , ,1,5,7,90, , , ,3,2,1,2,1,1.24808990309919,-0.878782447568634,1, , ,-0.6896416459233244,1
26,18,1,1,13,4, , , ,1,2,7,90, , , ,1,2,1,2,1,1.24808990309919,-0.6667396330731605,2, , ,-0.4261823681767998,2
26,19,1,1,12,95, , , ,1,2,3,4,90, , ,1,2,1,1,1,1.24808990309919,-1.0424254771975017,1, , ,-0.892965085563836,1
26,20,1,1,11,15, , , ,1,1,90, , , , ,1,2,1,2,1,1.24808990309919,-1.1356036664521274,1, , ,-1.0087372634665057,1
26,23,1,1,11,17, , , ,1,1,2,3,90, , ,1,2,1,2,1,1.24808990309919,-1.0493798937330148,1, , ,-0.9016058195682127,1
26,24,1,1,12,1, , , ,1,1,2,90, , , ,1,2,1,3,1,1.24808990309919,-0.7231387281431996,2, , ,-0.4962572013564323,2
26,25,1,2,12,95, , , ,1,1,2,90, , , ,6,2,1,3,1,1.24808990309919,1.4708409950289183,5, , ,2.229722052563467,5
26,25,2,2,12,99, , , ,1,5,90, , , , ,6,2,1,3,1,1.24808990309919,1.4708409950289183,5, , ,2.229722052563467,5
26,25,3,2,12,95, , , ,1,6,90, , , , ,6,2,1,3,1,1.24808990309919,1.4708409950289183,5, , ,2.229722052563467,5
26,25,4,2,11,9, , , ,1,7,90, , , , ,6,2,1,3,1,1.24808990309919,1.4708409950289183,5, , ,2.229722052563467,5
26,25,5,2,11,25, , , ,1,8,90, , , , ,6,2,1,3,1,1.24808990309919,1.4708409950289183,5, , ,2.229722052563467,5
26,25,6,2,11,9, , , ,1,9,90, , , , ,6,2,1,3,1,1.24808990309919,1.4708409950289183,5, , ,2.229722052563467,5
26,27,1,1,11,7, , , ,1,1,90, , , , ,2,2,1,2,1,1.24808990309919,-0.8560026007616598,1, , ,-0.661338107313814,1
26,27,2,1,11,9, , , ,1,2,11,90, , , ,2,2,1,2,1,1.24808990309919,-0.8560026007616598,1, , ,-0.661338107313814,1
26,28,1,1,11,95, , , ,1,1,2,3,90, , ,1,2,1,3,1,1.24808990309919,-1.1864299448373035,1, , ,-1.071887974919584,1
27,1,1,1,11,24, , , ,1,2,6,7,90, , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,1,2,1,12,24, , , ,1,1,90, , , , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,1,3,1,12,24, , , ,1,3,8,90, , , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,1,4,1,12,24, , , ,1,4,90, , , , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,1,5,1,12,24, , , ,1,5,90, , , , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,1,6,1,12,24, , , ,2, , , , , , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,1,7,1,12,24, , , ,2, , , , , , ,7,2,1,3,6,0.6427663000960829,-0.5914332739471554,3, , ,-0.33261560887743546,3
27,2,1,1,11,12, , , ,1,1,2,90, , , ,2,2,1,2,1,0.6427663000960829,-0.46290517323615415,3, , ,-0.17292181937542983,3
27,2,2,1,11,12, , , ,1,3,4,90, , , ,2,2,1,2,1,0.6427663000960829,-0.46290517323615415,3, , ,-0.17292181937542983,3
27,3,1,2,11,98, , , ,1,1,2,90, , , ,2,2,1,3,1,0.6427663000960829,-0.23267540653325108,3, , ,0.11313441033280475,4
27,3,2,2,11,98, , , ,1,3,90, , , , ,2,2,1,3,1,0.6427663000960829,-0.23267540653325108,3, , ,0.11313441033280475,4
27,5,1,1,12,18, , , ,1,5,6,90, , , ,2,2,1,3,1,0.6427663000960829,-0.5814823267961788,3, , ,-0.3202517409693056,3
27,5,2,1,12,18, , , ,1,2,4,90, , , ,2,2,1,3,1,0.6427663000960829,-0.5814823267961788,3, , ,-0.3202517409693056,3
27,6,1,1,11,95, , , ,2, , , , , , ,2,2,1,2,1,0.6427663000960829,-1.3243915525487204,1, , ,-1.2433027225066815,1
27,6,2,1,11,95, , , ,2, , , , , , ,2,2,1,2,1,0.6427663000960829,-1.3243915525487204,1, , ,-1.2433027225066815,1
27,7,1,1,13,95, , , ,1,8,10,90, , , ,5,2,1,3,6,0.6427663000960829,0.2542736530719145,4, , ,0.7181596164364759,4
27,7,2,1,13,95, , , ,1,5,7,90, , , ,5,2,1,3,6,0.6427663000960829,0.2542736530719145,4, , ,0.7181596164364759,4
27,7,3,1,13,95, , , ,1,9,6,90, , , ,5,2,1,3,6,0.6427663000960829,0.2542736530719145,4, , ,0.7181596164364759,4
27,7,4,1,12,12, , , ,1,1,2,90, , , ,5,2,1,3,6,0.6427663000960829,0.2542736530719145,4, , ,0.7181596164364759,4
27,7,5,1,12,12, , , ,1,3,4,90, , , ,5,2,1,3,6,0.6427663000960829,0.2542736530719145,4, , ,0.7181596164364759,4
27,8,1,1,11,24, , , ,1,1,90, , , , ,1,2,1,2,1,0.6427663000960829,-1.038800356685058,1, , ,-0.8884609403315398,1
27,9,1,1,11,6, , , ,1,6,7,90, , , ,3,2,1,2,6,0.6427663000960829,-0.7139299615456997,2, , ,-0.4848154790680053,2
27,9,2,1,11,6, , , ,1,2,8,90, , , ,3,2,1,2,6,0.6427663000960829,-0.7139299615456997,2, , ,-0.4848154790680053,2
27,9,3,1,11,6, , , ,1,3,5,90, , , ,3,2,1,2,6,0.6427663000960829,-0.7139299615456997,2, , ,-0.4848154790680053,2
27,10,1,1,12,24, , , ,1,1,2,90, , , ,2,2,1,2,1,0.6427663000960829,-0.812247089630648,2, , ,-0.6069726934824838,2
27,10,2,1,12,24, , , ,1,7,90, , , , ,2,2,1,2,1,0.6427663000960829,-0.812247089630648,2, , ,-0.6069726934824838,2
27,11,1,1,12,12, , , ,1,1,90, , , , ,3,2,1,2,1,0.6427663000960829,-0.2988498038891135,3, , ,0.030913944743487583,4
27,11,2,1,12,12, , , ,1,2,90, , , , ,3,2,1,2,1,0.6427663000960829,-0.2988498038891135,3, , ,0.030913944743487583,4
27,11,3,1,12,12, , , ,1,4,5,6,7,90,90,3,2,1,2,1,0.6427663000960829,-0.2988498038891135,3, , ,0.030913944743487583,4
27,12,1,1,12,24, , , ,1,1,90, , , , ,2,2,1,2,1,0.6427663000960829,-0.6219411803893744,2, , ,-0.37052111874321375,3
27,12,2,1,12,24, , , ,1,2,90, , , , ,2,2,1,2,1,0.6427663000960829,-0.6219411803893744,2, , ,-0.37052111874321375,3
27,13,1,1,12,12, , , ,1,1,90, , , , ,2,2,1,2,1,0.6427663000960829,-0.44625571609372067,3, , ,-0.1522351766138998,3
27,13,2,1,12,12, , , ,1,2,6,7,8,90,90,2,2,1,2,1,0.6427663000960829,-0.44625571609372067,3, , ,-0.1522351766138998,3
27,14,1,1,12,18, , , ,1,11,10,90, , , ,4,2,1,2,1,0.6427663000960829,0.3889225238341151,4, , ,0.885458349594688,5
27,14,2,1,12,18, , , ,1,1,2,90, , , ,4,2,1,2,1,0.6427663000960829,0.3889225238341151,4, , ,0.885458349594688,5
27,14,3,1,12,18, , , ,1,3,6,90, , , ,4,2,1,2,1,0.6427663000960829,0.3889225238341151,4, , ,0.885458349594688,5
27,14,4,1,12,6, , , ,2, , , , , , ,4,2,1,2,1,0.6427663000960829,0.3889225238341151,4, , ,0.885458349594688,5
27,15,1,1,11,3, , , ,2, , , , , , ,1,2,1,2,1,0.6427663000960829,-1.4990800711850367,1, , ,-1.460349978081176,1
27,16,1,1,11,95, , , ,1,1,90, , , , ,1,2,1,1,1,0.6427663000960829,-0.7891435719928062,2, , ,-0.5782669998481456,2
27,17,1,1,12,12, , , ,1,3,4,90, , , ,3,2,1,2,1,0.6427663000960829,-0.7450286295569459,2, , ,-0.52345499926404,2
27,17,2,1,11,24, , , ,1,1,2,90, , , ,3,2,1,2,1,0.6427663000960829,-0.7450286295569459,2, , ,-0.52345499926404,2
27,17,3,1,11,24, , , ,2, , , , , , ,3,2,1,2,1,0.6427663000960829,-0.7450286295569459,2, , ,-0.52345499926404,2
27,20,1,1,21,95, ,2, ,1,1,90, , , , ,2,2,1,1,1,0.6427663000960829,-0.8033309078925777,2, , ,-0.5958945024739463,2
27,20,2,1,21,95, ,2, ,1,4,90, , , , ,2,2,1,1,1,0.6427663000960829,-0.8033309078925777,2, , ,-0.5958945024739463,2
27,21,1,1,11,24, , , ,1,3,4,5,6,90,90,1,2,1,2,1,0.6427663000960829,-1.3931194188001288,1, , ,-1.3286958260020247,1
27,23,1,1,12,18, , , ,1,1,2,11,90, , ,3,2,1,2,1,0.6427663000960829,-0.33400336335385045,3, , ,-0.012763703135482737,3
27,23,2,1,12,14, , , ,2, , , , , , ,3,2,1,2,1,0.6427663000960829,-0.33400336335385045,3, , ,-0.012763703135482737,3
27,23,3,1,12,1, , , ,2, , , , , , ,3,2,1,2,1,0.6427663000960829,-0.33400336335385045,3, , ,-0.012763703135482737,3
27,24,1,1,12,12, , , ,1,1,2,90, , , ,2,2,1,2,1,0.6427663000960829,-0.7614713774574153,2, , ,-0.5438848096131115,2
27,24,2,1,12,12, , , ,1,3,4,90, , , ,2,2,1,2,1,0.6427663000960829,-0.7614713774574153,2, , ,-0.5438848096131115,2
27,25,1,2,11,5, , , ,1,1,2,90, , , ,3,2,1,2,1,0.6427663000960829,-0.5100310927583922,3, , ,-0.23147490333638016,3
27,25,2,2,11,5, , , ,2, , , , , , ,3,2,1,2,1,0.6427663000960829,-0.5100310927583922,3, , ,-0.23147490333638016,3
27,25,3,2,11,1, , , ,2, , , , , , ,3,2,1,2,1,0.6427663000960829,-0.5100310927583922,3, , ,-0.23147490333638016,3
27,26,1,1,18,24, , , ,1,2,90, , , , ,1,2,1,2,1,0.6427663000960829,-0.5968668842950453,2, , ,-0.33936676930330173,3
27,28,1,1,11,11, , , ,1,2,7,8,90, , ,1,2,1,1,1,0.6427663000960829,-1.147976958420663,1, , ,-1.0241108500373763,1
27,30,1,1,12,18, , , ,2, , , , , , ,2,2,1,1,1,0.6427663000960829,-0.8138789018797745,2, , ,-0.6090001900406471,2
27,30,2,1,12,18, , , ,1,1,90, , , , ,2,2,1,1,1,0.6427663000960829,-0.8138789018797745,2, , ,-0.6090001900406471,2
28,1,1,1,11,17, , , ,1,1,2,90, , , ,4,2,1,3,1,3.1514270053254556,0.7240431531503667,5, , ,1.3018395373642233,5
28,1,2,1,11,17, , , ,2, , , , , , ,4,2,1,3,1,3.1514270053254556,0.7240431531503667,5, , ,1.3018395373642233,5
28,1,3,1,11,17, , , ,1,7,6,90, , , ,4,2,1,3,1,3.1514270053254556,0.7240431531503667,5, , ,1.3018395373642233,5
28,1,4,1,11,17, , , ,1,5,90, , , , ,4,2,1,3,1,3.1514270053254556,0.7240431531503667,5, , ,1.3018395373642233,5
28,3,1,1,11,95, , , ,1,2,6,90, , , ,2,2,1,2,1,3.1514270053254556,-1.199401249976619,1, , ,-1.0880045818018549,1
28,3,2,1,11,95, , , ,1,4,5,90, , , ,2,2,1,2,1,3.1514270053254556,-1.199401249976619,1, , ,-1.0880045818018549,1
28,4,1,1,11,95, , , ,1,1,2,90, , , ,2,2,1,2,1,3.1514270053254556,-0.7487288583815669,2, , ,-0.5280524651859627,2
28,4,2,1,12,95, , , ,1,3,4,90, , , ,2,2,1,2,1,3.1514270053254556,-0.7487288583815669,2, , ,-0.5280524651859627,2
28,6,1,1,12,7, , , ,1,1,2,8,90, , ,2,2,1,2,1,3.1514270053254556,-0.7467952919569671,2, , ,-0.5256500446422057,2
28,6,2,1,12,7, , , ,1,3,4,5,90, , ,2,2,1,2,1,3.1514270053254556,-0.7467952919569671,2, , ,-0.5256500446422057,2
28,8,1,2,11,6, , , ,1,1,90, , , , ,2,2,1,2,1,3.1514270053254556,-0.5916884249072503,2, , ,-0.3329326292293057,3
28,8,2,2,11,6, , , ,1,2,5,6,7,90,90,2,2,1,2,1,3.1514270053254556,-0.5916884249072503,2, , ,-0.3329326292293057,3
28,9,1,2,11,95, , , ,1,2,90, , , , ,2,2,1,1,1,3.1514270053254556,-0.7380799554296209,2, , ,-0.5148214000956981,2
28,9,2,2,11,28, , , ,1,4,7,6,8,90,90,2,2,1,1,1,3.1514270053254556,-0.7380799554296209,2, , ,-0.5148214000956981,2
28,10,1,1,12,2, , , ,1,1,2,90, , , ,2,2,1,2,1,3.1514270053254556,0.09347622465496952,4, , ,0.5183717837055007,4
28,10,2,1,12,2, , , ,1,3,4,90, , , ,2,2,1,2,1,3.1514270053254556,0.09347622465496952,4, , ,0.5183717837055007,4
28,11,1,1,11,24, , , ,1,1,2,6,90, , ,5,2,1,3,1,3.1514270053254556,0.2663781302195911,4, , ,0.733199205561031,4
28,11,2,1,11,24, , , ,1,3,90, , , , ,5,2,1,3,1,3.1514270053254556,0.2663781302195911,4, , ,0.733199205561031,4
28,11,3,1,11,24, , , ,1,4,5,90, , , ,5,2,1,3,1,3.1514270053254556,0.2663781302195911,4, , ,0.733199205561031,4
28,11,4,1,11,3, , , ,2, , , , , , ,5,2,1,3,1,3.1514270053254556,0.2663781302195911,4, , ,0.733199205561031,4
28,11,5,1,11,8, , , ,2, , , , , , ,5,2,1,3,1,3.1514270053254556,0.2663781302195911,4, , ,0.733199205561031,4
28,12,1,1,11,15, , , ,1,1,2,90, , , ,3,2,1,2,1,3.1514270053254556,-0.6880157539322074,2, , ,-0.4526175550899216,2
28,12,2,1,11,15, , , ,1,4,5,90, , , ,3,2,1,2,1,3.1514270053254556,-0.6880157539322074,2, , ,-0.4526175550899216,2
28,12,3,1,11,15, , , ,2, , , , , , ,3,2,1,2,1,3.1514270053254556,-0.6880157539322074,2, , ,-0.4526175550899216,2
28,13,1,1,11,6, , , ,1,1,2,90, , , ,1,2,1,2,1,3.1514270053254556,-1.0709491842220773,1, , ,-0.9284052643278687,1
28,15,1,1,11,12, , , ,1,1,7,90, , , ,3,2,1,3,1,3.1514270053254556,-0.5623605227454032,3, , ,-0.29649325287144335,3
28,15,2,1,11,12, , , ,1,5,6,90, , , ,3,2,1,3,1,3.1514270053254556,-0.5623605227454032,3, , ,-0.29649325287144335,3
28,15,3,1,11,12, , , ,1,3,4,90, , , ,3,2,1,3,1,3.1514270053254556,-0.5623605227454032,3, , ,-0.29649325287144335,3
28,16,1,1,12,95, , , ,1,1,90, , , , ,2,2,1,2,1,3.1514270053254556,-1.0747499899631614,1, , ,-0.9331276952094971,1
28,16,2,1,12,95, , , ,2, , , , , , ,2,2,1,2,1,3.1514270053254556,-1.0747499899631614,1, , ,-0.9331276952094971,1
28,17,1,2,98,12,8,2, ,1,1,90, , , , ,1,2,1,2,1,3.1514270053254556,-1.0611484430031743,1, , ,-0.9162280245140297,1
28,18,1,2,11,4, , , ,1,1,5,4,90, , ,2,2,1,2,1,3.1514270053254556,-0.7281245994535053,2, , ,-0.5024520543038228,2
28,18,2,2,11,4, , , ,1,2,3,90, , , ,2,2,1,2,1,3.1514270053254556,-0.7281245994535053,2, , ,-0.5024520543038228,2
28,19,1,1,11,10, , , ,1,1,90, , , , ,3,2,1,9,1,3.1514270053254556,0.31701574524078513,4, , ,0.796115506271495,5
28,19,2,1,11,10, , , ,1,2,12,90, , , ,3,2,1,9,1,3.1514270053254556,0.31701574524078513,4, , ,0.796115506271495,5
28,19,3,1,11,10, , , ,1,11,10,9,90, , ,3,2,1,9,1,3.1514270053254556,0.31701574524078513,4, , ,0.796115506271495,5
28,20,1,2,11,18, , , ,1,6,90, , , , ,3,2,1,3,1,3.1514270053254556,1.574609592009529,5, , ,2.358652616319333,5
28,20,2,2,11,18, , , ,1,7,90, , , , ,3,2,1,3,1,3.1514270053254556,1.574609592009529,5, , ,2.358652616319333,5
28,20,3,2,21,24, ,1,6,1,1,2,9,90, , ,3,2,1,3,1,3.1514270053254556,1.574609592009529,5, , ,2.358652616319333,5
28,21,1,1,12,18, , , ,1,1,2,3,90, , ,2,2,1,2,1,3.1514270053254556,-0.6302288188760861,2, , ,-0.3808183563795307,2
28,21,2,1,12,18, , , ,2, , , , , , ,2,2,1,2,1,3.1514270053254556,-0.6302288188760861,2, , ,-0.3808183563795307,2
28,22,1,1,11,24, , , ,1,1,2,7,90, , ,3,2,1,2,1,3.1514270053254556,-0.7823512755611055,2, , ,-0.5698276970762313,2
28,22,2,1,11,24, , , ,1,3,4,90, , , ,3,2,1,2,1,3.1514270053254556,-0.7823512755611055,2, , ,-0.5698276970762313,2
28,22,3,1,11,24, , , ,1,5,6,8,90, , ,3,2,1,2,1,3.1514270053254556,-0.7823512755611055,2, , ,-0.5698276970762313,2
28,25,1,1,11,28, , , ,1,1,2,90, , , ,1,2,1,3,1,3.1514270053254556,-0.7264200564463975,2, , ,-0.5003341911231769,2
28,26,1,1,12,19, , , ,1,1,90, , , , ,2,2,1,1,1,3.1514270053254556,-0.7296825673258263,2, , ,-0.5043878005886975,2
28,26,2,1,12,19, , , ,1,2,3,90, , , ,2,2,1,1,1,3.1514270053254556,-0.7296825673258263,2, , ,-0.5043878005886975,2
28,27,1,1,12,98, , , ,1,1,90, , , , ,2,2,1,2,1,3.1514270053254556,-0.5793960615780058,3, , ,-0.317659594996921,3
28,27,2,1,12,98, , , ,1,2,9,10,11,12,90,2,2,1,2,1,3.1514270053254556,-0.5793960615780058,3, , ,-0.317659594996921,3
28,28,1,1,11,95, , , ,1,6,7,90, , , ,3,2,1,2,1,3.1514270053254556,-0.5021339942102758,3, , ,-0.22166290435527686,3
28,28,2,1,11,95, , , ,1,1,2,90, , , ,3,2,1,2,1,3.1514270053254556,-0.5021339942102758,3, , ,-0.22166290435527686,3
28,28,3,1,11,95, , , ,1,3,4,5,90, , ,3,2,1,2,1,3.1514270053254556,-0.5021339942102758,3, , ,-0.22166290435527686,3
28,29,1,1,11,95, , , ,1,1,2,6,90, , ,2,2,1,2,1,3.1514270053254556,-0.9840984297209588,1, , ,-0.820494807154165,1
28,29,2,1,11,95, , , ,1,3,4,5,90, , ,2,2,1,2,1,3.1514270053254556,-0.9840984297209588,1, , ,-0.820494807154165,1
28,30,1,1,12,14, , , ,1,1,2,90, , , ,2,2,1,2,1,3.1514270053254556,0.6397432090681426,5, , ,1.1970984149884436,5
28,30,2,1,12,16, , , ,1,3,4,5,90, , ,2,2,1,2,1,3.1514270053254556,0.6397432090681426,5, , ,1.1970984149884436,5
29,2,1,1,11,95, , , ,1,4,5,6,90, , ,3,2,1,2,1,1.5476314798429955,0.7793130031413994,5, , ,1.3705113044054362,5
29,2,2,1,11,95, , , ,1,7,8,90, , , ,3,2,1,2,1,1.5476314798429955,0.7793130031413994,5, , ,1.3705113044054362,5
29,2,3,1,11,95, , , ,1,1,90, , , , ,3,2,1,2,1,1.5476314798429955,0.7793130031413994,5, , ,1.3705113044054362,5
29,4,1,1,11,95, , , ,1,2,5,6,90, , ,2,2,1,2,1,1.5476314798429955,-0.7872720467438106,2, , ,-0.5759416643183473,2
29,4,2,1,11,95, , , ,1,3,4,90, , , ,2,2,1,2,1,1.5476314798429955,-0.7872720467438106,2, , ,-0.5759416643183473,2
29,5,1,1,11,95, , , ,1,1,2,90, , , ,2,2,1,3,1,1.5476314798429955,-0.8331763592023377,1, , ,-0.6329769240820423,2
29,5,2,1,11,95, , , ,2, , , , , , ,2,2,1,3,1,1.5476314798429955,-0.8331763592023377,1, , ,-0.6329769240820423,2
29,7,1,1,11,95, , , ,1,2,1,90, , , ,3,2,1,3,1,1.5476314798429955,0.5751469710844657,4, , ,1.1168387832493758,5
29,7,2,1,11,95, , , ,1,3,5,90, , , ,3,2,1,3,1,1.5476314798429955,0.5751469710844657,4, , ,1.1168387832493758,5
29,7,3,1,11,95, , , ,1,4,90, , , , ,3,2,1,3,1,1.5476314798429955,0.5751469710844657,4, , ,1.1168387832493758,5
29,9,1,1,11,0, , , ,1,1,2,90, , , ,3,2,1,3,1,1.5476314798429955,-0.39097005720639383,3, , ,-0.08354376731124313,3
29,9,2,1,11,0, , , ,1,3,90, , , , ,3,2,1,3,1,1.5476314798429955,-0.39097005720639383,3, , ,-0.08354376731124313,3
