HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,religion,hhweight,wscore,windex5
55,6,2,1,12,24, , , ,1,3,14,90, ,5,2,4,3,1,0.875170330955666,3.4982186078911015,5
55,6,3,1,12,24, , , ,1,5,9,13,90,5,2,4,3,1,0.875170330955666,3.4982186078911015,5
55,6,4,1,13,24, , , ,1,6,7,10,11,5,2,4,3,1,0.875170330955666,3.4982186078911015,5
55,6,5,1,13,24, , , ,2, , , , ,5,2,4,3,1,0.875170330955666,3.4982186078911015,5
55,8,1,1,28,4, ,2, ,1,1,2,4,90,1,2,4,3,1,0.875170330955666,3.7369871054465262,5
55,9,1,2,18,17, , , ,1,2,3,6,90,2,2,4,3,1,0.875170330955666,2.6764365660383174,5
55,9,2,2,18,17, , , ,1,1,4,5,90,2,2,4,3,1,0.875170330955666,2.6764365660383174,5
55,11,1,1,13,95, , , ,1,1,0,90, ,1,2,4,3,1,0.875170330955666,5.17327641661309,5
55,12,1,1,12,24, , , ,1,1,90, , ,1,2,4,2,1,0.875170330955666,2.338520170822029,5
55,14,1,1,12,18, , , ,2, , , , ,2,2,4,2,1,0.875170330955666,3.2906549166012526,5
55,14,2,1,12,18, , , ,2, , , , ,2,2,4,2,1,0.875170330955666,3.2906549166012526,5
55,15,1,1,18,17, , , ,1,1,5,6,90,2,2,4,1,1,0.875170330955666,3.150303480354734,5
55,15,2,1,18,17, , , ,1,2,7,90, ,2,2,4,1,1,0.875170330955666,3.150303480354734,5
55,16,1,1,18,18, , , ,1,2,3,90, ,2,2,4,3,1,0.875170330955666,2.4974487739342455,5
55,16,2,2,12,95, , , ,2, , , , ,2,2,4,3,1,0.875170330955666,2.4974487739342455,5
55,17,1,1,13,1, , , ,1,8,90, , ,2,2,4,3,2,0.875170330955666,2.7805001559480758,5
55,17,2,2,13,1, , , ,1,7,3,90, ,2,2,4,3,2,0.875170330955666,2.7805001559480758,5
55,20,1,1,13,24, , , ,1,1,90, , ,3,2,4,3,1,0.875170330955666,2.4286736283824357,5
55,20,2,1,13,24, , , ,2, , , , ,3,2,4,3,1,0.875170330955666,2.4286736283824357,5
55,20,3,1,13,36, , , ,1,3,4,90, ,3,2,4,3,1,0.875170330955666,2.4286736283824357,5
55,21,1,1,12,17, , , ,1,2,3,5,90,1,2,4,2,1,0.875170330955666,3.0392177399811318,5
55,22,1,1,13,6, , , ,1,1,2,4,90,2,2,4,3,2,0.875170330955666,4.164081914372688,5
55,22,2,2,13,6, , , ,1,3,5,90, ,2,2,4,3,2,0.875170330955666,4.164081914372688,5
55,23,1,1,13,12, , , ,1,1,2,3,90,1,2,4,2,1,0.875170330955666,2.305816354956071,5
55,24,1,1,18,12, , , ,1,3,4,90, ,1,2,4,9,3,0.875170330955666,4.167214806707579,5
56,1,1,1,12,12, , , ,1,1,90, , ,2,2,4,2,3,2.0764153948523933,0.03605959706196055,4
56,1,2,2,12,12, , , ,2, , , , ,2,2,4,2,3,2.0764153948523933,0.03605959706196055,4
56,2,1,1,12,12, , , ,1,1,2,90, ,1,2,4,1,3,2.0764153948523933,-0.3446912369424237,3
56,4,1,1,12,26, , , ,1,1,2,3,90,2,2,4,2,3,2.0764153948523933,-0.4319298428009079,2
56,4,2,2,12,26, , , ,2, , , , ,2,2,4,2,3,2.0764153948523933,-0.4319298428009079,2
56,5,1,1,13,14, , , ,1,1,7,8,9,1,2,4,1,3,2.0764153948523933,-0.6092508307026026,1
56,8,1,2,13,98, , , ,1,1,90, , ,1,2,4,2,1,2.0764153948523933,-0.5320386767371037,2
56,9,1,1,12,12, , , ,1,1,90, , ,2,2,4,1,3,2.0764153948523933,-0.5461319989216399,2
56,9,2,1,12,12, , , ,2, , , , ,2,2,4,1,3,2.0764153948523933,-0.5461319989216399,2
56,10,1,2,11,5, , , ,2, , , , ,1,2,4,2,3,2.0764153948523933,-0.6331255510412098,1
56,11,1,1,13,98, , , ,1,1,2,3,4,1,2,4,1,3,2.0764153948523933,-0.025696554081670514,4
56,13,1,1,12,12, , , ,2, , , , ,1,2,4,2,3,2.0764153948523933,-0.3216608641305693,3
56,14,1,1,12,12, , , ,1,1,90, , ,1,2,4,2,3,2.0764153948523933,0.06516304234122623,4
56,15,1,1,13,23, , , ,1,1,2,7,6,1,2,4,2,3,2.0764153948523933,0.055288387512905685,4
56,16,1,2,13,15, , , ,1,1,2,3,4,1,2,4,2,3,2.0764153948523933,-0.4402138321406207,2
56,17,1,1,12,10, , , ,2, , , , ,1,2,4,2,1,2.0764153948523933,0.43668503044628004,5
56,19,1,1,12,24, , , ,2, , , , ,1,2,4,2,3,2.0764153948523933,-0.3694989501501423,3
56,20,1,2,13,24, , , ,1,1,90, , ,1,2,4,2,1,2.0764153948523933,-0.5320386767371037,2
56,21,1,2,12,24, , , ,2, , , , ,1,2,4,1,1,2.0764153948523933,-0.22925196963861558,3
56,23,1,2,12,12, , , ,2, , , , ,1,2,4,1,3,2.0764153948523933,0.04677418174801195,4
57,2,1,1,13,95, , , ,2, , , , ,1,2,4,1,3,0.8821590473545894,0.4735686165365231,5
57,3,1,1,11,95, , , ,1,1,2,3,90,1,2,4,2,3,0.8821590473545894,0.030811975952577925,4
57,4,1,2,13,12, , , ,1,1,2,5,90,1,2,4,2,1,0.8821590473545894,0.11386489831926627,4
57,5,1,1,13,15, , , ,2, , , , ,1,2,4,1,1,0.8821590473545894,-0.31445759980822735,3
57,6,1,1,13,4, , , ,1,2,3,4,90,1,2,4,1,1,0.8821590473545894,-0.23683676992166394,3
57,8,1,1,12,12, , , ,1,1,2,90, ,1,2,4,1,3,0.8821590473545894,-0.26871899030470403,3
57,10,1,1,13,95, , , ,1,1,2,3,90,1,2,4,3,1,0.8821590473545894,1.846088573523683,5
57,11,1,1,12,12, , , ,1,1,2,3,4,1,2,4,1,3,0.8821590473545894,0.15494582863900178,4
57,14,1,1,13,12, , , ,1,1,2,90, ,1,2,4,2,3,0.8821590473545894,0.3754874008886532,4
57,16,1,1,13,95, , , ,1,2,4,5,6,1,2,4,1,3,0.8821590473545894,-0.6920757069976117,1
57,18,1,1,13,95, , , ,1,1,2,3,90,1,2,4,3,1,0.8821590473545894,-0.009061982531893178,4
57,19,1,2,12,12, , , ,1,1,2,90, ,1,2,4,2,1,0.8821590473545894,0.609559465565079,5
57,22,1,1,13,95, , , ,2, , , , ,1,2,4,2,2,0.8821590473545894,0.15355925928536085,4
57,23,1,2,12,4, , , ,2, , , , ,1,2,4,3,1,0.8821590473545894,0.0209635856153152,4
57,24,1,1,13,3, , , ,1,1,2,90, ,2,2,4,3,1,0.8821590473545894,1.3672094219294009,5
57,24,2,2,98,2,8,2, ,1,3,4,5,6,2,2,4,3,1,0.8821590473545894,1.3672094219294009,5
57,25,1,2,13,12, , , ,2, , , , ,1,2,4,1,3,0.8821590473545894,0.2123974590900083,4
58,1,1,1,13,14, , , ,1,1,2,7,8,1,2,4,3,3,0.6697859200276532,-0.25715436979905293,3
58,2,1,1,13,12, , , ,1,1,2,4,5,2,2,4,1,3,0.6697859200276532,0.9404735548223622,5
58,2,2,1,21,7, ,2, ,2, , , , ,2,2,4,1,3,0.6697859200276532,0.9404735548223622,5
58,3,1,1,13,24, , , ,1,1,2,90, ,1,2,4,3,3,0.6697859200276532,0.057290708346200175,4
58,4,1,1,13,16, , , ,1,1,2,90, ,1,2,4,3,1,0.6697859200276532,0.14478255022063102,4
58,5,1,1,13,95, , , ,1,1,2,90, ,1,2,4,2,1,0.6697859200276532,-0.0586798626061593,4
58,6,1,1,13,24, , , ,1,3,4,2,90,1,2,4,1,1,0.6697859200276532,0.6908956006337942,5
58,11,1,2,13,3, , , ,1,6,7,90, ,1,2,4,1,3,0.6697859200276532,-0.16494071393053641,4
58,12,1,1,13,17, , , ,1,1,2,3,4,1,2,4,1,2,0.6697859200276532,0.49053275507192456,5
58,14,1,1,13,95, , , ,1,1,2,5,90,1,2,4,3,3,0.6697859200276532,-0.3271407235156744,3
58,15,1,1,13,8, , , ,2, , , , ,1,2,4,2,2,0.6697859200276532,-0.31323788487441523,3
58,16,1,1,13,95, , , ,1,1,2,7,90,1,2,4,3,2,0.6697859200276532,0.23332322353041565,4
58,17,1,1,13,12, , , ,1,2,4,90, ,2,2,4,1,3,0.6697859200276532,0.24821742705460179,4
58,17,2,1,13,12, , , ,1,3,8,90, ,2,2,4,1,3,0.6697859200276532,0.24821742705460179,4
58,18,1,1,13,95, , , ,1,1,2,3,90,2,2,4,2,2,0.6697859200276532,-0.08961597352819844,4
58,18,2,2,13,12, , , ,2, , , , ,2,2,4,2,2,0.6697859200276532,-0.08961597352819844,4
58,19,1,1,13,95, , , ,1,1,4,5,90,1,2,4,2,2,0.6697859200276532,-0.04127362011205927,4
58,20,1,1,13,95, , , ,1,1,2,90, ,1,2,4,1,2,0.6697859200276532,-0.3042209852047584,3
58,21,1,1,13,95, , , ,1,1,2,90, ,1,2,4,1,3,0.6697859200276532,1.1298338367449483,5
58,22,1,1,13,95, , , ,1,1,2,7,90,1,2,4,2,2,0.6697859200276532,1.4208604258453246,5
58,23,1,2,13,12, , , ,1,1,90, , ,1,2,4,2,2,0.6697859200276532,-0.5115020284732326,2
59,1,1,1,13,24, , , ,1,1,90, , ,2,2,4,2,2,0.8639822352257329,-0.21205248228827298,3
59,1,2,1,13,24, , , ,2, , , , ,2,2,4,2,2,0.8639822352257329,-0.21205248228827298,3
59,4,1,1,13,12, , , ,2, , , , ,1,2,4,1,3,0.8639822352257329,-0.2603900527545024,3
59,5,1,1,12,15, , , ,1,1,2,5,90,1,2,4,2,2,0.8639822352257329,0.1376707746599229,4
59,7,1,1,13,95, , , ,1,1,2,4,90,2,2,4,1,3,0.8639822352257329,-0.3297919456424527,3
59,7,2,1,13,95, , , ,1,3,90, , ,2,2,4,1,3,0.8639822352257329,-0.3297919456424527,3
59,8,1,1,13,13, , , ,1,1,90, , ,1,2,4,1,2,0.8639822352257329,-0.30708437732315685,3
59,9,1,1,12,12, , , ,1,1,2,8,9,3,2,4,1,2,0.8639822352257329,-0.35835012769665875,3
59,9,2,2,12,12, , , ,1,5,6,7,90,3,2,4,1,2,0.8639822352257329,-0.35835012769665875,3
59,9,3,2,13,16, , , ,1,3,4,90, ,3,2,4,1,2,0.8639822352257329,-0.35835012769665875,3
59,10,1,2,13,12, , , ,1,1,2,90, ,1,2,4,1,2,0.8639822352257329,-0.20858586326775042,3
59,11,1,1,13,12, , , ,1,1,2,7,8,2,2,4,1,3,0.8639822352257329,-0.4409468187696169,2
59,11,2,1,13,6, , , ,1,3,4,5,6,2,2,4,1,3,0.8639822352257329,-0.4409468187696169,2
59,12,1,1,13,24, , , ,1,1,2,90, ,1,2,4,2,1,0.8639822352257329,0.6135875258961411,5
59,14,1,1,12,95, , , ,1,1,2,3,90,1,2,4,2,3,0.8639822352257329,0.2925448770005481,4
59,16,1,1,13,12, , , ,1,1,2,90, ,1,2,4,1,1,0.8639822352257329,0.5549188261855059,5
59,17,1,1,13,95, , , ,1,1,2,5,6,2,2,4,1,3,0.8639822352257329,-0.516434027826821,2
59,17,2,2,13,24, , , ,1,3,4,90, ,2,2,4,1,3,0.8639822352257329,-0.516434027826821,2
59,19,1,2,13,12, , , ,1,1,2,3,90,1,2,4,1,1,0.8639822352257329,-0.37050732741808434,3
59,20,1,2,12,95, , , ,1,1,2,9,90,1,2,4,1,2,0.8639822352257329,-0.38403279137114776,3
59,23,1,1,13,10, , , ,1,2,7,90, ,2,2,4,1,2,0.8639822352257329,1.1302316206435554,5
59,23,2,1,13,22, , , ,1,5,6,3,90,2,2,4,1,2,0.8639822352257329,1.1302316206435554,5
59,24,1,1,12,12, , , ,1,4,5,6,90,1,2,4,1,1,0.8639822352257329,-0.4434578846809748,2
59,25,1,1,13,95, , , ,1,1,2,3,90,1,2,4,2,1,0.8639822352257329,-0.12024106208255658,4
60,1,1,2,21,1, ,2, ,1,5,6,7,90,1,2,4,2,1,2.09671886873056,0.4059799504374201,4
60,3,1,1,13,95, , , ,1,2,6,7,90,2,2,4,3,1,2.09671886873056,0.7894906791887554,5
60,3,2,1,13,95, , , ,1,3,90, , ,2,2,4,3,1,2.09671886873056,0.7894906791887554,5
60,6,1,2,12,95, , , ,1,4,5,6,90,2,2,4,1,3,2.09671886873056,-0.26874677146665765,3
60,6,2,2,13,24, , , ,1,1,2,9,90,2,2,4,1,3,2.09671886873056,-0.26874677146665765,3
60,7,1,2,13,98, , , ,2, , , , ,1,2,4,2,3,2.09671886873056,-0.1022442007978794,4
60,10,1,1,13,12, , , ,1,1,2,90, ,1,2,4,3,1,2.09671886873056,0.002138581165403883,4
60,12,1,2,12,8, , , ,2, , , , ,1,2,4,2,3,2.09671886873056,0.6308108624680082,5
60,14,1,1,13,95, , , ,1,1,2,6,90,1,2,4,1,3,2.09671886873056,-0.32397854021996203,3
60,17,1,1,12,16, , , ,1,1,2,3,90,2,2,4,1,3,2.09671886873056,0.5558308591234136,5
60,17,2,2,12,12, , , ,2, , , , ,2,2,4,1,3,2.09671886873056,0.5558308591234136,5
60,18,1,2,13,12, , , ,1,1,3,4,90,2,2,4,1,3,2.09671886873056,-0.5807200116270953,1
60,18,2,2,13,11, , , ,2, , , , ,2,2,4,1,3,2.09671886873056,-0.5807200116270953,1
60,20,1,2,12,95, , , ,1,4,5,90, ,2,2,4,2,3,2.09671886873056,0.538317846413327,5
60,20,2,2,12,95, , , ,1,3,6,9,90,2,2,4,2,3,2.09671886873056,0.538317846413327,5
60,22,1,1,13,95, , , ,1,1,2,7,90,1,2,4,1,3,2.09671886873056,-0.15974547115619422,4
60,23,1,2,13,24, , , ,2, , , , ,1,2,4,2,1,2.09671886873056,0.1684339158702667,4
60,24,1,1,13,24, , , ,2, , , , ,1,2,4,2,1,2.09671886873056,1.0946373836881742,5
60,25,1,1,13,12, , , ,2, , , , ,1,2,4,1,3,2.09671886873056,0.8594917809067671,5
61,1,1,1,13,24, , , ,1,3,4,90, ,1,2,4,2,1,3.098096272996521,-0.030792335922034498,4
61,3,1,1,13,95, , , ,1,1,2,3,4,1,2,4,1,3,3.098096272996521,-0.38310433944459654,3
61,4,1,1,12,17, , , ,1,4,5,6,7,3,2,4,3,1,3.098096272996521,0.4863685382929425,5
61,4,2,1,12,17, , , ,1,1,90, , ,3,2,4,3,1,3.098096272996521,0.4863685382929425,5
61,4,3,1,12,17, , , ,2, , , , ,3,2,4,3,1,3.098096272996521,0.4863685382929425,5
61,5,1,1,13,24, , , ,1,1,90, , ,1,2,4,2,3,3.098096272996521,-0.2506231776475322,3
61,7,1,1,13,12, , , ,1,1,2,3,90,1,2,4,2,3,3.098096272996521,-0.454032239025696,2
61,8,1,2,13,16, , , ,1,3,90, , ,2,2,4,2,1,3.098096272996521,0.3469165243632009,4
61,8,2,2,13,16, , , ,1,4,90, , ,2,2,4,2,1,3.098096272996521,0.3469165243632009,4
61,9,1,1,13,4, , , ,1,1,3,4,90,2,2,4,1,1,3.098096272996521,0.007910164518443145,4
61,9,2,1,13,4, , , ,1,2,90, , ,2,2,4,1,1,3.098096272996521,0.007910164518443145,4
61,10,1,1,13,95, , , ,2, , , , ,3,2,4,3,3,3.098096272996521,1.0662592811010034,5
61,10,2,1,13,95, , , ,2, , , , ,3,2,4,3,3,3.098096272996521,1.0662592811010034,5
61,10,3,1,13,95, , , ,2, , , , ,3,2,4,3,3,3.098096272996521,1.0662592811010034,5
61,11,1,1,12,95, , , ,1,2,3,5,90,1,2,4,2,3,3.098096272996521,-0.2213283972781652,3
61,12,1,1,13,24, , , ,1,1,2,90, ,1,2,4,1,3,3.098096272996521,-0.2647164998320685,3
61,13,1,1,13,2, , , ,1,2,3,90, ,1,2,4,1,3,3.098096272996521,-0.21243904475084982,3
61,14,1,1,13,24, , , ,1,1,2,8,9,1,2,4,1,1,3.098096272996521,0.5879002703757084,5
61,15,1,1,13,12, , , ,2, , , , ,1,2,4,2,3,3.098096272996521,-0.2961635054809491,3
61,16,1,1,13,10, , , ,1,2,13,12,90,1,2,4,3,1,3.098096272996521,1.0146464363972485,5
61,20,1,1,13,23, , , ,1,1,2,90, ,1,2,4,2,3,3.098096272996521,-0.044992958642373966,4
61,21,1,1,13,24, , , ,1,4,90, , ,5,2,4,1,3,3.098096272996521,0.47992637443790437,5
61,21,2,1,13,24, , , ,1,1,2,90, ,5,2,4,1,3,3.098096272996521,0.47992637443790437,5
61,21,3,1,13,95, , , ,1,15,5,90, ,5,2,4,1,3,3.098096272996521,0.47992637443790437,5
61,21,4,1,13,24, , , ,1,3,13,31,90,5,2,4,1,3,3.098096272996521,0.47992637443790437,5
61,21,5,2,13,95, , , ,2, , , , ,5,2,4,1,3,3.098096272996521,0.47992637443790437,5
61,25,1,1,13,95, , , ,1,1,7,2,90,1,2,4,2,1,3.098096272996521,-0.1326811188593008,4
62,1,1,1,13,12, , , ,2, , , , ,1,2,4,3,3,1.0648891090629131,0.8613855108112892,5
62,2,1,1,13,95, , , ,1,1,3,90, ,1,2,4,2,3,1.0648891090629131,-0.2861869569682884,3
62,5,1,1,13,12, , , ,1,2,4,5,90,1,2,4,2,3,1.0648891090629131,-0.3729202114565761,3
62,6,1,1,13,12, , , ,1,6,5,7,90,1,2,4,1,3,1.0648891090629131,-0.4679977466757438,2
62,7,1,1,13,14, , , ,1,1,2,6,7,1,2,4,1,3,1.0648891090629131,-0.304178856004784,3
62,9,1,1,13,12, , , ,1,1,2,90, ,1,2,4,3,3,1.0648891090629131,0.11963798636783765,4
62,10,1,1,13,10, , , ,2, , , , ,1,2,4,3,3,1.0648891090629131,-0.3207749696737437,3
62,11,1,1,13,12, , , ,1,1,2,6,90,1,2,4,1,3,1.0648891090629131,-0.3353724164123597,3
62,13,1,1,12,6, , , ,1,1,4,90, ,3,2,4,3,3,1.0648891090629131,0.011506284709670267,4
62,13,2,1,13,95, , , ,2, , , , ,3,2,4,3,3,1.0648891090629131,0.011506284709670267,4
62,13,3,1,13,95, , , ,2, , , , ,3,2,4,3,3,1.0648891090629131,0.011506284709670267,4
62,14,1,1,13,14, , , ,1,1,90, , ,1,2,4,3,1,1.0648891090629131,1.5347754097462922,5
62,15,1,1,13,95, , , ,1,1,2,3,90,1,2,4,2,3,1.0648891090629131,-0.17264707683615607,4
62,16,1,1,13,12, , , ,1,1,2,5,90,1,2,4,2,3,1.0648891090629131,-0.00260092275713496,4
62,18,1,1,12,24, , , ,1,1,2,3,90,1,2,4,1,1,1.0648891090629131,0.3644012746057534,4
62,19,1,1,13,14, , , ,1,1,4,90, ,1,2,4,1,3,1.0648891090629131,-0.09394003331469088,4
62,20,1,1,12,4, , , ,1,1,90, , ,1,2,4,1,1,1.0648891090629131,-0.3131527809831459,3
62,21,1,9,13,12, , , ,1,1,90, , ,1,2,4,2,1,1.0648891090629131,-0.07914373099603486,4
62,22,1,1,13,95, , , ,1,1,90, , ,1,2,4,2,3,1.0648891090629131,0.12199891009308278,4
62,23,1,1,13,13, , , ,1,1,2,3,90,1,2,4,3,1,1.0648891090629131,0.6850530376664133,5
62,24,1,1,13,12, , , ,1,1,2,6,90,1,2,4,1,3,1.0648891090629131,-0.3171909291850026,3
63,1,1,1,13,95, , , ,1,1,2,8,90,1,2,4,2,3,1.0611745025823693,-0.411216362774588,3
63,2,1,2,13,95, , , ,1,1,2,3,90,3,2,4,1,3,1.0611745025823693,-0.2744967993298053,3
63,2,2,2,13,95, , , ,2, , , , ,3,2,4,1,3,1.0611745025823693,-0.2744967993298053,3
63,2,3,2,13,26, , , ,2, , , , ,3,2,4,1,3,1.0611745025823693,-0.2744967993298053,3
63,3,1,1,13,9, , , ,2, , , , ,1,2,4,3,1,1.0611745025823693,2.388599696117044,5
63,4,1,1,13,10, , , ,1,1,2,90, ,1,2,4,1,3,1.0611745025823693,0.07137708138874863,4
63,5,1,1,13,95, , , ,1,1,90, , ,1,2,4,1,1,1.0611745025823693,-0.1326945432500674,4
63,6,1,1,13,95, , , ,1,1,2,5,90,1,2,4,2,1,1.0611745025823693,-0.2925307512672232,3
63,7,1,1,13,12, , , ,1,1,2,4,5,1,2,4,2,1,1.0611745025823693,-0.24358367659490623,3
63,8,1,1,13,12, , , ,1,1,2,10,90,2,2,4,2,3,1.0611745025823693,-0.3311852000402757,3
63,8,2,1,13,12, , , ,1,3,11,90, ,2,2,4,2,3,1.0611745025823693,-0.3311852000402757,3
63,9,1,1,13,12, , , ,1,2,3,5,6,1,2,4,9,1,1.0611745025823693,-0.42042349973854215,2
63,10,1,2,13,95, , , ,2, , , , ,2,2,4,2,3,1.0611745025823693,0.02954023664708813,4
63,10,2,2,13,12, , , ,1,1,2,90, ,2,2,4,2,3,1.0611745025823693,0.02954023664708813,4
63,11,1,1,13,12, , , ,1,1,2,8,90,1,2,4,1,1,1.0611745025823693,-0.11470729679747849,4
63,12,1,1,12,12, , , ,1,1,2,90, ,1,2,4,1,3,1.0611745025823693,-0.24181578972498388,3
63,14,1,1,13,10, , , ,1,1,2,90, ,5,2,4,2,1,1.0611745025823693,0.48328225371605216,5
63,14,2,1,13,20, , , ,1,5,90, , ,5,2,4,2,1,1.0611745025823693,0.48328225371605216,5
63,14,3,1,13,95, , , ,1,4,8,10,90,5,2,4,2,1,1.0611745025823693,0.48328225371605216,5
63,14,4,1,13,13, , , ,1,6,7,90, ,5,2,4,2,1,1.0611745025823693,0.48328225371605216,5
63,14,5,1,13,95, , , ,1,3,90, , ,5,2,4,2,1,1.0611745025823693,0.48328225371605216,5
63,17,1,2,13,12, , , ,2, , , , ,3,2,4,2,3,1.0611745025823693,-0.3949827295134285,3
63,17,2,2,13,12, , , ,1,3,6,90, ,3,2,4,2,3,1.0611745025823693,-0.3949827295134285,3
63,17,3,2,13,12, , , ,2, , , , ,3,2,4,2,3,1.0611745025823693,-0.3949827295134285,3
63,18,1,1,13,95, , , ,2, , , , ,1,2,4,1,3,1.0611745025823693,-0.5581069809642307,2
63,19,1,1,13,6, , , ,1,2,3,4,6,1,2,4,1,1,1.0611745025823693,-0.5585363444998482,2
63,20,1,1,13,12, , , ,1,3,5,4,90,1,2,4,1,3,1.0611745025823693,-0.40902913269382335,3
63,22,1,1,13,95, , , ,1,1,2,90, ,1,2,4,2,3,1.0611745025823693,-0.11544587438467317,4
63,23,1,1,12,16, , , ,1,1,2,5,90,1,2,4,2,3,1.0611745025823693,-0.5502822167206822,2
63,24,1,1,13,12, , , ,2, , , , ,1,2,4,1,3,1.0611745025823693,-0.4000121567251144,3
63,25,1,1,13,15, , , ,1,1,2,3,90,1,2,4,2,1,1.0611745025823693,-0.3436925105311021,3
64,1,1,1,13,95, , , ,1,1,2,90, ,2,2,4,2,3,1.461805883767035,-0.3515505774434786,3
64,1,2,1,16,12, , , ,1,3,4,90, ,2,2,4,2,3,1.461805883767035,-0.3515505774434786,3
64,2,1,1,13,24, , , ,1,1,90, , ,1,2,4,1,3,1.461805883767035,-0.45769611344331174,2
64,7,1,1,11,24, , , ,1,1,4,5,90,1,2,4,2,3,1.461805883767035,-0.4845196721306248,2
64,9,1,1,13,0, , , ,1,1,2,3,90,1,2,4,2,3,1.461805883767035,-0.6591044961617841,1
64,11,1,1,11,13, , , ,1,1,2,90, ,1,2,4,1,3,1.461805883767035,-0.5578226318996079,2
64,12,1,1,11,24, , , ,1,1,7,90, ,3,2,4,1,3,1.461805883767035,-0.6718671119253047,1
64,12,2,1,11,24, , , ,1,3,4,90, ,3,2,4,1,3,1.461805883767035,-0.6718671119253047,1
64,12,3,1,11,24, , , ,1,5,6,8,90,3,2,4,1,3,1.461805883767035,-0.6718671119253047,1
64,13,1,2,11,24, , , ,1,1,2,3,90,1,2,4,1,3,1.461805883767035,-0.3710003332185785,3
64,14,1,1,11,24, , , ,1,1,2,4,90,2,2,4,2,3,1.461805883767035,-0.2818120487122346,3
64,14,2,1,11,24, , , ,2, , , , ,2,2,4,2,3,1.461805883767035,-0.2818120487122346,3
64,15,1,2,11,5, , , ,2, , , , ,3,2,4,2,3,1.461805883767035,1.2453882084973649,5
64,15,2,2,11,5, , , ,2, , , , ,3,2,4,2,3,1.461805883767035,1.2453882084973649,5
64,15,3,2,11,5, , , ,2, , , , ,3,2,4,2,3,1.461805883767035,1.2453882084973649,5
64,16,1,9,11,24, , , ,1,1,2,4,5,1,2,4,1,3,1.461805883767035,0.3876911673550897,4
64,17,1,1,11,24, , , ,1,1,4,5,90,2,2,4,1,3,1.461805883767035,-0.20993452108576746,3
64,17,2,1,11,24, , , ,1,2,3,90, ,2,2,4,1,3,1.461805883767035,-0.20993452108576746,3
64,18,1,1,11,24, , , ,1,1,2,3,4,1,2,4,2,3,1.461805883767035,-0.64974307206444,1
64,19,1,1,11,24, , , ,1,1,2,90, ,1,2,4,1,3,1.461805883767035,-0.6538331599878867,1
64,20,1,1,12,12, , , ,2, , , , ,2,2,4,1,3,1.461805883767035,-0.4135930837733486,3
64,20,2,1,13,24, , , ,2, , , , ,2,2,4,1,3,1.461805883767035,-0.4135930837733486,3
64,21,1,2,11,12, , , ,1,1,2,7,8,3,2,4,1,3,1.461805883767035,-0.47272440672449334,2
64,21,2,2,11,12, , , ,1,3,6,90, ,3,2,4,1,3,1.461805883767035,-0.47272440672449334,2
64,21,3,2,11,12, , , ,1,4,5,90, ,3,2,4,1,3,1.461805883767035,-0.47272440672449334,2
64,22,1,1,11,12, , , ,1,1,90, , ,1,2,4,1,3,1.461805883767035,-0.6448161840191778,1
64,23,1,2,11,12, , , ,2, , , , ,1,2,4,2,3,1.461805883767035,-0.08759717524674336,4
64,24,1,1,13,12, , , ,1,1,90, , ,1,2,4,2,3,1.461805883767035,-0.6538331599878867,1
65,1,1,1,12,24, , , ,1,1,2,90, ,1,2,2,1,3,0.6933595578204138,-0.40207847609311154,3
65,2,1,1,12,95, , , ,2, , , , ,1,2,2,1,3,0.6933595578204138,-0.29719889930293225,3
65,3,1,1,11,95, , , ,1,1,2,11,90,1,2,2,2,3,0.6933595578204138,-0.20663183029565302,3
65,4,1,1,13,12, , , ,1,1,2,6,90,2,2,2,1,3,0.6933595578204138,-0.30369868623521235,3
65,4,2,1,13,12, , , ,1,3,4,5,90,2,2,2,1,3,0.6933595578204138,-0.30369868623521235,3
65,5,1,1,11,2, , , ,1,1,90, , ,1,2,2,1,3,0.6933595578204138,-0.5258038056346733,2
65,6,1,1,11,12, , , ,1,1,2,3,6,1,2,2,1,3,0.6933595578204138,-0.25771973861714,3
65,7,1,1,12,24, , , ,2, , , , ,1,2,2,1,2,0.6933595578204138,-0.39073596190035637,3
65,8,1,1,11,95, , , ,1,1,2,8,7,2,2,2,1,3,0.6933595578204138,-0.24054120517450003,3
65,8,2,1,11,95, , , ,1,3,4,5,6,2,2,2,1,3,0.6933595578204138,-0.24054120517450003,3
65,9,1,1,11,95, , , ,1,2,3,4,90,1,2,2,1,2,0.6933595578204138,-0.45684420545252136,2
65,10,1,1,11,95, , , ,1,1,90, , ,1,2,2,1,2,0.6933595578204138,-0.4333586219479499,2
65,14,1,1,13,95, , , ,1,1,2,90, ,1,2,2,1,3,0.6933595578204138,-0.20409775097808333,3
65,15,1,1,12,98, , , ,1,1,7,0,0,2,2,2,1,3,0.6933595578204138,-0.3335896076703267,3
65,15,2,2,12,98, , , ,1,2,4,90, ,2,2,2,1,3,0.6933595578204138,-0.3335896076703267,3
65,17,1,1,12,12, , , ,1,2,90, , ,2,2,2,1,3,0.6933595578204138,-0.30170738728728674,3
65,17,2,1,12,12, , , ,2, , , , ,2,2,2,1,3,0.6933595578204138,-0.30170738728728674,3
65,18,1,1,13,95, , , ,1,1,3,4,90,3,2,2,1,3,0.6933595578204138,-0.3246744875435843,3
