HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,ethnicity,religion,region,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
444,19,1,1,12,12, , , ,1,1,2,90, ,5,2,206,2,1,5,2,6.190526494147984,-0.5122204977697717,2, , ,-0.4092145022651456,3
444,19,2,1,12,12, , , ,1,3,6,90, ,5,2,206,2,1,5,2,6.190526494147984,-0.5122204977697717,2, , ,-0.4092145022651456,3
444,19,3,1,12,12, , , ,1,4,90, , ,5,2,206,2,1,5,2,6.190526494147984,-0.5122204977697717,2, , ,-0.4092145022651456,3
444,19,4,1,12,12, , , ,1,5,90, , ,5,2,206,2,1,5,2,6.190526494147984,-0.5122204977697717,2, , ,-0.4092145022651456,3
444,19,5,1,12,12, , , ,2, , , , ,5,2,206,2,1,5,2,6.190526494147984,-0.5122204977697717,2, , ,-0.4092145022651456,3
444,20,1,2,11,12, , , ,1,1,2,9,90,1,2,206,2,1,1,2,6.190526494147984,0.2625980644538629,4, , ,0.77885108714334,5
444,22,1,2,11,8, , , ,1,1,2,3,4,1,2,206,2,1,7,2,6.190526494147984,-0.6979891851138271,2, , ,-0.6940623308840913,2
444,25,1,2,11,4, , , ,1,1,2,3,90,1,2,206,3,1,5,2,6.190526494147984,-0.3174206211214311,3, , ,-0.11051872811807191,3
445,2,1,2,11,9, , , ,1,1,2,6,7,4,2,206,2,1,7,2,4.37686017129538,0.4380284736402906,4, , ,1.0478467496789623,5
445,2,2,2,11,18, , , ,2, , , , ,4,2,206,2,1,7,2,4.37686017129538,0.4380284736402906,4, , ,1.0478467496789623,5
445,2,3,2,11,18, , , ,2, , , , ,4,2,206,2,1,7,2,4.37686017129538,0.4380284736402906,4, , ,1.0478467496789623,5
445,2,4,2,11,18, , , ,2, , , , ,4,2,206,2,1,7,2,4.37686017129538,0.4380284736402906,4, , ,1.0478467496789623,5
445,3,1,2,11,2, , , ,1,1,2,3,90,2,2,206,2,1,2,2,4.37686017129538,-0.44067756176023226,3, , ,-0.29951436783076385,3
445,3,2,2,11,21, , , ,2, , , , ,2,2,206,2,1,2,2,4.37686017129538,-0.44067756176023226,3, , ,-0.29951436783076385,3
445,4,1,2,11,95, , , ,1,1,90, , ,1,2,206,2,1,2,2,4.37686017129538,-0.5007416354667819,2, , ,-0.3916134250934757,3
445,5,1,2,11,3, , , ,1,2,3,90, ,1,2,206,2,8,7,2,4.37686017129538,-0.5205681902411223,2, , ,-0.4220144100883573,3
445,6,1,2,11,6, , , ,1,1,2,6,7,2,2,206,2,1,2,2,4.37686017129538,-0.7573593159019048,1, , ,-0.7850973329696991,1
445,6,2,2,11,13, , , ,2, , , , ,2,2,206,2,1,2,2,4.37686017129538,-0.7573593159019048,1, , ,-0.7850973329696991,1
445,7,1,2,11,3, , , ,2, , , , ,2,2,206,2,1,1,2,4.37686017129538,-0.8571488970563512,1, , ,-0.9381093713117342,1
445,7,2,2,11,98, , , ,2, , , , ,2,2,206,2,1,1,2,4.37686017129538,-0.8571488970563512,1, , ,-0.9381093713117342,1
445,8,1,2,11,98, , , ,1,1,5,90, ,2,2,206,2,1,1,2,4.37686017129538,-0.8433966088039495,1, , ,-0.9170223436579115,1
445,8,2,2,11,98, , , ,2, , , , ,2,2,206,2,1,1,2,4.37686017129538,-0.8433966088039495,1, , ,-0.9170223436579115,1
445,9,1,1,12,95, , , ,1,1,2,3,4,1,2,206,2,1,1,2,4.37686017129538,-0.8432783380372603,1, , ,-0.9168409935522387,1
445,10,1,1,11,95, , , ,1,2,90, , ,2,2,206,2,1,5,2,4.37686017129538,0.15074572199490696,4, , ,0.6073426519442048,4
445,10,2,1,11,10, , , ,1,1,5,90, ,2,2,206,2,1,5,2,4.37686017129538,0.15074572199490696,4, , ,0.6073426519442048,4
445,11,1,1,11,1, , , ,1,1,2,3,90,1,2,206,2,1,1,2,4.37686017129538,-0.8000766918734545,1, , ,-0.8505978861778901,1
445,12,1,1,14,12, , , ,1,1,2,3,90,2,2,206,2,1,1,2,4.37686017129538,-0.6915918883814591,2, , ,-0.6842530561925434,2
445,12,2,1,14,12, , , ,2, , , , ,2,2,206,2,1,1,2,4.37686017129538,-0.6915918883814591,2, , ,-0.6842530561925434,2
445,13,1,1,12,95, , , ,1,1,4,3,90,2,2,206,3,1,2,2,4.37686017129538,-0.6382116946345668,2, , ,-0.6024027051056575,2
445,13,2,1,12,13, , , ,1,2,90, , ,2,2,206,3,1,2,2,4.37686017129538,-0.6382116946345668,2, , ,-0.6024027051056575,2
445,14,1,1,14,14, , , ,1,1,4,5,90,2,2,206,2,1,5,2,4.37686017129538,-0.77317106833597,1, , ,-0.8093422335064738,1
445,14,2,1,14,95, , , ,1,2,3,90, ,2,2,206,2,1,5,2,4.37686017129538,-0.77317106833597,1, , ,-0.8093422335064738,1
445,15,1,1,16,3, , , ,1,1,2,5,90,2,2,206,3,1,1,2,4.37686017129538,-0.5464933808263356,2, , ,-0.46176671899633437,3
445,15,2,1,14,95, , , ,1,3,4,90, ,2,2,206,3,1,1,2,4.37686017129538,-0.5464933808263356,2, , ,-0.46176671899633437,3
445,16,1,1,12,9, , , ,1,4,90, , ,5,2,206,2,1,1,2,4.37686017129538,-0.7235235501249945,1, , ,-0.7332153686354093,2
445,16,2,1,12,9, , , ,1,5,6,90, ,5,2,206,2,1,1,2,4.37686017129538,-0.7235235501249945,1, , ,-0.7332153686354093,2
445,16,3,1,11,9, , , ,1,3,90, , ,5,2,206,2,1,1,2,4.37686017129538,-0.7235235501249945,1, , ,-0.7332153686354093,2
445,16,4,1,12,9, , , ,1,7,90, , ,5,2,206,2,1,1,2,4.37686017129538,-0.7235235501249945,1, , ,-0.7332153686354093,2
445,16,5,1,11,9, , , ,1,1,2,8,90,5,2,206,2,1,1,2,4.37686017129538,-0.7235235501249945,1, , ,-0.7332153686354093,2
445,17,1,1,12,3, , , ,2, , , , ,2,2,206,3,1,1,2,4.37686017129538,0.43017707640222,4, , ,1.0358078345804929,5
445,17,2,1,12,6, , , ,1,1,2,3,4,2,2,206,3,1,1,2,4.37686017129538,0.43017707640222,4, , ,1.0358078345804929,5
445,18,1,1,11,95, , , ,1,1,2,4,5,3,2,206,3,1,2,2,4.37686017129538,-0.5686108323896643,2, , ,-0.49568044332992295,2
445,18,2,1,12,95, , , ,2, , , , ,3,2,206,3,1,2,2,4.37686017129538,-0.5686108323896643,2, , ,-0.49568044332992295,2
445,18,3,1,11,95, , , ,2, , , , ,3,2,206,3,1,2,2,4.37686017129538,-0.5686108323896643,2, , ,-0.49568044332992295,2
445,19,1,1,12,7, , , ,1,1,3,90, ,1,2,206,1,1,5,2,4.37686017129538,-0.7332787349124681,1, , ,-0.7481734503456063,1
445,22,1,1,12,9, , , ,1,1,90, , ,2,2,206,1,1,1,2,4.37686017129538,-0.779692122688896,1, , ,-0.8193412715537033,1
445,22,2,1,12,8, , , ,9, , , , ,2,2,206,1,1,1,2,4.37686017129538,-0.779692122688896,1, , ,-0.8193412715537033,1
445,23,1,1,11,24, , , ,1,1,2,90, ,3,2,206,2,1,1,2,4.37686017129538,-0.03471601038402536,4, , ,0.3229654917492501,4
445,23,2,1,12,95, , , ,1,3,4,5,90,3,2,206,2,1,1,2,4.37686017129538,-0.03471601038402536,4, , ,0.3229654917492501,4
445,23,3,1,12,95, , , ,1,6,90, , ,3,2,206,2,1,1,2,4.37686017129538,-0.03471601038402536,4, , ,0.3229654917492501,4
445,24,1,1,12,17, , , ,1,1,2,3,90,2,2,206,3,1,1,2,4.37686017129538,-0.2784253556342606,3, , ,-0.05072546123737511,4
445,24,2,1,12,17, , , ,2, , , , ,2,2,206,3,1,1,2,4.37686017129538,-0.2784253556342606,3, , ,-0.05072546123737511,4
445,25,1,1,12,11, , , ,1,1,2,90, ,2,2,206,3,1,2,2,4.37686017129538,-0.6373012923551129,2, , ,-0.6010067426526746,2
445,25,2,1,12,95, , , ,1,3,4,90, ,2,2,206,3,1,2,2,4.37686017129538,-0.6373012923551129,2, , ,-0.6010067426526746,2
446,1,1,1,14,24, , , ,1,1,2,90, ,2,2,207,4,1,3,2,1.273859619412117,0.7547607782129578,5, , ,1.5335072261612273,5
446,1,2,1,12,24, , , ,1,3,90, , ,2,2,207,4,1,3,2,1.273859619412117,0.7547607782129578,5, , ,1.5335072261612273,5
446,2,1,1,14,95, , , ,1,1,2,8,90,2,2,207,9,96,5,2,1.273859619412117,0.3175063906714575,4, , ,0.863044595316304,5
446,2,2,1,12,95, , , ,1,4,5,90, ,2,2,207,9,96,5,2,1.273859619412117,0.3175063906714575,4, , ,0.863044595316304,5
446,4,1,1,12,11, , , ,2, , , , ,2,2,207,2,1,5,2,1.273859619412117,-0.4179283428117898,3, , ,-0.2646319249773064,3
446,4,2,1,12,0, , , ,1,1,90, , ,2,2,207,2,1,5,2,1.273859619412117,-0.4179283428117898,3, , ,-0.2646319249773064,3
446,6,1,1,12,13, , , ,1,1,90, , ,2,2,207,2,3,1,2,1.273859619412117,0.5256601615815248,4, , ,1.1822165209528637,5
446,6,2,1,12,13, , , ,2, , , , ,2,2,207,2,3,1,2,1.273859619412117,0.5256601615815248,4, , ,1.1822165209528637,5
446,7,1,1,13,26, , , ,1,1,90, , ,2,2,207,2,8,5,2,1.273859619412117,1.697962516484615,5, , ,2.979762625483206,5
446,7,2,1,13,26, , , ,1,3,90, , ,2,2,207,2,8,5,2,1.273859619412117,1.697962516484615,5, , ,2.979762625483206,5
446,8,1,1,16,8, , , ,1,3,7,90, ,1,2,207,2,1,1,2,1.273859619412117,-0.19962580979690128,3, , ,0.07010157290298942,4
446,9,1,1,12,10, , , ,2, , , , ,1,2,207,2,96,5,2,1.273859619412117,-0.41929379704404934,3, , ,-0.26672563990148696,3
446,10,1,1,14,8, , , ,1,1,2,3,4,1,2,207,1,96,1,2,1.273859619412117,-0.7473378095092537,1, , ,-0.7697308878693436,1
446,11,1,1,14,3, , , ,1,1,2,8,90,4,2,207,2,1,1,2,1.273859619412117,0.09179970749957264,4, , ,0.5169579672333765,4
446,11,2,1,14,2, , , ,1,3,90, , ,4,2,207,2,1,1,2,1.273859619412117,0.09179970749957264,4, , ,0.5169579672333765,4
446,11,3,1,14,2, , , ,1,4,5,6,90,4,2,207,2,1,1,2,1.273859619412117,0.09179970749957264,4, , ,0.5169579672333765,4
446,11,4,1,14,1, , , ,1,7,90, , ,4,2,207,2,1,1,2,1.273859619412117,0.09179970749957264,4, , ,0.5169579672333765,4
446,12,1,1,12,8, , , ,2, , , , ,1,2,207,2,8,1,2,1.273859619412117,-0.2766201587910054,3, , ,-0.04795746837279355,4
446,14,1,1,11,95, , , ,1,1,90, , ,1,2,207,2,8,5,2,1.273859619412117,-0.7501765413501476,1, , ,-0.7740836483505139,1
446,15,1,1,14,9, , , ,1,1,3,90, ,3,2,207,3,1,1,2,1.273859619412117,-0.6464653532205117,2, , ,-0.6150584263683815,2
446,15,2,1,14,27, , , ,1,2,4,90, ,3,2,207,3,1,1,2,1.273859619412117,-0.6464653532205117,2, , ,-0.6150584263683815,2
446,15,3,1,11,95, , , ,2, , , , ,3,2,207,3,1,1,2,1.273859619412117,-0.6464653532205117,2, , ,-0.6150584263683815,2
446,17,1,1,11,13, , , ,1,1,2,90, ,2,2,207,2,8,1,2,1.273859619412117,-0.8334227047893396,1, , ,-0.9017288895132222,1
446,17,2,1,18,26, , , ,1,3,4,90, ,2,2,207,2,8,1,2,1.273859619412117,-0.8334227047893396,1, , ,-0.9017288895132222,1
446,18,1,1,12,95, , , ,2, , , , ,3,2,207,2,96,1,2,1.273859619412117,1.0193942223373393,5, , ,1.939282079913486,5
446,18,2,1,12,95, , , ,2, , , , ,3,2,207,2,96,1,2,1.273859619412117,1.0193942223373393,5, , ,1.939282079913486,5
446,18,3,1,12,95, , , ,2, , , , ,3,2,207,2,96,1,2,1.273859619412117,1.0193942223373393,5, , ,1.939282079913486,5
446,19,1,1,14,95, , , ,2, , , , ,3,2,207,2,8,1,2,1.273859619412117,0.04667859387670645,4, , ,0.44777165050746753,4
446,19,2,1,14,95, , , ,2, , , , ,3,2,207,2,8,1,2,1.273859619412117,0.04667859387670645,4, , ,0.44777165050746753,4
446,19,3,1,12,3, , , ,1,1,2,7,8,3,2,207,2,8,1,2,1.273859619412117,0.04667859387670645,4, , ,0.44777165050746753,4
446,21,1,1,18,25, , , ,2, , , , ,1,2,207,2,8,1,2,1.273859619412117,-0.3589556141224415,3, , ,-0.17420627814166056,3
446,22,1,1,28,28, ,1,4,1,1,90, , ,1,2,207,3,8,1,2,1.273859619412117,0.9378566918057515,5, , ,1.8142567656103379,5
446,23,1,1,12,95, , , ,1,1,2,90, ,2,2,207,2,8,1,2,1.273859619412117,0.06466781396826884,4, , ,0.47535536418327956,4
446,23,2,1,14,95, , , ,1,3,4,5,90,2,2,207,2,8,1,2,1.273859619412117,0.06466781396826884,4, , ,0.47535536418327956,4
447,3,1,1,12,18, , , ,1,1,2,7,90,2,2,207,2,1,5,2,1.4144095701846247,-0.2950376867072028,3, , ,-0.07619792649554158,4
447,3,2,1,12,18, , , ,2, , , , ,2,2,207,2,1,5,2,1.4144095701846247,-0.2950376867072028,3, , ,-0.07619792649554158,4
447,4,1,1,12,11, , , ,1,1,2,90, ,1,2,207,2,1,1,2,1.4144095701846247,-0.1405974526168185,4, , ,0.16061251750879027,4
447,5,1,1,11,23, , , ,2, , , , ,2,2,207,2,1,5,2,1.4144095701846247,-0.7647918818661179,1, , ,-0.7964940344603658,1
447,5,2,1,12,11, , , ,1,1,2,6,90,2,2,207,2,1,5,2,1.4144095701846247,-0.7647918818661179,1, , ,-0.7964940344603658,1
447,6,1,1,14,15, , , ,1,1,2,90, ,1,2,207,1,1,1,2,1.4144095701846247,-0.8632646972519962,1, , ,-0.94748701417988,1
447,8,1,1,12,26, , , ,1,3,7,90, ,1,2,207,1,1,1,2,1.4144095701846247,-0.7240504776813649,1, , ,-0.7340233313357841,2
447,9,1,1,11,9, , , ,1,1,90, , ,1,2,207,1,1,1,2,1.4144095701846247,-0.810603995917315,1, , ,-0.8667398945054364,1
447,11,1,1,12,13, , , ,1,1,0,90, ,2,2,207,1,1,1,2,1.4144095701846247,-0.10991880659258893,4, , ,0.20765352226534717,4
447,11,2,1,12,13, , , ,1,2,90, , ,2,2,207,1,1,1,2,1.4144095701846247,-0.10991880659258893,4, , ,0.20765352226534717,4
447,12,1,1,11,9, , , ,1,1,2,3,90,2,2,207,2,1,5,2,1.4144095701846247,-0.6171272173820025,2, , ,-0.5700728886612141,2
447,12,2,1,11,9, , , ,1,4,90, , ,2,2,207,2,1,5,2,1.4144095701846247,-0.6171272173820025,2, , ,-0.5700728886612141,2
447,13,1,1,14,34, , , ,1,2,1,90, ,1,2,207,2,1,1,2,1.4144095701846247,-0.7374003133735969,1, , ,-0.7544932596305844,1
447,14,1,1,11,95, , , ,1,4,5,90, ,3,2,207,2,1,1,2,1.4144095701846247,-0.5434889312591864,2, , ,-0.4571598557642518,3
447,14,2,1,11,95, , , ,1,3,6,90, ,3,2,207,2,1,1,2,1.4144095701846247,-0.5434889312591864,2, , ,-0.4571598557642518,3
447,14,3,1,14,95, , , ,1,1,2,7,90,3,2,207,2,1,1,2,1.4144095701846247,-0.5434889312591864,2, , ,-0.4571598557642518,3
447,15,1,1,14,25, , , ,1,1,2,6,7,1,2,207,1,1,1,2,1.4144095701846247,-0.6907985776125569,2, , ,-0.6830366356365684,2
447,16,1,1,12,10, , , ,1,1,3,90, ,3,2,207,1,1,1,2,1.4144095701846247,-0.5380661687117856,2, , ,-0.4488448799799721,3
447,16,2,1,14,9, , , ,2, , , , ,3,2,207,1,1,1,2,1.4144095701846247,-0.5380661687117856,2, , ,-0.4488448799799721,3
447,16,3,1,12,16, , , ,1,2,4,90, ,3,2,207,1,1,1,2,1.4144095701846247,-0.5380661687117856,2, , ,-0.4488448799799721,3
447,17,1,1,12,9, , , ,1,1,2,3,4,1,2,207,2,1,1,2,1.4144095701846247,-0.4210423962914818,3, , ,-0.26940684902169454,3
447,20,1,1,11,11, , , ,1,1,2,3,4,2,2,207,3,1,1,2,1.4144095701846247,-0.693468180940085,2, , ,-0.6871300634472086,2
447,20,2,1,11,27, , , ,2, , , , ,2,2,207,3,1,1,2,1.4144095701846247,-0.693468180940085,2, , ,-0.6871300634472086,2
447,21,1,1,12,25, , , ,1,1,2,8,9,2,2,207,1,1,5,2,1.4144095701846247,-0.7813988763878968,1, , ,-0.8219583169347009,1
447,21,2,1,12,25, , , ,2, , , , ,2,2,207,1,1,5,2,1.4144095701846247,-0.7813988763878968,1, , ,-0.8219583169347009,1
447,22,1,1,12,25, , , ,1,1,2,3,4,1,2,207,2,1,1,2,1.4144095701846247,0.15533600206155032,4, , ,0.6143811433521489,4
447,23,1,1,14,25, , , ,1,2,4,5,90,2,2,207,3,3,5,2,1.4144095701846247,-0.5638707048454715,2, , ,-0.4884121837666766,2
447,23,2,1,12,25, , , ,1,3,90, , ,2,2,207,3,3,5,2,1.4144095701846247,-0.5638707048454715,2, , ,-0.4884121837666766,2
447,24,1,1,14,5, , , ,1,2,90, , ,3,2,207,4,1,1,2,1.4144095701846247,1.2242845993062443,5, , ,2.253450090781855,5
447,24,2,1,14,11, , , ,2, , , , ,3,2,207,4,1,1,2,1.4144095701846247,1.2242845993062443,5, , ,2.253450090781855,5
447,24,3,1,14,11, , , ,2, , , , ,3,2,207,4,1,1,2,1.4144095701846247,1.2242845993062443,5, , ,2.253450090781855,5
447,25,1,1,12,9, , , ,1,1,2,8,90,2,2,207,2,1,1,2,1.4144095701846247,-0.12471434684742265,4, , ,0.1849668274563985,4
447,25,2,1,12,95, , , ,2, , , , ,2,2,207,2,1,1,2,1.4144095701846247,-0.12471434684742265,4, , ,0.1849668274563985,4
448,1,1,1,11,6, , , ,1,1,2,3,90,1,2,207,2,1,2,2,1.1374773344016393,-0.6925605373764119,2, , ,-0.6857383310623346,2
448,2,1,1,12,7, , , ,1,1,2,7,90,3,2,207,2,1,5,2,1.1374773344016393,-0.04278345667156572,4, , ,0.31059529852476003,4
448,2,2,1,12,25, , , ,1,4,5,6,90,3,2,207,2,1,5,2,1.1374773344016393,-0.04278345667156572,4, , ,0.31059529852476003,4
448,2,3,1,12,25, , , ,1,3,90, , ,3,2,207,2,1,5,2,1.1374773344016393,-0.04278345667156572,4, , ,0.31059529852476003,4
448,6,1,1,12,95, , , ,2, , , , ,4,2,207,2,1,5,2,1.1374773344016393,-0.47428195205565127,3, , ,-0.3510415533030144,3
448,6,2,1,14,95, , , ,2, , , , ,4,2,207,2,1,5,2,1.1374773344016393,-0.47428195205565127,3, , ,-0.3510415533030144,3
448,6,3,1,12,95, , , ,1,1,5,90, ,4,2,207,2,1,5,2,1.1374773344016393,-0.47428195205565127,3, , ,-0.3510415533030144,3
448,6,4,1,12,95, , , ,1,2,90, , ,4,2,207,2,1,5,2,1.1374773344016393,-0.47428195205565127,3, , ,-0.3510415533030144,3
448,8,1,1,12,6, , , ,1,1,2,90, ,2,2,207,2,1,5,2,1.1374773344016393,-0.6123688382967186,2, , ,-0.5627766431552177,2
448,8,2,1,12,6, , , ,1,3,4,90, ,2,2,207,2,1,5,2,1.1374773344016393,-0.6123688382967186,2, , ,-0.5627766431552177,2
448,9,1,1,12,0, , , ,2, , , , ,1,2,207,2,1,1,2,1.1374773344016393,-0.7508440105422919,1, , ,-0.7751071101231658,1
448,10,1,1,14,17, , , ,1,1,2,5,6,2,2,207,2,1,1,2,1.1374773344016393,-0.07547812660313197,4, , ,0.260463029892364,4
448,10,2,1,14,11, , , ,2, , , , ,2,2,207,2,1,1,2,1.1374773344016393,-0.07547812660313197,4, , ,0.260463029892364,4
448,12,1,1,18,95, , , ,1,1,2,90, ,1,2,207,2,1,5,2,1.1374773344016393,-0.5750743991219133,2, , ,-0.5055913329159859,2
448,13,1,1,11,8, , , ,1,1,2,90, ,1,2,207,2,1,1,2,1.1374773344016393,0.32581578968678215,4, , ,0.8757857859899506,5
448,15,1,1,12,26, , , ,1,1,2,3,4,1,2,207,2,1,1,2,1.1374773344016393,-0.6747942801784208,2, , ,-0.658496496833508,2
448,16,1,1,11,95, , , ,1,1,2,5,90,2,2,207,2,1,1,2,1.1374773344016393,-0.6680560548640195,2, , ,-0.6481644603800361,2
448,16,2,1,12,95, , , ,1,3,4,90, ,2,2,207,2,1,1,2,1.1374773344016393,-0.6680560548640195,2, , ,-0.6481644603800361,2
448,17,1,1,12,8, , , ,1,1,2,6,8,3,2,207,2,1,1,2,1.1374773344016393,-0.5546886999986193,2, , ,-0.4743329857038164,2
448,17,2,1,12,8, , , ,1,5,7,90, ,3,2,207,2,1,1,2,1.1374773344016393,-0.5546886999986193,2, , ,-0.4743329857038164,2
448,17,3,1,99,95,9,9, ,1,3,4,90, ,3,2,207,2,1,1,2,1.1374773344016393,-0.5546886999986193,2, , ,-0.4743329857038164,2
448,18,1,1,12,24, , , ,1,1,2,6,90,3,2,207,2,1,5,2,1.1374773344016393,-0.7000029075612918,2, , ,-0.6971500658237217,2
448,18,2,1,12,4, , , ,1,4,3,5,90,3,2,207,2,1,5,2,1.1374773344016393,-0.7000029075612918,2, , ,-0.6971500658237217,2
448,18,3,1,12,95, , , ,2, , , , ,3,2,207,2,1,5,2,1.1374773344016393,-0.7000029075612918,2, , ,-0.6971500658237217,2
448,19,1,1,12,8, , , ,1,1,4,90, ,2,2,207,2,1,5,2,1.1374773344016393,-0.7007823628097626,2, , ,-0.6983452410613081,2
448,19,2,1,12,4, , , ,2, , , , ,2,2,207,2,1,5,2,1.1374773344016393,-0.7007823628097626,2, , ,-0.6983452410613081,2
448,20,1,1,12,26, , , ,1,1,2,6,90,3,2,207,1,1,7,2,1.1374773344016393,-0.7000036735357724,2, , ,-0.6971512403282667,2
448,20,2,1,12,26, , , ,2, , , , ,3,2,207,1,1,7,2,1.1374773344016393,-0.7000036735357724,2, , ,-0.6971512403282667,2
448,20,3,1,12,26, , , ,2, , , , ,3,2,207,1,1,7,2,1.1374773344016393,-0.7000036735357724,2, , ,-0.6971512403282667,2
448,24,1,1,12,24, , , ,1,1,2,5,90,4,2,207,2,1,1,2,1.1374773344016393,-0.12427673881182848,4, , ,0.1856378323523654,4
448,24,2,1,12,24, , , ,1,4,3,90, ,4,2,207,2,1,1,2,1.1374773344016393,-0.12427673881182848,4, , ,0.1856378323523654,4
448,24,3,1,12,24, , , ,2, , , , ,4,2,207,2,1,1,2,1.1374773344016393,-0.12427673881182848,4, , ,0.1856378323523654,4
448,24,4,2,12,24, , , ,2, , , , ,4,2,207,2,1,1,2,1.1374773344016393,-0.12427673881182848,4, , ,0.1856378323523654,4
448,25,1,1,12,3, , , ,1,1,2,90, ,2,2,207,2,1,5,2,1.1374773344016393,-0.08979342576100793,4, , ,0.23851271124905318,4
448,25,2,1,12,3, , , ,1,3,4,90, ,2,2,207,2,1,5,2,1.1374773344016393,-0.08979342576100793,4, , ,0.23851271124905318,4
449,1,1,1,12,8, , , ,1,1,2,90, ,1,2,207,2,3,1,2,1.250484854829046,-0.7103510650151169,1, , ,-0.7130173802945928,2
449,2,1,1,12,2, , , ,1,1,90, , ,3,2,207,3,1,1,2,1.250484854829046,2.539442058180388,5, , ,4.270042616725103,5
449,2,2,1,14,2, , , ,1,2,90, , ,3,2,207,3,1,1,2,1.250484854829046,2.539442058180388,5, , ,4.270042616725103,5
449,2,3,9,12,2, , , ,1,3,90, , ,3,2,207,3,1,1,2,1.250484854829046,2.539442058180388,5, , ,4.270042616725103,5
449,3,1,1,12,95, , , ,1,1,2,3,90,2,2,207,3,1,2,2,1.250484854829046,0.6694570493091976,5, , ,1.402707023507414,5
449,3,2,1,12,25, , , ,1,4,90, , ,2,2,207,3,1,2,2,1.250484854829046,0.6694570493091976,5, , ,1.402707023507414,5
449,4,1,1,12,7, , , ,1,1,3,4,5,1,2,207,2,1,1,2,1.250484854829046,-0.7743624151670051,1, , ,-0.8111689813981888,1
449,8,1,1,11,25, , , ,1,1,90, , ,6,2,207,2,3,5,2,1.250484854829046,2.5705559147337618,5, , ,4.317750950168702,5
449,8,2,1,11,13, , , ,2, , , , ,6,2,207,2,3,5,2,1.250484854829046,2.5705559147337618,5, , ,4.317750950168702,5
449,8,3,1,11,95, , , ,1,6,7,90, ,6,2,207,2,3,5,2,1.250484854829046,2.5705559147337618,5, , ,4.317750950168702,5
449,8,4,1,12,95, , , ,2, , , , ,6,2,207,2,3,5,2,1.250484854829046,2.5705559147337618,5, , ,4.317750950168702,5
449,8,5,1,12,95, , , ,2, , , , ,6,2,207,2,3,5,2,1.250484854829046,2.5705559147337618,5, , ,4.317750950168702,5
449,8,6,1,12,95, , , ,2, , , , ,6,2,207,2,3,5,2,1.250484854829046,2.5705559147337618,5, , ,4.317750950168702,5
449,10,1,1,11,3, , , ,1,1,2,90, ,1,2,207,3,1,5,2,1.250484854829046,0.6564917451082666,5, , ,1.3828267153574223,5
449,13,1,1,31,15,9,1,5,1,4,90, , ,3,2,207,2,1,1,2,1.250484854829046,2.1219599956825936,5, , ,3.629897817889278,5
449,13,2,1,12,15, , , ,1,2,9,5,90,3,2,207,2,1,1,2,1.250484854829046,2.1219599956825936,5, , ,3.629897817889278,5
449,13,3,1,14,95, , , ,1,1,90, , ,3,2,207,2,1,1,2,1.250484854829046,2.1219599956825936,5, , ,3.629897817889278,5
449,14,1,1,12,9, , , ,1,1,2,5,90,2,2,207,3,5,6,2,1.250484854829046,-0.5004837511707045,2, , ,-0.3912179990245145,3
449,14,2,1,12,9, , , ,1,3,4,90, ,2,2,207,3,5,6,2,1.250484854829046,-0.5004837511707045,2, , ,-0.3912179990245145,3
449,16,1,1,16,4, , , ,1,1,2,3,4,3,2,207,3,1,1,2,1.250484854829046,1.9325132109128078,5, , ,3.3394101902269773,5
449,16,2,1,16,4, , , ,2, , , , ,3,2,207,3,1,1,2,1.250484854829046,1.9325132109128078,5, , ,3.3394101902269773,5
449,16,3,1,12,15, , , ,1,5,6,8,90,3,2,207,3,1,1,2,1.250484854829046,1.9325132109128078,5, , ,3.3394101902269773,5
449,17,1,1,11,9, , , ,1,1,90, , ,1,2,207,2,1,5,2,1.250484854829046,-0.6510052626165105,2, , ,-0.6220196820679599,2
449,18,1,1,13,95, , , ,1,6,7,90, ,4,2,207,2,1,2,2,1.250484854829046,-0.2895538205255036,3, , ,-0.06778925764705662,4
449,18,2,1,11,95, , , ,1,1,2,90, ,4,2,207,2,1,2,2,1.250484854829046,-0.2895538205255036,3, , ,-0.06778925764705662,4
449,18,3,1,11,95, , , ,2, , , , ,4,2,207,2,1,2,2,1.250484854829046,-0.2895538205255036,3, , ,-0.06778925764705662,4
449,18,4,1,14,95, , , ,1,4,5,90, ,4,2,207,2,1,2,2,1.250484854829046,-0.2895538205255036,3, , ,-0.06778925764705662,4
449,20,1,1,11,95, , , ,1,1,90, , ,1,2,207,2,1,2,2,1.250484854829046,0.1384841055552198,4, , ,0.5885413411951302,4
449,21,1,1,12,11, , , ,1,1,2,6,90,3,2,207,3,1,1,2,1.250484854829046,-0.6922524947814261,2, , ,-0.6852659949245369,2
449,21,2,1,12,11, , , ,1,3,4,90, ,3,2,207,3,1,1,2,1.250484854829046,-0.6922524947814261,2, , ,-0.6852659949245369,2
449,21,3,1,12,11, , , ,1,5,90, , ,3,2,207,3,1,1,2,1.250484854829046,-0.6922524947814261,2, , ,-0.6852659949245369,2
449,22,1,1,11,36, , , ,1,1,2,90, ,3,2,207,2,1,7,2,1.250484854829046,2.459133678354598,5, , ,4.146902016765355,5
