HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN12_5,TN12_6,TN2,HH6,HH7,helevel,ethnicity,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
11,5,2,1,12,95, , , ,2, , , , , , ,4,2,2,1,1,0.7136807214725633,-0.9048556831236902,1, , ,-0.9280569252099242,1
11,5,3,1,12,15, , , ,2, , , , , , ,4,2,2,1,1,0.7136807214725633,-0.9048556831236902,1, , ,-0.9280569252099242,1
11,5,4,1,12,15, , , ,2, , , , , , ,4,2,2,1,1,0.7136807214725633,-0.9048556831236902,1, , ,-0.9280569252099242,1
11,6,1,1,12,17, , , ,1,1,2,90, , , ,3,2,2,2,1,0.7136807214725633,-0.7409183449563052,1, , ,-0.67544865716183,1
11,6,2,1,12,17, , , ,1,3,90, , , , ,3,2,2,2,1,0.7136807214725633,-0.7409183449563052,1, , ,-0.67544865716183,1
11,6,3,1,12,17, , , ,1,4,90, , , , ,3,2,2,2,1,0.7136807214725633,-0.7409183449563052,1, , ,-0.67544865716183,1
11,7,1,1,13,24, , , ,1,1,2,6,90, , ,6,2,2,3,1,0.7136807214725633,-0.0701582467682006,4, , ,0.3581142185880717,4
11,7,2,1,13,24, , , ,1,3,4,5,90, , ,6,2,2,3,1,0.7136807214725633,-0.0701582467682006,4, , ,0.3581142185880717,4
11,7,3,1,12,17, , , ,2, , , , , , ,6,2,2,3,1,0.7136807214725633,-0.0701582467682006,4, , ,0.3581142185880717,4
11,7,4,1,12,17, , , ,2, , , , , , ,6,2,2,3,1,0.7136807214725633,-0.0701582467682006,4, , ,0.3581142185880717,4
11,7,5,1,12,17, , , ,2, , , , , , ,6,2,2,3,1,0.7136807214725633,-0.0701582467682006,4, , ,0.3581142185880717,4
11,7,6,1,12,17, , , ,2, , , , , , ,6,2,2,3,1,0.7136807214725633,-0.0701582467682006,4, , ,0.3581142185880717,4
11,9,1,1,13,12, , , ,1,1,6,90, , , ,3,2,2,3,1,0.7136807214725633,-0.09842523304812953,4, , ,0.3145580981402611,4
11,9,2,1,12,22, , , ,1,3,90, , , , ,3,2,2,3,1,0.7136807214725633,-0.09842523304812953,4, , ,0.3145580981402611,4
11,9,3,1,12,22, , , ,1,5,90, , , , ,3,2,2,3,1,0.7136807214725633,-0.09842523304812953,4, , ,0.3145580981402611,4
11,11,1,1,12,20, , , ,1,1,90, , , , ,2,2,2,3,1,0.7136807214725633,-0.903179501714793,1, , ,-0.9254741256636508,1
11,11,2,1,12,20, , , ,1,3,4,90, , , ,2,2,2,3,1,0.7136807214725633,-0.903179501714793,1, , ,-0.9254741256636508,1
11,12,1,1,12,22, , , ,1,1,90, , , , ,2,2,2,1,1,0.7136807214725633,-0.24572009894146124,3, , ,0.08759393377338329,4
11,12,2,1,12,22, , , ,2, , , , , , ,2,2,2,1,1,0.7136807214725633,-0.24572009894146124,3, , ,0.08759393377338329,4
11,13,1,1,12,98, , , ,1,1,90, , , , ,2,2,2,2,1,0.7136807214725633,0.1421575183111068,4, , ,0.6852679853597952,4
11,13,2,1,12,98, , , ,1,2,90, , , , ,2,2,2,2,1,0.7136807214725633,0.1421575183111068,4, , ,0.6852679853597952,4
11,14,1,1,12,95, , , ,1,1,2,90, , , ,5,2,2,3,1,0.7136807214725633,-0.8479234792579167,1, , ,-0.8403310564391986,1
11,14,2,1,12,95, , , ,1,8,6,90, , , ,5,2,2,3,1,0.7136807214725633,-0.8479234792579167,1, , ,-0.8403310564391986,1
11,14,3,1,12,14, , , ,1,3,7,90, , , ,5,2,2,3,1,0.7136807214725633,-0.8479234792579167,1, , ,-0.8403310564391986,1
11,14,4,1,12,14, , , ,1,4,5,90, , , ,5,2,2,3,1,0.7136807214725633,-0.8479234792579167,1, , ,-0.8403310564391986,1
11,14,5,1,12,14, , , ,2, , , , , , ,5,2,2,3,1,0.7136807214725633,-0.8479234792579167,1, , ,-0.8403310564391986,1
11,16,1,1,12,24, , , ,1,1,2,6,90, , ,2,2,2,2,1,0.7136807214725633,-0.7349423630242895,1, , ,-0.6662403678080536,1
11,16,2,1,12,24, , , ,1,3,4,5,90, , ,2,2,2,2,1,0.7136807214725633,-0.7349423630242895,1, , ,-0.6662403678080536,1
11,17,1,1,12,95, , , ,1,1,2,90, , , ,3,2,2,2,1,0.7136807214725633,-0.20893155739754043,3, , ,0.14428077441207088,4
11,17,2,1,12,24, , , ,1,3,4,90, , , ,3,2,2,2,1,0.7136807214725633,-0.20893155739754043,3, , ,0.14428077441207088,4
11,17,3,1,12,24, , , ,2, , , , , , ,3,2,2,2,1,0.7136807214725633,-0.20893155739754043,3, , ,0.14428077441207088,4
11,18,1,2,12,16, , , ,1,1,2,90, , , ,4,2,2,3,1,0.7136807214725633,2.3305039689538796,5, , ,4.057253970771153,5
11,18,2,2,12,16, , , ,2, , , , , , ,4,2,2,3,1,0.7136807214725633,2.3305039689538796,5, , ,4.057253970771153,5
11,18,3,2,12,16, , , ,2, , , , , , ,4,2,2,3,1,0.7136807214725633,2.3305039689538796,5, , ,4.057253970771153,5
11,18,4,2,12,16, , , ,2, , , , , , ,4,2,2,3,1,0.7136807214725633,2.3305039689538796,5, , ,4.057253970771153,5
11,19,1,1,18,29, , , ,1,1,90, , , , ,4,2,2,2,1,0.7136807214725633,-0.8282472150197264,1, , ,-0.8100122340987324,1
11,19,2,1,18,95, , , ,1,2,7,9,90, , ,4,2,2,2,1,0.7136807214725633,-0.8282472150197264,1, , ,-0.8100122340987324,1
11,19,3,1,18,29, , , ,1,4,8,90, , , ,4,2,2,2,1,0.7136807214725633,-0.8282472150197264,1, , ,-0.8100122340987324,1
11,19,4,1,18,95, , , ,1,5,6,90, , , ,4,2,2,2,1,0.7136807214725633,-0.8282472150197264,1, , ,-0.8100122340987324,1
11,20,1,1,18,95, , , ,1,1,2,90, , , ,3,2,2,2,1,0.7136807214725633,-1.0977346350243877,1, , ,-1.2252608357237045,1
11,20,2,1,18,95, , , ,1,3,4,90, , , ,3,2,2,2,1,0.7136807214725633,-1.0977346350243877,1, , ,-1.2252608357237045,1
11,20,3,1,18,95, , , ,1,5,6,90, , , ,3,2,2,2,1,0.7136807214725633,-1.0977346350243877,1, , ,-1.2252608357237045,1
11,22,1,1,18,12, , , ,1,1,90, , , , ,4,2,2,3,1,0.7136807214725633,0.6643336185260023,5, , ,1.4898802949528218,5
11,22,2,1,18,12, , , ,2, , , , , , ,4,2,2,3,1,0.7136807214725633,0.6643336185260023,5, , ,1.4898802949528218,5
11,22,3,1,18,12, , , ,2, , , , , , ,4,2,2,3,1,0.7136807214725633,0.6643336185260023,5, , ,1.4898802949528218,5
11,22,4,9,98,98,1,1,95,1,0,0,0,90, , ,4,2,2,3,1,0.7136807214725633,0.6643336185260023,5, , ,1.4898802949528218,5
11,23,1,1,12,12, , , ,1,1,4,90, , , ,3,2,2,2,1,0.7136807214725633,-0.8151925631002264,1, , ,-0.7898965420409011,1
11,23,2,1,12,12, , , ,1,2,3,90, , , ,3,2,2,2,1,0.7136807214725633,-0.8151925631002264,1, , ,-0.7898965420409011,1
11,23,3,1,12,12, , , ,2, , , , , , ,3,2,2,2,1,0.7136807214725633,-0.8151925631002264,1, , ,-0.7898965420409011,1
11,24,1,1,98,95,1,2, ,1,1,2,3,90, , ,2,2,2,3,1,0.7136807214725633,-0.41643740726521805,3, , ,-0.17546147546758614,3
11,24,2,1,98,26,1,2, ,1,4,90, , , , ,2,2,2,3,1,0.7136807214725633,-0.41643740726521805,3, , ,-0.17546147546758614,3
11,26,1,1,12,23, , , ,1,1,2,3,90, , ,3,2,2,3,1,0.7136807214725633,-0.6296780058801552,2, , ,-0.5040403025719942,2
11,26,2,1,12,19, , , ,2, , , , , , ,3,2,2,3,1,0.7136807214725633,-0.6296780058801552,2, , ,-0.5040403025719942,2
11,26,3,1,12,15, , , ,2, , , , , , ,3,2,2,3,1,0.7136807214725633,-0.6296780058801552,2, , ,-0.5040403025719942,2
11,27,1,1,12,95, , , ,1,1,2,90, , , ,4,2,2,2,1,0.7136807214725633,-0.48732361109884553,2, , ,-0.28468882647308913,3
11,27,2,1,12,95, , , ,1,7,6,90, , , ,4,2,2,2,1,0.7136807214725633,-0.48732361109884553,2, , ,-0.28468882647308913,3
11,27,3,2,12,95, , , ,1,3,8,9,90, , ,4,2,2,2,1,0.7136807214725633,-0.48732361109884553,2, , ,-0.28468882647308913,3
11,27,4,2,12,95, , , ,1,4,5,10,11,90,90,4,2,2,2,1,0.7136807214725633,-0.48732361109884553,2, , ,-0.28468882647308913,3
11,28,1,1,11,95, , , ,1,1,2,90, , , ,3,2,2,3,1,0.7136807214725633,0.5119497868059053,4, , ,1.2550746293268318,5
11,28,2,1,12,95, , , ,1,3,90, , , , ,3,2,2,3,1,0.7136807214725633,0.5119497868059053,4, , ,1.2550746293268318,5
11,28,3,1,12,95, , , ,1,4,5,90, , , ,3,2,2,3,1,0.7136807214725633,0.5119497868059053,4, , ,1.2550746293268318,5
11,29,1,1,12,20, , , ,1,1,2,90, , , ,2,2,2,2,1,0.7136807214725633,-0.9651052216289391,1, , ,-1.0208944187464377,1
11,29,2,1,12,20, , , ,1,0,90, , , , ,2,2,2,2,1,0.7136807214725633,-0.9651052216289391,1, , ,-1.0208944187464377,1
11,30,1,1,12,28, , , ,1,1,2,90, , , ,3,2,2,2,1,0.7136807214725633,-0.6380016774648881,2, , ,-0.5168661071527277,2
11,30,2,1,11,95, , , ,2, , , , , , ,3,2,2,2,1,0.7136807214725633,-0.6380016774648881,2, , ,-0.5168661071527277,2
11,30,3,2,12,28, , , ,2, , , , , , ,3,2,2,2,1,0.7136807214725633,-0.6380016774648881,2, , ,-0.5168661071527277,2
12,1,1,1,11,95, , , ,9, , , , , , ,1,2,2,2,1,0.8596608690464966,-0.5292477794178299,2, , ,-0.34928906743590327,3
12,2,1,1,12,95, , , ,1,1,11,10,90, , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,2,2,1,12,95, , , ,1,9,6,8,90, , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,2,3,1,12,95, , , ,1,5,7,90, , , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,2,4,1,12,95, , , ,1,4,12,90, , , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,2,5,1,12,95, , , ,1,3,13,90, , , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,2,6,1,12,10, , , ,2, , , , , , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,2,7,1,12,10, , , ,2, , , , , , ,7,2,2,2,1,0.8596608690464966,-0.11196934279081452,4, , ,0.2936882088118174,4
12,3,1,1,12,24, , , ,1,1,2,4,90, , ,3,2,2,2,1,0.8596608690464966,-0.9129565357656335,1, , ,-0.940539391855227,1
12,3,2,1,11,95, , , ,1,7,5,6,90, , ,3,2,2,2,1,0.8596608690464966,-0.9129565357656335,1, , ,-0.940539391855227,1
12,3,3,1,12,95, , , ,2, , , , , , ,3,2,2,2,1,0.8596608690464966,-0.9129565357656335,1, , ,-0.940539391855227,1
12,4,1,1,11,95, , , ,1,1,2,90, , , ,3,2,2,2,6,0.8596608690464966,0.020152284490063288,4, , ,0.49727218676467055,4
12,4,2,1,12,95, , , ,1,3,5,90, , , ,3,2,2,2,6,0.8596608690464966,0.020152284490063288,4, , ,0.49727218676467055,4
12,4,3,1,12,95, , , ,1,4,90, , , , ,3,2,2,2,6,0.8596608690464966,0.020152284490063288,4, , ,0.49727218676467055,4
12,5,1,1,13,95, , , ,2, , , , , , ,1,2,2,2,1,0.8596608690464966,-0.8562629426446358,1, , ,-0.8531811943401731,1
12,6,1,1,12,20, , , ,1,1,2,90, , , ,3,2,2,3,1,0.8596608690464966,0.45336568273555305,4, , ,1.1648033755063572,5
12,6,2,1,12,20, , , ,1,4,90, , , , ,3,2,2,3,1,0.8596608690464966,0.45336568273555305,4, , ,1.1648033755063572,5
12,6,3,1,12,20, , , ,2, , , , , , ,3,2,2,3,1,0.8596608690464966,0.45336568273555305,4, , ,1.1648033755063572,5
12,7,1,1,12,95, , , ,1,1,90, , , , ,2,2,2,1,6,0.8596608690464966,-0.11377120407975175,4, , ,0.2909117512668217,4
12,7,2,2,12,95, , , ,2, , , , , , ,2,2,2,1,6,0.8596608690464966,-0.11377120407975175,4, , ,0.2909117512668217,4
12,8,1,1,12,19, , , ,1,1,2,90, , , ,5,2,2,2,1,0.8596608690464966,0.0630460088487988,4, , ,0.5633664002093792,4
12,8,2,1,12,19, , , ,1,3,6,90, , , ,5,2,2,2,1,0.8596608690464966,0.0630460088487988,4, , ,0.5633664002093792,4
12,8,3,2,12,19, , , ,1,4,5,90, , , ,5,2,2,2,1,0.8596608690464966,0.0630460088487988,4, , ,0.5633664002093792,4
12,8,4,1,12,19, , , ,2, , , , , , ,5,2,2,2,1,0.8596608690464966,0.0630460088487988,4, , ,0.5633664002093792,4
12,8,5,1,12,19, , , ,2, , , , , , ,5,2,2,2,1,0.8596608690464966,0.0630460088487988,4, , ,0.5633664002093792,4
12,9,1,1,12,13, , , ,1,1,2,6,90, , ,3,2,2,2,1,0.8596608690464966,-0.2832645041386267,3, , ,0.02974239563221654,4
12,9,2,1,12,13, , , ,1,5,4,90, , , ,3,2,2,2,1,0.8596608690464966,-0.2832645041386267,3, , ,0.02974239563221654,4
12,9,3,2,12,29, , , ,2, , , , , , ,3,2,2,2,1,0.8596608690464966,-0.2832645041386267,3, , ,0.02974239563221654,4
12,10,1,1,18,17, , , ,1,1,2,90, , , ,3,2,2,3,1,0.8596608690464966,-0.48900993397890047,2, , ,-0.2872872528405199,3
12,10,2,1,18,17, , , ,1,4,90, , , , ,3,2,2,3,1,0.8596608690464966,-0.48900993397890047,2, , ,-0.2872872528405199,3
12,10,3,2,18,17, , , ,1,3,90, , , , ,3,2,2,3,1,0.8596608690464966,-0.48900993397890047,2, , ,-0.2872872528405199,3
12,11,1,2,18,95, , , ,2, , , , , , ,1,2,2,2,6,0.8596608690464966,-1.0583255847720223,1, , ,-1.164536097595372,1
12,12,1,1,28,21, ,1,12,1,1,2,90, , , ,3,2,2,2,1,0.8596608690464966,-0.8610379606078058,1, , ,-0.8605389386530846,1
12,12,2,1,98,8,1,2, ,1,8,90, , , , ,3,2,2,2,1,0.8596608690464966,-0.8610379606078058,1, , ,-0.8605389386530846,1
12,12,3,1,28,21, ,2, ,1,3,4,90, , , ,3,2,2,2,1,0.8596608690464966,-0.8610379606078058,1, , ,-0.8605389386530846,1
12,13,1,1,12,95, , , ,1,1,90, , , , ,1,2,2,3,6,0.8596608690464966,-0.2852254742696307,3, , ,0.026720769967042028,4
12,14,1,1,12,95, , , ,1,1,90, , , , ,5,2,2,2,6,0.8596608690464966,0.3667366038645031,4, , ,1.0313180949665801,5
12,14,2,1,12,95, , , ,1,2,90, , , , ,5,2,2,2,6,0.8596608690464966,0.3667366038645031,4, , ,1.0313180949665801,5
12,14,3,1,12,95, , , ,2, , , , , , ,5,2,2,2,6,0.8596608690464966,0.3667366038645031,4, , ,1.0313180949665801,5
12,14,4,1,11,9, , , ,2, , , , , , ,5,2,2,2,6,0.8596608690464966,0.3667366038645031,4, , ,1.0313180949665801,5
12,14,5,1,11,9, , , ,2, , , , , , ,5,2,2,2,6,0.8596608690464966,0.3667366038645031,4, , ,1.0313180949665801,5
12,15,1,2,11,24, , , ,1,1,2,90, , , ,6,2,2,3,6,0.8596608690464966,3.5231444784942547,5, , ,5.8949735341532525,5
12,15,2,2,11,24, , , ,1,4,90, , , , ,6,2,2,3,6,0.8596608690464966,3.5231444784942547,5, , ,5.8949735341532525,5
12,15,3,2,12,24, , , ,2, , , , , , ,6,2,2,3,6,0.8596608690464966,3.5231444784942547,5, , ,5.8949735341532525,5
12,15,4,2,12,24, , , ,2, , , , , , ,6,2,2,3,6,0.8596608690464966,3.5231444784942547,5, , ,5.8949735341532525,5
12,15,5,2,12,24, , , ,2, , , , , , ,6,2,2,3,6,0.8596608690464966,3.5231444784942547,5, , ,5.8949735341532525,5
12,15,6,2,12,24, , , ,2, , , , , , ,6,2,2,3,6,0.8596608690464966,3.5231444784942547,5, , ,5.8949735341532525,5
12,16,1,1,12,95, , , ,1,1,90, , , , ,2,2,2,2,6,0.8596608690464966,-0.27562987875106876,3, , ,0.04150646059695259,4
12,16,2,1,12,95, , , ,2, , , , , , ,2,2,2,2,6,0.8596608690464966,-0.27562987875106876,3, , ,0.04150646059695259,4
12,18,1,1,12,24, , , ,1,1,2,90, , , ,3,2,2,2,6,0.8596608690464966,-0.30277619856336097,3, , ,-0.00032284386974061797,4
12,18,2,1,12,24, , , ,1,4,7,90, , , ,3,2,2,2,6,0.8596608690464966,-0.30277619856336097,3, , ,-0.00032284386974061797,4
12,18,3,1,12,24, , , ,1,5,6,90, , , ,3,2,2,2,6,0.8596608690464966,-0.30277619856336097,3, , ,-0.00032284386974061797,4
12,20,1,1,12,95, , , ,2, , , , , , ,1,2,2,1,6,0.8596608690464966,-1.0349855556276428,1, , ,-1.128571841958051,1
12,21,1,1,12,95, , , ,1,1,90, , , , ,1,2,2,1,6,0.8596608690464966,-1.091396686664417,1, , ,-1.215494798431115,1
12,22,1,1,12,98, , , ,1,1,90, , , , ,1,2,2,3,6,0.8596608690464966,0.05174204601043475,4, , ,0.5459483153081615,4
12,23,1,1,13,24, , , ,1,1,2,90, , , ,5,2,2,2,6,0.8596608690464966,0.39165068704841016,4, , ,1.0697077838162738,5
12,23,2,1,13,24, , , ,1,3,90, , , , ,5,2,2,2,6,0.8596608690464966,0.39165068704841016,4, , ,1.0697077838162738,5
12,23,3,1,13,24, , , ,1,4,90, , , , ,5,2,2,2,6,0.8596608690464966,0.39165068704841016,4, , ,1.0697077838162738,5
12,23,4,1,13,24, , , ,1,5,90, , , , ,5,2,2,2,6,0.8596608690464966,0.39165068704841016,4, , ,1.0697077838162738,5
12,23,5,1,13,24, , , ,1,6,90, , , , ,5,2,2,2,6,0.8596608690464966,0.39165068704841016,4, , ,1.0697077838162738,5
12,24,1,1,28,18, ,2, ,1,1,90, , , , ,1,2,2,2,6,0.8596608690464966,-0.88745064866894,1, , ,-0.9012378023787192,1
12,25,1,1,11,24, , , ,1,2,90, , , , ,3,2,2,1,6,0.8596608690464966,-0.6020552629348235,2, , ,-0.4614768857679866,2
12,25,2,2,11,24, , , ,1,4,5,6,90, , ,3,2,2,1,6,0.8596608690464966,-0.6020552629348235,2, , ,-0.4614768857679866,2
12,25,3,2,11,24, , , ,1,3,90, , , , ,3,2,2,1,6,0.8596608690464966,-0.6020552629348235,2, , ,-0.4614768857679866,2
12,26,1,1,11,25, , , ,1,1,2,5,90, , ,4,2,2,3,6,0.8596608690464966,-0.259291830477515,3, , ,0.06668148249132211,4
12,26,2,1,11,15, , , ,2, , , , , , ,4,2,2,3,6,0.8596608690464966,-0.259291830477515,3, , ,0.06668148249132211,4
12,26,3,1,11,95, , , ,2, , , , , , ,4,2,2,3,6,0.8596608690464966,-0.259291830477515,3, , ,0.06668148249132211,4
12,26,4,1,11,95, , , ,1,4,3,90, , , ,4,2,2,3,6,0.8596608690464966,-0.259291830477515,3, , ,0.06668148249132211,4
12,27,1,1,12,24, , , ,1,1,6,5,7,90,90,1,2,2,1,1,0.8596608690464966,-0.7062458101136004,1, , ,-0.6220223354137602,2
12,28,1,1,12,95, , , ,1,1,2,90, , , ,3,2,2,9,1,0.8596608690464966,-0.1628346887416366,3, , ,0.2153106586579588,4
12,28,2,2,12,95, , , ,1,4,5,6,90, , ,3,2,2,9,1,0.8596608690464966,-0.1628346887416366,3, , ,0.2153106586579588,4
12,28,3,1,11,95, , , ,2, , , , , , ,3,2,2,9,1,0.8596608690464966,-0.1628346887416366,3, , ,0.2153106586579588,4
12,29,1,1,12,98, , , ,1,1,90, , , , ,1,2,2,1,1,0.8596608690464966,-1.0606531126211025,1, , ,-1.1681225458405515,1
12,30,1,1,98,36,8,2, ,1,1,90, , , , ,2,2,2,1,6,0.8596608690464966,-1.0773090525877302,1, , ,-1.193787401661176,1
12,30,2,2,98,36,8,2, ,1,3,90, , , , ,2,2,2,1,6,0.8596608690464966,-1.0773090525877302,1, , ,-1.193787401661176,1
13,1,1,1,21,15, ,1,10,1,1,2,90, , , ,2,2,2,3,1,0.6893506968769076,-0.6236630239435523,2, , ,-0.49477191877162746,2
13,1,2,1,21,15, ,2, ,2, , , , , , ,2,2,2,3,1,0.6893506968769076,-0.6236630239435523,2, , ,-0.49477191877162746,2
13,2,1,1,12,9, , , ,1,2,3,4,90, , ,3,2,2,2,1,0.6893506968769076,-0.17483518695176822,3, , ,0.19681929419844543,4
13,2,2,1,12,8, , , ,2, , , , , , ,3,2,2,2,1,0.6893506968769076,-0.17483518695176822,3, , ,0.19681929419844543,4
13,2,3,1,12,19, , , ,2, , , , , , ,3,2,2,2,1,0.6893506968769076,-0.17483518695176822,3, , ,0.19681929419844543,4
13,7,1,1,21,15, ,2, ,1,1,2,4,90, , ,2,2,2,2,1,0.6893506968769076,-0.6594470797200213,2, , ,-0.5499109643025533,2
13,7,2,1,21,28, ,2, ,1,3,90, , , , ,2,2,2,2,1,0.6893506968769076,-0.6594470797200213,2, , ,-0.5499109643025533,2
13,9,1,1,12,21, , , ,1,0,2,0,90, , ,3,2,2,3,1,0.6893506968769076,1.327073263412571,5, , ,2.5110845900394647,5
13,9,2,1,21,21, ,1,6,1,0,90, , , , ,3,2,2,3,1,0.6893506968769076,1.327073263412571,5, , ,2.5110845900394647,5
13,9,3,1,21,95, ,1,6,1,1,90, , , , ,3,2,2,3,1,0.6893506968769076,1.327073263412571,5, , ,2.5110845900394647,5
13,10,1,1,11,18, , , ,1,1,7,90, , , ,5,2,2,2,1,0.6893506968769076,0.10928823057089315,4, , ,0.634620256533357,4
13,10,2,1,11,18, , , ,1,3,90, , , , ,5,2,2,2,1,0.6893506968769076,0.10928823057089315,4, , ,0.634620256533357,4
13,10,3,1,12,18, , , ,1,4,90, , , , ,5,2,2,2,1,0.6893506968769076,0.10928823057089315,4, , ,0.634620256533357,4
13,10,4,1,12,18, , , ,1,5,90, , , , ,5,2,2,2,1,0.6893506968769076,0.10928823057089315,4, , ,0.634620256533357,4
13,10,5,1,12,18, , , ,1,6,90, , , , ,5,2,2,2,1,0.6893506968769076,0.10928823057089315,4, , ,0.634620256533357,4
13,11,1,1,12,6, , , ,1,1,2,90, , , ,1,2,2,2,1,0.6893506968769076,-0.874139130878717,1, , ,-0.880726310050801,1
13,12,1,1,11,24, , , ,1,1,90, , , , ,2,2,2,1,1,0.6893506968769076,-0.8164649798454728,1, , ,-0.7918571874548456,1
13,12,2,1,11,36, , , ,2, , , , , , ,2,2,2,1,1,0.6893506968769076,-0.8164649798454728,1, , ,-0.7918571874548456,1
13,13,1,1,11,95, , , ,1,7,8,90, , , ,5,2,2,2,1,0.6893506968769076,-0.040736011082721346,4, , ,0.40345044328035706,4
13,13,2,1,11,95, , , ,1,6,5,90, , , ,5,2,2,2,1,0.6893506968769076,-0.040736011082721346,4, , ,0.40345044328035706,4
13,13,3,1,11,95, , , ,1,4,90, , , , ,5,2,2,2,1,0.6893506968769076,-0.040736011082721346,4, , ,0.40345044328035706,4
13,13,4,1,11,95, , , ,1,3,90, , , , ,5,2,2,2,1,0.6893506968769076,-0.040736011082721346,4, , ,0.40345044328035706,4
13,13,5,1,11,95, , , ,1,1,2,90, , , ,5,2,2,2,1,0.6893506968769076,-0.040736011082721346,4, , ,0.40345044328035706,4
13,14,1,1,12,2, , , ,1,1,6,90, , , ,3,2,2,3,1,0.6893506968769076,0.1400012792353884,4, , ,0.6819454730846556,4
13,14,2,1,12,14, , , ,1,4,5,90, , , ,3,2,2,3,1,0.6893506968769076,0.1400012792353884,4, , ,0.6819454730846556,4
13,14,3,1,12,14, , , ,1,2,3,90, , , ,3,2,2,3,1,0.6893506968769076,0.1400012792353884,4, , ,0.6819454730846556,4
13,16,1,1,21,95, ,1,6,1,1,2,90, , , ,2,2,2,3,1,0.6893506968769076,1.651060115056062,5, , ,3.010310442910481,5
13,16,2,1,21,95, ,1,6,2, , , , , , ,2,2,2,3,1,0.6893506968769076,1.651060115056062,5, , ,3.010310442910481,5
13,17,1,1,12,24, , , ,1,1,2,90, , , ,4,2,2,3,1,0.6893506968769076,-0.8722502849810443,1, , ,-0.8778158193953188,1
13,17,2,1,12,24, , , ,1,6,4,90, , , ,4,2,2,3,1,0.6893506968769076,-0.8722502849810443,1, , ,-0.8778158193953188,1
13,17,3,1,12,24, , , ,2, , , , , , ,4,2,2,3,1,0.6893506968769076,-0.8722502849810443,1, , ,-0.8778158193953188,1
13,17,4,1,12,24, , , ,2, , , , , , ,4,2,2,3,1,0.6893506968769076,-0.8722502849810443,1, , ,-0.8778158193953188,1
13,18,1,1,12,95, , , ,1,1,90, , , , ,1,2,2,1,1,0.6893506968769076,-1.0198673767994877,1, , ,-1.1052764962331965,1
13,19,1,1,12,11, , , ,2, , , , , , ,3,2,2,2,1,0.6893506968769076,-0.334052650549855,3, , ,-0.04851619905848217,3
13,19,2,1,12,28, , , ,1,3,5,90, , , ,3,2,2,2,1,0.6893506968769076,-0.334052650549855,3, , ,-0.04851619905848217,3
13,19,3,1,12,17, , , ,1,1,2,6,90, , ,3,2,2,2,1,0.6893506968769076,-0.334052650549855,3, , ,-0.04851619905848217,3
13,21,1,1,21,5, ,2, ,1,1,2,90, , , ,2,2,2,2,1,0.6893506968769076,-0.19106210528456863,3, , ,0.1718155105477599,4
13,21,2,1,21,5, ,2, ,1,4,5,90, , , ,2,2,2,2,1,0.6893506968769076,-0.19106210528456863,3, , ,0.1718155105477599,4
13,23,1,1,21,4, ,2, ,1,1,2,3,90, , ,1,2,2,9,1,0.6893506968769076,-0.919214457656677,1, , ,-0.9501821177171211,1
13,25,1,2,11,24, , , ,1,1,90, , , , ,2,2,2,3,1,0.6893506968769076,-0.7318692053415695,1, , ,-0.6615049911797106,1
13,25,2,2,13,24, , , ,1,2,90, , , , ,2,2,2,3,1,0.6893506968769076,-0.7318692053415695,1, , ,-0.6615049911797106,1
13,28,1,1,13,95, , , ,2, , , , , , ,3,2,2,3,1,0.6893506968769076,0.3002738293938068,4, , ,0.928906731354152,5
13,28,2,1,13,95, , , ,2, , , , , , ,3,2,2,3,1,0.6893506968769076,0.3002738293938068,4, , ,0.928906731354152,5
13,28,3,1,13,95, , , ,2, , , , , , ,3,2,2,3,1,0.6893506968769076,0.3002738293938068,4, , ,0.928906731354152,5
13,29,1,1,13,12, , , ,1,2,3,4,90, , ,3,2,2,2,1,0.6893506968769076,-0.6528214422029348,2, , ,-0.5397016316598774,2
13,29,2,1,13,12, , , ,2, , , , , , ,3,2,2,2,1,0.6893506968769076,-0.6528214422029348,2, , ,-0.5397016316598774,2
13,29,3,1,21,12, ,2, ,1,1,90, , , , ,3,2,2,2,1,0.6893506968769076,-0.6528214422029348,2, , ,-0.5397016316598774,2
13,30,1,1,12,15, , , ,1,1,2,90, , , ,3,2,2,3,1,0.6893506968769076,-0.5363658050440059,2, , ,-0.36025711257711684,3
13,30,2,1,12,15, , , ,2, , , , , , ,3,2,2,3,1,0.6893506968769076,-0.5363658050440059,2, , ,-0.36025711257711684,3
13,30,3,1,21,8, ,2, ,2, , , , , , ,3,2,2,3,1,0.6893506968769076,-0.5363658050440059,2, , ,-0.36025711257711684,3
14,1,1,1,12,12, , , ,1,1,90, , , , ,2,2,2,2,1,0.4784904837145595,-0.4804495868576675,2, , ,-0.2740967589337733,3
