HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,helevel,HH6,area,HH7,hhweight,wscore,windex5
195,6,1,1,11,24, , , ,1,2,6,90, ,2,1,1,11,11,0.9639263743281306,0.05598581887701629,3
195,6,2,1,11,95, , , ,1,3,8,90, ,2,1,1,11,11,0.9639263743281306,0.05598581887701629,3
195,7,1,1,11,13, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.8790740852190402,4
195,8,1,1,13,9, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,-0.07567457283935919,3
195,14,1,1,11,95, , , ,1,2,90, , ,1,1,1,11,11,0.9639263743281306,-0.24581509001614874,3
195,16,1,1,11,95, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,0.23197203468090402,3
195,18,1,1,11,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,-0.3768572735909449,3
195,18,2,1,11,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,-0.3768572735909449,3
195,18,3,1,11,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,-0.3768572735909449,3
196,1,1,2,14,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.3066180546559236,5
196,1,2,2,14,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.3066180546559236,5
196,1,3,2,14,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.3066180546559236,5
196,3,1,1,11,12, , , ,1,3,90, , ,3,3,1,11,11,0.9639263743281306,1.3982709056071383,5
196,3,2,1,11,12, , , ,1,2,90, , ,3,3,1,11,11,0.9639263743281306,1.3982709056071383,5
196,3,3,1,11,12, , , ,1,1,90, , ,3,3,1,11,11,0.9639263743281306,1.3982709056071383,5
196,5,1,2,13,24, , , ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.6680706626955573,5
196,5,2,2,13,24, , , ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.6680706626955573,5
196,7,1,2,31,18,2,2, ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.7562020405321249,4
196,7,2,2,14,95, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.7562020405321249,4
196,8,1,1,28,18, ,2, ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.579561901432957,5
196,8,2,1,28,95, ,2, ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.579561901432957,5
196,9,1,9,26,95, ,2, ,1,1,8,7,90,1,1,1,11,11,0.9639263743281306,1.1185333196167482,4
196,12,1,9,11,12, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.6569209935529172,5
197,1,1,1,12,5, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,-0.2460321363725409,3
197,1,2,1,12,5, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,-0.2460321363725409,3
197,5,1,1,14,12, , , ,1,3,90, , ,2,2,1,11,11,0.9639263743281306,1.3397688131720733,5
197,5,2,1,14,12, , , ,1,5,90, , ,2,2,1,11,11,0.9639263743281306,1.3397688131720733,5
197,16,1,1,12,95, , , ,1,1,90, , ,1,3,1,11,11,0.9639263743281306,0.7584145817154,4
198,2,1,1,11,24, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.0114700887268766,4
198,2,2,1,11,24, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.0114700887268766,4
198,5,1,1,11,12, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.4319210327858856,5
198,5,2,1,11,12, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.4319210327858856,5
198,6,1,1,11,5, , , ,1,1,90, , ,1,1,1,11,11,0.9639263743281306,0.1985169203426063,3
198,7,1,1,11,95, , , ,1,2,90, , ,2,3,1,11,11,0.9639263743281306,0.9770756599565704,4
198,7,2,1,11,95, , , ,1,3,4,90, ,2,3,1,11,11,0.9639263743281306,0.9770756599565704,4
198,8,1,2,18,98, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,1.093239963165356,4
198,11,1,2,18,2, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.0302291510696375,4
198,13,1,1,11,4, , , ,1,1,6,90, ,1,1,1,11,11,0.9639263743281306,0.5278158646237122,4
198,16,1,1,13,2, , , ,1,13,12,14,11,1,1,1,11,11,0.9639263743281306,1.4424585805491794,5
199,2,1,1,14,11, , , ,1,3,4,5,90,1,2,1,11,11,0.9639263743281306,0.2684881813860908,3
199,3,1,2,98,95,1,2, ,1,1,2,3,90,1,2,1,11,11,0.9639263743281306,-0.32839400505303323,3
199,6,1,1,11,6, , , ,1,5,90, , ,1,1,1,11,11,0.9639263743281306,0.7051098769752215,4
199,7,1,2,28,15, ,2, ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.3839101116942344,3
199,7,2,2,28,15, ,2, ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.3839101116942344,3
199,12,1,1,13,6, , , ,1,4,2,3,90,1,3,1,11,11,0.9639263743281306,0.5084787106937848,3
200,1,1,1,18,12, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.1792099248764145,5
200,1,2,1,18,12, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.1792099248764145,5
200,1,3,1,18,12, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.1792099248764145,5
200,4,1,1,11,5, , , ,1,2,3,4,90,1,1,1,11,11,0.9639263743281306,0.17614001993799935,3
200,5,1,1,14,8, , , ,1,2,4,90, ,1,1,1,11,11,0.9639263743281306,-0.20619287535251357,3
200,8,1,2,18,12, , , ,1,1,90, , ,1,3,1,11,11,0.9639263743281306,1.1572812922722728,5
200,9,1,1,11,12, , , ,1,11,90, , ,3,1,1,11,11,0.9639263743281306,0.7146589888897051,4
200,9,2,2,11,12, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,0.7146589888897051,4
200,9,3,2,11,12, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,0.7146589888897051,4
200,13,1,2,98,95,2,2, ,2, , , , ,3,1,1,11,11,0.9639263743281306,0.08200659302978967,3
200,13,2,2,98,95,2,2, ,2, , , , ,3,1,1,11,11,0.9639263743281306,0.08200659302978967,3
200,13,3,2,98,95,2,2, ,2, , , , ,3,1,1,11,11,0.9639263743281306,0.08200659302978967,3
201,2,1,2,18,8, , , ,1,1,90, , ,1,1,1,11,11,0.9639263743281306,0.23046968031818146,3
201,3,1,1,11,6, , , ,1,1,2,90, ,1,1,1,11,11,0.9639263743281306,0.8714108565305302,4
201,4,1,1,11,12, , , ,1,4,90, , ,2,1,1,11,11,0.9639263743281306,-0.23106347458408139,3
201,4,2,1,11,12, , , ,1,5,1,2,90,2,1,1,11,11,0.9639263743281306,-0.23106347458408139,3
202,3,1,1,11,2, , , ,1,1,5,90, ,2,1,1,11,11,0.9639263743281306,1.090024841776151,4
202,3,2,1,11,2, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.090024841776151,4
202,11,1,2,15,1, , , ,1,3,90, , ,3,3,1,11,11,0.9639263743281306,1.2674861057288551,5
202,11,2,2,15,1, , , ,1,2,90, , ,3,3,1,11,11,0.9639263743281306,1.2674861057288551,5
202,11,3,2,15,1, , , ,1,1,90, , ,3,3,1,11,11,0.9639263743281306,1.2674861057288551,5
202,19,1,1,15,5, , , ,1,1,90, , ,1,2,1,11,11,0.9639263743281306,0.9180384957706131,4
203,1,1,2,11,95, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.7632455360891528,5
203,2,1,1,11,95, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.107950036380157,4
203,3,1,1,11,95, , , ,1,3,90, , ,1,1,1,11,11,0.9639263743281306,1.3669150813583593,5
203,7,1,1,14,95, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.1201068073591758,4
203,7,2,1,14,95, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.1201068073591758,4
203,8,1,1,14,4, , , ,1,6,5,7,90,1,3,1,11,11,0.9639263743281306,0.8664652265932592,4
203,13,1,1,18,95, , , ,1,2,3,4,90,1,3,1,11,11,0.9639263743281306,1.310858451649542,5
204,1,1,1,11,13, , , ,1,2,90, , ,2,1,1,11,11,0.9639263743281306,0.8858876623843888,4
204,1,2,1,11,8, , , ,1,1,90, , ,2,1,1,11,11,0.9639263743281306,0.8858876623843888,4
204,6,1,1,11,12, , , ,2, , , , ,1,2,1,11,11,0.9639263743281306,0.9876777781147859,4
204,7,1,9,14,99, , , ,1,1,90, , ,1,1,1,11,11,0.9639263743281306,1.4366462722229567,5
204,17,1,2,18,95, , , ,2, , , , ,3,2,1,11,11,0.9639263743281306,0.9145789532877812,4
204,17,2,2,99,4,2,2, ,2, , , , ,3,2,1,11,11,0.9639263743281306,0.9145789532877812,4
204,17,3,2,99,4,2,2, ,2, , , , ,3,2,1,11,11,0.9639263743281306,0.9145789532877812,4
204,18,1,2,14,6, , , ,1,5,6,90, ,2,3,1,11,11,0.9639263743281306,1.167455772873153,5
204,18,2,2,14,6, , , ,1,2,7,90, ,2,3,1,11,11,0.9639263743281306,1.167455772873153,5
205,4,1,1,14,3, , , ,1,2,3,90, ,2,2,1,11,11,0.9639263743281306,1.3556324597801035,5
205,4,2,1,14,3, , , ,1,4,90, , ,2,2,1,11,11,0.9639263743281306,1.3556324597801035,5
205,7,1,1,11,5, , , ,1,2,3,90, ,1,2,1,11,11,0.9639263743281306,1.527853728107032,5
205,10,1,1,11,6, , , ,1,1,2,90, ,2,1,1,11,11,0.9639263743281306,1.1547664550585537,5
205,10,2,1,11,6, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,1.1547664550585537,5
205,11,1,1,11,24, , , ,1,1,90, , ,1,1,1,11,11,0.9639263743281306,1.235448636726042,5
205,12,1,2,18,95, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.593160187912283,5
205,12,2,2,18,95, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.593160187912283,5
205,15,1,1,11,4, , , ,1,3,90, , ,1,1,1,11,11,0.9639263743281306,1.8095498652474324,5
205,18,1,1,15,9, , , ,1,2,90, , ,2,1,1,11,11,0.9639263743281306,0.057613633391970905,3
205,18,2,1,15,9, , , ,1,10,90, , ,2,1,1,11,11,0.9639263743281306,0.057613633391970905,3
206,4,1,1,11,24, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.409065155817288,5
206,4,2,1,11,24, , , ,2, , , , ,2,2,1,11,11,0.9639263743281306,1.409065155817288,5
206,7,1,2,28,95, ,2, ,8, , , , ,1,1,1,11,11,0.9639263743281306,1.6605908920796495,5
206,8,1,2,31,4,2,2, ,1,1,90, , ,2,3,1,11,11,0.9639263743281306,1.2808377411666165,5
206,8,2,2,31,4,2,2, ,2, , , , ,2,3,1,11,11,0.9639263743281306,1.2808377411666165,5
206,10,1,2,13,21, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.7756701646305626,4
206,10,2,2,13,21, , , ,2, , , , ,2,1,1,11,11,0.9639263743281306,0.7756701646305626,4
206,14,1,2,31,18,2,2, ,1,9,90, , ,1,3,1,11,11,0.9639263743281306,1.1276144925854705,4
206,15,1,9,13,95, , , ,1,1,90, , ,3,1,1,11,11,0.9639263743281306,1.1054353272170154,4
206,15,2,9,13,95, , , ,2, , , , ,3,1,1,11,11,0.9639263743281306,1.1054353272170154,4
206,15,3,9,13,95, , , ,1,8,4,90, ,3,1,1,11,11,0.9639263743281306,1.1054353272170154,4
206,17,1,1,11,95, , , ,2, , , , ,1,1,1,11,11,0.9639263743281306,0.8448393784968428,4
207,2,1,1,13,3, , , ,1,2,5,6,7,2,1,1,11,11,0.9639263743281306,-0.6561922237556561,2
207,2,2,1,13,3, , , ,1,3,8,90, ,2,1,1,11,11,0.9639263743281306,-0.6561922237556561,2
207,17,1,1,28,3, ,8, ,1,2,4,90, ,1,1,1,11,11,0.9639263743281306,-0.4267140190374206,3
207,18,1,1,11,17, , , ,2, , , , ,1,3,1,11,11,0.9639263743281306,1.6291076295082576,5
208,1,1,1,11,24, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-1.133654502601814,1
208,5,1,1,11,13, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.7229323828124389,2
208,9,1,2,18,98, , , ,1,2,3,4,90,1,1,2,21,11,1.0317722843507988,-1.103186413141427,1
208,11,1,1,13,12, , , ,1,2,3,4,5,1,1,2,21,11,1.0317722843507988,-0.7973784063586739,2
208,12,1,1,98,10,8,8, ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.9073014780022995,2
208,13,1,9,13,2, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.5862548798003847,2
208,15,1,1,11,95, , , ,1,2,90, , ,1,1,2,21,11,1.0317722843507988,-0.8574924649171016,2
209,1,1,9,11,98, , , ,1,1,2,90, ,1,1,2,21,11,1.0317722843507988,-0.6827717095861549,2
209,2,1,1,11,98, , , ,1,1,2,3,4,1,1,2,21,11,1.0317722843507988,-0.6255978615032964,2
209,3,1,1,11,98, , , ,1,1,2,3,90,1,1,2,21,11,1.0317722843507988,-1.1545207965280566,1
209,5,1,1,13,4, , , ,1,2,6,5,4,1,1,2,21,11,1.0317722843507988,-1.0405481686086338,1
209,6,1,1,11,12, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.297022965350021,1
209,7,1,2,99,36,2,1,99,1,7,6,5,2,1,1,2,21,11,1.0317722843507988,-0.49719455341236296,2
209,9,1,1,11,95, , , ,1,2,8,90, ,1,2,2,21,11,1.0317722843507988,-0.24855917525954319,3
209,12,1,1,11,95, , , ,1,8,9,7,6,1,1,2,21,11,1.0317722843507988,-1.3354942091794593,1
209,16,1,1,13,24, , , ,1,1,2,90, ,1,1,2,21,11,1.0317722843507988,-0.5656652455838795,2
209,17,1,1,13,24, , , ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-0.18884198689355686,3
209,17,2,1,13,2, , , ,1,2,3,90, ,2,1,2,21,11,1.0317722843507988,-0.18884198689355686,3
209,18,1,9,11,95, , , ,2, , , , ,2,3,2,21,11,1.0317722843507988,0.666872754518229,4
209,18,2,9,11,95, , , ,2, , , , ,2,3,2,21,11,1.0317722843507988,0.666872754518229,4
210,1,1,2,11,12, , , ,2, , , , ,6,1,2,21,11,1.0317722843507988,0.4674492616473425,3
210,1,2,2,11,12, , , ,2, , , , ,6,1,2,21,11,1.0317722843507988,0.4674492616473425,3
210,1,3,2,11,12, , , ,2, , , , ,6,1,2,21,11,1.0317722843507988,0.4674492616473425,3
210,1,4,2,11,6, , , ,2, , , , ,6,1,2,21,11,1.0317722843507988,0.4674492616473425,3
210,1,5,2,11,6, , , ,2, , , , ,6,1,2,21,11,1.0317722843507988,0.4674492616473425,3
210,1,6,2,11,6, , , ,2, , , , ,6,1,2,21,11,1.0317722843507988,0.4674492616473425,3
210,3,1,1,11,9, , , ,1,2,1,90, ,1,3,2,21,11,1.0317722843507988,0.6673032993193645,4
210,6,1,1,11,2, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-0.7914288125036645,2
210,7,1,1,13,2, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.17878687430294976,3
210,7,2,1,12,2, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.17878687430294976,3
210,9,1,2,98,12,1,2, ,2, , , , ,2,1,2,21,11,1.0317722843507988,0.07242419715475543,3
210,9,2,2,98,12,1,2, ,2, , , , ,2,1,2,21,11,1.0317722843507988,0.07242419715475543,3
210,12,1,2,18,24, , , ,1,1,90, , ,1,1,2,21,11,1.0317722843507988,-0.44208014797785417,2
210,15,1,2,11,3, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.0464221861304515,1
211,2,1,1,11,12, , , ,1,2,3,90, ,1,1,2,21,11,1.0317722843507988,-0.6967130462382037,2
211,3,1,1,11,14, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.4488248724342212,1
211,7,1,2,18,0, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.9508010856634267,2
211,8,1,1,11,95, , , ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-0.3057136476251301,3
211,8,2,1,11,95, , , ,1,2,90, , ,2,1,2,21,11,1.0317722843507988,-0.3057136476251301,3
211,10,1,1,11,95, , , ,1,2,3,4,90,1,1,2,21,11,1.0317722843507988,-0.768554878486952,2
211,12,1,1,11,11, , , ,1,6,5,2,90,1,1,2,21,11,1.0317722843507988,-1.117815468058486,1
211,13,1,2,28,95, ,2, ,1,1,90, , ,1,1,2,21,11,1.0317722843507988,-1.0742211099443746,1
211,14,1,1,11,24, , , ,1,2,5,3,4,1,9,2,21,11,1.0317722843507988,-1.0475319047799392,1
211,15,1,1,11,12, , , ,1,1,90, , ,1,1,2,21,11,1.0317722843507988,-0.5397890612765371,2
211,18,1,1,11,95, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.3581819865630672,3
212,1,1,2,14,9, , , ,2, , , , ,2,3,2,21,11,1.0317722843507988,0.5979099741732601,4
212,1,2,2,16,12, , , ,2, , , , ,2,3,2,21,11,1.0317722843507988,0.5979099741732601,4
212,2,1,2,98,95,2,2, ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.6332560226393263,2
212,3,1,2,98,95,1,2, ,2, , , , ,3,1,2,21,11,1.0317722843507988,0.331266689268682,3
212,3,2,2,98,95,1,2, ,2, , , , ,3,1,2,21,11,1.0317722843507988,0.331266689268682,3
212,3,3,2,98,95,1,2, ,2, , , , ,3,1,2,21,11,1.0317722843507988,0.331266689268682,3
212,6,1,1,11,12, , , ,1,4,2,3,90,1,2,2,21,11,1.0317722843507988,0.059992810982390864,3
212,7,1,2,11,12, , , ,1,2,5,6,7,1,1,2,21,11,1.0317722843507988,-0.6258501014901776,2
212,9,1,1,11,95, , , ,1,2,3,90, ,2,1,2,21,11,1.0317722843507988,0.6146851400844822,4
212,9,2,1,11,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,0.6146851400844822,4
212,10,1,1,11,4, , , ,1,2,1,90, ,3,1,2,21,11,1.0317722843507988,-0.6780444012152235,2
212,10,2,1,11,4, , , ,1,5,3,90, ,3,1,2,21,11,1.0317722843507988,-0.6780444012152235,2
212,10,3,1,11,4, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,-0.6780444012152235,2
212,11,1,1,13,7, , , ,1,2,3,4,90,2,2,2,21,11,1.0317722843507988,0.6339073379454583,4
212,11,2,1,13,12, , , ,2, , , , ,2,2,2,21,11,1.0317722843507988,0.6339073379454583,4
212,13,1,1,11,24, , , ,1,3,4,90, ,1,1,2,21,11,1.0317722843507988,-0.7788887855651468,2
212,14,1,2,98,95,2,2, ,1,3,4,5,90,1,1,2,21,11,1.0317722843507988,-0.7120004927056248,2
212,15,1,1,11,95, , , ,2, , , , ,1,3,2,21,11,1.0317722843507988,1.0224427949824788,4
212,17,1,2,11,95, , , ,1,1,90, , ,1,2,2,21,11,1.0317722843507988,-0.5363113786605692,2
212,18,1,1,15,7, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,0.4890006690133945,3
213,1,1,1,12,5, , , ,1,1,4,90, ,1,1,2,21,11,1.0317722843507988,-0.6153192324109585,2
213,3,1,1,11,15, , , ,1,4,5,90, ,2,1,2,21,11,1.0317722843507988,-0.8067740703484474,2
213,3,2,1,11,15, , , ,1,6,8,90, ,2,1,2,21,11,1.0317722843507988,-0.8067740703484474,2
213,5,1,1,14,13, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,0.18404390511110688,3
213,5,2,1,14,13, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,0.18404390511110688,3
213,7,1,1,11,3, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.023395148002078793,3
213,11,1,1,11,5, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,0.5333017800594918,4
213,12,1,1,13,5, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.7166759732615025,2
213,13,1,1,14,23, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,0.5599157600362423,4
213,13,2,1,15,23, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,0.5599157600362423,4
213,13,3,1,18,12, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,0.5599157600362423,4
213,14,1,1,14,12, , , ,1,2,5,90, ,2,3,2,21,11,1.0317722843507988,0.9065862343376037,4
213,14,2,1,15,12, , , ,1,3,4,90, ,2,3,2,21,11,1.0317722843507988,0.9065862343376037,4
213,16,1,1,11,95, , , ,1,2,4,5,6,1,1,2,21,11,1.0317722843507988,-1.3102856509202123,1
213,17,1,1,11,6, , , ,1,2,5,90, ,3,2,2,21,11,1.0317722843507988,0.4021783029267608,3
213,17,2,1,11,6, , , ,1,6,90, , ,3,2,2,21,11,1.0317722843507988,0.4021783029267608,3
213,17,3,1,11,6, , , ,1,8,90, , ,3,2,2,21,11,1.0317722843507988,0.4021783029267608,3
213,18,1,1,11,95, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-0.004496747300693084,3
214,1,1,1,13,95, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.9705300479478335,2
214,5,1,2,14,13, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.7589891544283631,2
214,5,2,2,14,13, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.7589891544283631,2
214,6,1,1,11,14, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.172969270360556,1
214,9,1,1,11,3, , , ,1,2,3,90, ,2,1,2,21,11,1.0317722843507988,-1.1447247600199704,1
214,9,2,1,11,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-1.1447247600199704,1
214,11,1,1,11,95, , , ,1,2,3,90, ,2,1,2,21,11,1.0317722843507988,-0.9126847607523603,2
214,11,2,1,11,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.9126847607523603,2
214,12,1,1,11,95, , , ,1,1,2,3,4,1,1,2,21,11,1.0317722843507988,-0.9756588547401899,2
214,15,1,1,18,23, , , ,1,2,7,8,90,2,1,2,21,11,1.0317722843507988,-0.6807961709071086,2
214,15,2,1,18,23, , , ,1,6,5,90, ,2,1,2,21,11,1.0317722843507988,-0.6807961709071086,2
214,17,1,1,11,12, , , ,1,2,7,3,90,1,1,2,21,11,1.0317722843507988,-0.10956676406095274,3
214,18,1,1,98,24,1,1,12,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.1123402977957793,1
215,2,1,1,11,9, , , ,1,6,5,7,8,1,1,2,21,11,1.0317722843507988,-1.1324552807216608,1
215,3,1,1,11,5, , , ,1,3,7,9,5,2,1,2,21,11,1.0317722843507988,-0.9232818983948476,2
215,3,2,1,11,6, , , ,1,2,8,90, ,2,1,2,21,11,1.0317722843507988,-0.9232818983948476,2
215,4,1,1,14,5, , , ,1,2,4,90, ,1,2,2,21,11,1.0317722843507988,-0.628540784209146,2
215,5,1,1,11,12, , , ,1,3,4,90, ,2,2,2,21,11,1.0317722843507988,-0.8362755049481577,2
215,5,2,1,11,12, , , ,2, , , , ,2,2,2,21,11,1.0317722843507988,-0.8362755049481577,2
215,6,1,1,11,14, , , ,1,1,2,3,4,1,3,2,21,11,1.0317722843507988,-1.0024168542931062,2
215,7,1,1,11,5, , , ,1,2,8,90, ,2,1,2,21,11,1.0317722843507988,-0.9524832286438256,2
215,7,2,1,11,5, , , ,1,4,7,6,90,2,1,2,21,11,1.0317722843507988,-0.9524832286438256,2
215,11,1,2,18,6, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-0.9941180185281051,2
215,12,1,1,11,95, , , ,1,2,6,4,5,1,1,2,21,11,1.0317722843507988,-1.0113523847376686,2
215,13,1,1,11,16, , , ,1,3,11,6,7,1,1,2,21,11,1.0317722843507988,-0.9620014704919787,2
215,14,1,1,11,12, , , ,1,2,5,6,7,2,1,2,21,11,1.0317722843507988,-0.7417340260917888,2
215,14,2,1,11,12, , , ,1,3,90, , ,2,1,2,21,11,1.0317722843507988,-0.7417340260917888,2
215,15,1,1,13,24, , , ,1,2,7,6,8,2,1,2,21,11,1.0317722843507988,-1.0539013379575612,1
215,15,2,1,13,17, , , ,1,9,3,5,4,2,1,2,21,11,1.0317722843507988,-1.0539013379575612,1
215,17,1,1,11,5, , , ,1,2,8,7,6,1,2,2,21,11,1.0317722843507988,-0.7504893829964345,2
216,3,1,1,13,12, , , ,1,2,6,7,90,1,1,2,21,11,1.0317722843507988,-0.07727180950335785,3
216,9,1,2,18,95, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.085395595674414,1
217,17,1,2,14,98, , , ,2, , , , ,2,2,2,21,11,1.0317722843507988,0.4206576498671451,3
217,17,2,2,14,98, , , ,2, , , , ,2,2,2,21,11,1.0317722843507988,0.4206576498671451,3
217,18,1,1,26,95, ,8, ,1,6,90, , ,1,1,2,21,11,1.0317722843507988,0.13069751141041175,3
219,6,1,2,18,6, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-0.5632901845521796,2
220,16,1,2,98,1,9,1,2,1,2,90, , ,1,1,2,21,11,1.0317722843507988,-1.1775672057391682,1
220,17,1,2,14,3, , , ,1,1,90, , ,1,1,2,21,11,1.0317722843507988,-0.8274637358574654,2
222,1,1,1,12,7, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.1492117521296579,1
223,3,1,1,13,4, , , ,1,2,3,90, ,1,1,2,21,11,1.0317722843507988,-1.240051917107797,1
223,5,1,1,11,2, , , ,1,6,5,4,90,1,1,2,21,11,1.0317722843507988,-0.79284174181802,2
223,6,1,1,12,24, , , ,1,1,2,3,90,1,1,2,21,11,1.0317722843507988,-0.6784585946298695,2
223,8,1,1,13,6, , , ,1,1,2,6,7,1,1,2,21,11,1.0317722843507988,-0.5664390933482264,2
223,9,1,2,11,12, , , ,1,3,5,6,7,2,1,2,21,11,1.0317722843507988,-0.7399436735642073,2
223,9,2,2,11,12, , , ,1,1,4,90, ,2,1,2,21,11,1.0317722843507988,-0.7399436735642073,2
223,10,1,1,11,6, , , ,1,1,2,90, ,1,2,2,21,11,1.0317722843507988,-0.5251559378658175,2
223,11,1,2,98,95,2,2, ,1,1,2,3,90,1,1,2,21,11,1.0317722843507988,-0.0757493571636804,3
223,12,1,1,18,95, , , ,1,1,4,90, ,1,1,2,21,11,1.0317722843507988,-0.0862612588490595,3
223,13,1,1,13,98, , , ,2, , , , ,1,9,2,21,11,1.0317722843507988,-0.26466829116202384,3
223,15,1,1,13,95, , , ,1,1,2,90, ,1,3,2,21,11,1.0317722843507988,0.811027596894335,4
223,16,1,1,11,6, , , ,1,1,2,90, ,2,1,2,21,11,1.0317722843507988,-0.7274585650500048,2
223,16,2,1,11,6, , , ,1,3,90, , ,2,1,2,21,11,1.0317722843507988,-0.7274585650500048,2
223,17,1,2,18,95, , , ,1,1,5,90, ,2,1,2,21,11,1.0317722843507988,-0.5623084151628557,2
223,17,2,2,18,95, , , ,1,6,4,2,90,2,1,2,21,11,1.0317722843507988,-0.5623084151628557,2
224,1,1,1,13,1, , , ,1,2,3,4,90,1,2,2,21,11,1.0317722843507988,-0.3995777316814928,3
224,2,1,1,11,24, , , ,1,2,5,90, ,3,3,2,21,11,1.0317722843507988,0.19156228032311418,3
224,2,2,1,11,24, , , ,1,3,90, , ,3,3,2,21,11,1.0317722843507988,0.19156228032311418,3
224,2,3,1,11,24, , , ,1,6,90, , ,3,3,2,21,11,1.0317722843507988,0.19156228032311418,3
224,3,1,1,13,7, , , ,1,2,90, , ,1,2,2,21,11,1.0317722843507988,0.38403244845602974,3
