HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
259,18,2,1,13,7, , , ,1,3,2,90, ,3,2,3,2,0.9465498731601986,-0.5107507071021904,3, , ,0.11989807112758029,4
259,18,3,1,13,7, , , ,1,7,5,90, ,3,2,3,2,0.9465498731601986,-0.5107507071021904,3, , ,0.11989807112758029,4
259,19,1,9,13,6, , , ,1,1,2,4,5,1,2,3,3,0.9465498731601986,-0.8252752426630764,2, , ,-0.4535786206153924,3
259,20,1,1,13,95, , , ,1,1,90, , ,2,2,3,4,0.9465498731601986,0.18555358638487862,4, , ,1.3894787795556276,5
259,20,2,1,13,12, , , ,2, , , , ,2,2,3,4,0.9465498731601986,0.18555358638487862,4, , ,1.3894787795556276,5
259,22,1,1,13,24, , , ,1,1,2,90, ,2,2,3,3,0.9465498731601986,-0.49869744419195355,3, , ,0.141874942744748,4
259,22,2,1,13,24, , , ,2, , , , ,2,2,3,3,0.9465498731601986,-0.49869744419195355,3, , ,0.141874942744748,4
260,2,1,1,12,95, , , ,2, , , , ,1,1,3,3,0.9200485296246762,1.1632035922155473,5,-0.06595998440418514,3, , 
260,3,1,1,13,95, , , ,2, , , , ,1,1,3,3,0.9200485296246762,1.2610828800267244,5,0.23148052773692293,3, , 
260,4,1,1,98,24,2,2, ,1,1,2,3,90,1,1,3,3,0.9200485296246762,0.9702044411546565,4,-0.6524555302758929,2, , 
260,5,1,1,13,11, , , ,1,2,3,4,90,1,1,3,2,0.9200485296246762,1.0267105094898719,4,-0.480742042360755,2, , 
260,6,1,1,12,95, , , ,2, , , , ,2,1,3,3,0.9200485296246762,1.2414546680243517,5,0.17183332799776324,3, , 
260,6,2,1,12,95, , , ,2, , , , ,2,1,3,3,0.9200485296246762,1.2414546680243517,5,0.17183332799776324,3, , 
260,7,1,1,98,3,2,2, ,2, , , , ,1,1,3,3,0.9200485296246762,0.7435448323441884,4,-1.341240171377359,1, , 
260,8,1,1,98,1,8,2, ,2, , , , ,1,1,3,3,0.9200485296246762,0.8924405330177466,4,-0.8887684130070975,1, , 
260,11,1,1,98,6,2,2, ,2, , , , ,1,1,3,3,0.9200485296246762,1.3526278226891881,5,0.5096719126393185,4, , 
260,13,1,1,98,95,2,2, ,2, , , , ,1,1,3,2,0.9200485296246762,0.9997813660094728,4,-0.5625756805844346,2, , 
260,16,1,1,16,3, , , ,2, , , , ,1,1,3,3,0.9200485296246762,1.1674211608179639,5,-0.053143424403124015,3, , 
260,18,1,1,98,98,8,2, ,2, , , , ,1,1,3,1,0.9200485296246762,0.893566068418177,4,-0.8853480793142041,1, , 
260,20,1,1,16,5, , , ,2, , , , ,1,1,3,3,0.9200485296246762,0.9930076047631465,4,-0.5831601276036616,2, , 
260,22,1,1,12,95, , , ,2, , , , ,2,1,3,3,0.9200485296246762,1.128255144422325,5,-0.1721630886830635,3, , 
260,22,2,1,12,95, , , ,2, , , , ,2,1,3,3,0.9200485296246762,1.128255144422325,5,-0.1721630886830635,3, , 
261,1,1,2,12,5, , , ,1,1,2,90, ,1,1,3,3,1.5843846465042046,0.9299516666651066,4,-0.7747776898156051,1, , 
261,2,1,1,98,4,8,2, ,1,1,2,5,90,2,1,3,3,1.5843846465042046,0.7946515524236564,4,-1.1859344950261532,1, , 
261,2,2,1,98,4,8,2, ,2, , , , ,2,1,3,3,1.5843846465042046,0.7946515524236564,4,-1.1859344950261532,1, , 
261,6,1,1,13,12, , , ,1,0,4,0,90,1,1,3,2,1.5843846465042046,0.8207448814276275,4,-1.1066407719518696,1, , 
261,8,1,1,11,12, , , ,1,1,2,4,90,2,1,3,3,1.5843846465042046,0.7254550361465257,4,-1.3962123556451995,1, , 
261,8,2,1,98,95,1,2, ,1,3,90, , ,2,1,3,3,1.5843846465042046,0.7254550361465257,4,-1.3962123556451995,1, , 
261,9,1,1,11,5, , , ,1,1,2,5,90,2,1,3,2,1.5843846465042046,0.6724839266784796,4,-1.5571836324208685,1, , 
261,9,2,1,98,95,1,2, ,1,3,4,90, ,2,1,3,2,1.5843846465042046,0.6724839266784796,4,-1.5571836324208685,1, , 
261,10,1,1,98,95,2,2, ,2, , , , ,1,1,3,3,1.5843846465042046,0.879359188941205,4,-0.928520660582976,1, , 
261,12,1,1,11,18, , , ,1,1,90, , ,1,1,3,3,1.5843846465042046,0.8724900985072672,4,-0.9493947987413527,1, , 
261,13,1,1,11,12, , , ,2, , , , ,1,1,3,3,1.5843846465042046,0.5417678813079126,4,-1.9544101381458296,1, , 
261,17,1,1,18,95, , , ,1,1,2,3,4,1,1,3,3,1.5843846465042046,0.5057524385788723,4,-2.063855680403762,1, , 
261,18,1,1,98,0,8,2, ,1,2,3,90, ,2,1,3,3,1.5843846465042046,0.960947515654603,4,-0.6805859419611481,2, , 
261,18,2,1,98,0,8,2, ,1,1,90, , ,2,1,3,3,1.5843846465042046,0.960947515654603,4,-0.6805859419611481,2, , 
261,20,1,1,98,10,8,2, ,1,1,2,90, ,1,1,3,3,1.5843846465042046,0.7288068703964246,4,-1.3860266328207214,1, , 
261,21,1,2,98,95,8,2, ,2, , , , ,2,1,3,3,1.5843846465042046,1.0090937586658069,4,-0.5342767125095687,2, , 
261,21,2,2,98,18,8,2, ,2, , , , ,2,1,3,3,1.5843846465042046,1.0090937586658069,4,-0.5342767125095687,2, , 
261,23,1,1,16,6, , , ,2, , , , ,1,1,3,3,1.5843846465042046,0.9700635693600764,4,-0.652883618584085,2, , 
261,24,1,9,98,12,2,2, ,2, , , , ,1,1,3,3,1.5843846465042046,1.0834891390565258,5,-0.3082002816405954,2, , 
261,25,1,1,18,5, , , ,2, , , , ,1,1,3,2,1.5843846465042046,0.9899452602237584,4,-0.5924661345078529,2, , 
262,1,1,1,14,6, , , ,1,1,0,90, ,2,1,3,4,1.3678140833129826,1.5254479082396695,5,1.0348462973729933,5, , 
262,1,2,1,98,95,2,2, ,2, , , , ,2,1,3,4,1.3678140833129826,1.5254479082396695,5,1.0348462973729933,5, , 
262,2,1,1,14,3, , , ,1,1,90, , ,1,1,3,3,1.3678140833129826,0.7708431783447796,4,-1.2582845819304385,1, , 
262,3,1,1,14,6, , , ,2, , , , ,2,1,3,4,1.3678140833129826,1.6442132246445353,5,1.3957563256949408,5, , 
262,3,2,9,14,6, , , ,2, , , , ,2,1,3,4,1.3678140833129826,1.6442132246445353,5,1.3957563256949408,5, , 
262,4,1,1,12,3, , , ,1,1,2,90, ,1,1,3,3,1.3678140833129826,0.7468472768788674,4,-1.331204536508341,1, , 
262,9,1,1,98,95,1,1,6,1,1,90, , ,3,1,3,3,1.3678140833129826,0.9002285096741683,4,-0.8651019170912522,1, , 
262,9,2,1,98,95,1,1,6,1,4,90, , ,3,1,3,3,1.3678140833129826,0.9002285096741683,4,-0.8651019170912522,1, , 
262,9,3,1,98,95,1,1,6,1,2,3,5,90,3,1,3,3,1.3678140833129826,0.9002285096741683,4,-0.8651019170912522,1, , 
262,10,1,1,98,12,2,2, ,1,1,4,5,90,1,1,3,3,1.3678140833129826,1.2156892753927122,5,0.09353615449711569,3, , 
262,11,1,1,14,6, , , ,2, , , , ,2,1,3,3,1.3678140833129826,1.0205094609011134,4,-0.4995861012959853,2, , 
262,11,2,1,13,95, , , ,2, , , , ,2,1,3,3,1.3678140833129826,1.0205094609011134,4,-0.4995861012959853,2, , 
262,14,1,1,14,5, , , ,1,1,3,90, ,3,1,3,4,1.3678140833129826,1.3889433241258842,5,0.6200292884186556,4, , 
262,14,2,1,14,5, , , ,2, , , , ,3,1,3,4,1.3678140833129826,1.3889433241258842,5,0.6200292884186556,4, , 
262,14,3,1,14,5, , , ,2, , , , ,3,1,3,4,1.3678140833129826,1.3889433241258842,5,0.6200292884186556,4, , 
262,16,1,1,98,5,8,2, ,2, , , , ,1,1,3,3,1.3678140833129826,0.5705240951182766,4,-1.867024306533586,1, , 
262,19,1,9,14,4, , , ,1,1,2,90, ,3,1,3,4,1.3678140833129826,1.4773473049407666,5,0.8886757601790335,5, , 
262,19,2,9,14,4, , , ,1,3,4,90, ,3,1,3,4,1.3678140833129826,1.4773473049407666,5,0.8886757601790335,5, , 
262,19,3,9,14,4, , , ,1,0,90, , ,3,1,3,4,1.3678140833129826,1.4773473049407666,5,0.8886757601790335,5, , 
262,20,1,1,14,7, , , ,1,1,2,90, ,4,1,3,4,1.3678140833129826,1.8695631039625582,5,2.0805608948147762,5, , 
262,20,2,1,14,7, , , ,1,5,90, , ,4,1,3,4,1.3678140833129826,1.8695631039625582,5,2.0805608948147762,5, , 
262,20,3,1,14,7, , , ,1,3,90, , ,4,1,3,4,1.3678140833129826,1.8695631039625582,5,2.0805608948147762,5, , 
262,20,4,1,14,7, , , ,1,6,4,90, ,4,1,3,4,1.3678140833129826,1.8695631039625582,5,2.0805608948147762,5, , 
262,22,1,1,28,8, ,2, ,1,1,2,6,90,1,1,3,3,1.3678140833129826,0.8387993494717979,4,-1.0517759446571202,1, , 
262,23,1,1,14,7, , , ,2, , , , ,2,1,3,4,1.3678140833129826,2.0544374875755445,5,2.642366487941893,5, , 
262,23,2,2,14,7, , , ,1,5,90, , ,2,1,3,4,1.3678140833129826,2.0544374875755445,5,2.642366487941893,5, , 
262,24,1,1,14,5, , , ,2, , , , ,3,1,3,3,1.3678140833129826,1.258155749334763,5,0.22258541548599864,3, , 
262,24,2,1,14,5, , , ,2, , , , ,3,1,3,3,1.3678140833129826,1.258155749334763,5,0.22258541548599864,3, , 
262,24,3,1,14,5, , , ,2, , , , ,3,1,3,3,1.3678140833129826,1.258155749334763,5,0.22258541548599864,3, , 
263,5,1,1,28,12, ,2, ,1,1,90, , ,2,1,3,3,1.1660615060243176,0.7216316696457621,4,-1.4078309944350953,1, , 
263,5,2,1,28,12, ,2, ,2, , , , ,2,1,3,3,1.1660615060243176,0.7216316696457621,4,-1.4078309944350953,1, , 
263,10,1,1,11,7, , , ,2, , , , ,3,1,3,3,1.1660615060243176,1.0184041552139842,4,-0.5059838103087576,2, , 
263,10,2,1,11,7, , , ,2, , , , ,3,1,3,3,1.1660615060243176,1.0184041552139842,4,-0.5059838103087576,2, , 
263,10,3,1,98,95,2,2, ,2, , , , ,3,1,3,3,1.1660615060243176,1.0184041552139842,4,-0.5059838103087576,2, , 
263,14,1,2,28,7, ,2, ,1,1,2,90, ,2,1,3,4,1.1660615060243176,1.086899077628958,5,-0.29783798847280474,2, , 
263,14,2,2,28,7, ,2, ,1,3,4,90, ,2,1,3,4,1.1660615060243176,1.086899077628958,5,-0.29783798847280474,2, , 
263,16,1,1,98,95,2,2, ,2, , , , ,2,1,3,3,1.1660615060243176,0.8948584814956468,4,-0.881420629327011,1, , 
263,16,2,1,98,24,2,2, ,2, , , , ,2,1,3,3,1.1660615060243176,0.8948584814956468,4,-0.881420629327011,1, , 
263,17,1,1,98,6,2,2, ,1,1,2,90, ,1,1,3,3,1.1660615060243176,0.8197940536076518,4,-1.1095301954453998,1, , 
263,20,1,1,28,10, ,2, ,2, , , , ,1,1,3,4,1.1660615060243176,0.6846880349379085,4,-1.5200971732517656,1, , 
264,1,1,2,28,3, ,2, ,1,2,3,4,90,1,1,3,1,1.2027557492208871,1.1556898755485299,5,-0.08879304524369822,3, , 
264,3,1,2,28,95, ,2, ,1,1,2,90, ,1,1,3,3,1.2027557492208871,1.0587382352603796,5,-0.3834145753457476,2, , 
264,4,1,1,11,95, , , ,1,1,2,90, ,1,1,3,3,1.2027557492208871,0.828177368038012,4,-1.0840545571018037,1, , 
264,6,1,1,36,95,1,1,95,2, , , , ,1,1,3,4,1.2027557492208871,1.2857083912777951,5,0.3063137722573091,4, , 
264,7,1,1,11,29, , , ,2, , , , ,1,1,3,4,1.2027557492208871,1.4945628775287874,5,0.940991309687952,5, , 
264,9,1,1,98,2,2,2, ,1,1,2,4,90,2,1,3,4,1.2027557492208871,1.4477564632510076,5,0.7987536193082528,4, , 
264,9,2,1,98,2,2,2, ,1,3,5,90, ,2,1,3,4,1.2027557492208871,1.4477564632510076,5,0.7987536193082528,4, , 
264,10,1,1,36,95,2,2, ,2, , , , ,1,1,3,3,1.2027557492208871,1.244090871680732,5,0.17984435651254635,3, , 
264,11,1,1,36,95,1,2, ,2, , , , ,1,1,3,4,1.2027557492208871,1.3756666600272962,5,0.5796834925172012,4, , 
264,23,1,9,11,95, , , ,2, , , , ,1,1,3,3,1.2027557492208871,1.8922667468444867,5,2.149553868888076,5, , 
264,25,1,1,28,95, ,2, ,2, , , , ,2,1,3,4,1.2027557492208871,1.6380783808081723,5,1.3771134530974838,5, , 
264,25,2,1,28,95, ,2, ,2, , , , ,2,1,3,4,1.2027557492208871,1.6380783808081723,5,1.3771134530974838,5, , 
265,3,1,1,16,2, , , ,1,1,2,90, ,1,1,3,2,1.1637570366448229,1.0194123388803085,4,-0.5029200909790638,2, , 
265,5,1,1,18,8, , , ,2, , , , ,1,1,3,3,1.1637570366448229,1.084625653727837,5,-0.30474658358608125,2, , 
265,10,1,1,18,24, , , ,2, , , , ,1,1,3,3,1.1637570366448229,1.2869271238424007,5,0.3100173181890962,4, , 
265,13,1,1,12,95, , , ,1,1,90, , ,1,1,3,2,1.1637570366448229,0.9754827178528898,4,-0.6364156370619815,2, , 
265,15,1,1,98,95,2,2, ,1,4,90, , ,1,1,3,2,1.1637570366448229,1.162763244987368,5,-0.06729813375118705,3, , 
265,21,1,1,16,1, , , ,2, , , , ,3,1,3,2,1.1637570366448229,1.059003231931265,5,-0.3826092901085286,2, , 
265,21,2,1,16,2, , , ,1,3,4,90, ,3,1,3,2,1.1637570366448229,1.059003231931265,5,-0.3826092901085286,2, , 
265,21,3,1,98,95,8,2, ,1,1,90, , ,3,1,3,2,1.1637570366448229,1.059003231931265,5,-0.3826092901085286,2, , 
265,22,1,1,98,98,8,2, ,2, , , , ,1,1,3,3,1.1637570366448229,1.2390693493452416,5,0.16458470139452314,3, , 
265,24,1,2,98,8,8,2, ,2, , , , ,1,1,3,3,1.1637570366448229,1.3532047610385947,5,0.511425141968616,4, , 
266,1,1,2,98,95,1,2, ,2, , , , ,3,1,3,4,1.2420857180791631,1.4147017404865418,5,0.6983052620754957,4, , 
266,1,2,2,98,95,1,2, ,2, , , , ,3,1,3,4,1.2420857180791631,1.4147017404865418,5,0.6983052620754957,4, , 
266,1,3,2,98,95,1,2, ,2, , , , ,3,1,3,4,1.2420857180791631,1.4147017404865418,5,0.6983052620754957,4, , 
266,3,1,1,11,26, , , ,2, , , , ,2,1,3,3,1.2420857180791631,1.432334227922495,5,0.7518877534335155,4, , 
266,3,2,1,11,26, , , ,2, , , , ,2,1,3,3,1.2420857180791631,1.432334227922495,5,0.7518877534335155,4, , 
266,5,1,1,98,95,9,2, ,2, , , , ,5,1,3,3,1.2420857180791631,1.181630419999601,5,-0.009963611567897717,3, , 
266,5,2,1,98,95,2,2, ,1,2,90, , ,5,1,3,3,1.2420857180791631,1.181630419999601,5,-0.009963611567897717,3, , 
266,5,3,1,98,95,9,1,99,2, , , , ,5,1,3,3,1.2420857180791631,1.181630419999601,5,-0.009963611567897717,3, , 
266,5,4,1,98,95,9,2, ,2, , , , ,5,1,3,3,1.2420857180791631,1.181630419999601,5,-0.009963611567897717,3, , 
266,5,5,1,98,95,9,2, ,2, , , , ,5,1,3,3,1.2420857180791631,1.181630419999601,5,-0.009963611567897717,3, , 
266,6,1,9,18,95, , , ,2, , , , ,1,1,3,4,1.2420857180791631,2.069174036218837,5,2.687148654564409,5, , 
266,7,1,2,28,12, ,2, ,2, , , , ,1,1,3,4,1.2420857180791631,1.129359383381383,5,-0.16880747168938412,3, , 
266,14,1,1,16,3, , , ,1,2,3,90, ,1,1,3,3,1.2420857180791631,1.1845865554646775,5,-0.0009803581508205806,3, , 
266,15,1,1,18,4, , , ,2, , , , ,1,1,3,4,1.2420857180791631,0.9069817749750708,4,-0.8445797541838121,1, , 
266,17,1,2,28,16, ,2, ,1,1,2,90, ,1,1,3,3,1.2420857180791631,1.193990552577657,5,0.027596982163038204,3, , 
266,21,1,2,98,16,2,2, ,2, , , , ,2,1,3,4,1.2420857180791631,1.2894167440866888,5,0.31758290164457137,4, , 
266,21,2,2,98,16,2,2, ,2, , , , ,2,1,3,4,1.2420857180791631,1.2894167440866888,5,0.31758290164457137,4, , 
266,22,1,9,36,6,9,2, ,2, , , , ,1,1,3,3,1.2420857180791631,0.8835789541662677,4,-0.9156974253743255,1, , 
266,23,1,1,16,12, , , ,1,3,90, , ,2,1,3,3,1.2420857180791631,1.0430041714504819,4,-0.4312280413234024,2, , 
266,23,2,1,16,95, , , ,1,2,4,90, ,2,1,3,3,1.2420857180791631,1.0430041714504819,4,-0.4312280413234024,2, , 
266,24,1,1,18,18, , , ,2, , , , ,1,1,3,2,1.2420857180791631,1.1420560065268717,5,-0.13022433346567597,3, , 
267,2,1,1,13,12, , , ,2, , , , ,1,1,3,3,1.1572277067362546,0.9140142683745436,4,-0.8232090588595528,1, , 
267,4,1,1,98,24,8,2, ,2, , , , ,1,1,3,3,1.1572277067362546,1.0242661178995651,4,-0.48817018270334567,2, , 
267,6,1,1,13,95, , , ,2, , , , ,1,1,3,3,1.1572277067362546,0.9207799277500027,4,-0.8026492322137867,1, , 
267,8,1,1,98,99,2,2, ,2, , , , ,1,1,3,4,1.1572277067362546,0.9780902971078818,4,-0.6284915938205802,2, , 
267,11,1,1,13,24, , , ,1,1,2,90, ,2,1,3,4,1.1572277067362546,1.5309257912019387,5,1.051492764160631,5, , 
267,11,2,1,13,24, , , ,2, , , , ,2,1,3,4,1.1572277067362546,1.5309257912019387,5,1.051492764160631,5, , 
267,15,1,1,13,95, , , ,2, , , , ,1,1,3,3,1.1572277067362546,0.8117001315211148,4,-1.1341264137515046,1, , 
267,22,1,1,12,95, , , ,2, , , , ,1,1,3,3,1.1572277067362546,1.1552093401839538,5,-0.09025332032474666,3, , 
268,5,1,1,98,19,1,2, ,1,2,4,90, ,1,1,3,3,1.0482775155168107,0.9683298827537705,4,-0.6581520328073945,2, , 
268,6,1,1,13,24, , , ,2, , , , ,1,1,3,3,1.0482775155168107,1.0476572027607824,5,-0.41708817530175385,2, , 
268,8,1,1,13,4, , , ,2, , , , ,1,1,3,3,1.0482775155168107,1.0725996388330203,5,-0.34129184366430554,2, , 
268,10,1,1,11,95, , , ,1,1,90, , ,2,1,3,3,1.0482775155168107,1.1939282137899447,5,0.02740754391355692,3, , 
268,10,2,1,11,95, , , ,2, , , , ,2,1,3,3,1.0482775155168107,1.1939282137899447,5,0.02740754391355692,3, , 
268,12,1,2,13,95, , , ,1,1,2,90, ,2,1,3,3,1.0482775155168107,1.0051348802854858,4,-0.546307151627788,2, , 
268,12,2,2,13,95, , , ,1,3,90, , ,2,1,3,3,1.0482775155168107,1.0051348802854858,4,-0.546307151627788,2, , 
268,16,1,1,18,95, , , ,2, , , , ,2,1,3,2,1.0482775155168107,0.8897660729492569,4,-0.896895697034819,1, , 
268,16,2,1,98,5,2,2, ,2, , , , ,2,1,3,2,1.0482775155168107,0.8897660729492569,4,-0.896895697034819,1, , 
268,17,1,1,13,5, , , ,2, , , , ,1,1,3,3,1.0482775155168107,1.005562203896719,4,-0.5450085791042493,2, , 
268,19,1,1,16,95, , , ,2, , , , ,1,1,3,3,1.0482775155168107,0.575356935538841,4,-1.8523380275267134,1, , 
268,20,1,1,14,3, , , ,1,3,90, , ,2,1,3,3,1.0482775155168107,0.806678066624215,4,-1.1493877176324792,1, , 
268,20,2,1,13,95, , , ,1,1,2,4,90,2,1,3,3,1.0482775155168107,0.806678066624215,4,-1.1493877176324792,1, , 
268,21,1,1,98,99,2,2, ,2, , , , ,1,1,3,4,1.0482775155168107,1.3828324874236015,5,0.6014593699100123,4, , 
268,22,1,1,98,3,2,2, ,2, , , , ,1,1,3,4,1.0482775155168107,1.0955632453642135,5,-0.2715088789535122,2, , 
268,24,1,1,12,18, , , ,2, , , , ,1,1,3,2,1.0482775155168107,0.7975546971284746,4,-1.1771122726016636,1, , 
269,1,1,1,18,98, , , ,1,1,90, , ,1,1,3,3,0.9887916514033556,1.2565523685067197,5,0.21771298102805167,3, , 
269,4,1,2,98,12,8,2, ,2, , , , ,1,1,3,3,0.9887916514033556,1.1923567057064044,5,0.022631965957739798,3, , 
269,8,1,1,98,14,2,2, ,2, , , , ,1,1,3,3,0.9887916514033556,1.1411924842867378,5,-0.1328484483636727,3, , 
269,9,1,1,13,12, , , ,2, , , , ,3,1,3,4,0.9887916514033556,1.280952737254902,5,0.29186205116526315,4, , 
269,9,2,1,98,95,2,2, ,2, , , , ,3,1,3,4,0.9887916514033556,1.280952737254902,5,0.29186205116526315,4, , 
269,9,3,1,98,95,2,2, ,2, , , , ,3,1,3,4,0.9887916514033556,1.280952737254902,5,0.29186205116526315,4, , 
269,12,1,1,98,95,2,2, ,2, , , , ,1,1,3,3,0.9887916514033556,1.1773840622533265,5,-0.022867657470058887,3, , 
269,13,1,1,13,24, , , ,1,1,2,5,90,3,1,3,4,0.9887916514033556,1.10898758885012,5,-0.23071430748800328,3, , 
269,13,2,1,13,24, , , ,2, , , , ,3,1,3,4,0.9887916514033556,1.10898758885012,5,-0.23071430748800328,3, , 
269,13,3,1,18,95, , , ,1,4,3,90, ,3,1,3,4,0.9887916514033556,1.10898758885012,5,-0.23071430748800328,3, , 
269,16,1,2,98,14,2,2, ,2, , , , ,2,1,3,4,0.9887916514033556,1.7984794204538292,5,1.8645482153140744,5, , 
269,16,2,2,98,14,2,2, ,2, , , , ,2,1,3,4,0.9887916514033556,1.7984794204538292,5,1.8645482153140744,5, , 
269,17,1,1,98,95,2,2, ,2, , , , ,2,1,3,3,0.9887916514033556,1.3386839556652481,5,0.4672985868665635,4, , 
269,17,2,1,98,95,2,2, ,2, , , , ,2,1,3,3,0.9887916514033556,1.3386839556652481,5,0.4672985868665635,4, , 
269,18,1,1,15,95, , , ,1,1,2,90, ,2,1,3,4,0.9887916514033556,1.5415400068113654,5,1.0837477774269157,5, , 
269,18,2,1,98,95,2,2, ,2, , , , ,2,1,3,4,0.9887916514033556,1.5415400068113654,5,1.0837477774269157,5, , 
269,19,1,2,13,95, , , ,2, , , , ,3,1,3,2,0.9887916514033556,1.5694703883400465,5,1.1686240282861784,5, , 
269,19,2,2,98,95,1,2, ,2, , , , ,3,1,3,2,0.9887916514033556,1.5694703883400465,5,1.1686240282861784,5, , 
269,19,3,2,98,95,1,2, ,2, , , , ,3,1,3,2,0.9887916514033556,1.5694703883400465,5,1.1686240282861784,5, , 
269,21,1,9,13,24, , , ,1,1,2,5,90,1,1,3,2,0.9887916514033556,0.6013470708149761,4,-1.7733578947527242,1, , 
269,22,1,1,11,12, , , ,1,3,90, , ,2,1,3,3,0.9887916514033556,0.8933325770237838,4,-0.8860576247296026,1, , 
269,22,2,1,13,4, , , ,2, , , , ,2,1,3,3,0.9887916514033556,0.8933325770237838,4,-0.8860576247296026,1, , 
269,23,1,1,15,24, , , ,1,1,2,5,90,3,1,3,3,0.9887916514033556,1.4585107486236015,5,0.8314342836292566,4, , 
269,23,2,1,15,12, , , ,1,4,90, , ,3,1,3,3,0.9887916514033556,1.4585107486236015,5,0.8314342836292566,4, , 
269,23,3,1,15,12, , , ,1,3,90, , ,3,1,3,3,0.9887916514033556,1.4585107486236015,5,0.8314342836292566,4, , 
269,25,1,2,12,12, , , ,2, , , , ,2,1,3,4,0.9887916514033556,1.6799721325594295,5,1.5044222970323236,5, , 
269,25,2,2,12,12, , , ,2, , , , ,2,1,3,4,0.9887916514033556,1.6799721325594295,5,1.5044222970323236,5, , 
270,5,1,1,28,95, ,2, ,1,1,90, , ,1,2,4,2,1.5275674732866926,-0.6050452812726039,3, , ,-0.05203045695411236,4
270,8,1,1,11,95, , , ,1,2,90, , ,1,2,4,2,1.5275674732866926,0.04999958687933792,4, , ,1.1423214026268647,5
270,13,1,1,98,95,2,2, ,1,1,2,5,90,1,2,4,3,1.5275674732866926,-1.0818958392548226,1, , ,-0.9214783045116078,1
270,14,1,1,18,12, , , ,2, , , , ,1,2,4,2,1.5275674732866926,-1.0433080030125834,1, , ,-0.8511205989346606,2
270,15,1,1,18,95, , , ,1,1,2,4,90,1,2,4,2,1.5275674732866926,-1.0064081055342178,1, , ,-0.7838405341415862,2
270,22,1,2,12,95, , , ,1,1,2,90, ,2,2,4,2,1.5275674732866926,-0.7601788686867028,2, , ,-0.33488755212414767,3
270,22,2,2,12,95, , , ,2, , , , ,2,2,4,2,1.5275674732866926,-0.7601788686867028,2, , ,-0.33488755212414767,3
270,23,1,2,98,12,8,2, ,2, , , , ,1,2,4,3,1.5275674732866926,-0.43975213843016314,3, , ,0.2493506882593799,4
271,1,1,2,98,95,1,2, ,1,2,90, , ,1,2,4,2,1.0088099573596627,-0.36481433277182623,3, , ,0.38598576761426756,4
271,16,1,2,98,4,8,2, ,1,1,3,90, ,1,2,4,3,1.0088099573596627,-0.5877969429190569,3, , ,-0.020581336460487924,4
271,18,1,1,98,10,2,1,4,2, , , , ,1,2,4,3,1.0088099573596627,0.16090505714813985,4, , ,1.34453679441667,5
271,21,1,1,98,24,8,2, ,1,1,4,6,7,1,2,4,2,1.0088099573596627,-0.6659348149849234,3, , ,-0.1630511386724502,3
272,3,1,1,12,95, , , ,2, , , , ,1,2,4,2,1.1774867386296095,-0.5194044170263479,3, , ,0.10411964885041443,4
272,6,1,1,26,2, ,2, ,1,3,90, , ,2,2,4,4,1.1774867386296095,-0.8152653131971037,2, , ,-0.43532738554246037,3
272,6,2,1,98,12,2,2, ,1,1,2,90, ,2,2,4,4,1.1774867386296095,-0.8152653131971037,2, , ,-0.43532738554246037,3
272,8,1,2,98,95,2,2, ,1,1,2,90, ,1,2,4,4,1.1774867386296095,0.0368389087621217,4, , ,1.1183253664057278,5
272,23,1,1,11,5, , , ,1,1,2,3,4,1,2,4,3,1.1774867386296095,-0.8760403700326591,2, , ,-0.5461393400769214,2
273,10,1,1,98,98,2,2, ,1,1,2,4,90,1,2,4,3,1.2573550251645635,-0.6450245786600468,3, , ,-0.12492523180235607,3
274,6,1,1,13,2, , , ,1,1,2,7,90,3,2,4,2,0.6255747080586695,-0.11891693165570782,4, , ,0.834333709210602,5
274,6,2,1,11,12, , , ,2, , , , ,3,2,4,2,0.6255747080586695,-0.11891693165570782,4, , ,0.834333709210602,5
274,6,3,2,28,95, ,2, ,1,3,4,8,90,3,2,4,2,0.6255747080586695,-0.11891693165570782,4, , ,0.834333709210602,5
274,7,1,2,98,95,2,2, ,1,1,2,90, ,1,2,4,3,0.6255747080586695,-0.5014670054027376,3, , ,0.13682516563305874,4
274,14,1,1,16,15, , , ,1,1,2,3,4,1,2,4,2,0.6255747080586695,-0.6554876209717934,3, , ,-0.1440026334422851,3
274,22,1,1,26,12, ,2, ,1,1,2,3,4,1,2,4,2,0.6255747080586695,-0.5650218310000972,3, , ,0.02094482242587544,4
275,5,1,1,26,95, ,2, ,1,1,90, , ,1,2,4,2,1.337948166736978,-0.23686420731472757,4, , ,0.6192789017234537,5
275,13,1,1,11,95, , , ,1,3,4,90, ,2,2,4,3,1.337948166736978,-0.5333150015634427,3, , ,0.07875629846403469,4
275,13,2,1,98,95,2,2, ,1,1,2,5,90,2,2,4,3,1.337948166736978,-0.5333150015634427,3, , ,0.07875629846403469,4
275,14,1,1,98,11,2,1,3,1,1,2,90, ,1,2,4,3,1.337948166736978,-0.6652427136451197,3, , ,-0.16178922126434167,3
275,19,1,1,26,9, ,2, ,1,1,2,90, ,2,2,4,3,1.337948166736978,-0.05859154476745232,4, , ,0.9443257746598003,5
